snapshot,fine_JJ,fine_divJ2,fine_curlJ2,fine_JdotDivJ,fine_J4,fine_stateSq,coarse_JJ,coarse_divJ2,coarse_curlJ2,coarse_JdotDivJ,coarse_J4,coarse_stateSq
33,0.00765919,0.000230797,0.00731527,-0.000108037,9.60455e-05,3.05176e-05,0.0555206,0.000899708,0.0389324,-0.000275831,0.00495236,0.000244141
34,0.00759538,0.000230611,0.00730956,-0.000107752,9.46094e-05,3.05176e-05,0.0541814,0.000901196,0.0392271,-0.000262064,0.00458411,0.000244141
35,0.0075666,0.000230015,0.00736156,-0.000108221,9.37192e-05,3.05176e-05,0.0538906,0.000927439,0.0396947,-0.000269953,0.00458691,0.000244141
36,0.00763353,0.000232991,0.0073147,-0.000109282,9.54974e-05,3.05176e-05,0.0546946,0.000895514,0.0393855,-0.000256889,0.00472441,0.000244141
37,0.00762511,0.000229327,0.00729922,-0.000107019,9.6086e-05,3.05176e-05,0.0547673,0.000893686,0.039392,-0.000299886,0.00480317,0.000244141
38,0.00753784,0.000228354,0.00730708,-0.000104466,9.44407e-05,3.05176e-05,0.0529672,0.000876356,0.0379442,-0.000199238,0.00452021,0.000244141
39,0.00774631,0.00023019,0.00729606,-0.000108058,9.90886e-05,3.05176e-05,0.0571042,0.000878139,0.0395788,-0.000306978,0.00516874,0.000244141
40,0.0148292,0.000229849,0.0072506,-0.00010722,0.000319385,3.05176e-05,0.17046,0.000894257,0.0381377,-0.000219907,0.0362055,0.000244141
41,0.0150835,0.000233947,0.00732111,-0.000108955,0.00032917,3.05176e-05,0.174611,0.000893019,0.0400053,-0.000242744,0.0377896,0.000244141
42,0.015557,0.000230432,0.00742212,-0.000110758,0.000347235,3.05176e-05,0.181083,0.000882585,0.0400088,-0.000302532,0.0406174,0.000244141
43,0.0161163,0.000228625,0.00741278,-0.000104751,0.00037104,3.05176e-05,0.189813,0.000898188,0.0402843,-0.000241362,0.0439619,0.000244141
44,0.0169367,0.000231296,0.00744634,-0.000107876,0.000402333,3.05176e-05,0.202757,0.000878006,0.0403331,-0.000248258,0.0493483,0.000244141
45,0.0174656,0.000234214,0.00737069,-0.000106837,0.000429191,3.05176e-05,0.21224,0.000885546,0.0400537,-0.000236902,0.0545282,0.000244141
46,0.0179909,0.000228276,0.00731961,-0.000106358,0.000453353,3.05176e-05,0.220073,0.000899916,0.0382438,-0.000223271,0.0584211,0.000244141
47,0.0187203,0.000227191,0.0074095,-0.000104792,0.000485289,3.05176e-05,0.231434,0.000866747,0.0401375,-0.000268604,0.0639541,0.000244141
48,0.0191912,0.000231647,0.00735836,-0.000104254,0.000506067,3.05176e-05,0.239613,0.000896613,0.0400243,-0.000252425,0.0682135,0.000244141
49,0.0208861,0.000231667,0.00742803,-0.000107152,0.000588733,3.05176e-05,0.266366,0.000909877,0.0402583,-0.000240086,0.0829108,0.000244141
50,0.0211989,0.000229637,0.00734927,-0.000108075,0.000605015,3.05176e-05,0.272268,0.000902847,0.0398881,-0.000294772,0.0862652,0.000244141
51,0.021642,0.000229458,0.00735966,-0.000104923,0.000627993,3.05176e-05,0.278927,0.000870296,0.040368,-0.000272038,0.0901445,0.000244141
52,0.0216275,0.000231212,0.00728302,-0.000106285,0.000623612,3.05176e-05,0.279356,0.000912124,0.0396182,-0.000243291,0.0903024,0.000244141
53,0.0219033,0.000228966,0.00726182,-0.00010379,0.00063748,3.05176e-05,0.283393,0.000902501,0.0381251,-0.000210538,0.0921202,0.000244141
54,0.022007,0.00023397,0.00725274,-0.000107811,0.000641441,3.05176e-05,0.28581,0.000917855,0.0390032,-0.000265774,0.0936123,0.000244141
55,0.0220938,0.00023098,0.00728367,-0.000106843,0.00064816,3.05176e-05,0.286889,0.000865708,0.0392348,-0.000263165,0.0943914,0.000244141
56,0.0220586,0.000232281,0.00732791,-0.00010939,0.000650757,3.05176e-05,0.28568,0.000924811,0.0399849,-0.000293234,0.094181,0.000244141
57,0.0218592,0.000229081,0.00738008,-0.000106885,0.000639909,3.05176e-05,0.282243,0.000855144,0.0403029,-0.000194514,0.0922031,0.000244141
58,0.0212578,0.0002283,0.00736853,-0.000103378,0.000605187,3.05176e-05,0.272954,0.000881329,0.0399277,-0.000225742,0.0862802,0.000244141
59,0.0206527,0.000231788,0.0074061,-0.000107285,0.000574207,3.05176e-05,0.262791,0.000899714,0.0401662,-0.000240056,0.0798317,0.000244141
60,0.0200061,0.000229739,0.00728036,-0.000105677,0.000544948,3.05176e-05,0.252845,0.000896363,0.0390802,-0.000205613,0.0749803,0.000244141
61,0.0194411,0.000229607,0.00734222,-0.000107263,0.000517944,3.05176e-05,0.243298,0.000873007,0.039402,-0.00030988,0.0699462,0.000244141
62,0.0190954,0.000229589,0.00734642,-0.000110376,0.000499232,3.05176e-05,0.238194,0.000884464,0.0403667,-0.000211444,0.0670155,0.000244141
63,0.0187672,0.000232422,0.00735436,-0.000111579,0.000483255,3.05176e-05,0.233182,0.000885588,0.0389759,-0.00026393,0.0641292,0.000244141
64,0.0185767,0.000228508,0.00735435,-0.000105863,0.000478156,3.05176e-05,0.230224,0.000864599,0.0395546,-0.000224105,0.063242,0.000244141
65,0.0184431,0.000231286,0.00735489,-0.000104972,0.00046988,3.05176e-05,0.227918,0.000908289,0.0386626,-0.000208907,0.0618321,0.000244141
66,0.0181725,0.000229606,0.00730327,-0.00010793,0.000456841,3.05176e-05,0.223283,0.00089287,0.0386165,-0.000289267,0.0590723,0.000244141
67,0.0180305,0.000231964,0.00738005,-0.000111865,0.000453828,3.05176e-05,0.221573,0.000907675,0.0401225,-0.00029183,0.0586181,0.000244141
68,0.0179873,0.00023032,0.00741708,-0.000106586,0.000448531,3.05176e-05,0.220018,0.00089381,0.0400628,-0.000218713,0.0576447,0.000244141
69,0.0176917,0.000230024,0.0073214,-0.000107199,0.000435005,3.05176e-05,0.215678,0.000890076,0.0394185,-0.000268945,0.0556764,0.000244141
70,0.017675,0.000231828,0.00738382,-0.000104331,0.000437325,3.05176e-05,0.215014,0.000935845,0.0393173,-0.000249855,0.0555227,0.000244141
71,0.0176419,0.00023085,0.0074322,-0.000104498,0.000436523,3.05176e-05,0.214076,0.000889035,0.0396928,-0.000191446,0.0555193,0.000244141
72,0.0174631,0.000229239,0.00732608,-0.000105157,0.000425712,3.05176e-05,0.211754,0.000875235,0.0384712,-0.000210256,0.0537769,0.000244141
73,0.0177726,0.000226591,0.00737847,-0.000105897,0.000440594,3.05176e-05,0.216787,0.000904129,0.0394058,-0.000308683,0.0562835,0.000244141
74,0.0180174,0.000227393,0.00735455,-0.000107909,0.000451542,3.05176e-05,0.220717,0.000865529,0.0395168,-0.000234888,0.05843,0.000244141
75,0.0181457,0.000232769,0.00730381,-0.00010705,0.000458988,3.05176e-05,0.222918,0.000916268,0.038756,-0.000276793,0.060043,0.000244141
76,0.0183911,0.00022935,0.00740033,-0.000107993,0.000469054,3.05176e-05,0.225721,0.000846907,0.0389777,-0.000251097,0.0607857,0.000244141
77,0.00880411,0.000230907,0.00730967,-0.000110179,0.000125433,3.05176e-05,0.0734445,0.000874769,0.0391809,-0.000297022,0.00784785,0.000244141
78,0.00870499,0.000229508,0.00722779,-0.000106059,0.000124031,3.05176e-05,0.0733832,0.000877443,0.0405407,-0.000169,0.00821132,0.000244141
79,0.00875082,0.000232442,0.00727274,-0.00010537,0.000124636,3.05176e-05,0.073393,0.000897739,0.0405408,-0.000254685,0.00807078,0.000244141
80,0.00870193,0.000228583,0.00729774,-0.000105206,0.000124006,3.05176e-05,0.0722062,0.000920007,0.0392734,-0.000226326,0.00812982,0.000244141
81,0.00873986,0.000225737,0.00726849,-0.000105222,0.000124915,3.05176e-05,0.0732583,0.000874598,0.0407498,-0.000247832,0.00822899,0.000244141
82,0.00883423,0.00022933,0.00732474,-0.000106016,0.000126384,3.05176e-05,0.0738647,0.000889659,0.0403511,-0.000210382,0.00817612,0.000244141
83,0.00881122,0.000228566,0.00718002,-0.000104764,0.000124657,3.05176e-05,0.0747748,0.000883027,0.0398513,-0.000293719,0.00820093,0.000244141
84,0.00867731,0.000228688,0.00723253,-0.000106747,0.00012122,3.05176e-05,0.0721147,0.000873909,0.039308,-0.00024766,0.00768125,0.000244141
85,0.00864115,0.000228218,0.00739086,-0.000106344,0.000120743,3.05176e-05,0.0703261,0.000919103,0.0393238,-0.000252254,0.00730388,0.000244141
86,0.00876614,0.000231639,0.00718153,-0.000107145,0.000123891,3.05176e-05,0.0736838,0.000887653,0.0388667,-0.000202902,0.00805409,0.000244141
87,0.00907231,0.000231611,0.00728996,-0.000107492,0.000133435,3.05176e-05,0.0776975,0.000895249,0.039238,-0.000206362,0.00893201,0.000244141
88,0.00932232,0.000230942,0.00728072,-0.000109251,0.000139471,3.05176e-05,0.0822127,0.000924993,0.0399321,-0.000282043,0.00986627,0.000244141
89,0.00940298,0.000232381,0.00723554,-0.000107933,0.000142043,3.05176e-05,0.0838302,0.000878903,0.0380717,-0.000240184,0.010254,0.000244141
90,0.00967699,0.000233137,0.00723152,-0.000106904,0.000147635,3.05176e-05,0.0879751,0.00087226,0.0382922,-0.000253168,0.0110428,0.000244141
91,0.00993191,0.000231583,0.00717615,-0.000106814,0.000154929,3.05176e-05,0.0929118,0.00089812,0.038665,-0.000275078,0.0122002,0.000244141
92,0.0101641,0.000229386,0.00726971,-0.000109426,0.000162613,3.05176e-05,0.0958154,0.000882164,0.0383335,-0.000252338,0.0129221,0.000244141
93,0.0101849,0.00023207,0.00721456,-0.000107953,0.000163532,3.05176e-05,0.0963928,0.000906524,0.0387726,-0.000232813,0.01327,0.000244141
94,0.01027,0.000232052,0.00725951,-0.00010825,0.000165558,3.05176e-05,0.0974695,0.000880413,0.0386388,-0.000238158,0.0133002,0.000244141
95,0.0102599,0.00023123,0.00723723,-0.000105787,0.000166427,3.05176e-05,0.0975236,0.000903164,0.0387176,-0.000259135,0.0132517,0.000244141
96,0.0103068,0.000230116,0.00724552,-0.000108551,0.000165936,3.05176e-05,0.0982394,0.00090746,0.0397636,-0.000224151,0.0133066,0.000244141
97,0.0100498,0.000229117,0.00720929,-0.000110188,0.000158339,3.05176e-05,0.0942398,0.000915819,0.037499,-0.000197764,0.0123266,0.000244141
98,0.0102137,0.000228926,0.00724967,-0.000106733,0.000162629,3.05176e-05,0.096586,0.000864124,0.0384332,-0.000270229,0.0129967,0.000244141
99,0.0101978,0.000229837,0.00727632,-0.000105912,0.00016432,3.05176e-05,0.0964072,0.000882706,0.0379537,-0.000287943,0.013172,0.000244141
100,0.0103385,0.000227199,0.00731748,-0.00010319,0.000167368,3.05176e-05,0.0981523,0.00087367,0.0374114,-0.000252772,0.0132399,0.000244141
101,0.0103404,0.000232161,0.00731204,-0.000108128,0.000166826,3.05176e-05,0.0982475,0.000922824,0.0383231,-0.000298747,0.0133921,0.000244141
102,0.010299,0.000228945,0.00725818,-0.000109138,0.000166066,3.05176e-05,0.0978472,0.000852768,0.0374409,-0.000234879,0.0132136,0.000244141
103,0.0104312,0.000232183,0.00730045,-0.000107407,0.000169267,3.05176e-05,0.0995962,0.000872655,0.0376426,-0.000224022,0.0135077,0.000244141
104,0.0106432,0.000227253,0.00732274,-0.000102935,0.00017555,3.05176e-05,0.10366,0.000900539,0.0384553,-0.000276298,0.0144541,0.000244141
105,0.0107984,0.000231799,0.0073286,-0.000108783,0.000180522,3.05176e-05,0.105704,0.000894551,0.0383616,-0.00026322,0.0151377,0.000244141
106,0.0111767,0.000228385,0.00725183,-0.000107669,0.00019113,3.05176e-05,0.112244,0.000893566,0.0380318,-0.000287947,0.016828,0.000244141
107,0.0115819,0.00023432,0.00733005,-0.000109653,0.000204008,3.05176e-05,0.118602,0.000873182,0.0388689,-0.000265494,0.0182247,0.000244141
108,0.011831,0.000231515,0.00735993,-0.000106506,0.00021232,3.05176e-05,0.121983,0.000896429,0.0384505,-0.000209839,0.0194104,0.000244141
109,0.0119526,0.000228591,0.00733718,-0.000105013,0.000216655,3.05176e-05,0.124442,0.000905289,0.0387242,-0.000256077,0.0203094,0.000244141
110,0.0119191,0.000230797,0.00732457,-0.000104806,0.000215523,3.05176e-05,0.123672,0.000899698,0.0391879,-0.000251132,0.0201504,0.000244141
111,0.0118867,0.000227838,0.00740603,-0.000104836,0.000214873,3.05176e-05,0.12235,0.000857377,0.0391395,-0.000227369,0.0196796,0.000244141
112,0.0118758,0.000230551,0.0073549,-0.000108863,0.000213818,3.05176e-05,0.122729,0.00087059,0.0385123,-0.000217293,0.0196861,0.000244141
113,0.0121643,0.000234808,0.00740567,-0.000109167,0.000221224,3.05176e-05,0.126739,0.000937473,0.0395578,-0.000273088,0.0209812,0.000244141
114,0.0123883,0.000230902,0.00741662,-0.00010572,0.000231797,3.05176e-05,0.130759,0.000919021,0.0392097,-0.000224069,0.0220796,0.000244141
115,0.0127804,0.000230042,0.00740987,-0.000107581,0.000245347,3.05176e-05,0.13719,0.000901087,0.0408114,-0.000277214,0.0243851,0.000244141
116,0.0129901,0.000230756,0.00731341,-0.000105656,0.000251642,3.05176e-05,0.140623,0.000901122,0.038655,-0.000263517,0.0253478,0.000244141
117,0.0293467,0.000228841,0.00730795,-0.000104474,0.00107803,3.05176e-05,0.40247,0.00086675,0.0389791,-0.000184812,0.178823,0.000244141
118,0.0293661,0.000233862,0.00727561,-0.000107343,0.00108401,3.05176e-05,0.402819,0.000874913,0.0381384,-0.000226028,0.179442,0.000244141
119,0.0293502,0.000232715,0.00732053,-0.000110811,0.00109476,3.05176e-05,0.402789,0.000885903,0.039693,-0.000230889,0.183118,0.000244141
120,0.0288785,0.000231418,0.00734868,-0.000109817,0.00105972,3.05176e-05,0.39411,0.000904607,0.0383249,-0.000267864,0.173592,0.000244141
121,0.0280167,0.000232042,0.00732541,-0.00010783,0.000993289,3.05176e-05,0.380925,0.000894627,0.0389359,-0.00021673,0.16178,0.000244141
122,0.0269776,0.000231353,0.00726983,-0.000107431,0.000926499,3.05176e-05,0.364791,0.000882824,0.0376738,-0.000309169,0.147905,0.000244141
123,0.0261885,0.000230355,0.0073417,-0.000107646,0.000877811,3.05176e-05,0.352033,0.000877816,0.0388787,-0.000269619,0.138925,0.000244141
124,0.0256312,0.000229608,0.00735004,-0.000106998,0.00084927,3.05176e-05,0.342994,0.00087313,0.039478,-0.000235522,0.13302,0.000244141
125,0.0250377,0.000231559,0.0073694,-0.000106441,0.000817195,3.05176e-05,0.333001,0.000907981,0.0389814,-0.000254142,0.125846,0.000244141
126,0.0244425,0.000232422,0.00735349,-0.000106724,0.000774888,3.05176e-05,0.323907,0.000915029,0.0390151,-0.000241065,0.118463,0.000244141
127,0.0237459,0.000229913,0.00725461,-0.000106516,0.000735757,3.05176e-05,0.313233,0.0009235,0.0377086,-0.000216842,0.111379,0.000244141
128,0.0234935,0.000233142,0.00734236,-0.000107066,0.000721121,3.05176e-05,0.30848,0.000875432,0.0380186,-0.000212249,0.107687,0.000244141
129,0.0232923,0.000233367,0.00730179,-0.000107889,0.000714188,3.05176e-05,0.305427,0.000883642,0.0391938,-0.000256066,0.106672,0.000244141
130,0.0228869,0.000230767,0.00733281,-0.000107721,0.000693927,3.05176e-05,0.298524,0.00086998,0.0370932,-0.000234739,0.102542,0.000244141
131,0.0226733,0.000226985,0.00735,-0.000102884,0.000679097,3.05176e-05,0.295388,0.000867169,0.0389766,-0.000240164,0.100067,0.000244141
132,0.0221168,0.000230096,0.00735978,-0.000107597,0.000649605,3.05176e-05,0.286566,0.000941024,0.0378,-0.000228326,0.0942495,0.000244141
133,0.0217743,0.000230271,0.00729952,-0.000104853,0.000629444,3.05176e-05,0.2807,0.000880678,0.0374345,-0.000273326,0.0896767,0.000244141
134,0.0213596,0.000231392,0.00727474,-0.000105995,0.000606251,3.05176e-05,0.274838,0.000903822,0.0382442,-0.000224091,0.0871643,0.000244141
135,0.0210598,0.000232083,0.00730771,-0.000108582,0.000593949,3.05176e-05,0.269953,0.000915347,0.0390599,-0.000271918,0.0845588,0.000244141
136,0.0208569,0.000230552,0.00734145,-0.000106823,0.000586449,3.05176e-05,0.266031,0.000902934,0.0388382,-0.000284105,0.082432,0.000244141
137,0.0206396,0.000233796,0.00735621,-0.00010672,0.000574625,3.05176e-05,0.26306,0.000904137,0.0400412,-0.00024178,0.080504,0.000244141
138,0.0204217,0.000231796,0.00733046,-0.000106824,0.000558268,3.05176e-05,0.259173,0.000904373,0.0387519,-0.000273688,0.0775204,0.000244141
139,0.0203918,0.000229795,0.00736913,-0.000105594,0.000558308,3.05176e-05,0.259303,0.000908541,0.0397913,-0.000263386,0.0778929,0.000244141
140,0.0202074,0.000225929,0.00732113,-0.000102101,0.000550531,3.05176e-05,0.255754,0.00089016,0.0390055,-0.000240175,0.075964,0.000244141
141,0.0199743,0.000230628,0.0073375,-0.000106319,0.000541621,3.05176e-05,0.252251,0.000881166,0.0393236,-0.000208419,0.0747746,0.000244141
142,0.0197572,0.000229018,0.00733752,-0.000107492,0.000530096,3.05176e-05,0.248173,0.000896614,0.0384337,-0.000293707,0.0719659,0.000244141
143,0.0194353,0.000231112,0.00733515,-0.00010683,0.000508279,3.05176e-05,0.243689,0.000868472,0.0398244,-0.000255504,0.0688332,0.000244141
144,0.0190756,0.0002303,0.00746855,-0.000104698,0.000501455,3.05176e-05,0.236801,0.000916012,0.0394174,-0.000274725,0.0661398,0.000244141
145,0.0184059,0.000229732,0.00726473,-0.00010429,0.000465895,3.05176e-05,0.227527,0.00089126,0.0377184,-0.000197247,0.0609151,0.000244141
146,0.0181132,0.000228361,0.00734652,-0.00010394,0.000455989,3.05176e-05,0.222354,0.000901393,0.0395077,-0.000235874,0.0593755,0.000244141
147,0.0173942,0.000231577,0.00730196,-0.000108504,0.000424563,3.05176e-05,0.210844,0.000882683,0.0377798,-0.000222667,0.0534069,0.000244141
148,0.0170412,0.000231717,0.00742357,-0.000109713,0.00041144,3.05176e-05,0.20406,0.000872315,0.0386032,-0.000224398,0.0510531,0.000244141
149,0.0166211,0.00023209,0.00733557,-0.00011101,0.000389601,3.05176e-05,0.198194,0.000843491,0.0390247,-0.000220304,0.0476054,0.000244141
150,0.0161619,0.000230739,0.00731398,-0.000108782,0.000370061,3.05176e-05,0.190772,0.000890163,0.038267,-0.000189115,0.0439966,0.000244141
151,0.0160102,0.000229517,0.00736513,-0.000105007,0.000367425,3.05176e-05,0.18845,0.000845609,0.0393618,-0.000242772,0.0438223,0.000244141
152,0.0156003,0.000230978,0.00738208,-0.000105971,0.000347747,3.05176e-05,0.181676,0.000921226,0.0384781,-0.000231676,0.0403088,0.000244141
153,0.015751,0.000230982,0.00738865,-0.000107495,0.000360726,3.05176e-05,0.183384,0.000925025,0.039237,-0.000245763,0.0423814,0.000244141
154,0.0157485,0.000234148,0.00736586,-0.000111107,0.000355979,3.05176e-05,0.184168,0.000923661,0.0399322,-0.000215485,0.0421391,0.000244141
155,0.0156206,0.000231235,0.00740976,-0.000105329,0.000347214,3.05176e-05,0.181797,0.000918463,0.0394887,-0.000240791,0.0401686,0.000244141
156,0.0157884,0.000231255,0.00733689,-0.000108942,0.000356639,3.05176e-05,0.185123,0.000916975,0.0392964,-0.000208328,0.0423942,0.000244141
157,0.00949264,0.00023126,0.00721457,-0.000107979,0.000144239,3.05176e-05,0.0859875,0.000884738,0.0378968,-0.000229852,0.0108133,0.000244141
158,0.00930889,0.000230505,0.00724833,-0.000106433,0.000138208,3.05176e-05,0.0825077,0.000897977,0.0387939,-0.000235618,0.00984061,0.000244141
159,0.00901698,0.0002284,0.00720209,-0.000108687,0.000131385,3.05176e-05,0.0784484,0.00089755,0.0387914,-0.000213549,0.00925357,0.000244141
160,0.00895647,0.000229702,0.00720804,-0.000104722,0.000129155,3.05176e-05,0.0771545,0.000884656,0.0379647,-0.000225892,0.00869302,0.000244141
161,0.00884238,0.000232147,0.00716669,-0.000105815,0.000126167,3.05176e-05,0.0755362,0.000933063,0.0377705,-0.000275535,0.00844819,0.000244141
162,0.0087565,0.000233211,0.00722727,-0.000107698,0.000123696,3.05176e-05,0.0740452,0.000954059,0.0380824,-0.000293142,0.00804124,0.000244141
163,0.00848587,0.000228922,0.00721301,-0.000105564,0.000117946,3.05176e-05,0.0696142,0.00085273,0.0370668,-0.0002671,0.00731022,0.000244141
164,0.00841068,0.000230259,0.00729431,-0.000104535,0.000115301,3.05176e-05,0.0675465,0.000924039,0.0386005,-0.000254671,0.00692319,0.000244141
165,0.00818061,0.000227573,0.00733446,-0.000104101,0.000108839,3.05176e-05,0.0644296,0.000887439,0.0392377,-0.000272348,0.00625329,0.000244141
166,0.00785378,0.000228161,0.00727557,-0.000107078,0.000101295,3.05176e-05,0.0589148,0.000889161,0.0376349,-0.000219971,0.00546185,0.000244141
167,0.0077187,0.000228903,0.00734532,-0.000108713,9.91552e-05,3.05176e-05,0.056884,0.00089174,0.0382461,-0.000287097,0.00525513,0.000244141
168,0.00748192,0.00022911,0.00723416,-0.000106452,9.22392e-05,3.05176e-05,0.0528895,0.000894917,0.037057,-0.000282129,0.00442334,0.000244141
169,0.00740175,0.000234291,0.00728259,-0.000109617,9.01916e-05,3.05176e-05,0.0517636,0.00088253,0.0367382,-0.000245159,0.00432268,0.000244141
170,0.00745891,0.000229862,0.00729059,-0.000106351,9.28559e-05,3.05176e-05,0.0525063,0.000888918,0.0377402,-0.000218588,0.00463844,0.000244141
171,0.00761592,0.000229391,0.00737995,-0.000105484,9.63384e-05,3.05176e-05,0.0542935,0.000867609,0.0385125,-0.000221885,0.00482456,0.000244141
172,0.00755812,0.000230516,0.00730291,-0.000106236,9.48999e-05,3.05176e-05,0.054082,0.000906042,0.038293,-0.000279443,0.00471022,0.000244141
173,0.00761762,0.000227608,0.00740448,-0.000105163,9.56484e-05,3.05176e-05,0.0540632,0.000896899,0.0390014,-0.000252498,0.00458067,0.000244141
174,0.00768523,0.00023085,0.00734487,-0.000107591,9.73569e-05,3.05176e-05,0.0559052,0.000897697,0.038835,-0.000256145,0.00493553,0.000244141
175,0.00761975,0.000232651,0.00728571,-0.000107703,9.53846e-05,3.05176e-05,0.0557848,0.000893179,0.0383408,-0.000265102,0.00490636,0.000244141
176,0.00767826,0.000227775,0.00731578,-0.000108051,9.7227e-05,3.05176e-05,0.0560503,0.000894389,0.0386671,-0.000249484,0.00501069,0.000244141
177,0.00785402,0.00022962,0.00737166,-0.000108789,0.00010167,3.05176e-05,0.0582102,0.000913442,0.0389868,-0.000251756,0.00537598,0.000244141
