backend,L,orientation,direction,stage,tick,transported_events,annihilation_pairs,reaction_sites,reaction_l1,current_l1,transport_residual,curl_l1,curl_divergence,gauss_residual,total_state,radius,boundary_flux,divergence_sum,telescope_residual,plateau,valid
wsl2_gcc_cpu,32,1,-x,moving,9,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,4,0.99999999999999978,0.99999999999999989,-1.1102230246251565e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,moving,10,1,0,0,0,1,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,2,0.99999999999999989,1,-1.1102230246251565e-16,0,1
wsl2_gcc_cpu,32,1,-x,moving,10,1,0,0,0,1,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,3,0.99999999999999989,1,-1.1102230246251565e-16,0,1
wsl2_gcc_cpu,32,1,-x,moving,10,1,0,0,0,1,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,4,0.99999999999999989,1,-1.1102230246251565e-16,0,1
wsl2_gcc_cpu,32,1,-x,moving,11,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,2,0.99999999999999989,0.99999999999999989,0,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,moving,11,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,3,0.99999999999999989,0.99999999999999989,0,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,moving,11,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,4,0.99999999999999978,0.99999999999999989,-1.1102230246251565e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,moving,12,1,0,0,0,1,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,2,0.99999999999999989,0.99999999999999989,0,0,1
wsl2_gcc_cpu,32,1,-x,moving,12,1,0,0,0,1,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,3,0.99999999999999989,0.99999999999999989,0,0,1
wsl2_gcc_cpu,32,1,-x,moving,12,1,0,0,0,1,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,4,0.99999999999999989,0.99999999999999989,0,0,1
wsl2_gcc_cpu,32,1,-x,stationary,13,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,2,0.99999999999999989,0.99999999999999978,1.1102230246251565e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,13,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,3,0.99999999999999989,0.99999999999999978,1.1102230246251565e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,13,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,2.2204460492503131e-16,0,4,0.99999999999999978,0.99999999999999978,0,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,14,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,2,0.99999999999999989,0.99999999999999989,0,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,14,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,3,0.99999999999999989,0.99999999999999989,0,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,14,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,4,0.99999999999999978,0.99999999999999989,-1.1102230246251565e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,15,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,2,0.99999999999999989,1,-1.1102230246251565e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,15,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,3,0.99999999999999978,1,-2.2204460492503131e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,15,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,4,0.99999999999999978,1,-2.2204460492503131e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,16,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,2,0.99999999999999978,1,-2.2204460492503131e-16,0,1
wsl2_gcc_cpu,32,1,-x,stationary,16,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,3,0.99999999999999978,1,-2.2204460492503131e-16,0,1
wsl2_gcc_cpu,32,1,-x,stationary,16,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,4,0.99999999999999978,1,-2.2204460492503131e-16,0,1
wsl2_gcc_cpu,32,1,-x,stationary,17,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,2,0.99999999999999978,0.99999999999999989,-1.1102230246251565e-16,0,1
wsl2_gcc_cpu,32,1,-x,stationary,17,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,3,0.99999999999999978,0.99999999999999989,-1.1102230246251565e-16,0,1
wsl2_gcc_cpu,32,1,-x,stationary,17,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,4,0.99999999999999978,0.99999999999999989,-1.1102230246251565e-16,0,1
wsl2_gcc_cpu,32,1,-x,stationary,18,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,2,0.99999999999999978,1,-2.2204460492503131e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,18,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,3,0.99999999999999978,1,-2.2204460492503131e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,18,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,3.3306690738754696e-16,0,4,0.99999999999999967,1,-3.3306690738754696e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,19,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,4.4408920985006262e-16,0,2,0.99999999999999978,0.99999999999999989,-1.1102230246251565e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,19,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,4.4408920985006262e-16,0,3,0.99999999999999978,0.99999999999999989,-1.1102230246251565e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,19,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,4.4408920985006262e-16,0,4,0.99999999999999967,0.99999999999999989,-2.2204460492503131e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,20,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,4.4408920985006262e-16,0,2,0.99999999999999978,0.99999999999999978,0,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,20,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,4.4408920985006262e-16,0,3,0.99999999999999967,0.99999999999999978,-1.1102230246251565e-16,1.1102230246251565e-16,1
wsl2_gcc_cpu,32,1,-x,stationary,20,0,0,0,0,0,0,13.046196549861568,3.2526065174565133e-19,4.4408920985006262e-16,0,4,0.99999999999999967,0.99999999999999978,-1.1102230246251565e-16,1.1102230246251565e-16,1
