backend,L,orientation,direction,stage,tick,transported_events,annihilation_pairs,reaction_sites,reaction_l1,current_l1,transport_residual,curl_l1,curl_divergence,gauss_residual,total_state,radius,boundary_flux,divergence_sum,telescope_residual,plateau,valid
windows_msvc_cpu,64,1,+x,moving,8,1,0,0,0,1,0,52.255977501521357,4.3368086899420177e-19,4.4408920985006262e-16,0,3,1.0000000000000004,1.0000000000000002,2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,8,1,0,0,0,1,0,52.255977501521357,4.3368086899420177e-19,4.4408920985006262e-16,0,4,1.0000000000000004,1.0000000000000004,0,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,9,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,4.4408920985006262e-16,0,2,1.0000000000000002,1.0000000000000004,-2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,9,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,4.4408920985006262e-16,0,3,1.0000000000000004,1.0000000000000004,0,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,9,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,4.4408920985006262e-16,0,4,1.0000000000000004,1.0000000000000007,-2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,10,1,0,0,0,1,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,2,1.0000000000000002,1,2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,10,1,0,0,0,1,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,3,1.0000000000000004,1.0000000000000002,2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,10,1,0,0,0,1,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,4,1.0000000000000004,1.0000000000000002,2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,11,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,2,1.0000000000000002,1.0000000000000004,-2.2204460492503131e-16,2.2204460492503121e-16,1
windows_msvc_cpu,64,1,+x,moving,11,0,0,0,0,0,0,52.255977501521357,4.3368086899420177e-19,6.6613381477509392e-16,0,3,1.0000000000000004,1.0000000000000004,0,2.2204460492503121e-16,1
