tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
250,0,1,0.39654,0.157244,4,22,0,1,0,250
250,1,1,0.714835,0.510989,18,0,1,1,0,250
250,2,1,0.26588,0.0706921,17,20,2,-1,0,250
250,3,1,0.392532,0.154081,12,28,2,-1,0,250
250,4,1,0.714356,0.510304,17,16,4,1,0,250
250,5,1,0.705795,0.498147,11,6,5,-1,0,250
250,6,1,0.44082,0.194322,14,19,5,1,0,250
250,7,1,0.423848,0.179647,24,0,8,1,0,250
250,8,1,0.649746,0.42217,20,3,10,-1,0,250
250,9,1,1.21084,1.46613,23,3,11,1,0,250
250,10,1,0.111797,0.0124985,6,10,11,1,0,250
250,11,2,1.44987,1.11444,24.5,23.5,11,0,0,250
250,12,1,0.470759,0.221614,16,1,12,-1,0,250
250,13,1,0.713489,0.509066,1,12,12,-1,0,250
250,14,1,1.00825,1.01657,14,24,12,-1,0,250
250,15,1,0.714824,0.510974,24,11,13,1,0,250
250,16,1,0.632685,0.40029,1,16,13,1,0,250
250,17,1,1.12116,1.25701,14,9,14,1,0,250
250,18,1,0.633645,0.401506,18,12,15,1,0,250
250,19,1,0.433441,0.187871,31,14,15,-1,0,250
250,20,1,0.762313,0.581121,20,22,15,1,0,250
250,21,1,0.457266,0.209092,16,0,16,1,0,250
250,22,3,1.66393,0.93945,19,2.33333,16.3333,-1,0,250
250,23,2,2.13646,2.34755,16,15.5,16,0,0,250
250,24,1,1.30774,1.71018,9,21,16,-1,0,250
250,25,1,0.860088,0.739752,15,21,16,1,0,250
250,26,1,0.545944,0.298055,17,26,16,1,0,250
250,27,1,0.599675,0.35961,23,0,17,1,0,250
250,28,1,0.784952,0.616149,30,23,18,-1,0,250
250,29,1,0.49981,0.24981,27,27,18,1,0,250
250,30,1,0.558351,0.311756,12,6,19,-1,0,250
250,31,1,0.638448,0.407616,4,27,20,-1,0,250
250,32,1,0.561387,0.315156,26,0,21,-1,0,250
250,33,2,1.10214,0.612992,11.5,8.5,21.5,0,0,250
250,34,1,0.931994,0.868613,8,28,21,1,0,250
250,35,1,0.570695,0.325693,9,19,23,-1,0,250
250,36,1,0.331024,0.109577,1,13,25,1,0,250
250,37,1,0.275993,0.076172,28,6,26,1,0,250
250,38,1,0.314051,0.0986277,25,9,26,-1,0,250
250,39,1,0.273782,0.0749565,25,20,26,1,0,250
250,40,1,0.735653,0.541185,11,27,29,-1,0,250
250,41,1,0.714969,0.511181,7,28,29,-1,0,250
250,42,1,0.260932,0.0680857,30,10,30,1,0,250
250,43,1,0.677773,0.459376,8,31,30,-1,0,250
250,44,1,0.455103,0.207119,19,26,31,1,0,250
300,45,1,0.476833,0.227369,28,5,0,1,0,300
300,46,1,0.687296,0.472375,5,12,0,1,0,300
300,0,1,0.359749,0.129419,4,22,0,1,50,250
300,1,1,0.676534,0.457698,18,0,1,1,50,250
300,47,1,0.868639,0.754534,30,14,1,1,0,300
300,2,1,0.673349,0.453399,17,20,2,-1,50,250
300,3,1,0.471744,0.222542,12,28,2,-1,50,250
300,48,1,0.379332,0.143893,5,5,3,-1,0,300
300,5,1,0.568709,0.32343,14,6,3,-1,50,250
300,4,1,0.996393,0.992799,17,16,4,1,50,250
300,49,1,0.35208,0.123961,11,6,5,-1,0,300
300,6,1,0.758934,0.575981,13,17,5,-1,50,250
