tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
250,0,1,0.629268,0.395978,0,11,0,1,0,250
250,1,1,0.917031,0.840946,8,14,0,-1,0,250
250,2,1,0.458578,0.210294,11,15,0,-1,0,250
250,3,1,0.504176,0.254194,14,22,0,1,0,250
250,4,1,0.937367,0.878657,7,4,1,-1,0,250
250,5,1,0.612766,0.375482,21,22,1,1,0,250
250,6,1,0.47779,0.228283,7,9,2,1,0,250
250,7,1,0.2966,0.0879718,1,0,3,-1,0,250
250,8,1,0.752562,0.566349,16,14,3,1,0,250
250,9,1,0.485852,0.236052,4,17,3,-1,0,250
250,10,1,0.654125,0.42788,1,13,5,1,0,250
250,11,1,1.14246,1.30521,22,7,6,1,0,250
250,12,1,0.235727,0.0555671,16,13,6,1,0,250
250,13,1,0.719757,0.51805,19,26,6,-1,0,250
250,14,1,0.377753,0.142697,23,30,6,1,0,250
250,15,1,0.558073,0.311446,24,6,7,-1,0,250
250,16,1,0.739128,0.546311,27,19,7,1,0,250
250,17,1,0.388945,0.151278,28,25,8,-1,0,250
250,18,1,1.1474,1.31652,22,26,9,1,0,250
250,19,1,1.60957,2.59071,15,27,9,1,0,250
250,20,1,0.915759,0.838614,5,4,10,1,0,250
250,21,1,1.09364,1.19606,29,6,10,1,0,250
250,22,1,0.41546,0.172607,30,31,10,1,0,250
250,23,1,0.619214,0.383426,9,21,11,-1,0,250
250,24,1,0.525187,0.275822,30,13,12,-1,0,250
250,25,1,1.07207,1.14933,11,1,14,-1,0,250
250,26,2,0.886406,0.550223,15.5,2,14,0,0,250
250,27,1,1.12496,1.26553,1,1,15,1,0,250
250,28,2,1.01595,0.533054,10.5,6,15,0,0,250
250,29,1,0.617152,0.380877,7,25,15,-1,0,250
250,30,1,0.395316,0.156274,16,16,16,1,0,250
250,31,1,0.481238,0.23159,26,22,16,-1,0,250
250,32,1,0.758524,0.575359,31,2,17,-1,0,250
250,33,1,0.688437,0.473946,27,13,17,-1,0,250
250,34,1,0.760393,0.578197,30,26,17,1,0,250
250,35,1,0.613013,0.375785,22,9,21,1,0,250
250,36,1,0.645534,0.416714,27,13,23,-1,0,250
250,37,1,0.38531,0.148464,2,20,24,-1,0,250
250,38,1,0.25006,0.06253,8,13,25,1,0,250
250,39,1,0.803646,0.645848,22,17,25,-1,0,250
250,40,1,0.768196,0.590125,0,21,25,-1,0,250
250,41,1,0.517819,0.268136,17,10,27,-1,0,250
250,42,2,1.76473,2.14703,10.5,17.5,27.5,0,0,250
250,43,1,0.794387,0.631051,7,19,27,1,0,250
250,44,1,0.792254,0.627666,24,29,27,-1,0,250
250,45,1,1.05428,1.11151,2,7,28,1,0,250
250,46,1,0.395852,0.156699,25,20,28,-1,0,250
