tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
250,0,28,3.14138,0.432354,32,32,32.0714,-8,0,250
300,0,28,3.46099,0.519574,32,32,32.0714,-8,50,250
350,0,28,3.32798,0.508088,32,32,32.0714,-8,100,250
400,0,28,3.18067,0.479237,32,32,32.0714,-8,150,250
450,0,28,3.33472,0.470737,32,32,32.0714,-8,200,250
500,0,28,3.0149,0.376709,32,32,32.0714,-8,250,250
550,0,28,4.58191,0.830766,32,32,32.0714,-8,300,250
600,0,28,3.17684,0.420073,32,32,32.0714,-8,350,250
650,0,28,3.10746,0.40762,32,32,32.0714,-8,400,250
700,0,28,3.24237,0.500583,32,32,32.0714,-8,450,250
750,0,28,3.28395,0.429611,32,32,32.0714,-8,500,250
800,0,28,3.34323,0.478936,32,32,32.0714,-8,550,250
850,0,28,3.3121,0.449512,32,32,32.0714,-8,600,250
900,0,28,3.04378,0.374339,32,32,32.0714,-8,650,250
950,0,28,3.62614,0.529833,32,32,32.0714,-8,700,250
1000,0,28,3.46135,0.473526,32,32,32.0714,-8,750,250
1050,0,28,4.92369,0.939303,32,32,32.0714,-8,800,250
1100,0,28,3.70599,0.541725,32,32,32.0714,-8,850,250
1150,0,28,4.7169,0.931167,32,32,32.0714,-8,900,250
1200,0,28,4.1609,0.678066,32,32,32.0714,-8,950,250
1250,0,28,4.4854,0.808356,32,32,32.0714,-8,1000,250
1300,0,28,4.96163,0.998933,32,32,32.0714,-8,1050,250
1350,0,28,4.90574,0.922802,32,32,32.0714,-8,1100,250
1400,0,28,4.27951,0.72927,32,32,32.0714,-8,1150,250
1450,0,28,5.16687,1.0744,32,32,32.0714,-8,1200,250
1500,0,28,4.98905,1.01723,32,32,32.0714,-8,1250,250
1550,0,28,5.49767,1.21383,32,32,32.0714,-8,1300,250
1600,0,28,6.10397,1.51341,32,32,32.0714,-8,1350,250
1650,0,28,4.46962,0.810707,32,32,32.0714,-8,1400,250
1700,0,28,6.013,1.39281,32,32,32.0714,-8,1450,250
1750,0,28,5.17405,1.08188,32,32,32.0714,-8,1500,250
1800,0,28,5.13895,1.01918,32,32,32.0714,-8,1550,250
1850,0,28,4.91314,0.940456,32,32,32.0714,-8,1600,250
1900,0,28,5.66037,1.28723,32,32,32.0714,-8,1650,250
1950,0,28,4.92083,0.982663,32,32,32.0714,-8,1700,250
2000,0,28,5.51515,1.22993,32,32,32.0714,-8,1750,250
2050,0,28,6.56847,1.61707,32,32,32.0714,-8,1800,250
2100,0,28,6.26628,1.50314,32,32,32.0714,-8,1850,250
2150,0,28,5.62008,1.20021,32,32,32.0714,-8,1900,250
2200,0,28,6.31251,1.57071,32,32,32.0714,-8,1950,250
2250,0,28,6.71239,1.7019,32,32,32.0714,-8,2000,250
2300,0,28,6.82858,1.73329,32,32,32.0714,-8,2050,250
2350,0,28,7.18589,1.97063,32,32,32.0714,-8,2100,250
2400,0,28,6.01306,1.37999,32,32,32.0714,-8,2150,250
2450,0,28,5.9729,1.49711,32,32,32.0714,-8,2200,250
2500,0,28,6.56648,1.64139,32,32,32.0714,-8,2250,250
2550,0,28,6.46322,1.58925,32,32,32.0714,-8,2300,250
2600,0,28,7.66089,2.20915,32,32,32.0714,-8,2350,250
2650,0,28,6.47034,1.62786,32,32,32.0714,-8,2400,250
2700,0,28,6.44166,1.59687,32,32,32.0714,-8,2450,250
