tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
250,0,26,2.83296,0.353346,32,32,31.9231,-2,0,250
300,0,26,2.63592,0.302629,32,32,31.9231,-2,50,250
350,0,26,2.95513,0.410295,32,32,31.9231,-2,100,250
400,0,26,3.02121,0.401774,32,32,31.9231,-2,150,250
450,0,26,3.08526,0.428233,32,32,31.9231,-2,200,250
500,0,26,2.97251,0.405054,32,32,31.9231,-2,250,250
550,0,26,3.04047,0.401436,32,32,31.9231,-2,300,250
600,0,26,3.25345,0.462598,32,32,31.9231,-2,350,250
650,0,26,2.77133,0.337651,32,32,31.9231,-2,400,250
700,0,26,3.25209,0.495341,32,32,31.9231,-2,450,250
750,0,26,2.78359,0.402258,32,32,31.9231,-2,500,250
800,0,26,3.46363,0.538136,32,32,31.9231,-2,550,250
850,0,26,3.23994,0.466876,32,32,31.9231,-2,600,250
900,0,26,3.51411,0.558438,32,32,31.9231,-2,650,250
950,0,26,3.66974,0.564783,32,32,31.9231,-2,700,250
1000,0,26,4.06045,0.687518,32,32,31.9231,-2,750,250
1050,0,26,3.28451,0.453321,32,32,31.9231,-2,800,250
1100,0,26,4.09928,0.768789,32,32,31.9231,-2,850,250
1150,0,26,3.6369,0.58833,32,32,31.9231,-2,900,250
1200,0,26,3.96804,0.675969,32,32,31.9231,-2,950,250
1250,0,26,4.31143,0.802173,32,32,31.9231,-2,1000,250
1300,0,26,3.47731,0.534305,32,32,31.9231,-2,1050,250
1350,0,26,4.46872,0.832257,32,32,31.9231,-2,1100,250
1400,0,26,4.27695,0.762963,32,32,31.9231,-2,1150,250
1450,0,26,4.19635,0.73562,32,32,31.9231,-2,1200,250
1500,0,26,3.03848,0.43393,32,32,31.9231,-2,1250,250
1550,0,26,3.53711,0.546932,32,32,31.9231,-2,1300,250
1600,0,26,4.76556,1.0139,32,32,31.9231,-2,1350,250
1650,0,26,3.8939,0.655323,32,32,31.9231,-2,1400,250
1700,0,26,4.23524,0.792193,32,32,31.9231,-2,1450,250
1750,0,26,4.37459,0.863876,32,32,31.9231,-2,1500,250
1800,0,26,3.56928,0.576378,32,32,31.9231,-2,1550,250
1850,0,26,5.40566,1.17788,32,32,31.9231,-2,1600,250
1900,0,26,3.89655,0.640181,32,32,31.9231,-2,1650,250
1950,0,26,4.53178,0.849706,32,32,31.9231,-2,1700,250
2000,0,26,5.85662,1.40968,32,32,31.9231,-2,1750,250
2050,0,26,5.00579,1.06421,32,32,31.9231,-2,1800,250
2100,0,26,4.59928,0.898999,32,32,31.9231,-2,1850,250
2150,0,26,4.85786,1.03914,32,32,31.9231,-2,1900,250
2200,0,26,6.25851,1.60901,32,32,31.9231,-2,1950,250
2250,0,26,5.12088,1.14713,32,32,31.9231,-2,2000,250
2300,0,26,6.10556,1.54522,32,32,31.9231,-2,2050,250
2350,0,26,7.19237,2.09588,32,32,31.9231,-2,2100,250
2400,0,26,6.27741,1.63527,32,32,31.9231,-2,2150,250
2450,0,26,5.69471,1.36879,32,32,31.9231,-2,2200,250
2500,0,26,6.42813,1.72957,32,32,31.9231,-2,2250,250
2550,0,26,6.29157,1.6286,32,32,31.9231,-2,2300,250
2600,0,26,7.5174,2.24023,32,32,31.9231,-2,2350,250
2650,0,26,6.544,1.75496,32,32,31.9231,-2,2400,250
2700,0,26,7.35399,2.18407,32,32,31.9231,-2,2450,250
