tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
2400,0,3,0.517588,0.0910721,16,32,32,1,2150,250
2400,1,2,0.231435,0.0310137,48.5,32,32,0,2150,250
2450,0,3,0.331915,0.037376,16,32,32,1,2200,250
2450,1,2,0.263186,0.0371952,48.5,32,32,0,2200,250
2500,0,3,0.374986,0.0525765,16,32,32,1,2250,250
2500,1,2,0.400156,0.0894063,48.5,32,32,0,2250,250
2550,0,3,0.445526,0.0735171,16,32,32,1,2300,250
2550,1,2,0.272209,0.0377291,48.5,32,32,0,2300,250
2600,0,3,0.441262,0.079865,16,32,32,1,2350,250
2600,1,2,0.226916,0.026721,48.5,32,32,0,2350,250
2650,0,3,0.528842,0.0983087,16,32,32,1,2400,250
2650,1,2,0.293085,0.0695807,48.5,32,32,0,2400,250
2700,0,3,0.472181,0.0771021,16,32,32,1,2450,250
2700,1,2,0.307611,0.0473122,48.5,32,32,0,2450,250
