tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
250,0,3,0.260131,0.031723,16,32,32,1,0,250
250,1,3,0.310291,0.0328054,48,32,32,1,0,250
300,0,3,0.49559,0.0820143,16,32,32,1,50,250
300,1,3,0.286054,0.0422196,48,32,32,1,50,250
350,0,3,0.254531,0.0238307,16,32,32,1,100,250
350,1,3,0.280324,0.0268182,48,32,32,1,100,250
400,0,3,0.466944,0.0903955,16,32,32,1,150,250
400,1,3,0.351397,0.0803578,48,32,32,1,150,250
450,0,3,0.330972,0.0470056,16,32,32,1,200,250
450,1,3,0.326446,0.0367975,48,32,32,1,200,250
500,0,3,0.265498,0.0246527,16,32,32,1,250,250
500,1,3,0.299941,0.0354388,48,32,32,1,250,250
550,0,3,0.319391,0.0354298,16,32,32,1,300,250
550,1,3,0.311365,0.0338958,48,32,32,1,300,250
600,0,3,0.291649,0.0342381,16,32,32,1,350,250
600,1,3,0.453946,0.0750461,48,32,32,1,350,250
650,0,3,0.340796,0.0479152,16,32,32,1,400,250
650,1,3,0.298404,0.0298189,48,32,32,1,400,250
700,0,3,0.237697,0.0239486,16,32,32,1,450,250
700,1,3,0.426335,0.0623338,48,32,32,1,450,250
750,0,3,0.300925,0.0355085,16,32,32,1,500,250
750,1,3,0.377965,0.0549734,48,32,32,1,500,250
800,0,3,0.400127,0.0592826,16,32,32,1,550,250
800,1,3,0.538877,0.102026,48,32,32,1,550,250
850,0,3,0.285727,0.0295809,16,32,32,1,600,250
850,1,3,0.438518,0.0680426,48,32,32,1,600,250
900,0,3,0.372785,0.046891,16,32,32,1,650,250
900,1,3,0.439375,0.0713572,48,32,32,1,650,250
950,0,3,0.494137,0.092071,16,32,32,1,700,250
950,1,3,0.425801,0.071104,48,32,32,1,700,250
1000,0,3,0.399775,0.0537308,16,32,32,1,750,250
1000,1,3,0.396053,0.0614631,48,32,32,1,750,250
1050,0,3,0.414188,0.0651362,16,32,32,1,800,250
1050,1,3,0.307564,0.038678,48,32,32,1,800,250
1100,0,3,0.479693,0.0909461,16,32,32,1,850,250
1100,1,3,0.296769,0.037107,48,32,32,1,850,250
1150,0,3,0.604846,0.131276,16,32,32,1,900,250
1150,1,3,0.286588,0.0277433,48,32,32,1,900,250
1200,0,3,0.403614,0.0608639,16,32,32,1,950,250
1200,1,3,0.476362,0.080206,48,32,32,1,950,250
1250,0,3,0.411428,0.0662874,16,32,32,1,1000,250
1250,1,3,0.455193,0.0748816,48,32,32,1,1000,250
1300,0,3,0.569108,0.114229,16,32,32,1,1050,250
1300,1,3,0.565537,0.108666,48,32,32,1,1050,250
1350,0,3,0.293645,0.0302608,16,32,32,1,1100,250
1350,1,3,0.328983,0.0384739,48,32,32,1,1100,250
1400,0,3,0.408675,0.0634694,16,32,32,1,1150,250
1400,1,3,0.518748,0.0933339,48,32,32,1,1150,250
1450,0,3,0.386489,0.050223,16,32,32,1,1200,250
1450,1,3,0.335423,0.0397382,48,32,32,1,1200,250
1500,0,3,0.531427,0.0975506,16,32,32,1,1250,250
1500,1,3,0.389968,0.0637286,48,32,32,1,1250,250
1550,0,3,0.434477,0.0631643,16,32,32,1,1300,250
1550,1,3,0.480605,0.0825972,48,32,32,1,1300,250
