tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
2150,0,2,0.492177,0.122572,16.5,32,32,0,1900,250
2150,1,4,0.567393,0.080531,48,32,32.25,0,1900,250
2200,0,2,0.536396,0.144289,16.5,32,32,0,1950,250
2200,1,4,0.707543,0.146678,48,32,32.25,0,1950,250
2250,0,2,0.398325,0.0796612,16.5,32,32,0,2000,250
2250,1,4,0.777222,0.165006,48,32,32.25,0,2000,250
2300,0,2,0.481357,0.127049,16.5,32,32,0,2050,250
2300,1,4,0.867998,0.202227,48,32,32.25,0,2050,250
2350,0,2,0.556376,0.156447,16.5,32,32,0,2100,250
2350,1,4,0.869737,0.194729,48,32,32.25,0,2100,250
2400,0,2,0.18359,0.0169198,16.5,32,32,0,2150,250
2400,1,4,0.641548,0.120151,48,32,32.25,0,2150,250
2450,0,2,0.457095,0.106824,16.5,32,32,0,2200,250
2450,1,4,1.00089,0.254526,48,32,32.25,0,2200,250
2500,0,2,0.243112,0.0483268,16.5,32,32,0,2250,250
2500,1,4,0.868949,0.198105,48,32,32.25,0,2250,250
2550,0,2,0.547455,0.149954,16.5,32,32,0,2300,250
2550,1,4,1.0517,0.293164,48,32,32.25,0,2300,250
2600,0,2,0.28237,0.0401543,16.5,32,32,0,2350,250
2600,1,4,0.764278,0.161718,48,32,32.25,0,2350,250
2650,0,2,0.412677,0.0895935,16.5,32,32,0,2400,250
2650,1,4,0.901842,0.222619,48,32,32.25,0,2400,250
2700,0,2,0.436767,0.108535,16.5,32,32,0,2450,250
2700,1,4,0.843094,0.182483,48,32,32.25,0,2450,250
