record,key,value,details
protocol,L,33,ticks,48,speed,0.14999999999999999,kinetic_energy,0.0060571804287415654,linear_gate,9.9999999999999998e-13
attempt,tick,32,full,-0.0057651575704542116,packet,1.1546868814415544e-19,dressing,-7.1776464991997515e-05,static,-0.0056933811054622127,curl,2.6020852139652106e-18,sum,-0.0057651575704542072,closure,4.3368086899420177e-18,full_kinematic,true,source_free_kinematic,true
attempt,tick,33,full,-0.0088912700163868829,packet,1.624032423975495e-20,dressing,3.2660020996212827e-05,static,-0.0089239300373830949,curl,0,sum,-0.0088912700163868829,closure,0,full_kinematic,false,source_free_kinematic,true
attempt,tick,34,full,-0.010435676318196984,packet,-9.4592417320818801e-20,dressing,8.1855030631411315e-05,static,-0.010517531348828393,curl,-3.4694469519536142e-18,sum,-0.010435676318196986,closure,1.7347234759768071e-18,full_kinematic,false,source_free_kinematic,true
attempt,tick,35,full,-0.0082231150326690997,packet,-5.4650296357099547e-20,dressing,7.2368431875693967e-06,static,-0.0082303518758566688,curl,-1.7347234759768071e-18,sum,-0.0082231150326691014,closure,1.7347234759768071e-18,full_kinematic,false,source_free_kinematic,true
attempt,tick,36,full,-0.0057911632340305686,packet,7.3102385911489402e-20,dressing,-7.2925018223161787e-05,static,-0.0057182382158074072,curl,2.6020852139652106e-18,sum,-0.005791163234030566,closure,2.6020852139652106e-18,full_kinematic,true,source_free_kinematic,true
attempt,tick,37,full,-0.0067507690243889589,packet,9.8127437479603761e-20,dressing,-4.0555799548109328e-05,static,-0.0067102132248408495,curl,1.7347234759768071e-18,sum,-0.0067507690243889572,closure,1.7347234759768071e-18,full_kinematic,false,source_free_kinematic,true
attempt,tick,38,full,-0.0094470671756655741,packet,-2.0502283485761854e-20,dressing,4.9109327849921317e-05,static,-0.0094961765035154952,curl,0,sum,-0.0094470671756655741,closure,0,full_kinematic,false,source_free_kinematic,true
attempt,tick,39,full,-0.0097775374847980344,packet,-1.1646004090185269e-19,dressing,6.0762170009380175e-05,static,-0.0098382996548074166,curl,-1.7347234759768071e-18,sum,-0.0097775374847980379,closure,3.4694469519536142e-18,full_kinematic,false,source_free_kinematic,true
attempt,tick,40,full,-0.0074174541857404607,packet,-5.1815706082774453e-20,dressing,-1.7358157306768162e-05,static,-0.007400096028433693,curl,-8.6736173798840355e-19,sum,-0.0074174541857404625,closure,1.7347234759768071e-18,full_kinematic,false,source_free_kinematic,true
attempt,tick,41,full,-0.0060331366331958809,packet,8.3125962169921617e-20,dressing,-6.492049921271592e-05,static,-0.005968216133983165,curl,3.4694469519536142e-18,sum,-0.0060331366331958774,closure,3.4694469519536142e-18,full_kinematic,true,source_free_kinematic,true
attempt,tick,42,full,-0.0076009783560919532,packet,9.6146503429879768e-20,dressing,-1.4390865906029404e-05,static,-0.0075865874901859236,curl,3.4694469519536142e-18,sum,-0.0076009783560919498,closure,3.4694469519536142e-18,full_kinematic,false,source_free_kinematic,true
attempt,tick,43,full,-0.0096117690363683884,packet,-3.4334898739783362e-20,dressing,5.3964887669615235e-05,static,-0.0096657339240380051,curl,0,sum,-0.0096117690363683901,closure,1.7347234759768071e-18,full_kinematic,false,source_free_kinematic,true
attempt,tick,44,full,-0.009070492101134137,packet,-1.2515063643535486e-19,dressing,3.9077772005706072e-05,static,-0.0091095698731398448,curl,0,sum,-0.0090704921011341387,closure,1.7347234759768071e-18,full_kinematic,false,source_free_kinematic,true
