L,direction,amplitude,polarity,tick,packet_centroid,directed_probe_distance,force_x,force_longitudinal,max_leading_force,integrated_longitudinal_force,valid
49,1,0.5,-1,23,24.321247828616581,-0.32124782861658119,2.528452247292809e-19,2.528452247292809e-19,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,-1,24,24.787192049337868,-0.78719204933786813,4.6879233926844402e-19,4.6879233926844402e-19,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,-1,25,25.253813771432931,-1.2538137714329309,5.1855649235787486e-19,5.1855649235787486e-19,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,-1,26,25.72099446711708,-1.7209944671170803,4.3467989910763625e-19,4.3467989910763625e-19,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,-1,27,26.188610963754929,-2.1886109637549289,-1.6563762872735216e-19,-1.6563762872735216e-19,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,-1,28,26.656537185970265,-2.6565371859702651,-8.3108198601839902e-20,-8.3108198601839902e-20,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,-1,29,27.124649558140664,-3.1246495581406641,4.1853947603609306e-19,4.1853947603609306e-19,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,-1,30,27.592800827759635,-3.5928008277596355,-2.2611179509056475e-19,-2.2611179509056475e-19,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,-1,31,28.060808385916886,-4.0608083859168858,-2.7670381762840285e-19,-2.7670381762840285e-19,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,-1,32,28.528514022612672,-4.5285140226126721,-3.3928985736786294e-19,-3.3928985736786294e-19,1.272769655387583e-19,4.1357215613641777e-18,1
49,1,0.5,1,1,14.361297721757987,9.6387022782420129,-1.4553432173643525e-21,-1.4553432173643525e-21,1.272769655387583e-19,-4.1357215613641777e-18,1
49,1,0.5,1,2,14.817862759330763,9.1821372406692365,-1.0001587351627559e-21,-1.0001587351627559e-21,1.272769655387583e-19,-4.1357215613641777e-18,1
49,1,0.5,1,3,15.207889727299547,8.7921102727004534,-5.4551797754810376e-21,-5.4551797754810376e-21,1.272769655387583e-19,-4.1357215613641777e-18,1
49,1,0.5,1,4,15.595620069314281,8.4043799306857192,-9.0366110665934572e-21,-9.0366110665934572e-21,1.272769655387583e-19,-4.1357215613641777e-18,1
49,1,0.5,1,5,16.070192154782202,7.9298078452177982,-1.326724158759124e-21,-1.326724158759124e-21,1.272769655387583e-19,-4.1357215613641777e-18,1
49,1,0.5,1,6,16.600874809727415,7.399125190272585,-2.2740107445997594e-20,-2.2740107445997594e-20,1.272769655387583e-19,-4.1357215613641777e-18,1
49,1,0.5,1,7,17.074392336504829,6.9256076634951711,-5.0852621047223041e-20,-5.0852621047223041e-20,1.272769655387583e-19,-4.1357215613641777e-18,1
49,1,0.5,1,8,17.474071753636565,6.5259282463634349,-9.4522522824031671e-20,-9.4522522824031671e-20,1.272769655387583e-19,-4.1357215613641777e-18,1
49,1,0.5,1,9,17.882975132623802,6.1170248673761982,-1.272769655387583e-19,-1.272769655387583e-19,1.272769655387583e-19,-4.1357215613641777e-18,1
49,1,0.5,1,10,18.340302013718482,5.6596979862815182,-2.0093130630045869e-19,-2.0093130630045869e-19,1.272769655387583e-19,-4.1357215613641777e-18,1
