L,direction,amplitude,polarity,tick,packet_centroid,directed_probe_distance,force_x,force_longitudinal,max_leading_force,integrated_longitudinal_force,valid
49,1,1,1,28,26.656537185970258,-2.656537185970258,-5.3483157790928819e-19,-5.3483157790928819e-19,1.3909778192968658e-19,-9.4099302216530635e-18,1
49,1,1,1,29,27.124649558140664,-3.1246495581406641,-9.1424249388979039e-19,-9.1424249388979039e-19,1.3909778192968658e-19,-9.4099302216530635e-18,1
49,1,1,1,30,27.592800827759635,-3.5928008277596355,-2.2219154892817996e-19,-2.2219154892817996e-19,1.3909778192968658e-19,-9.4099302216530635e-18,1
49,1,1,1,31,28.060808385916886,-4.0608083859168858,-6.5888338003673491e-21,-6.5888338003673491e-21,1.3909778192968658e-19,-9.4099302216530635e-18,1
49,1,1,1,32,28.528514022612672,-4.5285140226126721,-6.0587903651694035e-19,-6.0587903651694035e-19,1.3909778192968658e-19,-9.4099302216530635e-18,1
65,-1,0.5,-1,1,41.638560628926065,9.638560628926065,-1.4553432173643525e-21,1.4553432173643525e-21,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,2,41.181602487563339,9.1816024875633389,-1.3223188440977463e-21,1.3223188440977463e-21,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,3,40.791184363588783,8.7911843635887834,-4.3238718397169559e-22,4.3238718397169559e-22,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,4,40.403546943097467,8.4035469430974672,-1.7279622091856315e-21,1.7279622091856315e-21,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,5,39.929500766222709,7.9295007662227093,-5.5047639825602954e-21,5.5047639825602954e-21,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,6,39.399217801955579,7.3992178019555794,-1.2305744801841235e-20,1.2305744801841235e-20,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,7,38.926174789002616,6.9261747890026157,-4.2366578315231996e-20,4.2366578315231996e-20,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,8,38.52788428538539,6.5278842853853902,-5.0716317372510209e-20,5.0716317372510209e-20,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,9,38.120962893416269,6.1209628934162694,-7.2487897693451166e-21,7.2487897693451166e-21,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,10,37.66552780016012,5.6655278001601204,-6.7812965534010089e-20,6.7812965534010089e-20,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,11,37.193775164549329,5.1937751645493293,-6.5599039952437475e-20,6.5599039952437475e-20,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,12,36.73793489705816,4.7379348970581603,-5.2166584465098332e-20,5.2166584465098332e-20,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,13,36.293343816093156,4.2933438160931559,-1.4585077681883392e-19,1.4585077681883392e-19,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,14,35.84560983573023,3.8456098357302295,-1.1253068316354847e-19,1.1253068316354847e-19,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,15,35.392753911940801,3.392753911940801,-1.8442163903468474e-19,1.8442163903468474e-19,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,16,34.938711227118006,2.9387112271180058,-2.1642727054884418e-19,2.1642727054884418e-19,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,17,34.484704107281146,2.4847041072811464,-1.4596463600068393e-19,1.4596463600068393e-19,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,18,34.029992158977571,2.0299921589775707,-4.8858499058051868e-19,4.8858499058051868e-19,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,19,33.574217525888052,1.5742175258880522,-4.286085178811167e-19,4.286085178811167e-19,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,20,33.117464137974181,1.1174641379741814,-5.241260820207569e-20,5.241260820207569e-20,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,21,32.659804424772986,0.65980442477298595,6.3531268433905101e-20,-6.3531268433905101e-20,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,22,32.201235363562958,0.20123536356295801,1.3478133172426251e-19,-1.3478133172426251e-19,5.0716317372510209e-20,3.0595102072405498e-18,1
65,-1,0.5,-1,23,31.74174680738091,-0.2582531926190903,5.3949554064405237e-20,-5.3949554064405237e-20,5.0716317372510209e-20,3.0595102072405498e-18,1
