record,key,value,details
protocol,L,33,ticks,48,speed,0.14999999999999999,radii,R1|R2|R3|global,dressing,off|on,gate,9.9999999999999998e-13
arm,dressing,off,radius,R1,attempts,42,valid_count,42,required_work_rms,0.00030102818258320653,max_required_abs,0.00062838437421870556,self_delta_rms,0.00030128959270567604,cross_delta_rms,7.2582499048781419e-06,mean_moved_norm_fraction,0.41101737972078484,min_moved_norm_fraction,0.29716848426514991,max_moved_norm_fraction,0.6675083358195788,worst_identity,1.7347234759768071e-18,worst_outside_support,0,valid,true
arm,dressing,off,radius,R2,attempts,42,valid_count,42,required_work_rms,0.00013861212197013585,max_required_abs,0.00071073539385551124,self_delta_rms,0.0001402743435153967,cross_delta_rms,9.7404565390952177e-06,mean_moved_norm_fraction,0.53065223835702402,min_moved_norm_fraction,0.40774940894059297,max_moved_norm_fraction,0.79628178533697547,worst_identity,1.7719929256559963e-18,worst_outside_support,0,valid,true
arm,dressing,off,radius,R3,attempts,42,valid_count,42,required_work_rms,0.00013045374620608503,max_required_abs,0.00047402688123460504,self_delta_rms,0.00013149308752600646,cross_delta_rms,1.2068424622021682e-05,mean_moved_norm_fraction,0.61834416215583465,min_moved_norm_fraction,0.47794538953391619,max_moved_norm_fraction,0.95221910985118896,worst_identity,1.8482258909088833e-18,worst_outside_support,0,valid,true
arm,dressing,off,radius,global,attempts,42,valid_count,42,required_work_rms,1.2775930643865786e-05,max_required_abs,3.1909721082263448e-05,self_delta_rms,3.6424521530169838e-17,cross_delta_rms,1.2775930643867007e-05,mean_moved_norm_fraction,1,min_moved_norm_fraction,1,max_moved_norm_fraction,1,worst_identity,1.8480141326720698e-18,worst_outside_support,0,valid,true
arm,dressing,on,radius,R1,attempts,42,valid_count,42,required_work_rms,0.00032866311266650566,max_required_abs,0.00066847610975477936,self_delta_rms,0.00030128959270567604,cross_delta_rms,0.00010535126757725679,mean_moved_norm_fraction,0.41101737972078484,min_moved_norm_fraction,0.29716848426514991,max_moved_norm_fraction,0.6675083358195788,worst_identity,3.7947076036992655e-18,worst_outside_support,0,valid,true
arm,dressing,on,radius,R2,attempts,42,valid_count,42,required_work_rms,0.0002297942675121641,max_required_abs,0.0008772937299972236,self_delta_rms,0.0001402743435153967,cross_delta_rms,0.00014171161746260986,mean_moved_norm_fraction,0.53065223835702402,min_moved_norm_fraction,0.40774940894059297,max_moved_norm_fraction,0.79628178533697547,worst_identity,2.7647155398380363e-18,worst_outside_support,0,valid,true
arm,dressing,on,radius,R3,attempts,42,valid_count,42,required_work_rms,0.00024459259546803243,max_required_abs,0.00078707283813155351,self_delta_rms,0.00013149308752600646,cross_delta_rms,0.00017195666753109113,mean_moved_norm_fraction,0.61834416215583465,min_moved_norm_fraction,0.47794538953391619,max_moved_norm_fraction,0.95221910985118896,worst_identity,2.7647155398380363e-18,worst_outside_support,0,valid,true
arm,dressing,on,radius,global,attempts,42,valid_count,42,required_work_rms,0.00023156579861414713,max_required_abs,0.00036254172784847341,self_delta_rms,3.6424521530169838e-17,cross_delta_rms,0.00023718551007826307,mean_moved_norm_fraction,1,min_moved_norm_fraction,1,max_moved_norm_fraction,1,worst_identity,2.7647155398380363e-18,worst_outside_support,0,valid,true
summary,local_off_full,true,local_on_full,true,global_off_full,true,global_on_full,true,parent_global_on_rms_residual,2.9815559743351372e-19,valid,true
verdict,LOCAL_TRANSLATION_SUFFICIENT_DRESSING_INDEPENDENT
