FTD-0455 travelling-wave recoil threshold v1
protocol,lengths,11|17|33,phases,0|pi_over_2,signs,-1|1,mode,1,work,0.0001,speed,0.14999999999999999,amplitude_bracket,0|1,bisection_iterations,80,gate,1e-10
arm,L,11,phase,0,sign,-1,bracketed,true,threshold,0.00039061549976362087,minimum_zero_side,-4.2500725161431774e-17,threshold_wave_energy,1.0461997709804502e-05,a_sqrt_l,0.0012955250500130888,participation_sites,17.159522640932543,participation_fraction,0.012892203336538349,local_norm_fraction,0.60516463720416691,direct_energy_residual,-1.5307579422779716e-16,momentum_residual,1.8431906413994723e-18,valid,true
arm,L,11,phase,0,sign,1,bracketed,true,threshold,0.00036272483441956798,minimum_zero_side,-1.0668549377257364e-16,threshold_wave_energy,9.0213235350447655e-06,a_sqrt_l,0.0012030221779134969,participation_sites,17.999264758008756,participation_fraction,0.013523114018038134,local_norm_fraction,0.5852675862907587,direct_energy_residual,-9.4095196044585716e-17,momentum_residual,5.529448809354281e-18,valid,true
arm,L,11,phase,1.5707963267948966,sign,-1,bracketed,true,threshold,0.00039061549976362195,minimum_zero_side,-1.1275702593849246e-17,threshold_wave_energy,1.0461997709804434e-05,a_sqrt_l,0.0012955250500130925,participation_sites,17.345479027507761,participation_fraction,0.013031915122094485,local_norm_fraction,0.59904474584831258,direct_energy_residual,4.3499546412834045e-16,momentum_residual,1.8865118110270595e-17,valid,true
arm,L,11,phase,1.5707963267948966,sign,1,bracketed,true,threshold,0.00036272483441956071,minimum_zero_side,-2.6020852139652106e-18,threshold_wave_energy,9.021323535044342e-06,a_sqrt_l,0.0012030221779134726,participation_sites,18.203645985684751,participation_fraction,0.013676668659417544,local_norm_fraction,0.57883822093238335,direct_energy_residual,1.1407162107263114e-16,momentum_residual,9.4325589006610282e-18,valid,true
arm,L,17,phase,0,sign,-1,bracketed,true,threshold,0.0003040865671515272,minimum_zero_side,-1.9949319973733282e-17,threshold_wave_energy,1.0110831121559316e-05,a_sqrt_l,0.0012537810356972243,participation_sites,17.362177034825837,participation_fraction,0.0035339257143956518,local_norm_fraction,0.59717586321017979,direct_energy_residual,1.8661829893906745e-17,momentum_residual,2.5261911520659478e-17,valid,true
arm,L,17,phase,0,sign,1,bracketed,true,threshold,0.00028271619967843749,minimum_zero_side,-2.6020852139652106e-18,threshold_wave_energy,8.7396446243974442e-06,a_sqrt_l,0.0011656687533474115,participation_sites,18.212049061784267,participation_fraction,0.003706910047177746,local_norm_fraction,0.57721560370962044,direct_energy_residual,7.1949011418853681e-16,momentum_residual,1.9624059327146799e-17,valid,true
arm,L,17,phase,1.5707963267948966,sign,-1,bracketed,true,threshold,0.00030408656715150254,minimum_zero_side,-6.9388939039072284e-18,threshold_wave_energy,1.0110831121557644e-05,a_sqrt_l,0.0012537810356971226,participation_sites,17.42773309515972,participation_fraction,0.0035472691013962387,local_norm_fraction,0.59390510448676148,direct_energy_residual,5.7203861873050821e-16,momentum_residual,6.0715322287536243e-18,valid,true
arm,L,17,phase,1.5707963267948966,sign,1,bracketed,true,threshold,0.00028271619967843077,minimum_zero_side,-7.0256300777060687e-17,threshold_wave_energy,8.7396446243969461e-06,a_sqrt_l,0.0011656687533473837,participation_sites,18.284681545553031,participation_fraction,0.0037216937808982357,local_norm_fraction,0.57378216241875502,direct_energy_residual,7.4551096632818892e-16,momentum_residual,3.567025147478292e-17,valid,true
arm,L,33,phase,0,sign,-1,bracketed,true,threshold,0.00021454415392418248,minimum_zero_side,-2.8622937353617317e-17,threshold_wave_energy,9.9342109543517112e-06,a_sqrt_l,0.0012324623326659639,participation_sites,17.437437730679243,participation_fraction,0.00048522240951329388,local_norm_fraction,0.59369519535299486,direct_energy_residual,-9.2502774103747631e-16,momentum_residual,1.627387460986182e-16,valid,true
arm,L,33,phase,0,sign,1,bracketed,true,threshold,0.00019958973534259036,minimum_zero_side,-1.1449174941446927e-16,threshold_wave_energy,8.5975837021134423e-06,a_sqrt_l,0.0011465557382814556,participation_sites,18.288959515028168,participation_fraction,0.00050891725839742239,local_norm_fraction,0.57373698540422435,direct_energy_residual,-3.2963947326977716e-15,momentum_residual,3.6819505777635227e-16,valid,true
arm,L,33,phase,1.5707963267948966,sign,-1,bracketed,true,threshold,0.0002145441539241512,minimum_zero_side,-1.7347234759768071e-17,threshold_wave_energy,9.9342109543503509e-06,a_sqrt_l,0.0012324623326657842,participation_sites,17.448019268903519,participation_fraction,0.00048551685641270889,local_norm_fraction,0.59310354552790001,direct_energy_residual,1.8366520327176006e-15,momentum_residual,3.8922857994830749e-17,valid,true
arm,L,33,phase,1.5707963267948966,sign,1,bracketed,true,threshold,0.0001995897353426164,minimum_zero_side,-1.0668549377257364e-16,threshold_wave_energy,8.5975837021155565e-06,a_sqrt_l,0.0011465557382816052,participation_sites,18.300756967619844,participation_fraction,0.00050924553990649871,local_norm_fraction,0.57311616780672159,direct_energy_residual,-1.9276979101520708e-15,momentum_residual,3.4119842368148496e-16,valid,true
volume_summary,L,11,mean_threshold_wave_energy,9.7416606224245117e-06,mean_a_sqrt_l,0.0012492736139632877,mean_participation_fraction,0.013280975284022127,mean_local_norm_fraction,0.59207879756890536
volume_summary,L,17,mean_threshold_wave_energy,9.4252378729778379e-06,mean_a_sqrt_l,0.0012097248945222856,mean_participation_fraction,0.0036274496609669683,mean_local_norm_fraction,0.5855196834563291
volume_summary,L,33,mean_threshold_wave_energy,9.2658973282327656e-06,mean_a_sqrt_l,0.0011895090354737022,mean_participation_fraction,0.00049722551605748094,mean_local_norm_fraction,0.58341297352296018
