tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
X,32,10.0000,0.0000,0.00000,off,on,0xE0102000,50,5.0000,5,5,0.050000
X,32,10.0000,0.0000,0.00000,off,on,0xE0102001,50,6.0000,6,6,0.060000
X,32,10.0000,0.0000,0.00000,off,on,0xE0102002,50,4.0000,4,4,0.040000
