tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
N,32,50.0000,0.0200,0.00500,on,on,0xE0102000,50,135.0000,135,135,0.054000
N,32,50.0000,0.0200,0.00500,on,on,0xE0102001,50,131.0000,131,131,0.052400
N,32,50.0000,0.0200,0.00500,on,on,0xE0102002,50,127.0000,127,127,0.050800
N,32,50.0000,0.0200,0.00500,on,on,0xE0102003,50,134.0000,134,134,0.053600
N,32,50.0000,0.0200,0.00500,on,on,0xE0102004,50,124.0000,124,124,0.049600
