tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
X,32,70.0000,0.0000,0.00000,off,on,0xE0102000,50,878.4800,551,2094,0.179282
X,32,70.0000,0.0000,0.00000,off,on,0xE0102001,50,1065.3600,581,1754,0.217420
X,32,70.0000,0.0000,0.00000,off,on,0xE0102002,50,557.3600,543,587,0.113747
