tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
X,32,20.0000,0.0000,0.00000,off,on,0xE0102000,50,43.0000,43,43,0.107500
X,32,20.0000,0.0000,0.00000,off,on,0xE0102001,50,37.0000,37,37,0.092500
X,32,20.0000,0.0000,0.00000,off,on,0xE0102002,50,38.0000,38,38,0.095000
