tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
X,32,90.0000,0.0000,0.00000,off,on,0xE0102000,50,1955.2200,1041,3098,0.241385
X,32,90.0000,0.0000,0.00000,off,on,0xE0102001,50,1325.5800,1043,2530,0.163652
X,32,90.0000,0.0000,0.00000,off,on,0xE0102002,50,1103.1800,1024,1299,0.136195
