tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
X,32,16.0000,0.0000,0.00000,off,on,0xE0102000,50,25.0000,25,25,0.097656
X,32,16.0000,0.0000,0.00000,off,on,0xE0102001,50,24.0000,24,24,0.093750
X,32,16.0000,0.0000,0.00000,off,on,0xE0102002,50,25.0000,25,25,0.097656
