tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
X,32,25.0000,0.0000,0.00000,off,on,0xE0102000,50,50.0000,50,50,0.080000
X,32,25.0000,0.0000,0.00000,off,on,0xE0102001,50,53.4400,52,54,0.085504
X,32,25.0000,0.0000,0.00000,off,on,0xE0102002,50,49.6400,49,53,0.079424
