tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
X,32,30.0000,0.0000,0.00000,off,on,0xE0102000,50,77.0000,77,77,0.085556
X,32,30.0000,0.0000,0.00000,off,on,0xE0102001,50,81.8000,81,82,0.090889
X,32,30.0000,0.0000,0.00000,off,on,0xE0102002,50,69.0000,69,69,0.076667
