record,key,value,details
protocol,L,33,ticks,48,speed,0.14999999999999999,gate,9.9999999999999998e-13
attempt,tick,6,delta_packet_cross,-1.6468121417256842e-05,delta_dressing_cross,0.000395270300466136,delta_external_cross,0.00037880217904881497,packet_work,2.2907817654623037e-20,dressing_work,0.00021316111525079932,external_work,0.00021316111525079932,rigid_required_work,-0.00016564106379801565,cross_additivity_residual,6.4184768611141862e-17,work_additivity_residual,2.7105054312137611e-20
attempt,tick,7,delta_packet_cross,-2.3839836761348904e-05,delta_dressing_cross,0.00032316287263379345,delta_external_cross,0.00029932303587233006,packet_work,-9.1688441899489496e-20,dressing_work,-1.6835369983450622e-05,external_work,-1.6835369983450717e-05,rigid_required_work,-0.00031615840585578076,cross_additivity_residual,1.1449174941446927e-16,work_additivity_residual,3.3881317890172014e-21
attempt,tick,8,delta_packet_cross,-2.4534938147427465e-05,delta_dressing_cross,0.00011647054538878234,delta_external_cross,9.1935607241478909e-05,packet_work,-2.3928563234096434e-20,dressing_work,-0.00020022353923891209,external_work,-0.00020022353923891209,rigid_required_work,-0.00029215914648039103,cross_additivity_residual,1.2403272853234171e-16,work_additivity_residual,2.7105054312137611e-20
attempt,tick,9,delta_packet_cross,-1.6512896267882604e-05,delta_dressing_cross,8.893329011388975e-05,delta_external_cross,7.2420393846053116e-05,packet_work,1.0120587209440836e-19,dressing_work,-7.1909880533133433e-05,external_work,-7.1909880533133338e-05,rigid_required_work,-0.00014433027437918644,cross_additivity_residual,4.5970172113385388e-17,work_additivity_residual,0
attempt,tick,10,delta_packet_cross,-1.2559155063568417e-06,delta_dressing_cross,0.00026536745337602842,delta_external_cross,0.00026411153786998556,packet_work,4.9721280783305333e-20,dressing_work,0.0001526447872858726,external_work,0.00015264478728587265,rigid_required_work,-0.00011146675058411291,cross_additivity_residual,3.1398494915180208e-16,work_additivity_residual,0
attempt,tick,11,delta_packet_cross,1.6203089746247984e-05,delta_dressing_cross,0.00036724407007065162,delta_external_cross,0.00038344715981685276,packet_work,-4.4903982768280723e-20,dressing_work,0.0001318433528555785,external_work,0.00013184335285557845,rigid_required_work,-0.00025160380696127432,cross_additivity_residual,4.6837533851373792e-17,work_additivity_residual,0
attempt,tick,12,delta_packet_cross,2.9096178100113806e-05,delta_dressing_cross,0.00024839780310718408,delta_external_cross,0.00027749398120745922,packet_work,-7.9560792758809458e-20,dressing_work,-8.5047746641014288e-05,external_work,-8.5047746641014356e-05,rigid_required_work,-0.00036254172784847357,cross_additivity_residual,1.6132928326584306e-16,work_additivity_residual,1.3552527156068805e-20
attempt,tick,13,delta_packet_cross,3.1909721082263448e-05,delta_dressing_cross,0.00010292616168376852,delta_external_cross,0.00013483588276603717,packet_work,-3.1797416359102174e-20,dressing_work,-0.00015909992999151623,external_work,-0.00015909992999151628,rigid_required_work,-0.00029393581275755348,cross_additivity_residual,5.2041704279304213e-18,work_additivity_residual,2.7105054312137611e-20
attempt,tick,14,delta_packet_cross,2.3094558889999797e-05,delta_dressing_cross,0.0001510253632605596,delta_external_cross,0.00017411992215029051,packet_work,3.86813017027392e-20,dressing_work,1.1150656512320158e-05,external_work,1.1150656512320197e-05,rigid_required_work,-0.00016296926563797031,cross_additivity_residual,2.688821387764051e-16,work_additivity_residual,0
attempt,tick,15,delta_packet_cross,6.019896758528015e-06,delta_dressing_cross,0.00030736724024063231,delta_external_cross,0.00031338713699893828,packet_work,1.2426534047130482e-21,dressing_work,0.00015358382396897535,external_work,0.00015358382396897535,rigid_required_work,-0.00015980331302996293,cross_additivity_residual,2.2204460492503131e-16,work_additivity_residual,0
attempt,tick,16,delta_packet_cross,-1.2456886693735028e-05,delta_dressing_cross,0.00032964773174973781,delta_external_cross,0.00031719084505574431,packet_work,-1.4698497295673093e-20,dressing_work,5.5711639530266644e-05,external_work,5.5711639530266623e-05,rigid_required_work,-0.00026147920552547767,cross_additivity_residual,2.5847379792054426e-16,work_additivity_residual,6.7762635780344027e-21
attempt,tick,17,delta_packet_cross,-2.5147382892182907e-05,delta_dressing_cross,0.00019288394259105515,delta_external_cross,0.00016773655969883061,packet_work,-1.4128900775684979e-20,dressing_work,-0.00011994375434837858,external_work,-0.00011994375434837858,rigid_required_work,-0.0002876803140472092,cross_additivity_residual,4.163336342344337e-17,work_additivity_residual,1.3552527156068805e-20
attempt,tick,18,delta_packet_cross,-2.7793332574626607e-05,delta_dressing_cross,0.0001129045333204343,delta_external_cross,8.5111200745786007e-05,packet_work,-2.1348294012629601e-20,dressing_work,-0.00010424717901065526,external_work,-0.00010424717901065529,rigid_required_work,-0.00018935837975644128,cross_additivity_residual,2.1684043449710089e-17,work_additivity_residual,0
attempt,tick,19,delta_packet_cross,-2.0757178401893672e-05,delta_dressing_cross,0.00020650575498907218,delta_external_cross,0.00018574857658723576,packet_work,-3.9623567000554253e-21,dressing_work,6.7258688988865552e-05,external_work,6.7258688988865539e-05,rigid_required_work,-0.00011848988759837022,cross_additivity_residual,5.7245874707234634e-17,work_additivity_residual,1.3552527156068805e-20
attempt,tick,20,delta_packet_cross,-8.3675941446054863e-06,delta_dressing_cross,0.00032221975758582079,delta_external_cross,0.00031385216344110255,packet_work,1.870672287925931e-20,dressing_work,0.00012718082618288522,external_work,0.00012718082618288522,rigid_required_work,-0.00018667133725821733,cross_additivity_residual,1.1275702593849246e-16,work_additivity_residual,2.7105054312137611e-20
attempt,tick,21,delta_packet_cross,3.5534826771498745e-06,delta_dressing_cross,0.00028485701427814411,delta_external_cross,0.00028841049695534256,packet_work,1.0557782518133601e-19,dressing_work,-7.4667976265428972e-06,external_work,-7.4667976265427913e-06,rigid_required_work,-0.00029587729458188536,cross_additivity_residual,4.8572257327350599e-17,work_additivity_residual,0
attempt,tick,22,delta_packet_cross,1.0534562193229013e-05,delta_dressing_cross,0.00015997251992844533,delta_external_cross,0.00017050708212189812,packet_work,9.9965000518148031e-20,dressing_work,-0.00012258816251645166,external_work,-0.00012258816251645158,rigid_required_work,-0.00029309524463834967,cross_additivity_residual,2.2377932840100812e-16,work_additivity_residual,2.7105054312137611e-20
attempt,tick,23,delta_packet_cross,1.1187836546091255e-05,delta_dressing_cross,0.00014020439475719623,delta_external_cross,0.00015139223130347396,packet_work,-5.4370737371853377e-20,dressing_work,-4.700304796905387e-05,external_work,-4.7003047969053924e-05,rigid_required_work,-0.00019839527927252787,cross_additivity_residual,1.8648277366750676e-16,work_additivity_residual,0
attempt,tick,24,delta_packet_cross,7.1410652202515135e-06,delta_dressing_cross,0.00024854925952426908,delta_external_cross,0.00025569032474425865,packet_work,-1.6978599353174021e-19,dressing_work,9.410156701691084e-05,external_work,9.4101567016910678e-05,rigid_required_work,-0.00016158875772734799,cross_additivity_residual,2.6194324487249787e-16,work_additivity_residual,1.3552527156068805e-20
