tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
400,0,1,0.758252,0.574946,16,26,2,1,0,400
400,1,1,0.634353,0.402404,13,9,23,-1,0,400
400,2,1,0.978865,0.958177,16,29,25,-1,0,400
450,3,1,0.766167,0.587012,7,16,2,1,0,450
450,0,1,0.949943,0.902392,16,26,2,1,50,400
450,4,1,0.705422,0.497621,29,4,4,1,0,450
450,5,1,0.696252,0.484767,19,30,8,-1,0,450
450,6,1,1.74765,3.05428,21,15,9,-1,0,450
450,7,1,1.28012,1.63871,29,2,12,-1,0,450
450,8,1,1.16673,1.36125,25,18,14,1,0,450
450,9,1,1.03357,1.06826,7,21,17,-1,0,450
450,1,1,0.563255,0.317256,13,9,23,-1,50,400
450,10,1,0.59708,0.356504,9,29,23,-1,0,450
450,2,1,0.58555,0.342869,16,29,25,-1,50,400
450,11,1,0.551213,0.303836,0,20,26,-1,0,450
450,12,1,0.6992,0.48888,10,7,27,1,0,450
450,13,1,0.562567,0.316482,16,5,31,-1,0,450
500,14,1,0.746245,0.556882,31,0,0,-1,0,500
500,15,1,0.960156,0.9219,25,26,1,-1,0,500
500,3,1,0.957025,0.915896,7,16,2,1,50,450
500,0,2,1.14761,0.843893,15.5,26,2,0,100,400
500,16,1,1.00039,1.00079,19,1,3,-1,0,500
500,4,1,0.933646,0.871694,29,4,4,1,50,450
500,17,1,1.03238,1.0658,19,13,4,-1,0,500
500,18,1,1.32983,1.76845,20,9,5,-1,0,500
500,5,1,1.03524,1.07172,19,30,8,-1,50,450
500,6,1,0.523334,0.273879,21,15,9,-1,50,450
500,19,2,2.74316,3.98151,8,11.5,10,0,0,500
500,8,1,0.911126,0.83015,25,20,11,1,50,450
500,20,1,0.276253,0.0763158,22,28,11,-1,0,500
500,7,1,1.11957,1.25343,29,2,12,-1,50,450
500,21,1,1.10112,1.21246,24,7,12,1,0,500
500,22,1,0.751182,0.564275,28,28,12,1,0,500
500,23,1,0.899893,0.809808,26,10,14,1,0,500
500,24,1,0.584475,0.341611,22,13,14,1,0,500
500,25,1,1.12481,1.2652,25,18,14,1,0,500
500,26,1,0.991861,0.983789,5,12,15,-1,0,500
500,27,1,0.646116,0.417465,15,17,17,-1,0,500
500,9,1,0.798053,0.636888,7,21,17,-1,50,450
500,28,1,0.80462,0.647414,24,9,22,1,0,500
500,2,1,0.977912,0.956312,15,29,22,-1,100,400
