tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
2150,1,1,0.274203,0.0751871,12,6,17,1,900,1250
2150,0,1,0.391525,0.153292,23,18,18,-1,950,1200
2200,2,1,0.507312,0.257366,22,2,12,1,850,1350
2200,3,1,0.792961,0.628788,15,9,14,1,350,1850
2200,1,1,0.558748,0.312199,12,6,17,1,950,1250
2200,0,1,0.865788,0.74959,23,18,18,-1,1000,1200
2250,2,1,0.791165,0.625942,22,2,12,1,900,1350
2250,3,1,0.647799,0.419644,15,9,14,1,400,1850
2250,1,1,0.564777,0.318973,12,6,17,1,1000,1250
2250,0,1,0.705017,0.497049,23,18,18,-1,1050,1200
2300,2,1,0.839751,0.705182,22,2,12,1,950,1350
2300,3,1,0.44096,0.194445,15,9,14,1,450,1850
2300,1,1,0.612139,0.374714,12,6,17,1,1050,1250
2300,0,1,0.539984,0.291582,23,18,18,-1,1100,1200
2350,2,1,0.469024,0.219983,22,2,12,1,1000,1350
2350,3,1,0.383767,0.147277,15,9,14,1,500,1850
2350,1,1,0.388786,0.151154,12,6,17,1,1100,1250
2350,0,1,0.327001,0.10693,23,18,18,-1,1150,1200
2400,2,1,0.63657,0.405222,22,2,12,1,1050,1350
2400,3,1,0.3727,0.138905,15,9,14,1,550,1850
2400,1,1,0.921733,0.849591,12,6,17,1,1150,1250
2400,0,1,0.565285,0.319547,23,18,18,-1,1200,1200
2450,2,1,0.809443,0.655199,22,2,12,1,1100,1350
2450,3,1,0.574354,0.329883,15,9,14,1,600,1850
2450,1,1,0.382226,0.146097,12,6,17,1,1200,1250
2450,0,1,0.37664,0.141857,23,18,18,-1,1250,1200
2500,2,1,0.461874,0.213327,22,2,12,1,1150,1350
2500,3,1,0.187857,0.0352903,15,9,14,1,650,1850
2500,1,1,0.324448,0.105267,12,6,17,1,1250,1250
2500,0,1,0.754232,0.568866,23,18,18,-1,1300,1200
2550,2,1,0.387517,0.150169,22,2,12,1,1200,1350
2550,3,1,0.154397,0.0238385,15,9,14,1,700,1850
2550,1,1,0.475613,0.226208,12,6,17,1,1300,1250
2550,0,1,0.313067,0.0980106,23,18,18,-1,1350,1200
2600,2,1,0.53576,0.287038,22,2,12,1,1250,1350
2600,3,1,0.356408,0.127027,15,9,14,1,750,1850
2600,1,1,0.48646,0.236644,12,6,17,1,1350,1250
2600,0,1,0.436058,0.190147,23,18,18,-1,1400,1200
2650,2,1,0.697137,0.486,22,2,12,1,1300,1350
2650,3,1,0.180985,0.0327555,15,9,14,1,800,1850
2650,1,1,0.366147,0.134064,12,6,17,1,1400,1250
2650,0,1,0.112625,0.0126843,23,18,18,-1,1450,1200
2700,2,1,0.270529,0.0731858,22,2,12,1,1350,1350
2700,3,1,0.58498,0.342201,15,9,14,1,850,1850
2700,1,1,0.279418,0.0780744,12,6,17,1,1450,1250
2700,0,1,0.506623,0.256667,23,18,18,-1,1500,1200
2750,2,1,0.554013,0.306931,22,2,12,1,1400,1350
2750,3,1,0.758499,0.57532,15,9,14,1,900,1850
2750,1,1,0.674572,0.455047,12,6,17,1,1500,1250
2750,0,1,0.166181,0.0276161,23,18,18,-1,1550,1200
2800,2,1,0.299137,0.0894828,22,2,12,1,1450,1350
2800,3,1,0.499577,0.249578,15,9,14,1,950,1850
2800,1,1,0.47118,0.222011,12,6,17,1,1550,1250
2800,0,1,0.122233,0.0149409,23,18,18,-1,1600,1200
2850,2,1,0.429644,0.184594,22,2,12,1,1500,1350
2850,3,1,0.795392,0.632648,15,9,14,1,1000,1850
2850,1,1,0.532322,0.283367,12,6,17,1,1600,1250
2850,0,1,0.342189,0.117093,23,18,18,-1,1650,1200
2900,2,1,0.214804,0.046141,22,2,12,1,1550,1350
2900,3,1,0.550476,0.303024,15,9,14,1,1050,1850
2900,1,1,0.757464,0.573752,12,6,17,1,1650,1250
2900,0,1,0.402901,0.162329,23,18,18,-1,1700,1200
2950,2,1,0.728235,0.530326,22,2,12,1,1600,1350
2950,3,1,0.546686,0.298866,15,9,14,1,1100,1850
2950,1,1,0.368812,0.136022,12,6,17,1,1700,1250
2950,0,1,0.522647,0.27316,23,18,18,-1,1750,1200
3000,2,1,0.739889,0.547436,22,2,12,1,1650,1350
3000,3,1,0.487264,0.237426,15,9,14,1,1150,1850
3000,1,1,0.315796,0.0997274,12,6,17,1,1750,1250
3000,0,1,0.454602,0.206663,23,18,18,-1,1800,1200
3050,2,1,0.273356,0.0747233,22,2,12,1,1700,1350
3050,3,1,0.245541,0.0602906,15,9,14,1,1200,1850
3050,1,1,0.0899159,0.00808486,12,6,17,1,1800,1250
3050,0,1,0.763024,0.582206,23,18,18,-1,1850,1200
3100,2,1,0.347136,0.120503,22,2,12,1,1750,1350
3100,3,1,0.841401,0.707955,15,9,14,1,1250,1850
3100,1,1,0.492981,0.24303,12,6,17,1,1850,1250
3100,0,1,0.501547,0.25155,23,18,18,-1,1900,1200
3150,2,1,0.582291,0.339063,22,2,12,1,1800,1350
3150,3,1,0.602735,0.363289,15,9,14,1,1300,1850
3150,1,1,0.447072,0.199873,12,6,17,1,1900,1250
3150,0,1,0.388589,0.151002,23,18,18,-1,1950,1200
3200,2,1,0.326425,0.106554,22,2,12,1,1850,1350
3200,3,1,0.314206,0.0987251,15,9,14,1,1350,1850
3200,1,1,0.296311,0.0878,12,6,17,1,1950,1250
3200,0,1,0.301673,0.0910064,23,18,18,-1,2000,1200
3250,2,1,0.556779,0.310002,22,2,12,1,1900,1350
3250,3,1,0.494531,0.244561,15,9,14,1,1400,1850
3250,1,1,0.331301,0.10976,12,6,17,1,2000,1250
3250,0,1,0.340238,0.115762,23,18,18,-1,2050,1200
3300,2,1,0.798128,0.637009,22,2,12,1,1950,1350
3300,3,1,0.229818,0.0528165,15,9,14,1,1450,1850
3300,1,1,0.397605,0.15809,12,6,17,1,2050,1250
3300,0,1,0.22257,0.0495372,23,18,18,-1,2100,1200
3350,2,1,0.697109,0.485962,22,2,12,1,2000,1350
3350,3,1,0.569348,0.324157,15,9,14,1,1500,1850
3350,1,1,0.437497,0.191404,12,6,17,1,2100,1250
3350,0,1,0.540711,0.292368,23,18,18,-1,2150,1200
3400,2,1,0.174847,0.0305714,22,2,12,1,2050,1350
3400,3,1,0.406645,0.16536,15,9,14,1,1550,1850
3400,1,1,0.569171,0.323956,12,6,17,1,2150,1250
3400,0,1,0.664436,0.441475,23,18,18,-1,2200,1200
3450,2,1,0.684354,0.468341,22,2,12,1,2100,1350
3450,3,1,0.422083,0.178154,15,9,14,1,1600,1850
3450,1,1,0.607895,0.369536,12,6,17,1,2200,1250
3450,0,1,0.403769,0.16303,23,18,18,-1,2250,1200
3500,2,1,0.0616771,0.00380407,22,2,12,1,2150,1350
3500,3,1,0.249316,0.0621583,15,9,14,1,1650,1850
3500,1,1,0.697992,0.487192,12,6,17,1,2250,1250
3500,0,1,0.0854439,0.00730067,23,18,18,-1,2300,1200
3550,2,1,0.632391,0.399919,22,2,12,1,2200,1350
3550,3,1,0.430532,0.185358,15,9,14,1,1700,1850
3550,1,1,0.549055,0.301462,12,6,17,1,2300,1250
3550,0,1,0.684544,0.4686,23,18,18,-1,2350,1200
3600,2,1,0.375798,0.141224,22,2,12,1,2250,1350
3600,3,1,0.331753,0.11006,15,9,14,1,1750,1850
3600,1,1,0.658928,0.434186,12,6,17,1,2350,1250
3600,0,1,0.262283,0.0687926,23,18,18,-1,2400,1200
3650,2,1,0.446593,0.199445,22,2,12,1,2300,1350
3650,3,1,0.623324,0.388533,15,9,14,1,1800,1850
3650,1,1,0.486317,0.236505,12,6,17,1,2400,1250
3650,0,1,0.689691,0.475674,23,18,18,-1,2450,1200
3700,2,1,0.427336,0.182616,22,2,12,1,2350,1350
3700,3,1,0.478844,0.229291,15,9,14,1,1850,1850
3700,1,1,0.396076,0.156876,12,6,17,1,2450,1250
3700,0,1,0.230498,0.0531295,23,18,18,-1,2500,1200
3750,2,1,0.41095,0.16888,22,2,12,1,2400,1350
3750,3,1,0.288341,0.0831405,15,9,14,1,1900,1850
3750,1,1,0.491566,0.241637,12,6,17,1,2500,1250
3750,0,1,0.264274,0.069841,23,18,18,-1,2550,1200
3800,2,1,0.32265,0.104103,22,2,12,1,2450,1350
3800,3,1,0.338278,0.114432,15,9,14,1,1950,1850
3800,1,1,0.520866,0.271301,12,6,17,1,2550,1250
3800,0,1,0.348799,0.121661,23,18,18,-1,2600,1200
3850,2,1,0.202189,0.0408804,22,2,12,1,2500,1350
3850,3,1,0.188814,0.0356508,15,9,14,1,2000,1850
3850,1,1,0.529604,0.280481,12,6,17,1,2600,1250
3850,0,1,0.32168,0.103478,23,18,18,-1,2650,1200
3900,2,1,0.202925,0.0411786,22,2,12,1,2550,1350
3900,3,1,0.449642,0.202178,15,9,14,1,2050,1850
3900,1,1,0.493542,0.243583,12,6,17,1,2650,1250
3900,0,1,0.329577,0.108621,23,18,18,-1,2700,1200
3950,2,1,0.279919,0.0783546,22,2,12,1,2600,1350
3950,3,1,0.181356,0.0328901,15,9,14,1,2100,1850
3950,1,1,0.38462,0.147932,12,6,17,1,2700,1250
3950,0,1,0.567974,0.322595,23,18,18,-1,2750,1200
4000,2,1,0.428647,0.183738,22,2,12,1,2650,1350
4000,3,1,0.304645,0.0928087,15,9,14,1,2150,1850
4000,1,1,0.310603,0.0964741,12,6,17,1,2750,1250
4000,0,1,0.331229,0.109713,23,18,18,-1,2800,1200
4050,2,1,0.515174,0.265404,22,2,12,1,2700,1350
4050,3,1,0.68842,0.473923,15,9,14,1,2200,1850
4050,1,1,0.385348,0.148493,12,6,17,1,2800,1250
4050,0,1,0.231012,0.0533665,23,18,18,-1,2850,1200
4100,2,1,0.331048,0.109593,22,2,12,1,2750,1350
4100,3,1,0.568243,0.3229,15,9,14,1,2250,1850
4100,1,1,0.371233,0.137814,12,6,17,1,2850,1250
4100,0,1,0.154025,0.0237237,23,18,18,-1,2900,1200
4150,2,1,0.901832,0.813301,22,2,12,1,2800,1350
4150,3,1,0.575483,0.331181,15,9,14,1,2300,1850
4150,1,1,0.665164,0.442444,12,6,17,1,2900,1250
4150,0,1,0.226039,0.0510937,23,18,18,-1,2950,1200
4200,2,1,0.488457,0.23859,22,2,12,1,2850,1350
4200,3,1,0.52401,0.274586,15,9,14,1,2350,1850
4200,1,1,0.443756,0.19692,12,6,17,1,2950,1250
4200,0,1,0.458438,0.210166,23,18,18,-1,3000,1200
4250,2,1,0.684229,0.468169,22,2,12,1,2900,1350
4250,3,1,0.532574,0.283635,15,9,14,1,2400,1850
4250,1,1,0.836154,0.699153,12,6,17,1,3000,1250
4250,0,1,0.913238,0.834004,23,18,18,-1,3050,1200
4300,4,1,0.787221,0.619717,18,22,2,-1,0,4300
4300,5,1,0.525692,0.276353,31,14,3,-1,0,4300
4300,2,1,0.721079,0.519956,22,2,12,1,2950,1350
4300,3,1,0.866448,0.750733,15,9,14,1,2450,1850
4300,1,1,0.914281,0.83591,12,6,17,1,3050,1250
4300,0,1,0.69367,0.481178,23,18,18,-1,3100,1200
4300,6,1,0.447101,0.199899,14,22,19,-1,0,4300
4350,7,1,0.946933,0.896683,7,8,0,1,0,4350
4350,8,1,0.782962,0.61303,7,10,0,1,0,4350
4350,4,1,0.7522,0.565805,18,22,2,-1,50,4300
4350,9,1,0.73505,0.540298,12,10,3,1,0,4350
4350,5,1,0.732278,0.536231,31,14,3,-1,50,4300
4350,10,1,0.238859,0.0570538,9,23,6,1,0,4350
4350,11,1,0.318921,0.101711,16,17,7,-1,0,4350
4350,12,1,0.913256,0.834036,21,30,10,1,0,4350
4350,2,1,1.08561,1.17854,22,2,12,1,3000,1350
4350,3,1,0.831666,0.691669,15,9,14,1,2500,1850
4350,13,1,0.500298,0.250298,3,9,15,1,0,4350
4350,14,1,1.19554,1.42933,15,1,17,-1,0,4350
4350,1,1,0.788785,0.622182,12,6,17,1,3100,1250
4350,15,1,1.6052,2.57666,27,25,17,1,0,4350
4350,16,1,1.71378,2.93704,1,3,18,1,0,4350
4350,17,1,1.1852,1.40471,14,4,18,-1,0,4350
4350,18,1,0.280069,0.0784384,23,9,18,-1,0,4350
4350,0,1,0.144993,0.021023,23,18,18,-1,3150,1200
4350,6,1,1.14692,1.31543,14,22,19,-1,50,4300
4350,19,1,0.626622,0.392656,13,8,21,-1,0,4350
4350,20,1,0.893316,0.798013,22,22,23,1,0,4350
4350,21,1,0.419858,0.176281,7,27,24,1,0,4350
4350,22,1,0.669625,0.448398,3,19,25,1,0,4350
4350,23,1,0.720836,0.519604,31,12,28,-1,0,4350
4350,24,1,0.138615,0.019214,7,29,28,-1,0,4350
4400,7,1,0.779716,0.607957,7,8,0,1,50,4350
4400,8,1,0.748119,0.559682,7,10,0,1,50,4350
4400,9,1,1.14144,1.30289,13,10,0,1,50,4350
4400,25,1,1.3357,1.78408,17,26,0,-1,0,4400
4400,26,1,0.747867,0.559304,9,5,1,1,0,4400
4400,27,2,1.62162,1.31679,12,10,2.5,0,0,4400
4400,4,1,1.15898,1.34324,18,22,2,-1,100,4300
4400,5,1,0.874076,0.764009,31,14,3,-1,100,4300
4400,28,1,0.517558,0.267866,20,1,4,1,0,4400
4400,29,1,0.686884,0.471809,6,19,4,-1,0,4400
4400,30,2,2.13034,2.67834,22.5,18.5,4.5,0,0,4400
4400,31,1,0.653379,0.426904,21,26,4,1,0,4400
4400,10,1,0.876409,0.768092,9,23,6,1,50,4350
4400,32,1,0.838768,0.703532,24,13,7,-1,0,4400
4400,11,2,1.73393,1.51368,16,17.5,7,0,50,4350
4400,33,2,1.28365,0.879954,7.5,12,8,-2,0,4400
4400,34,1,0.625988,0.391861,6,15,8,-1,0,4400
4400,35,1,0.637303,0.406155,16,24,8,-1,0,4400
4400,36,1,1.40598,1.97678,1,19,9,-1,0,4400
4400,37,1,0.617405,0.381189,13,5,10,1,0,4400
4400,12,2,1.48199,1.20914,21,29.5,10,0,50,4350
4400,38,1,0.635181,0.403455,9,28,11,-1,0,4400
4400,2,2,2.18197,2.4233,22,1.5,12,0,3050,1350
4400,39,1,0.573354,0.328735,2,2,12,-1,0,4400
4400,3,1,0.893995,0.799228,17,7,12,-1,2550,1850
4400,40,1,0.981801,0.963934,14,8,12,-1,0,4400
4400,41,1,1.05501,1.11305,20,9,12,-1,0,4400
4400,42,1,0.846749,0.716984,11,15,12,1,0,4400
4400,14,1,1.14494,1.31089,13,1,14,-1,50,4350
4400,43,1,0.776138,0.60239,15,9,14,1,0,4400
4400,13,2,2.60617,3.7072,2.5,8.5,15,0,50,4350
4400,44,1,0.913727,0.834897,27,18,15,-1,0,4400
4400,45,2,2.29454,2.63604,17.5,22.5,15.5,-2,0,4400
4400,46,1,0.249172,0.0620866,1,29,15,-1,0,4400
4400,47,1,0.785101,0.616383,23,29,15,-1,0,4400
4400,48,1,0.929049,0.863131,29,29,15,1,0,4400
4400,49,1,0.904498,0.818116,23,31,15,-1,0,4400
4400,50,1,0.838752,0.703504,5,1,16,1,0,4400
4400,51,1,0.917794,0.842346,2,27,16,-1,0,4400
4400,17,1,0.89543,0.801794,15,1,17,-1,50,4350
4400,1,1,1.46554,2.1478,12,6,17,1,3150,1250
4400,52,2,1.78084,1.59154,21,21.5,17,0,0,4400
4400,15,2,1.96602,2.05092,27,24.5,17,0,50,4350
4400,53,1,1.37165,1.88144,29,31,17,-1,0,4400
4400,54,1,0.774584,0.59998,31,0,18,-1,0,4400
4400,16,1,0.792924,0.628729,1,3,18,1,50,4350
4400,55,1,1.07516,1.15597,14,4,18,-1,0,4400
4400,18,2,2.50728,3.44462,23,9.5,18,0,50,4350
4400,0,1,0.812245,0.659742,23,18,18,-1,3200,1200
4400,56,1,0.520916,0.271354,0,23,18,1,0,4400
4400,57,1,0.653713,0.427341,29,4,19,1,0,4400
4400,6,1,0.823794,0.678637,14,22,19,-1,100,4300
4400,58,2,1.41573,1.0917,18,1.5,20,0,0,4400
4400,59,1,0.682376,0.465637,9,12,20,-1,0,4400
4400,20,1,0.998565,0.997133,21,20,20,-1,50,4350
4400,60,1,0.572288,0.327514,18,23,20,-1,0,4400
4400,19,1,0.728293,0.53041,13,8,21,-1,50,4350
4400,61,1,0.648421,0.42045,9,16,21,-1,0,4400
4400,62,1,0.807968,0.652812,11,0,22,-1,0,4400
4400,63,1,0.794957,0.631957,13,31,22,1,0,4400
4400,64,1,0.914754,0.836774,8,1,23,-1,0,4400
4400,65,1,0.95385,0.909829,22,22,23,1,0,4400
4400,21,1,1.14883,1.31981,7,27,24,1,50,4350
4400,22,1,1.18431,1.40259,3,19,25,1,50,4350
4400,66,2,1.50658,1.62546,15,13.5,26,0,0,4400
4400,67,1,0.936617,0.877251,15,21,26,1,0,4400
4400,68,1,1.64629,2.71026,18,29,26,-1,0,4400
4400,23,1,0.690818,0.47723,29,15,27,1,50,4350
4400,69,1,0.598733,0.358481,18,22,27,-1,0,4400
4400,70,2,1.4266,1.46118,31,12.5,28,0,0,4400
4400,71,1,1.4174,2.00902,30,28,28,-1,0,4400
4400,24,1,0.453205,0.205395,7,29,28,-1,50,4350
4400,72,1,0.99669,0.993392,14,8,30,-1,0,4400
4400,73,1,0.446959,0.199772,18,10,31,1,0,4400
4400,74,1,1.06846,1.1416,23,16,31,-1,0,4400
4450,7,7,6.46045,6.41517,6.57143,7,-0.428571,-3,100,4350
4450,9,3,3.05436,3.19007,12.6667,9.33333,0,-1,100,4350
4450,8,2,1.77695,1.59559,6.5,10,0,0,100,4350
4450,27,2,1.02365,0.561698,10,10,0.5,0,50,4400
4450,75,1,0.988137,0.976415,22,12,0,-1,0,4450
4450,76,4,3.60952,3.27463,23.25,16,-0.75,2,0,4450
4450,25,1,0.875611,0.766694,17,26,0,-1,50,4400
4450,26,2,1.78232,1.58874,9,4.5,1,0,50,4400
4450,5,4,4.15259,4.35587,31,15.25,2.25,0,150,4300
4450,77,1,0.890475,0.792946,25,18,1,-1,0,4450
4450,78,2,1.48798,1.4812,10,28.5,1,0,0,4450
4450,79,2,1.74173,1.56092,2,-0.5,2,0,0,4450
4450,80,1,0.707071,0.499949,15,6,2,-1,0,4450
4450,81,2,1.76049,1.66868,12,10,2.5,0,0,4450
4450,4,1,0.96965,0.940222,18,22,2,-1,150,4300
4450,31,1,0.960537,0.922632,20,23,2,1,50,4400
4450,82,1,1.15225,1.32768,23,27,2,-1,0,4450
4450,83,1,0.509021,0.259102,25,27,2,1,0,4450
4450,84,1,0.38155,0.14558,9,6,3,-1,0,4450
4450,85,3,2.5129,2.2597,27,8.33333,3,1,0,4450
4450,86,1,0.776039,0.602237,29,17,3,1,0,4450
4450,87,2,1.83647,1.92791,3.5,26,3,2,0,4450
4450,88,1,1.04601,1.09414,29,0,4,1,0,4450
4450,28,1,0.952838,0.9079,17,1,4,1,50,4400
4450,89,1,0.904428,0.81799,20,1,4,1,0,4450
4450,90,2,1.59158,1.30934,15,11,4.5,0,0,4450
4450,91,5,4.74321,4.95045,16.2,13.8,5.4,-1,0,4450
4450,92,1,0.533417,0.284534,7,15,4,1,0,4450
4450,93,1,0.856745,0.734012,27,17,4,-1,0,4450
4450,11,1,0.961363,0.924218,14,18,4,-1,100,4350
4450,29,1,1.09353,1.19581,6,19,4,-1,50,4400
4450,30,2,2.25942,2.62798,22.5,18.5,4.5,0,50,4400
4450,94,1,1.70152,2.89517,2,21,4,-1,0,4450
4450,95,1,1.16768,1.36348,15,21,4,-1,0,4450
4450,96,1,1.14891,1.31999,30,25,4,-1,0,4450
4450,97,1,0.471179,0.22201,21,26,4,1,0,4450
4450,98,1,0.744123,0.553719,20,30,4,1,0,4450
4450,99,2,2.80965,4.07981,27.5,-0.5,5.5,0,0,4450
4450,100,1,0.818176,0.669412,17,8,5,-1,0,4450
4450,10,1,0.594963,0.35398,6,21,5,-1,100,4350
4450,35,3,2.02635,1.51818,14.6667,24.6667,5,-1,50,4400
4450,101,1,0.869069,0.755281,0,3,6,-1,0,4450
4450,102,1,0.725483,0.526325,25,6,6,1,0,4450
4450,103,5,6.12957,8.27335,1.6,7.6,6.6,-3,0,4450
4450,104,2,1.98107,1.98705,30,13.5,6.5,0,0,4450
4450,105,1,0.664402,0.441429,9,23,6,1,0,4450
4450,106,1,0.857951,0.736081,12,25,6,-1,0,4450
4450,107,1,1.1176,1.24903,16,28,6,-1,0,4450
4450,108,1,1.09464,1.19825,21,1,7,1,0,4450
4450,109,1,0.783713,0.614206,14,2,7,1,0,4450
4450,37,3,2.82819,2.71052,10.6667,3.66667,8,1,50,4400
4450,110,1,0.660464,0.436213,11,10,7,1,0,4450
4450,32,2,2.50572,3.21732,24,13.5,7,0,50,4400
4450,33,1,0.871647,0.759768,8,14,7,1,50,4400
4450,111,2,1.62486,1.34909,20.5,14.5,7.5,2,0,4450
4450,112,2,1.63757,1.46431,16,17.5,7,0,0,4450
4450,113,1,1.21324,1.47194,12,19,7,-1,0,4450
4450,114,1,0.816194,0.666172,30,2,8,1,0,4450
4450,34,3,3.01566,3.28485,8,12,8,-1,50,4400
4450,115,1,1.40453,1.9727,28,12,8,1,0,4450
4450,116,2,1.92867,2.0728,6,15.5,8,0,0,4450
4450,117,2,1.6891,1.50894,16,24.5,8,0,0,4450
4450,118,1,0.546638,0.298813,16,28,8,-1,0,4450
4450,38,1,1.05444,1.11184,10,29,8,1,50,4400
4450,39,1,0.881396,0.77686,0,3,9,1,50,4400
4450,119,1,0.923898,0.853587,30,12,9,1,0,4450
4450,120,1,1.34586,1.81134,30,15,9,1,0,4450
4450,36,2,1.765,1.59227,1.5,19,9,0,50,4400
4450,121,1,0.764837,0.584975,19,23,9,-1,0,4450
4450,122,1,0.862061,0.743149,2,4,10,1,0,4450
4450,40,1,0.854438,0.730064,13,5,10,1,50,4400
4450,3,1,0.493228,0.243274,15,7,10,-1,2600,1850
4450,123,3,3.2163,3.48501,6,14.6667,10.3333,-1,0,4450
4450,124,1,1.09421,1.1973,16,17,10,-1,0,4450
4450,125,1,0.982153,0.964624,5,18,10,1,0,4450
4450,126,3,2.89661,2.82529,25,17.6667,10.6667,-1,0,4450
4450,127,1,1.30302,1.69785,23,21,10,-1,0,4450
4450,128,1,1.11769,1.24923,2,22,10,1,0,4450
4450,12,2,1.67636,1.40875,21,29.5,10,0,100,4350
4450,129,2,2.13147,2.27452,3,31.5,10.5,0,0,4450
4450,2,3,2.51209,2.48604,22,1.66667,11.6667,-1,3100,1350
4450,41,3,3.64758,4.80128,17,7.33333,11.6667,1,50,4400
4450,130,1,1.2163,1.4794,21,16,11,1,0,4450
4450,131,2,1.66288,1.39938,24,24.5,11,0,0,4450
4450,132,2,1.93589,2.12718,3,25.5,11,0,0,4450
4450,133,1,0.913216,0.833963,9,28,11,-1,0,4450
4450,134,1,0.811736,0.658915,2,2,12,-1,0,4450
4450,14,1,1.27567,1.62733,14,4,12,1,100,4350
4450,43,1,1.03111,1.06318,14,8,12,-1,50,4400
4450,135,2,2.00669,2.2476,20.5,9,12,0,0,4450
4450,136,2,1.85343,1.80769,17.5,11.5,12.5,0,0,4450
4450,42,2,2.16843,2.35207,11,14.5,12,0,50,4400
4450,137,2,1.3899,1.12415,21,24.5,12.5,0,0,4450
4450,17,5,6.00602,7.4902,13.8,1,13.8,-1,100,4350
4450,138,1,0.974804,0.950243,29,7,13,1,0,4450
4450,139,2,1.6114,1.31917,7.5,16,13,0,0,4450
4450,140,1,1.78584,3.18922,10,23,13,-1,0,4450
4450,141,2,0.981901,0.489386,3.5,24.5,13,0,0,4450
4450,48,3,2.40114,2.23383,29,28.3333,14,1,50,4400
4450,50,1,0.805656,0.649081,7,1,14,1,50,4400
4450,142,2,1.93982,1.88642,14.5,9,14,0,0,4450
4450,13,3,2.71796,2.63613,2.33333,9,14.6667,-1,100,4350
4450,143,1,0.491779,0.241846,30,13,14,1,0,4450
4450,144,2,2.25031,2.57844,10.5,14,14,-2,0,4450
4450,44,2,2.19688,2.56489,27.5,18.5,14.5,0,50,4400
