tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
800,0,1,1.03217,1.06538,2,7,10,1,0,800
850,0,1,0.885898,0.784815,2,7,10,1,50,800
850,1,1,0.901052,0.811895,1,26,25,1,0,850
900,0,1,0.29115,0.0847686,2,7,10,1,100,800
900,1,1,0.520756,0.271186,1,26,25,1,50,850
900,2,1,0.325424,0.105901,27,16,29,-1,0,900
950,3,1,0.449885,0.202397,16,7,1,-1,0,950
950,4,1,1.17489,1.38036,19,4,2,-1,0,950
950,5,1,0.742078,0.55068,8,14,5,-1,0,950
950,6,1,0.740249,0.547968,24,21,6,-1,0,950
950,7,1,0.962945,0.927263,23,25,6,1,0,950
950,8,1,0.76217,0.580903,24,29,6,1,0,950
950,0,1,0.409114,0.167374,2,7,10,1,150,800
950,9,1,0.519337,0.269711,4,6,11,1,0,950
950,10,1,1.08499,1.17719,17,19,12,-1,0,950
950,11,1,0.762477,0.581372,26,2,17,1,0,950
950,12,1,1.62073,2.62678,2,0,18,1,0,950
950,13,2,1.80418,1.63459,19.5,14.5,20.5,2,0,950
950,14,1,0.943569,0.890323,30,27,20,1,0,950
950,15,1,0.677412,0.458887,26,19,21,-1,0,950
950,16,1,0.875387,0.766302,23,5,22,1,0,950
950,17,1,0.689684,0.475664,7,27,22,-1,0,950
950,18,1,0.527726,0.278494,26,27,22,-1,0,950
950,19,1,0.766758,0.587917,26,23,25,-1,0,950
950,1,1,0.741256,0.54946,1,26,25,1,100,850
950,2,1,0.698204,0.487488,27,16,29,-1,50,900
1000,3,1,0.49542,0.245441,16,7,1,-1,50,950
1000,20,1,0.842919,0.710513,27,11,1,1,0,1000
1000,4,1,0.947047,0.896898,19,4,2,-1,50,950
1000,21,1,0.611879,0.374396,5,10,2,1,0,1000
1000,22,1,0.681827,0.464888,28,4,3,-1,0,1000
1000,23,1,1.15901,1.34331,0,30,3,-1,0,1000
1000,5,1,0.757626,0.573997,8,14,5,-1,50,950
1000,6,1,0.858507,0.737033,24,21,6,-1,50,950
1000,7,1,0.79557,0.632932,23,25,6,1,50,950
1000,8,1,0.965755,0.932683,24,29,6,1,50,950
1000,24,1,1.58953,2.5266,25,18,7,-1,0,1000
1000,25,2,1.48948,1.12045,12,25,7.5,0,0,1000
1000,26,4,3.12952,3.01531,3,16.5,8.5,0,0,1000
1000,27,1,0.850709,0.723706,16,23,9,1,0,1000
1000,28,1,0.97279,0.94632,22,28,9,-1,0,1000
1000,0,1,0.781924,0.611405,2,7,10,1,200,800
1000,29,1,1.28432,1.64947,4,20,10,-1,0,1000
1000,9,2,1.28253,0.867252,3.5,6,11.5,0,50,950
1000,30,1,0.820974,0.673998,16,6,11,1,0,1000
1000,31,1,0.902844,0.815128,2,0,12,-1,0,1000
1000,10,1,0.491864,0.24193,17,19,12,-1,50,950
1000,32,1,0.757555,0.57389,18,12,14,1,0,1000
1000,33,1,0.131113,0.0171906,21,2,15,1,0,1000
1000,34,1,0.525799,0.276465,22,23,15,1,0,1000
1000,35,1,1.16337,1.35344,28,31,15,-1,0,1000
1000,11,1,0.758437,0.575226,26,2,17,1,50,950
1000,12,2,1.95916,2.2179,2,-0.5,18,0,50,950
1000,36,1,1.07096,1.14696,26,3,19,-1,0,1000
1000,37,1,0.843193,0.710975,5,17,19,-1,0,1000
1000,38,1,0.797145,0.635441,13,22,19,1,0,1000
1000,39,1,0.536626,0.287967,9,25,19,-1,0,1000
1000,40,1,0.598384,0.358064,7,4,20,-1,0,1000
1000,13,3,2.23124,2.21945,19.6667,14,20.6667,1,50,950
1000,14,2,1.97177,1.94457,30,27,20.5,0,50,950
1000,41,1,0.890991,0.793866,22,1,21,1,0,1000
1000,15,1,0.53249,0.283546,26,19,21,-1,50,950
1000,18,2,1.61094,1.35152,26,27,21.5,0,50,950
1000,17,3,2.48693,2.12119,7,27.6667,21.6667,1,50,950
1000,16,2,1.25835,0.816555,22.5,5,22.5,0,50,950
1000,42,1,0.856715,0.73396,30,10,22,-1,0,1000
1000,43,1,0.339866,0.115509,23,24,22,-1,0,1000
1000,44,1,0.395309,0.156269,27,7,23,1,0,1000
1000,45,1,0.617905,0.381807,3,12,23,1,0,1000
1000,46,1,0.680544,0.46314,31,30,23,-1,0,1000
1000,19,2,2.18471,2.5253,26,23,24.5,0,50,950
1000,47,1,0.993992,0.988021,13,31,24,-1,0,1000
1000,48,1,0.408774,0.167096,21,14,25,1,0,1000
1000,1,1,0.767127,0.588483,1,26,25,1,150,850
1000,49,1,1.05904,1.12157,3,18,27,1,0,1000
1000,2,1,0.517373,0.267675,27,16,29,-1,100,900
