record,key,value,details
static,fixture,single_quadratic,axis,0,orientation,-1,matter_impulse,-0.00017084908620570874,field_delta,0.00017084908620570836,closure_residual,3.7947076036992655e-19,formula_residual,3.7947076036992655e-19,inverse_residual,3.4694469519536142e-18,support_sites,6,outside_face_support,0
static,fixture,single_quadratic,axis,0,orientation,1,matter_impulse,0.00017084908620570874,field_delta,-0.00017084908620570912,closure_residual,3.7947076036992655e-19,formula_residual,3.7947076036992655e-19,inverse_residual,3.4694469519536142e-18,support_sites,6,outside_face_support,0
static,fixture,pair_cubic,axis,0,orientation,-1,matter_impulse,0.0030752835517027575,field_delta,-0.0030752835517027471,closure_residual,1.0408340855860843e-17,formula_residual,9.9746599868666408e-18,inverse_residual,2.8189256484623115e-18,support_sites,12,outside_face_support,0
static,fixture,pair_cubic,axis,0,orientation,1,matter_impulse,-0.0030752835517027575,field_delta,0.0030752835517027645,closure_residual,6.9388939039072284e-18,formula_residual,7.3725747729014302e-18,inverse_residual,2.8189256484623115e-18,support_sites,12,outside_face_support,0
static,fixture,single_quadratic,axis,1,orientation,-1,matter_impulse,-0.00017084908620570874,field_delta,0.00017084908620570844,closure_residual,2.9815559743351372e-19,formula_residual,2.9815559743351372e-19,inverse_residual,3.4694469519536142e-18,support_sites,6,outside_face_support,0
static,fixture,single_quadratic,axis,1,orientation,1,matter_impulse,0.00017084908620570874,field_delta,-0.00017084908620570888,closure_residual,1.3552527156068805e-19,formula_residual,1.3552527156068805e-19,inverse_residual,3.4694469519536142e-18,support_sites,6,outside_face_support,0
static,fixture,pair_cubic,axis,1,orientation,-1,matter_impulse,0.0030752835517027575,field_delta,-0.0030752835517027562,closure_residual,1.3010426069826053e-18,formula_residual,8.6736173798840355e-19,inverse_residual,3.4694469519536142e-18,support_sites,12,outside_face_support,0
static,fixture,pair_cubic,axis,1,orientation,1,matter_impulse,-0.0030752835517027575,field_delta,0.0030752835517027554,closure_residual,2.1684043449710089e-18,formula_residual,1.7347234759768071e-18,inverse_residual,3.4694469519536142e-18,support_sites,12,outside_face_support,0
static,fixture,single_quadratic,axis,2,orientation,-1,matter_impulse,-0.00017084908620570874,field_delta,0.00017084908620570928,closure_residual,5.4210108624275222e-19,formula_residual,5.4210108624275222e-19,inverse_residual,3.4694469519536142e-18,support_sites,6,outside_face_support,0
static,fixture,single_quadratic,axis,2,orientation,1,matter_impulse,0.00017084908620570874,field_delta,-0.00017084908620570825,closure_residual,4.87890977618477e-19,formula_residual,4.87890977618477e-19,inverse_residual,3.4694469519536142e-18,support_sites,6,outside_face_support,0
static,fixture,pair_cubic,axis,2,orientation,-1,matter_impulse,0.0030752835517027575,field_delta,-0.0030752835517027523,closure_residual,5.2041704279304213e-18,formula_residual,4.7704895589362195e-18,inverse_residual,3.4694469519536142e-18,support_sites,12,outside_face_support,0
static,fixture,pair_cubic,axis,2,orientation,1,matter_impulse,-0.0030752835517027575,field_delta,0.0030752835517027636,closure_residual,6.0715321659188248e-18,formula_residual,6.5052130349130266e-18,inverse_residual,3.4694469519536142e-18,support_sites,12,outside_face_support,0
dynamic,axis,0,orientation,-1,records,64,impulse_rms,0.00034096784123904475,minimum_impulse,6.2645613039918837e-07,maximum_impulse,0.00047124952908640959,worst_closure,4.0827801338848469e-15,worst_formula,4.0827801266869676e-15,worst_inverse,6.9388939039072284e-18,support_min,12,support_max,12,outside_face_support,0,valid,true
dynamic,axis,0,orientation,1,records,64,impulse_rms,0.0003409678412390447,minimum_impulse,6.264561303997815e-07,maximum_impulse,0.0004712495290864123,worst_closure,3.3742540012093869e-15,worst_formula,3.3742540012093869e-15,worst_inverse,6.9388939039072284e-18,support_min,12,support_max,12,outside_face_support,0,valid,true
dynamic,axis,1,orientation,-1,records,64,impulse_rms,0.00034096784123904486,minimum_impulse,6.2645613040096661e-07,maximum_impulse,0.0004712495290864117,worst_closure,1.5104020464895562e-15,worst_formula,1.5104562565981805e-15,worst_inverse,6.9388939039072284e-18,support_min,12,support_max,12,outside_face_support,0,valid,true
dynamic,axis,1,orientation,1,records,64,impulse_rms,0.00034096784123904475,minimum_impulse,6.2645613040037442e-07,maximum_impulse,0.00047124952908640997,worst_closure,1.086858633647337e-15,worst_formula,1.0868586389190424e-15,worst_inverse,6.9388939039072284e-18,support_min,12,support_max,12,outside_face_support,0,valid,true
dynamic,axis,2,orientation,-1,records,64,impulse_rms,0.00034096784123904464,minimum_impulse,6.2645613039948483e-07,maximum_impulse,0.00047124952908641067,worst_closure,4.3004971159886433e-16,worst_formula,4.301041139087963e-16,worst_inverse,6.9388939039072284e-18,support_min,12,support_max,12,outside_face_support,0,valid,true
dynamic,axis,2,orientation,1,records,64,impulse_rms,0.00034096784123904464,minimum_impulse,6.2645613039963242e-07,maximum_impulse,0.00047124952908641051,worst_closure,4.6387592521279257e-16,worst_formula,4.6387592657261512e-16,worst_inverse,6.9388939039072284e-18,support_min,12,support_max,12,outside_face_support,0,valid,true
summary,static_records,12,dynamic_records,384,worst_closure,4.0827801338848469e-15,worst_formula,4.0827801266869676e-15,worst_inverse,6.9388939039072284e-18,worst_outside_face_support,0,worst_oddness,0,worst_covariance,0,valid,true
verdict,COMMON_ACTION_KICK_MOMENTUM_RECIPROCITY_EXACT
