x,y,density,Jx,Jy,Jz,state
0,0,3.23998290e-07,-7.16670714e-09,3.23919018e-07,8.50078975e-20,0
0,1,4.52360623e-04,-4.66734881e-06,4.52336544e-04,5.14770449e-20,0
0,2,9.20915329e-04,-9.48914932e-06,9.20866440e-04,-1.90561725e-20,0
0,3,1.42034103e-03,-1.46274253e-05,1.42026570e-03,-2.32669906e-20,0
0,4,1.96065683e-03,-2.01848518e-05,1.96055292e-03,-2.17283832e-19,0
0,5,2.54462441e-03,-2.61321553e-05,2.54449022e-03,-6.29854364e-20,0
0,6,3.16460028e-03,-3.23741231e-05,3.16443468e-03,2.94618731e-19,0
0,7,3.79816251e-03,-3.84856528e-05,3.79796752e-03,2.38371400e-19,0
0,8,4.40445161e-03,-4.40455037e-05,4.40423137e-03,2.46683138e-19,0
0,9,4.92041221e-03,-4.80098697e-05,4.92017798e-03,-1.38883775e-19,0
0,10,5.26011370e-03,-4.94255380e-05,5.25988149e-03,3.67232926e-19,0
0,11,5.32126537e-03,-4.68715180e-05,5.32105893e-03,-4.15895968e-19,0
0,12,4.99945629e-03,-3.87628239e-05,4.99930602e-03,2.31934717e-19,0
0,13,4.23322862e-03,-2.46862089e-05,4.23315664e-03,-5.19517400e-19,0
0,14,3.05239654e-03,-3.05232550e-06,3.05239501e-03,-1.84992959e-19,0
0,15,1.58792279e-03,2.15564147e-05,1.58777647e-03,-7.35479041e-19,0
0,16,4.80767382e-05,4.73634336e-05,-8.25093396e-06,-6.18513677e-19,0
0,17,1.60383866e-03,6.76195411e-05,-1.60241257e-03,-3.30031342e-19,0
0,18,3.06390517e-03,8.38194533e-05,-3.06275843e-03,-2.97222241e-19,0
0,19,4.23913340e-03,9.12454829e-05,-4.23815128e-03,7.43361437e-20,0
0,20,5.00013465e-03,9.15318355e-05,-4.99929679e-03,-7.76195045e-19,0
0,21,5.31826270e-03,8.58485154e-05,-5.31756976e-03,-5.83714606e-19,0
0,22,5.25488826e-03,7.67655582e-05,-5.25432752e-03,8.13418875e-21,0
0,23,4.91449019e-03,6.63066554e-05,-4.91404287e-03,-3.54669014e-19,0
0,24,4.39878604e-03,5.55697616e-05,-4.39843502e-03,2.15397950e-19,0
0,25,3.79329237e-03,4.54692225e-05,-3.79301985e-03,6.48221825e-21,0
0,26,3.16075076e-03,3.63167600e-05,-3.16054211e-03,-1.98752427e-19,0
0,27,2.54174078e-03,2.82491194e-05,-2.54158379e-03,-1.61913429e-19,0
0,28,1.95861071e-03,2.12174077e-05,-1.95849579e-03,7.20100618e-20,0
0,29,1.41892390e-03,1.50799853e-05,-1.41884377e-03,-2.37176199e-19,0
0,30,9.19935819e-04,9.64386551e-06,-9.19885268e-04,-3.66982292e-20,0
0,31,4.51630482e-04,4.69029155e-06,-4.51606127e-04,-3.36411468e-20,0
1,0,2.00147364e-05,1.95415131e-05,-4.32653903e-06,1.93262892e-20,0
1,1,4.53138098e-04,1.94721892e-05,4.52719526e-04,3.25461950e-20,0
1,2,9.27612285e-04,2.93913204e-05,9.27146537e-04,1.00313880e-19,0
1,3,1.43547174e-03,5.22663696e-05,1.43451990e-03,-2.90506080e-19,0
1,4,1.98837732e-03,9.35355708e-05,1.98617609e-03,-3.70168932e-20,0
1,5,2.59160568e-03,1.61553954e-04,2.58656536e-03,1.19093354e-19,0
