x,y,density,Jx,Jy,Jz,state
0,0,8.48750322e-05,5.61854516e-05,6.36157693e-05,9.72868668e-13,0
0,1,4.11792730e-04,2.18083076e-05,4.11214847e-04,1.05869639e-12,0
0,2,7.57715974e-04,-1.09891758e-05,7.57636282e-04,2.20012433e-12,0
0,3,1.07788308e-03,-4.28902209e-05,1.07702942e-03,1.49164735e-11,0
0,4,1.23784367e-03,-7.45040095e-05,1.23559949e-03,1.72318560e-10,0
0,5,7.07719930e-04,-1.07788990e-04,6.99463389e-04,1.64869872e-09,0
0,6,1.98501496e-03,-1.43460368e-04,-1.97982411e-03,1.22542442e-08,0
0,7,9.30382725e-03,-1.65975687e-04,-9.30234667e-03,6.98018088e-08,0
0,8,2.26433191e-02,-2.08614776e-04,-2.26423581e-02,3.04371359e-07,0
0,9,3.85144603e-02,-2.43202845e-04,-3.85136924e-02,1.01842381e-06,0
0,10,4.91802146e-02,-1.14039045e-04,-4.91800823e-02,2.64632996e-06,0
0,11,4.93226132e-02,4.57533090e-06,-4.93226127e-02,5.46575169e-06,0
0,12,4.09628162e-02,1.87548906e-05,-4.09628108e-02,9.23542840e-06,0
0,13,2.94018354e-02,9.65112893e-05,-2.94016741e-02,1.31373856e-05,0
0,14,1.80465230e-02,9.90874674e-05,-1.80462436e-02,1.63143895e-05,0
0,15,8.23153848e-03,1.84114231e-04,-8.22945888e-03,1.82803990e-05,0
0,16,3.86171299e-04,1.97036328e-04,3.31596054e-04,1.86819392e-05,0
0,17,8.87195447e-03,1.95695999e-04,8.86977851e-03,1.75583996e-05,0
0,18,1.85845183e-02,1.19647777e-04,1.85841271e-02,1.50710987e-05,0
0,19,2.98049748e-02,6.92703677e-05,2.98048920e-02,1.17544522e-05,0
0,20,4.12174171e-02,5.58070085e-05,4.12173785e-02,8.22749332e-06,0
0,21,4.94156049e-02,1.83751092e-04,4.94152630e-02,4.99785093e-06,0
0,22,4.92047846e-02,3.59044908e-04,4.92034745e-02,2.50594318e-06,0
