x,y,density,Jx,Jy,Jz,state
0,0,5.60512848e-20,-4.95255992e-20,-2.61608476e-20,2.13812857e-21,0
0,1,1.21276211e-04,-1.30253466e-06,1.21269216e-04,6.58507907e-21,0
0,2,2.59236199e-04,-2.80562452e-06,2.59221017e-04,-3.29866624e-21,0
0,3,4.30308774e-04,-4.70924061e-06,4.30283005e-04,5.92643303e-21,0
0,4,6.50001378e-04,-7.21255726e-06,6.49961361e-04,2.58712655e-20,0
0,5,9.31316349e-04,-1.04857032e-05,9.31257318e-04,5.05552871e-21,0
0,6,1.28207230e-03,-1.46666736e-05,1.28198841e-03,-2.50863054e-21,0
0,7,1.70057851e-03,-1.97545465e-05,1.70046377e-03,-2.26522586e-19,0
0,8,2.17040725e-03,-2.56422865e-05,2.17025577e-03,2.26028534e-19,0
0,9,2.65408674e-03,-3.18762010e-05,2.65389531e-03,4.17794660e-21,0
0,10,3.08854126e-03,-3.77810339e-05,3.08831017e-03,3.49998029e-19,0
0,11,3.38405454e-03,-4.22270478e-05,3.38379107e-03,-9.63471039e-19,0
0,12,3.43216908e-03,-4.37540598e-05,3.43189018e-03,3.33850667e-19,0
0,13,3.12888302e-03,-4.09941950e-05,3.12861446e-03,-1.97077597e-19,0
0,14,2.41420609e-03,-3.24804792e-05,2.41398758e-03,-1.19955143e-19,0
0,15,1.32174552e-03,-1.82948275e-05,1.32161890e-03,-3.36641299e-19,0
0,16,1.60182334e-18,3.47008350e-19,1.55718426e-18,-1.43528465e-19,0
0,17,1.32174552e-03,1.82948275e-05,-1.32161890e-03,-3.75722980e-19,0
0,18,2.41420609e-03,3.24804792e-05,-2.41398758e-03,-4.49053552e-19,0
0,19,3.12888302e-03,4.09941950e-05,-3.12861446e-03,-2.19478771e-19,0
0,20,3.43216908e-03,4.37540598e-05,-3.43189018e-03,-4.10719985e-19,0
0,21,3.38405454e-03,4.22270478e-05,-3.38379107e-03,-3.19174233e-19,0
0,22,3.08854126e-03,3.77810339e-05,-3.08831017e-03,-9.92822961e-20,0
0,23,2.65408674e-03,3.18762010e-05,-2.65389531e-03,-1.33720611e-19,0
0,24,2.17040725e-03,2.56422865e-05,-2.17025577e-03,9.21370167e-20,0
0,25,1.70057851e-03,1.97545465e-05,-1.70046377e-03,6.87646551e-20,0
0,26,1.28207230e-03,1.46666736e-05,-1.28198841e-03,-5.61387964e-20,0
0,27,9.31316349e-04,1.04857032e-05,-9.31257318e-04,9.96975604e-20,0
0,28,6.50001378e-04,7.21255726e-06,-6.49961361e-04,-1.22633288e-20,0
0,29,4.30308774e-04,4.70924061e-06,-4.30283005e-04,-5.40822186e-21,0
0,30,2.59236199e-04,2.80562452e-06,-2.59221017e-04,-4.30583767e-21,0
0,31,1.21276211e-04,1.30253466e-06,-1.21269216e-04,2.15291883e-21,0
1,0,3.54783429e-05,3.54544245e-05,-1.30253466e-06,-2.41536385e-20,0
1,1,1.31277906e-04,3.91492270e-05,1.25304535e-04,3.35767609e-21,0
1,2,2.74768696e-04,5.37694752e-05,2.69456267e-04,5.55652263e-20,0
1,3,4.56237630e-04,8.23059055e-05,4.48752173e-04,1.46453926e-20,0
1,4,6.92384766e-04,1.30226524e-04,6.80027732e-04,-4.88479267e-22,0
1,5,9.99338514e-04,2.05943643e-04,9.77887868e-04,2.39622509e-20,0
