x,y,density,Jx,Jy,Jz,state
0,0,3.58166999e-05,1.90624717e-05,3.03225686e-05,-6.76834622e-20,0
0,1,6.11997957e-04,9.20012279e-08,6.11997950e-04,5.53983100e-21,0
0,2,1.19428884e-03,-1.83187149e-05,1.19414834e-03,-9.67896834e-20,0
0,3,1.77628064e-03,-3.66481520e-05,1.77590254e-03,-2.91720528e-19,0
0,4,2.35308740e-03,-5.53560604e-05,2.35243619e-03,-3.48310203e-19,0
0,5,2.91508584e-03,-7.46737182e-05,2.91412925e-03,-2.40093794e-19,0
0,6,3.43933583e-03,-9.43587153e-05,3.43804121e-03,3.01680701e-19,0
0,7,3.89392143e-03,-1.14637395e-04,3.89223359e-03,1.39323278e-19,0
0,8,4.21887844e-03,-1.33148177e-04,4.21677683e-03,2.28102400e-14,0
0,9,4.31948321e-03,-1.51567867e-04,4.31682318e-03,1.13283071e-12,0
0,10,4.06190139e-03,-1.63200049e-04,4.05862152e-03,2.35878299e-11,0
0,11,3.38501299e-03,-1.65437941e-04,3.38096779e-03,2.69380395e-10,0
0,12,2.38710163e-03,-1.67112296e-04,2.38124498e-03,1.85768260e-09,0
0,13,1.28189632e-03,-1.62390731e-04,1.27156888e-03,8.06757596e-09,0
0,14,4.42444901e-04,-1.15702217e-04,4.27048576e-04,2.25300152e-08,0
0,15,5.50294094e-05,-5.04197807e-05,2.20472203e-05,4.10563880e-08,0
0,16,5.41617368e-05,2.07841838e-05,-5.00150875e-05,4.95718438e-08,0
0,17,1.56593974e-04,1.02277708e-04,-1.18578841e-04,4.07608819e-08,0
0,18,5.42478518e-04,1.76153741e-04,-5.13081672e-04,2.24289849e-08,0
0,19,1.36380443e-03,2.23693083e-04,-1.34533414e-03,8.06231871e-09,0
0,20,2.45566854e-03,2.53470675e-04,-2.44255206e-03,1.85968984e-09,0
0,21,3.43218938e-03,2.66815331e-04,-3.42180267e-03,2.69797319e-10,0
0,22,4.08630979e-03,2.75340919e-04,-4.07702282e-03,2.36273074e-11,0
0,23,4.32168289e-03,2.58252031e-04,-4.31395977e-03,1.13483831e-12,0
0,24,4.20148799e-03,2.34838369e-04,-4.19491981e-03,2.28530387e-14,0
0,25,3.86196589e-03,2.04247973e-04,-3.85656107e-03,-1.12521548e-19,0
0,26,3.39602718e-03,1.72733147e-04,-3.39163145e-03,-6.28146087e-19,0
0,27,2.86468215e-03,1.41456997e-04,-2.86118747e-03,-7.52331378e-19,0
0,28,2.29807644e-03,1.12126776e-04,-2.29533939e-03,-5.32853177e-19,0
0,29,1.71880816e-03,8.53785154e-05,-1.71668634e-03,1.06332934e-19,0
0,30,1.13559751e-03,6.11525833e-05,-1.13394977e-03,-9.14781360e-20,0
0,31,5.52814979e-04,3.92352021e-05,-5.51420891e-04,-1.33174258e-19,0
1,0,2.05427575e-04,-2.05103262e-04,1.15386517e-05,-1.71419136e-19,0
1,1,6.34841666e-04,-2.22678181e-04,5.94506828e-04,-8.57496845e-20,0
1,2,1.20239909e-03,-2.38773393e-04,1.17845273e-03,-2.42306862e-19,0
1,3,1.78116457e-03,-2.51275498e-04,1.76335132e-03,-4.72457533e-19,0
1,4,2.36061709e-03,-2.55191904e-04,2.34678294e-03,-1.39920301e-19,0
1,5,2.92918604e-03,-2.42880037e-04,2.91909920e-03,1.77073289e-19,0
1,6,3.46903429e-03,-2.01007070e-04,3.46320589e-03,-3.52442026e-19,0
1,7,3.94399540e-03,-1.11537273e-04,3.94241793e-03,-4.40053757e-14,0
1,8,4.29234798e-03,5.09923575e-05,4.29204508e-03,-2.43903602e-12,0
1,9,4.36812791e-03,3.21447054e-04,4.35628434e-03,-5.69697202e-11,0
1,10,3.94135661e-03,6.61240456e-04,3.88549263e-03,-7.29734132e-10,0
1,11,2.90697806e-03,9.61312583e-04,2.74342843e-03,-5.57042708e-09,0
1,12,1.53812894e-03,1.05972698e-03,1.11481809e-03,-2.56285647e-08,0
1,13,8.84750780e-04,7.70012878e-04,-4.35733984e-04,-6.74245866e-08,0
1,14,1.24380267e-03,-1.16889296e-04,-1.23829801e-03,-8.24605379e-08,0
1,15,1.33910014e-03,-9.33501262e-04,-9.60085716e-04,1.57505443e-08,0
1,16,1.31117133e-03,-1.31116107e-03,5.18430665e-06,1.94440423e-07,0
1,17,1.27547395e-03,-8.26427779e-04,9.71519849e-04,3.17608639e-07,0
1,18,1.24659358e-03,9.27602709e-05,1.24313756e-03,2.87114390e-07,0
1,19,1.18414388e-03,1.10722416e-03,4.19823013e-04,1.54225592e-07,0
1,20,1.87330096e-03,1.47952665e-03,-1.14902453e-03,5.03556818e-08,0
1,21,3.10783783e-03,1.39657273e-03,-2.77637184e-03,1.02151517e-08,0
1,22,4.06030978e-03,1.07566703e-03,-3.91523384e-03,1.29247490e-09,0
1,23,4.44428059e-03,7.10550013e-04,-4.38711165e-03,9.90425444e-11,0
1,24,4.33232431e-03,3.97013030e-04,-4.31409488e-03,4.19670280e-12,0
1,25,3.95854372e-03,1.86360961e-04,-3.95415452e-03,7.52759384e-14,0
1,26,3.46635551e-03,4.78038235e-05,-3.46602587e-03,5.48543330e-19,0
1,27,2.91372212e-03,-4.23641217e-05,-2.91341412e-03,-3.80179068e-19,0
1,28,2.33681030e-03,-9.98313535e-05,-2.33467687e-03,-2.04007623e-19,0
1,29,1.75168237e-03,-1.38252937e-04,-1.74621799e-03,-2.33894834e-19,0
1,30,1.16968873e-03,-1.65177451e-04,-1.15796724e-03,-6.19183596e-20,0
1,31,6.01693033e-04,-1.86438580e-04,-5.72079681e-04,2.65024294e-20,0
2,0,4.33168470e-04,-4.33128055e-04,-5.91703218e-06,-1.42778067e-19,0
2,1,7.32963348e-04,-4.50302347e-04,5.78327819e-04,-2.99682631e-19,0
2,2,1.25572731e-03,-4.67270781e-04,1.16555098e-03,-2.69662664e-19,0
2,3,1.82358425e-03,-4.79249092e-04,1.75948282e-03,-1.55673819e-19,0
2,4,2.40864371e-03,-4.77656790e-04,2.36080675e-03,-2.71248837e-19,0
2,5,3.00117810e-03,-4.45413527e-04,2.96794150e-03,1.28248096e-19,0
2,6,3.58293659e-03,-3.55011831e-04,3.56530521e-03,-4.93544213e-14,0
2,7,4.11465302e-03,-1.59941064e-04,4.11154330e-03,-3.08641087e-12,0
2,8,4.46590583e-03,2.49264289e-04,4.45894406e-03,-8.27824321e-11,0
2,9,4.25030851e-03,1.03730812e-03,4.12178533e-03,-1.24617957e-09,0
2,10,3.13100290e-03,2.16752668e-03,2.25942630e-03,-1.15442745e-08,0
2,11,3.35621115e-03,3.00449436e-03,-1.49571617e-03,-6.76489109e-08,0
2,12,6.52788417e-03,2.66509708e-03,-5.95907117e-03,-2.46927933e-07,0
2,13,8.98739898e-03,3.96087237e-04,-8.97866667e-03,-5.24683909e-07,0
2,14,9.08571542e-03,-2.82268459e-03,-8.63612622e-03,-5.21663381e-07,0
2,15,7.50556801e-03,-5.42443646e-03,-5.18739242e-03,1.26368530e-07,0
2,16,6.35994878e-03,-6.35983571e-03,-3.79068734e-05,1.12070032e-06,0
2,17,7.38765922e-03,-5.31183804e-03,5.13438232e-03,1.86346641e-06,0
2,18,9.05863967e-03,-2.60693515e-03,8.67541574e-03,1.87385563e-06,0
2,19,9.11106860e-03,6.57086465e-04,9.08734323e-03,1.19613247e-06,0
2,20,6.73506111e-03,3.05291587e-03,6.00339508e-03,4.80071174e-07,0
2,21,3.76727316e-03,3.47413515e-03,1.45695984e-03,1.22795650e-07,0
2,22,3.50343229e-03,2.62366956e-03,-2.32172260e-03,2.02917140e-08,0
2,23,4.42409132e-03,1.42895607e-03,-4.18696412e-03,2.15656795e-09,0
2,24,4.56715679e-03,5.94806121e-04,-4.52825870e-03,1.42176025e-10,0
2,25,4.17517521e-03,1.32287699e-04,-4.17307896e-03,5.28165432e-12,0
2,26,3.61813345e-03,-1.15866473e-04,-3.61627773e-03,8.43213226e-14,0
2,27,3.01920009e-03,-2.54553375e-04,-3.00845006e-03,-5.17058362e-19,0
2,28,2.41406209e-03,-3.31425012e-04,-2.39120330e-03,-9.94864369e-20,0
2,29,1.82072911e-03,-3.73388730e-04,-1.78203124e-03,4.01631160e-20,0
2,30,1.24755745e-03,-3.98692309e-04,-1.18213537e-03,-1.32610517e-19,0
2,31,7.23364642e-04,-4.16611911e-04,-5.91346702e-04,-9.37717569e-20,0
3,0,6.67100144e-04,-6.66732255e-04,-2.21517845e-05,-3.19979859e-20,0
3,1,8.85305645e-04,-6.85389079e-04,5.60364073e-04,-3.69727383e-19,0
3,2,1.35036634e-03,-7.08609545e-04,1.14950501e-03,6.14235521e-20,0
3,3,1.89925830e-03,-7.31007655e-04,1.75294321e-03,-8.25894297e-20,0
3,4,2.49269058e-03,-7.40204629e-04,2.38025281e-03,5.09576661e-19,0
3,5,3.11952027e-03,-7.11586871e-04,3.03727688e-03,-4.47577676e-14,0
3,6,3.75489291e-03,-5.89545669e-04,3.70832262e-03,-3.11709493e-12,0
3,7,4.28426271e-03,-2.21420219e-04,4.27853714e-03,-9.43739322e-11,0
3,8,4.27343945e-03,8.38475383e-04,4.19037514e-03,-1.63130825e-09,0
3,9,3.72277211e-03,3.29187980e-03,1.73855100e-03,-1.77453346e-08,0
3,10,8.64150282e-03,6.72006701e-03,-5.43288785e-03,-1.25922117e-07,0
3,11,1.85329732e-02,8.32911800e-03,-1.65558717e-02,-5.82702634e-07,0
3,12,2.63511409e-02,4.98365016e-03,-2.58755841e-02,-1.70139887e-06,0
3,13,2.73740596e-02,-2.14148044e-03,-2.72901666e-02,-2.89562308e-06,0
3,14,2.32007019e-02,-1.00016272e-02,-2.09341829e-02,-2.27632285e-06,0
3,15,1.88142981e-02,-1.52145838e-02,-1.10677122e-02,7.67732109e-07,0
3,16,1.68650464e-02,-1.68637559e-02,-2.08578009e-04,4.78841401e-06,0
3,17,1.83545501e-02,-1.49091803e-02,1.07054093e-02,8.00207885e-06,0
3,18,2.27026201e-02,-9.48890553e-03,2.06244891e-02,8.81267211e-06,0
3,19,2.72811686e-02,-1.41625560e-03,2.72443818e-02,6.65943434e-06,0
3,20,2.66494283e-02,5.55411728e-03,2.60642245e-02,3.28089363e-06,0
3,21,1.88399567e-02,8.82889418e-03,1.66431546e-02,1.04618012e-06,0
3,22,9.01709120e-03,7.26004683e-03,5.34786441e-03,2.19306361e-07,0
3,23,4.19490130e-03,3.75258181e-03,-1.87492046e-03,3.05216629e-08,0
3,24,4.47436363e-03,1.19734144e-03,-4.31118353e-03,2.79381268e-09,0
3,25,4.39729271e-03,7.69612467e-05,-4.39661917e-03,1.61534340e-10,0
3,26,3.82870516e-03,-3.51792398e-04,-3.81250905e-03,5.34066959e-12,0
3,27,3.16865048e-03,-5.27078965e-04,-3.12450534e-03,7.68047934e-14,0
3,28,2.52563695e-03,-6.00761239e-04,-2.45314653e-03,1.87014479e-19,0
3,29,1.92028098e-03,-6.31530124e-04,-1.81346319e-03,-1.63472218e-19,0
3,30,1.36322889e-03,-6.44621532e-04,-1.20118945e-03,-4.81332344e-20,0
3,31,8.92045585e-04,-6.54128732e-04,-6.06515397e-04,-5.95460710e-20,0
4,0,9.04764016e-04,-9.03999871e-04,-3.71773791e-05,-4.18904455e-19,0
4,1,1.07031350e-03,-9.26170880e-04,5.36449894e-04,9.66352557e-20,0
4,2,1.47728486e-03,-9.63409294e-04,1.11991655e-03,-1.63997344e-19,0
4,3,2.00139728e-03,-1.01044188e-03,1.72759898e-03,-1.63160651e-19,0
4,4,2.60020688e-03,-1.05555198e-03,2.37631770e-03,-3.27564571e-14,0
4,5,3.25632229e-03,-1.05954054e-03,3.07912466e-03,-2.51435166e-12,0
4,6,3.85858674e-03,-8.67295636e-04,3.75985238e-03,-8.48410902e-11,0
