x,y,density,Jx,Jy,Jz,state
0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0
0,1,3.10443660e-07,-1.24195781e-09,3.10441175e-07,0.00000000e+00,0
0,2,9.63533399e-07,-4.10355399e-09,9.63524661e-07,1.05879118e-22,0
0,3,2.54909113e-06,-1.24884488e-08,2.54906054e-06,0.00000000e+00,0
0,4,6.21904725e-06,-3.29592035e-08,6.21895991e-06,-4.10572196e-27,0
0,5,1.40997948e-05,-8.36223116e-08,1.40995468e-05,0.00000000e+00,0
0,6,2.97111288e-05,-1.89232454e-07,2.97105261e-05,3.38892009e-21,0
0,7,5.81500150e-05,-4.04410312e-07,5.81486087e-05,4.20425928e-24,0
0,8,1.05491314e-04,-7.80660017e-07,1.05488426e-04,-2.10212964e-23,0
0,9,1.76820049e-04,-1.40112856e-06,1.76814497e-04,-4.20425928e-24,0
0,10,2.72114462e-04,-2.27423636e-06,2.72104958e-04,-1.68170371e-23,0
0,11,3.80566409e-04,-3.35963779e-06,3.80551579e-04,5.43110108e-20,0
0,12,4.74838312e-04,-4.39254275e-06,4.74817995e-04,-6.72681486e-23,0
0,13,5.12250118e-04,-4.96387632e-06,5.12226067e-04,2.69072594e-22,0
0,14,4.48054168e-04,-4.50740933e-06,4.48031495e-04,-2.69072594e-21,0
0,15,2.65343321e-04,-2.75119510e-06,2.65329057e-04,0.00000000e+00,0
0,16,3.04420890e-21,0.00000000e+00,2.15258075e-21,-2.15258075e-21,0
0,17,2.65343321e-04,2.75119510e-06,-2.65329057e-04,2.14149709e-19,0
0,18,4.48054168e-04,4.50740933e-06,-4.48031495e-04,2.14418781e-19,0
0,19,5.12250118e-04,4.96387632e-06,-5.12226067e-04,2.01804446e-22,0
0,20,4.74838312e-04,4.39254275e-06,-4.74817995e-04,-3.36340743e-22,0
0,21,3.80566409e-04,3.35963779e-06,-3.80551579e-04,6.72681486e-23,0
0,22,2.72114462e-04,2.27423636e-06,-2.72104958e-04,5.42101086e-20,0
0,23,1.76820049e-04,1.40112856e-06,-1.76814497e-04,-2.71092586e-20,0
0,24,1.05491314e-04,7.80660017e-07,-1.05488426e-04,-1.07734144e-23,0
0,25,5.81500150e-05,4.04410312e-07,-5.81486087e-05,-5.51809031e-24,0
0,26,2.97111288e-05,1.89232454e-07,-2.97105261e-05,3.38731886e-21,0
0,27,1.40997948e-05,8.36223116e-08,-1.40995468e-05,-1.64228878e-25,0
0,28,6.21904725e-06,3.29592035e-08,-6.21895991e-06,4.23528406e-22,0
0,29,2.54909113e-06,1.24884488e-08,-2.54906054e-06,5.13215245e-28,0
0,30,9.63533399e-07,4.10355399e-09,-9.63524661e-07,0.00000000e+00,0
0,31,3.10443660e-07,1.24195781e-09,-3.10441175e-07,0.00000000e+00,0
1,0,1.35150690e-07,1.35144983e-07,-1.24195781e-09,0.00000000e+00,0
1,1,4.81826139e-07,2.31310574e-07,4.22672269e-07,8.01898820e-30,0
1,2,1.44633440e-06,6.27746130e-07,1.30300345e-06,0.00000000e+00,0
1,3,3.82697898e-06,1.71749898e-06,3.41993646e-06,-4.10572196e-27,0
1,4,9.39706331e-06,4.43289328e-06,8.28578638e-06,4.23515960e-22,0
1,5,2.15400304e-05,1.07325827e-05,1.86757752e-05,6.56915513e-25,0
1,6,4.61442096e-05,2.43737489e-05,3.91817361e-05,3.25173179e-24,0
1,7,9.24404695e-05,5.19594738e-05,7.64555655e-05,-6.83192134e-24,0
1,8,1.73297226e-04,1.04074501e-04,1.38565604e-04,-1.57659723e-23,0
1,9,3.04086040e-04,1.95985560e-04,2.32503720e-04,5.04511114e-23,0
1,10,4.99601675e-04,3.47182774e-04,3.59257505e-04,-5.45969005e-20,0
