x,y,density,Jx,Jy,Jz,state
0,0,1.05373336e-09,-4.73092920e-10,9.41560978e-10,-1.16135770e-19,0
0,1,2.99266392e-04,-3.20463727e-06,2.99249233e-04,1.09907274e-20,0
0,2,6.18158383e-04,-6.63316834e-06,6.18122793e-04,-2.15108754e-20,0
0,3,9.74682483e-04,-1.04951130e-05,9.74625977e-04,1.18282341e-20,0
0,4,1.38324068e-03,-1.49539522e-05,1.38315984e-03,-4.62444310e-20,0
0,5,1.85216527e-03,-2.01253866e-05,1.85205593e-03,2.66017435e-20,0
0,6,2.38021114e-03,-2.59796145e-05,2.38006935e-03,3.70402785e-20,0
0,7,2.95264664e-03,-3.24121161e-05,2.95246873e-03,1.83999644e-19,0
0,8,3.53623823e-03,-3.89618143e-05,3.53602359e-03,3.12821997e-19,0
0,9,4.07547765e-03,-4.50822823e-05,4.07522829e-03,5.17921044e-19,0
0,10,4.49016711e-03,-4.96326666e-05,4.48989280e-03,-3.68669947e-19,0
0,11,4.67817582e-03,-5.13283083e-05,4.67789423e-03,9.85687998e-19,0
0,12,4.52898875e-03,-4.86316066e-05,4.52872764e-03,-6.59324558e-19,0
0,13,3.95183114e-03,-3.97802704e-05,3.95163092e-03,3.89969462e-19,0
0,14,2.92933644e-03,-2.47261593e-05,2.92923209e-03,1.22322189e-19,0
0,15,1.55380553e-03,-4.16826065e-06,1.55379994e-03,7.27752276e-19,0
0,16,1.65198471e-05,1.64138928e-05,-1.86801271e-06,4.18980862e-19,0
0,17,1.55732743e-03,3.49172072e-05,-1.55693594e-03,-7.44547725e-20,0
0,18,2.93118768e-03,4.84451982e-05,-2.93078732e-03,-1.85747533e-19,0
0,19,3.95198647e-03,5.63140157e-05,-3.95158522e-03,2.07876357e-19,0
0,20,4.52804655e-03,5.85599030e-05,-4.52766787e-03,-1.96639326e-19,0
0,21,4.67675878e-03,5.67132722e-05,-4.67641490e-03,-1.63601249e-19,0
0,22,4.48883355e-03,5.22201002e-05,-4.48852979e-03,-5.71890250e-19,0
0,23,4.07443267e-03,4.61154667e-05,-4.07417169e-03,-4.37120714e-19,0
0,24,3.53553378e-03,3.93210878e-05,-3.53531511e-03,-2.68630869e-19,0
0,25,2.95222762e-03,3.24719786e-05,-2.95204903e-03,2.69371926e-20,0
0,26,2.37998020e-03,2.59703237e-05,-2.37983850e-03,-7.06787139e-20,0
0,27,1.85205384e-03,2.00984392e-05,-1.85194479e-03,-5.50452120e-20,0
0,28,1.38318865e-03,1.49380865e-05,-1.38310799e-03,-7.12137928e-20,0
0,29,9.74661795e-04,1.04859171e-05,-9.74605387e-04,2.06897037e-20,0
0,30,6.18150000e-04,6.62948758e-06,-6.18114450e-04,8.23999578e-20,0
0,31,2.99263434e-04,3.20297732e-06,-2.99246293e-04,1.66999545e-19,0
1,0,4.93189141e-05,4.92148245e-05,-3.20255081e-06,2.61064055e-20,0
1,1,3.06518730e-04,5.16689324e-05,3.02132510e-04,-8.11666565e-20,0
1,2,6.31416008e-04,6.63114539e-05,6.27924332e-04,-1.44625523e-19,0
1,3,9.97953236e-04,9.60472510e-05,9.93320486e-04,-7.24640852e-21,0
1,4,1.42163634e-03,1.46219803e-04,1.41409676e-03,-1.97504990e-20,0
1,5,1.91334468e-03,2.25042334e-04,1.90006416e-03,-1.14347432e-19,0
1,6,2.47578859e-03,3.44038387e-04,2.45176808e-03,-3.48951350e-19,0
1,7,3.09951168e-03,5.18269586e-04,3.05587455e-03,4.09867337e-20,0
1,8,3.75908335e-03,7.65757697e-04,3.68026123e-03,-1.56810518e-19,0
1,9,4.40960425e-03,1.10600541e-03,4.26864869e-03,-1.47898500e-19,0
1,10,4.98565719e-03,1.55496749e-03,4.73696672e-03,-2.44376239e-19,0
1,11,5.40684214e-03,2.11816699e-03,4.97466687e-03,-3.09441663e-19,0
1,12,5.59112194e-03,2.77469348e-03,4.85404167e-03,-5.76559631e-19,0
1,13,5.49158609e-03,3.46019512e-03,4.26433671e-03,-3.78800347e-19,0
1,14,5.15314338e-03,4.05906177e-03,3.17472901e-03,3.03265763e-19,0
1,15,4.76139547e-03,4.45042986e-03,1.69250137e-03,4.52705942e-19,0
1,16,4.59307966e-03,4.59304871e-03,1.68597171e-05,-1.94282525e-18,0
1,17,4.78669354e-03,4.48956489e-03,-1.66019341e-03,1.95398990e-19,0
1,18,5.19585319e-03,4.13338696e-03,-3.14833331e-03,-2.73383207e-19,0
1,19,5.54127249e-03,3.55905431e-03,-4.24721475e-03,-6.32853782e-19,0
1,20,5.64002945e-03,2.88467332e-03,-4.84650308e-03,1.14353226e-21,0
1,21,5.45205845e-03,2.22952522e-03,-4.97535513e-03,-9.25145823e-19,0
1,22,5.02548752e-03,1.65971547e-03,-4.74350813e-03,-3.63075881e-19,0
1,23,4.44402869e-03,1.19975845e-03,-4.27901516e-03,-2.70833632e-19,0
1,24,3.78817331e-03,8.46154010e-04,-3.69246265e-03,-5.93412134e-19,0
1,25,3.12368007e-03,5.84716049e-04,-3.06846612e-03,-1.85612613e-19,0
1,26,2.49559950e-03,3.97190139e-04,-2.46378912e-03,-1.40880971e-19,0
1,27,1.92937235e-03,2.66081304e-04,-1.91093653e-03,-3.40768376e-19,0
1,28,1.43457024e-03,1.76680093e-04,-1.42364880e-03,-7.64939267e-20,0
1,29,1.00846009e-03,1.17384729e-04,-1.00160500e-03,1.08395445e-19,0
1,30,6.40191097e-04,7.97856454e-05,-6.35199884e-04,1.93372493e-20,0
1,31,3.14191569e-04,5.81727287e-05,-3.08759252e-04,-1.26231882e-19,0
2,0,8.64940720e-05,8.62492746e-05,-6.50285471e-06,-1.10201512e-19,0
2,1,3.29822514e-04,9.33176622e-05,3.16345863e-04,-8.15448090e-20,0
2,2,6.73821553e-04,1.22994968e-04,6.62501112e-04,-2.64319961e-20,0
2,3,1.06998049e-03,1.81150800e-04,1.05453433e-03,1.35750407e-20,0
2,4,1.53758297e-03,2.78475973e-04,1.51215492e-03,-6.31485737e-20,0
2,5,2.09480334e-03,4.31526960e-04,2.04987451e-03,1.41934106e-19,0
2,6,2.75448832e-03,6.63845741e-04,2.67329660e-03,2.48910888e-19,0
2,7,3.52120334e-03,1.00684060e-03,3.37418804e-03,-5.47051167e-20,0
2,8,4.38800606e-03,1.49973514e-03,4.12375941e-03,-6.78016235e-20,0
2,9,5.33322180e-03,2.18643476e-03,4.86443808e-03,8.77314413e-20,0
2,10,6.31958600e-03,3.10878834e-03,5.50205437e-03,-7.56461581e-20,0
2,11,7.29131555e-03,4.28734862e-03,5.89762023e-03,-9.36679226e-19,0
2,12,8.17635511e-03,5.69095859e-03,5.87075577e-03,-2.86773574e-19,0
2,13,8.88939184e-03,7.18370376e-03,5.23599920e-03,-2.41428708e-19,0
2,14,9.34395747e-03,8.48217667e-03,3.91946683e-03,-1.41210865e-18,0
2,15,9.54280015e-03,9.31161536e-03,2.08778688e-03,-9.62769642e-20,0
2,16,9.57952271e-03,9.57945022e-03,3.72670112e-05,5.73422399e-20,0
2,17,9.57057195e-03,9.35570313e-03,-2.01659769e-03,-1.47529827e-18,0
2,18,9.40033490e-03,8.57068695e-03,-3.86129789e-03,7.88290673e-19,0
2,19,8.96300246e-03,7.30015786e-03,-5.20029886e-03,-6.85437482e-19,0
2,20,8.25682892e-03,5.81966216e-03,-5.85719696e-03,-9.05171404e-19,0
2,21,7.36977362e-03,4.41444933e-03,-5.90137275e-03,5.43272636e-19,0
2,22,6.39268179e-03,3.22719438e-03,-5.51829656e-03,-9.60118199e-19,0
2,23,5.39780181e-03,2.29048664e-03,-4.88773315e-03,-4.43970176e-19,0
2,24,4.44372068e-03,1.58782430e-03,-4.15035751e-03,-2.80934913e-19,0
2,25,3.56800804e-03,1.07879221e-03,-3.40101290e-03,5.52433048e-20,0
2,26,2.79306861e-03,7.20745741e-04,-2.69847325e-03,-1.05292348e-19,0
2,27,2.12622049e-03,4.75125797e-04,-2.07245483e-03,-8.12481120e-20,0
2,28,1.56297310e-03,3.10579615e-04,-1.53180456e-03,3.89035599e-20,0
2,29,1.09065796e-03,2.03526132e-04,-1.07149983e-03,-7.57672598e-20,0
2,30,6.91054857e-04,1.37060920e-04,-6.77326450e-04,-3.08804981e-20,0
2,31,3.44670311e-04,1.00091432e-04,-3.29817114e-04,-1.49535214e-20,0
3,0,1.00230399e-04,9.97326725e-05,-9.97632072e-06,-9.88772638e-20,0
3,1,3.56108925e-04,1.09430938e-04,3.38878203e-04,-3.78030775e-20,0
3,2,7.30929784e-04,1.48153957e-04,7.15757469e-04,-2.32132514e-19,0
3,3,1.17050081e-03,2.24337417e-04,1.14880149e-03,-1.04442999e-19,0
3,4,1.70161362e-03,3.53579998e-04,1.66447292e-03,7.48619498e-20,0
3,5,2.35316573e-03,5.60518273e-04,2.28543392e-03,2.51224748e-19,0
3,6,3.15277859e-03,8.81356382e-04,3.02708172e-03,-3.42024540e-19,0
3,7,4.12471920e-03,1.36655840e-03,3.89176395e-03,2.06752205e-20,0
