x,y,density,Jx,Jy,Jz,state
0,0,4.21798555e-03,-4.17704636e-03,5.86131516e-04,-1.16451297e-05,0
0,1,1.09005765e-02,2.08801057e-03,-1.06987273e-02,3.80152100e-06,0
0,2,1.22683670e-02,2.16614346e-03,1.20755472e-02,4.25400008e-05,0
0,3,1.03288456e-02,-2.89009473e-03,9.91614516e-03,4.96960263e-05,0
0,4,4.84767294e-03,-4.03093325e-03,-2.69280364e-03,-1.78505730e-05,0
0,5,5.01701994e-03,-4.33629343e-03,-2.52324683e-03,-1.65484158e-05,0
0,6,5.94622080e-03,3.79468515e-03,4.57737985e-03,7.41622893e-05,0
0,7,8.94691067e-03,4.28791273e-04,8.93657505e-03,3.12246863e-05,0
0,8,4.11626528e-03,-2.86859281e-03,-2.95204882e-03,-1.49290923e-05,0
0,9,9.07073616e-03,3.71874828e-03,-8.27330902e-03,3.90321774e-05,0
0,10,7.17396054e-04,-5.89617405e-04,4.02318514e-04,-7.17511480e-05,0
0,11,1.37025361e-02,-9.07641916e-04,1.36721411e-02,-9.07572086e-05,0
0,12,2.17537326e-03,-2.20508945e-04,2.16387287e-03,-3.57601799e-05,0
0,13,4.07071470e-03,-3.76920835e-04,-4.05278532e-03,-5.98330719e-05,0
0,14,3.68707738e-03,9.31247595e-05,3.68589863e-03,-4.32113562e-06,0
0,15,8.74707484e-03,9.82292512e-05,8.74648184e-03,-2.69225302e-05,0
0,16,2.38550671e-03,1.61081995e-03,1.75950467e-03,6.68534048e-06,0
0,17,9.63424008e-03,1.48444870e-03,-9.51919027e-03,-3.24934596e-06,0
0,18,9.89207256e-04,6.76768501e-04,-7.21217252e-04,1.90017123e-05,0
0,19,1.46362217e-03,-1.17949985e-03,8.66135985e-04,2.79001653e-05,0
0,20,1.28758704e-03,1.04723521e-03,-7.48495313e-04,3.05542234e-05,0
0,21,1.94429017e-02,1.55508814e-03,-1.93805876e-02,3.07925673e-05,0
0,22,6.54501981e-04,5.76812489e-04,3.08538648e-04,2.15429427e-05,0
0,23,6.47498914e-03,-1.47183576e-03,6.30535701e-03,-4.07045944e-05,0
0,24,9.18494016e-03,-4.25783566e-03,8.13825709e-03,5.22761841e-05,0
0,25,2.04685721e-03,1.88721127e-03,-7.91613902e-04,3.74899737e-05,0
0,26,4.40960824e-03,3.19037693e-03,-3.04329157e-03,-6.72031628e-05,0
0,27,4.01245845e-03,-3.29963992e-03,2.28261517e-03,4.32112088e-05,0
0,28,9.49880792e-04,-2.50683214e-04,-9.08288459e-04,1.20181199e-04,0
0,29,1.31024824e-02,6.29017758e-03,-1.14938368e-02,2.06417193e-05,0
0,30,9.86049080e-03,5.85093879e-03,-7.93686983e-03,-4.34911210e-05,0
0,31,1.40333966e-02,-5.53421169e-04,1.40224523e-02,-2.78442244e-05,0
1,0,3.30039854e-03,-2.66708764e-03,1.94387148e-03,-2.52531728e-05,0
1,1,2.15285275e-02,-2.12581714e-02,3.40075918e-03,-4.98165722e-05,0
1,2,1.43610473e-02,-1.34241154e-02,5.10212660e-03,-3.33340941e-05,0
1,3,1.15338920e-02,1.15334306e-02,-9.75081821e-05,3.37131447e-05,0
1,4,2.03742477e-02,2.00597006e-02,3.56618292e-03,2.68717287e-05,0
1,5,2.19550342e-02,2.18713052e-02,1.91560143e-03,-2.36791643e-06,0
1,6,2.61366022e-02,2.61362357e-02,-1.31072220e-04,4.44507222e-05,0
1,7,3.69723765e-02,3.61592913e-02,7.71112364e-03,-2.91306788e-05,0
1,8,4.35566558e-02,4.31745556e-02,-5.75673202e-03,-7.36089880e-06,0
1,9,3.33831067e-02,3.26002334e-02,-7.18708467e-03,4.91002557e-05,0
1,10,1.40972232e-02,1.33000698e-02,4.67228110e-03,-9.81475814e-05,0
1,11,2.50891335e-02,2.26457481e-02,1.07997539e-02,-5.18638546e-06,0
1,12,2.85547109e-02,2.82945723e-02,3.84559567e-03,-9.24074668e-06,0
1,13,1.56541759e-02,1.56420544e-02,-6.15281781e-04,-2.80390758e-05,0
1,14,6.74525641e-03,6.11863470e-03,2.83914728e-03,6.00667384e-06,0
1,15,1.26369282e-02,9.75882491e-03,8.02849008e-03,-2.52556414e-05,0
1,16,1.82995267e-02,1.82994536e-02,4.73191437e-05,-2.08630726e-05,0
1,17,1.40075094e-02,1.12924320e-02,-8.28787248e-03,-4.96861497e-05,0
1,18,8.25365875e-03,7.91145588e-03,-2.35117574e-03,-6.10029695e-05,0
1,19,1.47412093e-02,1.46976574e-02,1.13033859e-03,-6.67278431e-05,0
1,20,2.92478005e-02,2.91485579e-02,-2.40660309e-03,-6.05647929e-05,0
1,21,2.44040998e-02,2.36322947e-02,-6.08855697e-03,-6.48687362e-05,0
1,22,1.25338312e-02,1.25327602e-02,-1.29522909e-04,1.00340848e-04,0
1,23,3.11178904e-02,2.87738240e-02,1.18486005e-02,2.86375545e-05,0
1,24,3.89184732e-02,3.85414880e-02,5.40315288e-03,8.48494309e-05,0
1,25,4.04109795e-02,4.00823768e-02,-5.14199449e-03,1.01111134e-04,0
1,26,3.22073394e-02,3.21408859e-02,2.06725516e-03,-5.11654304e-05,0
1,27,2.82444686e-02,2.81206184e-02,-2.64187773e-03,-3.62170542e-05,0
1,28,2.60729005e-02,2.52106934e-02,-6.64954866e-03,2.41303491e-05,0
1,29,7.04581711e-03,6.53810782e-03,2.62561632e-03,5.31389838e-05,0
1,30,1.61109436e-02,-1.60836421e-02,-9.35149540e-04,6.67557316e-05,0
1,31,9.38228434e-03,-9.26477914e-03,-1.48005313e-03,2.38659422e-05,0
2,0,3.41969468e-02,-3.36032666e-02,6.34441442e-03,-7.09888927e-06,0
2,1,2.18823992e-02,-2.18575203e-02,1.04271663e-03,3.07152513e-05,0
2,2,1.03113390e-02,-3.56246784e-03,-9.67630815e-03,-3.99562389e-05,0
2,3,1.03616336e-02,8.14760521e-03,-6.40141917e-03,-4.25701415e-05,0
2,4,2.52671325e-02,2.34462220e-02,9.41802816e-03,5.83377336e-05,0
2,5,4.84361642e-02,4.63476146e-02,1.40698466e-02,-6.06202825e-06,0
2,6,5.61776282e-02,5.60963583e-02,-3.01921591e-03,-9.39847330e-05,0
2,7,7.10414951e-02,7.10223570e-02,-1.64828014e-03,4.48376827e-05,0
2,8,7.75592440e-02,7.75430386e-02,-1.58382434e-03,7.06612456e-05,0
2,9,4.84923643e-02,4.82292565e-02,5.04366283e-03,-9.83497365e-05,0
2,10,2.88746694e-02,2.87700218e-02,2.45604710e-03,1.45447834e-05,0
2,11,3.82112424e-02,3.80807493e-02,-3.15318379e-03,1.14089668e-04,0
2,12,4.21947509e-02,4.11173667e-02,9.47409871e-03,-2.48089142e-05,0
2,13,2.47092866e-02,2.47033082e-02,5.43166899e-04,1.93676202e-05,0
2,14,1.07447574e-02,8.74449328e-03,6.24368552e-03,-6.26274234e-06,0
2,15,1.51389935e-02,1.47393906e-02,3.45532294e-03,1.52346193e-05,0
2,16,2.79049922e-02,2.79022157e-02,-3.93617912e-04,4.00093557e-06,0
2,17,1.65359603e-02,1.59158068e-02,-4.48609039e-03,-8.42886875e-06,0
2,18,1.07037655e-02,8.65449026e-03,-6.29844325e-03,-2.62169354e-06,0
2,19,2.32651755e-02,2.32187416e-02,-1.46900516e-03,-2.12171811e-05,0
2,20,3.93330907e-02,3.81679516e-02,-9.50259270e-03,-1.51109634e-05,0
2,21,3.80884701e-02,3.77502055e-02,5.06276123e-03,-1.48281729e-04,0
