x,y,density,Jx,Jy,Jz,state
0,0,3.86988989e-04,1.63610743e-04,3.50501980e-04,1.18475649e-05,0
0,1,4.97202929e-02,1.85398788e-03,4.96857126e-02,1.46297379e-05,0
0,2,9.37539559e-02,2.07339221e-03,9.37310243e-02,1.95468314e-05,0
0,3,8.77960564e-02,-3.76317473e-04,8.77952470e-02,2.26253745e-05,0
0,4,1.50235805e-02,-2.89097512e-03,1.47427897e-02,1.95886987e-05,0
0,5,4.77983575e-02,-3.76242387e-04,-4.77968755e-02,1.07050890e-05,0
0,6,2.84761263e-02,3.97739035e-03,-2.81969876e-02,4.94183657e-06,0
0,7,2.15177263e-02,2.54291170e-03,2.13669376e-02,1.09342964e-05,0
0,8,3.59581237e-02,-8.33250376e-04,3.59484624e-02,2.01553104e-05,0
0,9,3.91607904e-02,3.19482530e-05,3.91607709e-02,2.26514040e-05,0
0,10,3.77538333e-02,5.25412966e-04,3.77501684e-02,2.55787575e-05,0
0,11,2.51493369e-02,2.13671535e-05,2.51493139e-02,2.64388875e-05,0
0,12,1.83476093e-02,1.00148815e-03,1.83202405e-02,2.39807040e-05,0
0,13,1.03618280e-02,1.78048899e-04,1.03602753e-02,2.17443304e-05,0
0,14,5.77877290e-03,6.40078012e-04,5.74318908e-03,1.71902226e-05,0
0,15,2.55871552e-03,-5.51099995e-06,2.55865843e-03,1.61799721e-05,0
0,16,4.52573588e-04,3.31359085e-04,3.07932683e-04,1.41940722e-05,0
0,17,1.84046590e-03,-1.91041320e-04,-1.83044929e-03,1.65325406e-05,0
0,18,4.83013130e-03,2.14745747e-04,-4.82532265e-03,1.77199690e-05,0
0,19,9.30712892e-03,-3.37596336e-04,-9.30098042e-03,2.09897234e-05,0
0,20,1.69270491e-02,1.82945103e-04,-1.69260451e-02,2.27246819e-05,0
0,21,2.43677630e-02,-4.20609529e-04,-2.43641237e-02,2.08795997e-05,0
0,22,3.66677310e-02,-3.84258174e-04,-3.66657121e-02,1.99773012e-05,0
0,23,3.91342275e-02,-8.01729237e-04,-3.91260112e-02,1.53803374e-05,0
0,24,3.62741796e-02,-2.33982263e-03,-3.61986343e-02,1.45144951e-05,0
0,25,2.04254724e-02,-2.57531176e-03,-2.02624572e-02,2.28254526e-05,0
0,26,2.82867333e-02,8.68450863e-04,2.82733844e-02,2.84169851e-05,0
0,27,4.61385601e-02,3.88987209e-03,4.59742867e-02,2.43261443e-05,0
0,28,1.61983812e-02,2.17443674e-03,-1.60517617e-02,1.80015351e-05,0
0,29,8.75533562e-02,-1.54761070e-03,-8.75396759e-02,1.52357676e-05,0
0,30,9.28260558e-02,-2.98120444e-03,-9.27781702e-02,1.39742190e-05,0
0,31,4.88665567e-02,-1.81885266e-03,-4.88326938e-02,1.22679798e-05,0
1,0,5.30481045e-02,-5.30429371e-02,-7.40327633e-04,1.12889038e-05,0
1,1,6.41034504e-02,-4.68987878e-02,4.37007556e-02,3.79301738e-06,0
1,2,7.49116492e-02,-1.48959085e-02,7.34157135e-02,1.08016956e-05,0
1,3,7.73753566e-02,4.39034245e-02,6.37136900e-02,2.87628043e-05,0
1,4,7.14512322e-02,6.81045920e-02,2.16111519e-02,3.53114721e-05,0
1,5,1.93558985e-02,1.92481623e-02,-2.03930528e-03,1.70387049e-05,0
1,6,3.67121749e-02,-3.52530090e-02,1.02473961e-02,-3.85306348e-06,0
1,7,3.51550131e-02,-3.12335420e-02,1.61350794e-02,-3.62448557e-06,0
1,8,8.08181347e-03,-4.88941458e-03,6.43500709e-03,4.22275540e-06,0
1,9,9.87297631e-03,5.91912809e-03,7.90186753e-03,8.57267784e-06,0
1,10,1.62573126e-02,1.31168268e-02,9.60462219e-03,1.73106636e-05,0
1,11,1.71145248e-02,1.56980297e-02,6.81749405e-03,2.44807546e-05,0
1,12,1.41592305e-02,1.13578788e-02,8.45467797e-03,2.85954636e-05,0
1,13,1.16969543e-02,1.00114601e-02,6.04885395e-03,2.77964218e-05,0
1,14,7.77635951e-03,5.62823858e-03,5.36602579e-03,2.15635803e-05,0
1,15,6.36015591e-03,5.26884684e-03,3.56239344e-03,1.37537539e-05,0
1,16,3.94958554e-03,3.25883422e-03,2.23141078e-03,5.60659165e-06,0
1,17,5.18827164e-03,5.17170003e-03,4.14344141e-04,-5.73900513e-07,0
1,18,5.60769303e-03,5.42611880e-03,-1.41543069e-03,-3.45462143e-06,0
1,19,1.00054376e-02,9.57778253e-03,-2.89393353e-03,-3.53734805e-06,0
1,20,1.22909150e-02,1.08227335e-02,-5.82537703e-03,3.45600625e-06,0
1,21,1.58058055e-02,1.50151813e-02,-4.93636907e-03,8.95995189e-06,0
1,22,1.48444938e-02,1.27442305e-02,-7.61204970e-03,1.68841628e-05,0
1,23,9.02937081e-03,5.72870629e-03,-6.97933171e-03,1.97569070e-05,0
1,24,6.85759441e-03,-4.84928911e-03,-4.84875932e-03,2.30086663e-05,0
1,25,3.68684835e-02,-3.21467300e-02,-1.80518999e-02,4.17049085e-05,0
1,26,4.21725887e-02,-3.77991811e-02,-1.87015146e-02,4.99109381e-05,0
1,27,1.85955114e-02,1.84277623e-02,-2.49198074e-03,2.55667334e-05,0
1,28,7.15681133e-02,6.94226881e-02,-1.73921022e-02,-6.72286153e-07,0
1,29,7.25484689e-02,4.35259451e-02,-5.80411272e-02,7.06817233e-07,0
1,30,7.36662435e-02,-1.78510388e-02,-7.14706625e-02,1.58218146e-05,0
1,31,6.66218447e-02,-4.95816536e-02,-4.44986450e-02,2.01443997e-05,0
2,0,9.37699649e-02,-9.37622193e-02,-1.20517673e-03,1.04789619e-05,0
2,1,8.04599280e-02,-7.46240094e-02,3.00841691e-02,-8.03116063e-07,0
2,2,3.43758961e-02,-1.36583007e-02,3.15460461e-02,5.52652750e-06,0
2,3,6.03955802e-02,5.79112553e-02,1.71438635e-02,2.35551519e-05,0
2,4,7.25306647e-02,6.49675034e-02,3.22477911e-02,2.81512510e-05,0
2,5,6.96951891e-02,9.97975640e-03,6.89769789e-02,1.53239334e-05,0
2,6,5.80753739e-02,-1.27647454e-02,5.66551873e-02,8.64697975e-06,0
2,7,9.90191559e-03,9.89979752e-03,-2.04642719e-04,7.92288904e-06,0
2,8,2.21250330e-02,9.43305108e-03,-2.00133614e-02,-8.83229843e-07,0
2,9,1.32760055e-02,-7.96798547e-04,-1.32520728e-02,5.26859601e-07,0
2,10,1.92999350e-02,5.14727044e-03,-1.86008852e-02,1.29426553e-05,0
2,11,1.09216207e-02,3.05490725e-03,-1.04856492e-02,2.24174780e-05,0
2,12,8.35578492e-03,5.82778422e-03,-5.98792559e-03,2.86325353e-05,0
2,13,7.68693788e-03,5.95837942e-03,-4.85657772e-03,1.95301428e-05,0
2,14,7.34556409e-03,7.31460869e-03,-6.73615379e-04,7.33756534e-06,0
2,15,6.37125739e-03,6.34892501e-03,-5.32899431e-04,-9.49169273e-06,0
2,16,7.76953255e-03,7.71879971e-03,8.86168041e-04,-2.17542583e-05,0
2,17,7.07043950e-03,6.65275652e-03,2.39385307e-03,-3.75887802e-05,0
2,18,8.09756446e-03,7.90520344e-03,1.75397796e-03,-4.32437661e-05,0
2,19,8.56151465e-03,6.51044994e-03,5.55977901e-03,-4.93150948e-05,0
2,20,8.19106618e-03,6.23818262e-03,5.30821247e-03,-3.90271829e-05,0
2,21,9.38040396e-03,2.64824685e-03,8.99880931e-03,-1.40761938e-05,0
2,22,1.73129721e-02,4.36354615e-03,1.67540542e-02,1.15494903e-05,0
2,23,1.16790048e-02,-1.60855365e-03,1.15676461e-02,3.56326570e-05,0
2,24,2.25073275e-02,9.71435412e-03,2.03029558e-02,3.31660135e-05,0
2,25,1.47636220e-02,1.41833871e-02,4.09821240e-03,2.68712040e-05,0
2,26,5.79304171e-02,-1.20598227e-02,-5.66612091e-02,3.58779827e-05,0
2,27,7.23379623e-02,3.15368602e-03,-7.22691790e-02,2.85137573e-05,0
2,28,6.72285261e-02,6.00002730e-02,-3.03255989e-02,3.94751695e-06,0
2,29,5.96794491e-02,5.85450081e-02,-1.15809616e-02,-2.15009339e-06,0
2,30,3.13702167e-02,-1.24721271e-02,-2.87843079e-02,1.28070860e-05,0
2,31,8.11517519e-02,-7.49371955e-02,-3.11451946e-02,2.06498566e-05,0
3,0,1.15539780e-01,-1.15536414e-01,-8.81864518e-04,9.03032567e-06,0
3,1,8.17301496e-02,-8.02117860e-02,1.56807758e-02,1.76472067e-06,0
3,2,3.63534729e-03,-2.31494181e-03,2.80299245e-03,5.25950806e-06,0
3,3,4.23376571e-02,4.20482727e-02,-4.94164499e-03,1.08648235e-05,0
3,4,3.83649172e-02,1.92283942e-02,3.31984288e-02,7.07811981e-06,0
3,5,6.53629876e-02,5.83002466e-03,6.51024646e-02,7.99036858e-06,0
3,6,5.52666899e-02,4.49238005e-02,3.21909742e-02,1.86656059e-05,0
3,7,4.67951022e-02,4.66911922e-02,3.11672700e-03,1.32496605e-05,0
3,8,2.08873801e-02,2.90817214e-03,2.06839349e-02,4.14101532e-06,0
3,9,6.48499694e-03,7.57889044e-04,6.44052743e-03,1.98986784e-05,0
3,10,1.39533426e-02,2.27982156e-03,-1.37657845e-02,3.68739331e-05,0
3,11,8.02510337e-03,-2.39040161e-03,-7.66068025e-03,4.73530776e-05,0
3,12,2.02458835e-02,9.72982164e-04,-2.02224585e-02,3.57050736e-05,0
3,13,1.19908188e-02,-1.29120850e-03,-1.19210929e-02,7.73350275e-06,0
3,14,1.11198108e-02,-2.29771388e-03,-1.08798261e-02,-9.42351915e-06,0
3,15,5.02073241e-03,-3.42601243e-03,-3.67008729e-03,-2.55342369e-05,0
3,16,3.94195991e-03,-3.72572480e-03,1.28707654e-03,-3.81658585e-05,0
3,17,8.64221015e-03,-3.01354038e-03,8.09961873e-03,-5.04691910e-05,0
3,18,1.38378680e-02,-1.74118885e-03,1.37277172e-02,-6.80690287e-05,0
3,19,1.57736861e-02,2.72629547e-05,1.57734711e-02,-7.77072799e-05,0
3,20,2.32000098e-02,2.04341576e-03,2.31096284e-02,-9.99144243e-05,0
3,21,8.95430004e-03,-1.29579293e-03,8.85967939e-03,-8.05660741e-05,0
3,22,1.33160671e-02,1.33785544e-03,1.32486316e-02,-3.93043925e-05,0
3,23,8.73779066e-03,-1.46407771e-03,-8.61425073e-03,1.21013203e-05,0
3,24,2.51584675e-02,-1.79342136e-03,-2.50944345e-02,3.84976216e-05,0
3,25,4.56935184e-02,4.56917368e-02,-4.03094216e-04,1.78552905e-05,0
3,26,5.47416120e-02,4.98382830e-02,-2.26448568e-02,9.63662170e-06,0
3,27,6.18682381e-02,4.08687763e-03,-6.17331012e-02,2.29600334e-05,0
3,28,3.65564181e-02,1.22210527e-02,-3.44531163e-02,1.87040698e-05,0
3,29,4.09575072e-02,4.04625567e-02,6.34813893e-03,5.67693233e-06,0
3,30,9.20651279e-04,8.16682335e-04,-4.24933746e-04,7.74931892e-06,0
3,31,7.95071714e-02,-7.79095609e-02,-1.58584497e-02,1.40456868e-05,0
4,0,1.22385064e-01,-1.22384910e-01,-1.94172774e-04,7.17486882e-06,0
4,1,7.72220380e-02,-7.69793379e-02,6.11756655e-03,7.95932271e-06,0
4,2,5.58392087e-03,3.97474574e-03,-3.92192593e-03,8.09465011e-06,0
4,3,2.33055798e-02,2.31442840e-02,-2.73718220e-03,-3.95098627e-08,0
