x,y,density,Jx,Jy,Jz,state
0,0,1.14528488e-04,9.40985253e-05,6.52858472e-05,1.64034441e-08,0
0,1,5.68904308e-03,4.66511299e-05,-5.68885180e-03,5.00166431e-08,0
0,2,1.72160048e-02,-1.28480229e-05,-1.72160000e-02,2.35630987e-07,0
0,3,3.73434960e-02,-5.73655547e-05,-3.73434519e-02,9.15946016e-07,0
0,4,5.82254915e-02,2.08007444e-05,-5.82254877e-02,2.87004631e-06,0
0,5,5.71810625e-02,4.67477523e-04,-5.71791511e-02,7.24361162e-06,0
0,6,1.62722292e-02,1.35134953e-03,-1.62160131e-02,1.47968277e-05,0
0,7,4.57820256e-02,1.75893828e-03,4.57482174e-02,2.47065123e-05,0
0,8,8.32383273e-02,1.14618944e-03,8.32304285e-02,3.40402872e-05,0
0,9,7.88122958e-02,6.28601269e-04,7.88097792e-02,3.91114517e-05,0
0,10,5.59570055e-02,7.32981432e-04,5.59521909e-02,3.92076005e-05,0
0,11,3.29709093e-02,1.12552478e-03,3.29516710e-02,3.78954579e-05,0
0,12,1.38030907e-02,9.31024203e-04,1.37716063e-02,3.69518671e-05,0
0,13,3.22503154e-03,8.81166031e-04,3.10210666e-03,3.61818586e-05,0
0,14,1.59963993e-03,6.69661311e-04,-1.45225635e-03,3.67848037e-05,0
0,15,1.97664936e-03,5.27632443e-04,-1.90455869e-03,3.74551173e-05,0
0,16,4.89801443e-04,4.06860012e-04,-2.69918273e-04,3.89167038e-05,0
0,17,1.43733445e-03,3.46599685e-04,1.39434263e-03,4.00950258e-05,0
0,18,1.22211051e-03,2.20913485e-04,1.20125154e-03,4.17859778e-05,0
0,19,3.06704667e-03,2.62521158e-04,-3.05549050e-03,4.28454150e-05,0
0,20,1.33935552e-02,7.56654629e-05,-1.33932707e-02,4.35118614e-05,0
0,21,3.21714087e-02,4.62357283e-05,-3.21713472e-02,4.26770916e-05,0
0,22,5.50763009e-02,-3.88115732e-04,-5.50749201e-02,3.83107813e-05,0
0,23,7.74398282e-02,-1.32822368e-03,-7.74284303e-02,3.16904262e-05,0
0,24,8.12836563e-02,-2.28810014e-03,-8.12514414e-02,2.52875091e-05,0
0,25,4.40453778e-02,-2.24902680e-03,-4.39879168e-02,1.90406834e-05,0
0,26,1.73115612e-02,-1.19818452e-03,1.72700420e-02,1.23966672e-05,0
0,27,5.76580194e-02,-1.68546031e-04,5.76577727e-02,6.52903365e-06,0
0,28,5.84274622e-02,2.67464182e-04,5.84268500e-02,2.71534405e-06,0
0,29,3.74720990e-02,2.92068041e-04,3.74709608e-02,8.91370288e-07,0
0,30,1.73423722e-02,2.17021968e-04,1.73410143e-02,2.32837109e-07,0
0,31,5.81885273e-03,1.45689357e-04,5.81702860e-03,4.98148111e-08,0
1,0,5.59836687e-03,5.59824135e-03,3.74878947e-05,3.83900072e-08,0
1,1,1.10430773e-02,8.23419863e-03,-7.35850042e-03,-2.55522020e-07,0
1,2,2.45765395e-02,1.46144216e-02,-1.97591744e-02,-1.10347011e-06,0
1,3,4.10043808e-02,1.76897484e-02,-3.69923240e-02,-3.53469185e-06,0
1,4,4.80031823e-02,5.37031930e-03,-4.77018354e-02,-8.52363844e-06,0
1,5,4.24705700e-02,-2.54467339e-02,-3.40031299e-02,-1.45433018e-05,0
1,6,5.25521308e-02,-5.23065849e-02,5.07418993e-03,-1.49972077e-05,0
1,7,6.02036234e-02,-4.42849804e-02,4.07837807e-02,-2.93276799e-06,0
1,8,4.75019707e-02,-6.42142171e-03,4.70659354e-02,1.71111532e-05,0
1,9,4.24405939e-02,2.49894640e-02,3.43034943e-02,3.13744936e-05,0
1,10,4.09844267e-02,3.35744259e-02,2.35048895e-02,3.64504014e-05,0
1,11,3.28714232e-02,2.88296653e-02,1.57917526e-02,3.75717752e-05,0
1,12,2.22040492e-02,1.99984873e-02,9.64774758e-03,3.56556152e-05,0
1,13,1.24590474e-02,1.02400869e-02,7.09698957e-03,3.49399924e-05,0
1,14,5.98092745e-03,3.65700424e-03,4.73249576e-03,3.60137683e-05,0
1,15,3.33207162e-03,-5.54388984e-04,3.28541150e-03,3.77545300e-05,0
1,16,2.56176837e-03,-1.79709399e-03,1.82522824e-03,4.06482595e-05,0
1,17,1.04495114e-03,-9.58069683e-04,4.14984828e-04,4.25788267e-05,0
1,18,3.08342417e-03,2.94516467e-03,-9.11927022e-04,4.35753373e-05,0
1,19,9.60267713e-03,9.11470587e-03,-3.02188206e-03,4.21162906e-05,0
1,20,1.94440096e-02,1.87045327e-02,-5.31117166e-03,3.77021958e-05,0
1,21,2.95913384e-02,2.74643750e-02,-1.10160999e-02,3.09084211e-05,0
1,22,3.72290661e-02,3.21410468e-02,-1.87871219e-02,2.29133544e-05,0
1,23,3.78743412e-02,2.41329720e-02,-2.91901534e-02,1.81079665e-05,0
1,24,4.46296670e-02,-7.84983934e-03,-4.39338890e-02,2.45741389e-05,0
1,25,6.26057896e-02,-4.68009397e-02,-4.15831161e-02,3.72870586e-05,0
1,26,5.52344193e-02,-5.47368363e-02,-7.39717574e-03,4.02084689e-05,0
1,27,4.20806611e-02,-2.66034551e-02,3.26042532e-02,2.97684895e-05,0
1,28,4.76776582e-02,5.33893473e-03,4.73777862e-02,1.58235481e-05,0
1,29,4.12267566e-02,1.80041603e-02,3.70876750e-02,6.29473716e-06,0
1,30,2.48224199e-02,1.48576929e-02,1.98847049e-02,1.93183656e-06,0
1,31,1.11847891e-02,8.34619276e-03,7.44584272e-03,4.60070892e-07,0
2,0,1.42240892e-02,1.42240760e-02,1.93798479e-05,1.32518535e-07,0
2,1,2.18636185e-02,1.86959910e-02,-1.13348019e-02,-8.94608432e-07,0
2,2,3.62634840e-02,2.68315831e-02,-2.43948029e-02,-3.47035821e-06,0
2,3,3.86859815e-02,2.22889981e-02,-3.16197033e-02,-9.85142630e-06,0
2,4,2.10429832e-02,-1.09383879e-02,-1.79766063e-02,-2.09649186e-05,0
2,5,6.10819292e-02,-5.89883972e-02,1.58546547e-02,-3.16763766e-05,0
2,6,8.12135064e-02,-7.31893233e-02,3.51988018e-02,-3.05125279e-05,0
2,7,3.32340390e-02,-3.17400744e-02,9.85235167e-03,-1.37521132e-05,0
2,8,3.46025815e-02,1.87352111e-02,-2.90917600e-02,3.50803628e-06,0
2,9,4.65906489e-02,3.33742400e-02,-3.25092077e-02,9.56793512e-06,0
2,10,2.91569666e-02,2.60895768e-02,-1.30177773e-02,1.26664306e-05,0
2,11,1.99052472e-02,1.99015163e-02,3.85100936e-04,1.45736938e-05,0
2,12,1.74366177e-02,1.31585386e-02,1.14406409e-02,1.53610549e-05,0
2,13,1.80283149e-02,8.47634587e-03,1.59113558e-02,2.13394286e-05,0
2,14,1.49967318e-02,6.99368679e-03,1.32661095e-02,2.54457475e-05,0
2,15,1.03469485e-02,5.54780753e-03,8.73385083e-03,3.19986856e-05,0
2,16,5.78353650e-03,5.61562175e-03,1.38301652e-03,3.67718156e-05,0
2,17,7.60385126e-03,5.26913562e-03,-5.48206410e-03,4.16776568e-05,0
2,18,1.22154898e-02,6.23021472e-03,-1.05071743e-02,4.36357160e-05,0
2,19,1.49421939e-02,7.66588989e-03,-1.28258063e-02,4.45284851e-05,0
2,20,1.45973162e-02,1.16978684e-02,-8.73154089e-03,4.13292866e-05,0
2,21,1.88667058e-02,1.86555371e-02,2.81464185e-03,3.62652993e-05,0
2,22,2.88591506e-02,2.42129818e-02,1.57029032e-02,3.02890527e-05,0
2,23,4.82128806e-02,3.22617125e-02,3.58282475e-02,2.10731589e-05,0
2,24,3.99133469e-02,2.05266317e-02,3.42305754e-02,1.88876739e-05,0
2,25,3.14847820e-02,-3.05276484e-02,-7.70408817e-03,3.47384097e-05,0
2,26,8.38326978e-02,-7.48934502e-02,-3.76681516e-02,5.18195270e-05,0
2,27,6.43729981e-02,-6.15276456e-02,-1.89269449e-02,4.96330747e-05,0
2,28,2.05752247e-02,-1.21696882e-02,1.65902837e-02,3.24036439e-05,0
2,29,3.84437730e-02,2.22163031e-02,3.13745012e-02,1.53372350e-05,0
2,30,3.64813970e-02,2.70627265e-02,2.44642828e-02,5.49055240e-06,0
2,31,2.20226539e-02,1.88427449e-02,1.13994845e-02,1.49876517e-06,0
3,0,2.71293822e-02,2.71293792e-02,1.28299109e-05,3.76256004e-07,0
