backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,tau,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,plane_closure_rel,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
windows_msvc_cpu,cpu,48,0,1,0,0,1,28,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013875047106915707,-0.21672586561813142,3.7379946275323455e-05,-0.00055645540358461286,0.013837667160640383,-0.2161694102145468,0.01383379894512724,-0.21612397644816217,0.0025680705034471186,61.901747440064234,59.577377498177427,67,50012,49945,45,50012,0.0012377378917072749,1.2251978184525522e-69,0.064429444069953559,20.754855993329304,39.951946854743014,0,67,0,1,1,1,1,1
windows_msvc_cpu,cpu,48,0,1,0,0,1,29,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013833798945116361,-0.21612397644827763,3.4123780795766582e-05,-0.00051325724800356791,0.013799675164320594,-0.21561071920027405,0.013783209756480978,-0.21555933264901134,0.002375202753435409,57.132427705590523,55.208986749439042,63,49945,49882,48,49945,0.0011439068516486239,3.8727908333699595e-72,0.06099220748154021,21.543997798031562,41.422783358121137,0,63,0,1,1,1,1,1
windows_msvc_cpu,cpu,48,0,1,0,0,1,30,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013783209756469881,-0.21555933264912697,3.0714451916755344e-05,-0.00046513772318274238,0.013752495304553126,-0.21509419492594423,0.013743162038941348,-0.21499384321001574,0.0021581049937838036,51.810533849505497,50.275303887273708,63,49882,49819,53,49882,0.0010386619191192312,1.675333105039865e-74,0.054866904731265903,22.257389999884694,42.813459640696635,0,63,0,1,1,1,1,1
windows_msvc_cpu,cpu,48,0,1,0,0,1,31,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.01374316203893013,-0.21499384321013154,3.0838357677986586e-05,-0.00047171569148719085,0.013712323681252143,-0.21452212751864436,0.013725498679886192,-0.21465294010968955,0.0021942920340423258,52.559962753709897,50.985170802044244,38,49819,49781,47,49819,0.0010550184217609727,7.6289170897010487e-77,0.055510346468985332,22.881338213147142,44.191026079656346,0,38,0,1,1,1,1,1
windows_msvc_cpu,cpu,48,0,1,0,0,1,32,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013725498679874909,-0.2146529401098054,3.4518037374884407e-05,-0.00053032103116189364,0.013690980642500024,-0.21412261907864349,0.013686691449878944,-0.21406023998151288,0.0024707779006375922,59.088339536941454,57.069356327618671,66,49781,49715,29,49781,0.00118696570050705,2.9575680686906619e-80,0.063682545197864149,23.391893188094933,46.19799988491453,0,66,0,1,1,1,1,1
windows_msvc_cpu,cpu,48,0,1,0,0,1,33,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013686691449867517,-0.21406023998162835,3.8086905864595698e-05,-0.00058562709338117749,0.013648604544002921,-0.21347461288824718,0.013642003510519255,-0.2133960541256259,0.0027359963011307597,65.260739236295692,62.742778704314873,74,49715,49641,35,49715,0.0013126971585295322,4.9815684085519702e-84,0.068002155263899161,23.800459872274384,48.417959125591558,0,74,0,1,1,1,1,1
windows_msvc_cpu,cpu,48,0,1,0,0,1,34,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013642003510507639,-0.21339605412574092,3.9974866180453406e-05,-0.00061604169506815614,0.013602028644327186,-0.21278001243067277,0.013605557125758483,-0.21286696177026707,0.0028870234756576542,68.687283835554879,65.928237502103229,59,49641,49582,42,49641,0.0013836805027206318,7.4741346202180356e-85,0.072572483382840808,24.086004898064754,48.902596904149718,0,59,0,1,1,1,1,1
windows_msvc_cpu,cpu,48,0,1,0,0,1,35,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013605557125746733,-0.21286696177038172,3.987600205234394e-05,-0.00062225060952715951,0.013565681123694389,-0.21224471116085455,0.013564450324775348,-0.21226722934969017,0.002923221378177264,69.447914113735436,66.80999564729413,67,49582,49515,39,49582,0.0014006678656313871,8.2071552746691362e-85,0.069840047415221138,24.220256278812094,48.878693590804083,0,67,0,1,1,1,1,1
windows_msvc_cpu,cpu,48,0,1,0,0,1,36,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013564450324763399,-0.21226722934980438,3.9458270694465108e-05,-0.0006289116979453569,0.013524992054068935,-0.21163831765185903,0.013524624400129177,-0.21161393043322468,0.0029626107810643578,70.273112305585357,67.77895420174238,73,49515,49442,52,49515,0.0014192287651335022,3.0701665426829391e-86,0.074129863706311847,24.191886857439943,49.71820396340518,0,73,0,1,1,1,1,1
windows_msvc_cpu,cpu,48,0,1,0,0,1,37,0.075538987083082362,40.589022766938591,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.01352462440011701,-0.21161393043333845,4.0394104061588597e-05,-0.00064865825110665075,0.013484230296055421,-0.21096527218223179,0.013497640208629258,-0.21101404329732254,0.0030649711974012526,72.538043198589918,69.954659872470799,67,49442,49375,33,49442,0.001467134080308036,2.4010469470602127e-88,0.072129629746104831,23.979888842274843,50.957594209435811,0,67,0,1,1,1,1,1
