backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,tau,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,plane_closure_rel,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
wsl2_cuda,gpu,64,0,1,0,0,1,0,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.031250000000000007,-0.63610836328225195,0.0031181350119755796,-0.063471096286582637,0.028131864988024426,-0.5726372669956693,0.027735173364755013,-0.57318611671786179,0.099780320382959406,25648.000341439743,23125.539141254343,25382,262144,236762,-150,262144,0.097839356771239255,0.070982009395745213,0.10000000000000001,0.0063851834937898857,0.087568230771977076,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,64,0,1,0,0,1,1,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.027735173364755013,-0.57318611671786179,0.0026174812575369424,-0.054295559535365773,0.025117692107218072,-0.51889055718249599,0.025203037232153853,-0.51811720674349826,0.094725058603934445,21075.267317631344,19110.925699905431,21309,236762,215453,-363,236762,0.08901456871301705,0.016751031132163526,0.10000000000000001,0.042821780094385857,0.45648994374651014,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,64,0,1,0,0,1,2,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.025203037232153853,-0.51811720674349826,0.0022050933520911214,-0.045560158315118289,0.022997943880062731,-0.47255704842837998,0.023118470488952755,-0.47236191369090513,0.087933036094969746,17104.07297337626,15608.24747500378,17196,215453,198257,-359,215453,0.0793865621429094,0.001314139544707338,0.099977963865436892,0.11169864360674861,1.1067876616166992,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,64,0,1,0,0,1,3,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.023118470488952755,-0.47236191369090513,0.001927282760618731,-0.039462848868523991,0.021191187728334025,-0.43289906482238116,0.021438280754703835,-0.43246015783522274,0.08354324640796329,14387.97440954667,13177.032882277852,14512,198257,183745,-221,198257,0.072572339990752757,4.2845313670305971e-05,0.099090175998539434,0.21110197334856889,1.9814234287666632,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,64,0,1,0,0,1,4,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.021438280754703835,-0.43246015783522274,0.0017187576368260249,-0.034664404764021044,0.019719523117877811,-0.39779575307120169,0.019917325801055451,-0.397958141451148,0.080156336182842999,12320.826928444802,11312.100187823957,12236,183745,171509,-385,183745,0.067053943935589,7.3266484688127388e-07,0.097207290869529617,0.35411167804293675,3.0209337278472019,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,64,0,1,0,0,1,5,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.019917325801055451,-0.397958141451148,0.0015730353471198591,-0.031121179128051995,0.018344290453935593,-0.36683696232309598,0.018553637122847435,-0.36703185006391403,0.078204081278562029,10792.002830438923,9912.9268405046369,10732,171509,160777,-285,171509,0.062923828081552127,7.3736649867019321e-09,0.097153063868698111,0.54790896068677319,4.195882891452074,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,64,0,1,0,0,1,6,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.018553637122847435,-0.36703185006391403,0.0013770385199719534,-0.027145908425429632,0.01717659860287548,-0.3398859416384844,0.017024455401307328,-0.34002661124952382,0.07396129363700038,9190.1069224985404,8465.9095186395862,9114,160777,151663,-185,160777,0.057160582188363639,4.3275179958592755e-11,0.09702189553082706,0.81451486341232804,5.5086232548690557,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,64,0,1,0,0,1,7,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.017024455401307328,-0.34002661124952382,0.0011884793479255088,-0.023806830776606346,0.015835976053381821,-0.31621978047291749,0.015655558639411378,-0.31638130736123504,0.070014099263684931,7877.1739740226094,7272.2578330318474,7796,151663,143867,-49,151663,0.051938666477800183,1.3378980425303001e-13,0.09511955148072071,1.149605366010479,6.9851271790628653,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,64,0,1,0,0,1,8,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.015655558639411378,-0.31638130736123504,0.0010347710235913987,-0.021022320719763659,0.01462078761581998,-0.29535898664147137,0.014671960194895379,-0.29506986960881815,0.066445297792597696,6809.1352548173199,6296.0409964613109,6889,143867,136978,-138,143867,0.047329375428814949,5.0235431807017819e-16,0.09360604258304725,1.5546398133038641,8.4119775246107622,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,64,0,1,0,0,1,9,0.056666051201671459,54.44047250458712,54,0.024959837497862569,0.031250000000000007,-0.63610836328225195,262144,0,0.014671960194895379,-0.29506986960881815,0.00092066530563501782,-0.018655326896052031,0.013751294889260361,-0.27641454271276611,0.013891217281962246,-0.27626832369791343,0.063222254379000323,5921.6967536900702,5479.9375684497418,5974,136978,131004,-116,136978,0.043231006100907229,8.6894920219726485e-19,0.093797906249753316,2.0334737299502521,10.036848557155492,0,0,0,0,0,1,1,1
