backend_label,actual_backend,L,seed,tick,x,plane_loss_real,plane_loss_imag
wsl2_cuda,gpu,48,1,41,4,3.5346847320627983e-25,-2.0407511815569161e-25
wsl2_cuda,gpu,48,1,41,5,3.397781836607595e-19,-2.6072097024937239e-19
wsl2_cuda,gpu,48,1,41,6,4.2346298742010495e-14,-4.2346298742010489e-14
wsl2_cuda,gpu,48,1,41,7,3.6545856191471378e-10,-4.7627487060931461e-10
wsl2_cuda,gpu,48,1,41,8,8.4414415108734414e-08,-1.462100558595378e-07
wsl2_cuda,gpu,48,1,41,9,3.3867296812205467e-06,-8.1762887284941528e-06
wsl2_cuda,gpu,48,1,41,10,1.9761343082805356e-05,-7.3750336410829265e-05
wsl2_cuda,gpu,48,1,41,11,1.4926673300165007e-05,-0.00011337934010903288
wsl2_cuda,gpu,48,1,41,12,6.3066189508804542e-21,-0.00010299490359622651
wsl2_cuda,gpu,48,1,41,13,-9.7338731019764154e-06,-7.3936106647082121e-05
wsl2_cuda,gpu,48,1,41,14,-2.0672906873599038e-06,-7.7152338792411537e-06
wsl2_cuda,gpu,48,1,41,15,-5.3379150079523615e-08,-1.2886866806993485e-07
wsl2_cuda,gpu,48,1,41,16,-2.4522609414861646e-10,-4.2474405440707259e-10
wsl2_cuda,gpu,48,1,41,17,-3.7659904133685713e-14,-4.9079342605786613e-14
wsl2_cuda,gpu,48,1,41,18,-2.2407874878067088e-19,-2.2407874878067093e-19
wsl2_cuda,gpu,48,1,41,19,-2.9511015033979276e-25,-2.2644598278225133e-25
wsl2_cuda,gpu,48,1,41,20,-1.1608507880593649e-33,-6.7021751497506478e-34
wsl2_cuda,gpu,48,1,41,21,-3.1766405858450172e-46,-1.3158076134418214e-46
wsl2_cuda,gpu,48,1,41,22,-6.0307903586372157e-63,-1.6159454063182442e-63
wsl2_cuda,gpu,48,1,41,23,-3.0762805228807507e-78,-4.050000141167118e-79
wsl2_cuda,gpu,48,1,41,24,2.57279763165812e-78,3.1507683844639961e-94
wsl2_cuda,gpu,48,1,41,25,5.0953054735068277e-63,-6.70809691557902e-64
wsl2_cuda,gpu,48,1,41,26,5.1206629510506213e-46,-1.3720775024459812e-46
wsl2_cuda,gpu,48,1,41,27,1.0357153944105541e-33,-4.2900736312344913e-34
wsl2_cuda,gpu,48,1,41,28,2.8161684840046517e-25,-1.6259156323234231e-25
wsl2_cuda,gpu,48,1,41,29,4.2908641219396286e-19,-3.292495842514922e-19
wsl2_cuda,gpu,48,1,41,30,6.4654086366121798e-14,-6.4654086366121722e-14
wsl2_cuda,gpu,48,1,41,31,5.1237621537581518e-10,-6.677416843181127e-10
wsl2_cuda,gpu,48,1,41,32,9.8158120688885447e-08,-1.7001485220862707e-07
wsl2_cuda,gpu,48,1,41,33,3.3851526926944219e-06,-8.1724815414066545e-06
wsl2_cuda,gpu,48,1,41,34,2.0172785948620526e-05,-7.528586209046303e-05
wsl2_cuda,gpu,48,1,41,35,1.453783068193309e-05,-0.00011042578719239436
wsl2_cuda,gpu,48,1,41,36,1.9364749527948148e-20,-0.00010541678651853267
wsl2_cuda,gpu,48,1,41,37,-9.9773588288481346e-06,-7.5785564358357986e-05
wsl2_cuda,gpu,48,1,41,38,-1.8719125090900154e-06,-6.9860725912476912e-06
wsl2_cuda,gpu,48,1,41,39,-5.6035739770470068e-08,-1.3528224293147852e-07
wsl2_cuda,gpu,48,1,41,40,-2.6935496784009666e-10,-4.6653648957012923e-10
wsl2_cuda,gpu,48,1,41,41,-4.2968646894874164e-14,-5.5997830870054604e-14
wsl2_cuda,gpu,48,1,41,42,-2.9756888400439785e-19,-2.97568884004398e-19
wsl2_cuda,gpu,48,1,41,43,-3.1844309367645173e-25,-2.4434997991345343e-25
wsl2_cuda,gpu,48,1,41,44,-8.3727960899220138e-34,-4.8340360763863343e-34
wsl2_cuda,gpu,48,1,41,45,-1.3384770370347672e-46,-5.5441534166475624e-47
wsl2_cuda,gpu,48,1,41,46,-2.506232321761243e-63,-6.7154292666070531e-64
wsl2_cuda,gpu,48,1,41,47,-3.8863057594986409e-78,-5.1164185962628145e-79
wsl2_cuda,gpu,48,2,41,0,1.8057511586298776e-78,0
wsl2_cuda,gpu,48,2,41,1,3.2189459513098699e-63,-4.2378227408877993e-64
wsl2_cuda,gpu,48,2,41,2,2.0510908045244061e-46,-5.4958812467521616e-47
wsl2_cuda,gpu,48,2,41,3,1.3776723868650181e-33,-5.706505871464026e-34
wsl2_cuda,gpu,48,2,41,4,4.6976427900746279e-25,-2.712185329406289e-25
wsl2_cuda,gpu,48,2,41,5,2.5448407716470968e-19,-1.9527250041940196e-19
wsl2_cuda,gpu,48,2,41,6,2.6410143877165977e-14,-2.641014387716597e-14
wsl2_cuda,gpu,48,2,41,7,2.0809708214973377e-10,-2.7119739747175384e-10
wsl2_cuda,gpu,48,2,41,8,6.4019829092809984e-08,-1.1088559668062312e-07
wsl2_cuda,gpu,48,2,41,9,2.8239594022294869e-06,-6.8176410884534393e-06
wsl2_cuda,gpu,48,2,41,10,1.7949274090307353e-05,-6.6987602864006614e-05
wsl2_cuda,gpu,48,2,41,11,1.3774852651213559e-05,-0.00010463039367763816
wsl2_cuda,gpu,48,2,41,12,5.2266840080239039e-21,-8.535822755855695e-05
wsl2_cuda,gpu,48,2,41,13,-1.0689076843736188e-05,-8.1191599397044425e-05
wsl2_cuda,gpu,48,2,41,14,-2.4017958963824713e-06,-8.9636243147098237e-06
wsl2_cuda,gpu,48,2,41,15,-7.6803245107013592e-08,-1.8541943597161746e-07
wsl2_cuda,gpu,48,2,41,16,-3.4306995499913874e-10,-5.942145926088763e-10
wsl2_cuda,gpu,48,2,41,17,-5.9429455676713267e-14,-7.744997453203452e-14
wsl2_cuda,gpu,48,2,41,18,-3.5445200088051698e-19,-3.5445200088051707e-19
wsl2_cuda,gpu,48,2,41,19,-5.0741948151859659e-25,-3.8935666239551049e-25
wsl2_cuda,gpu,48,2,41,20,-2.48608345642779e-33,-1.435340952796461e-33
wsl2_cuda,gpu,48,2,41,21,-3.8926341695262362e-46,-1.612381866374692e-46
wsl2_cuda,gpu,48,2,41,22,-2.3397916690120415e-63,-6.2694528816884468e-64
wsl2_cuda,gpu,48,2,41,23,-4.4285043029243771e-78,-5.8302365205652508e-79
wsl2_cuda,gpu,48,2,41,24,5.8703103029859344e-78,7.1890567225534838e-94
wsl2_cuda,gpu,48,2,41,25,2.8315571749377801e-63,-3.7278157414206953e-64
wsl2_cuda,gpu,48,2,41,26,2.1627976987009118e-46,-5.7951989675880064e-47
wsl2_cuda,gpu,48,2,41,27,9.1660351513406479e-34,-3.7966960728738203e-34
wsl2_cuda,gpu,48,2,41,28,4.6105618666365578e-25,-2.6619091348180401e-25
wsl2_cuda,gpu,48,2,41,29,3.0252702532450239e-19,-2.321371511244851e-19
wsl2_cuda,gpu,48,2,41,30,3.8804150059123636e-14,-3.8804150059123591e-14
wsl2_cuda,gpu,48,2,41,31,2.6928065910174531e-10,-3.5093338735679709e-10
wsl2_cuda,gpu,48,2,41,32,6.5840087030729678e-08,-1.1403837591198021e-07
wsl2_cuda,gpu,48,2,41,33,2.6154295562299581e-06,-6.3142055060817936e-06
wsl2_cuda,gpu,48,2,41,34,1.8812060090174209e-05,-7.0207564051568704e-05
wsl2_cuda,gpu,48,2,41,35,1.4102141831714296e-05,-0.00010711640181647657
wsl2_cuda,gpu,48,2,41,36,1.9038932568904136e-20,-0.00010364312160404
wsl2_cuda,gpu,48,2,41,37,-1.1029071211592403e-05,-8.3774113014991735e-05
wsl2_cuda,gpu,48,2,41,38,-2.6766984771583884e-06,-9.9895747132973773e-06
wsl2_cuda,gpu,48,2,41,39,-8.2558395335863129e-08,-1.9931359770760108e-07
wsl2_cuda,gpu,48,2,41,40,-3.9446323202576689e-10,-6.8323035958646085e-10
wsl2_cuda,gpu,48,2,41,41,-6.0181257468421323e-14,-7.8429741702336245e-14
wsl2_cuda,gpu,48,2,41,42,-5.3529609154418379e-19,-5.3529609154418408e-19
wsl2_cuda,gpu,48,2,41,43,-5.2960334870759775e-25,-4.0637894238737161e-25
wsl2_cuda,gpu,48,2,41,44,-1.6498252681226836e-33,-9.5252706266647977e-34
wsl2_cuda,gpu,48,2,41,45,-6.1794199044472536e-46,-2.5595995320203092e-46
wsl2_cuda,gpu,48,2,41,46,-1.5907423907473508e-62,-4.262381389667077e-63
wsl2_cuda,gpu,48,2,41,47,-7.3532973842611157e-79,-9.6807996614084645e-80
wsl2_cuda,gpu,48,3,41,0,1.3901132339570947e-78,0
wsl2_cuda,gpu,48,3,41,1,9.6732729236919344e-63,-1.2735105402485766e-63
wsl2_cuda,gpu,48,3,41,2,4.6286298622859273e-46,-1.2402376336620938e-46
wsl2_cuda,gpu,48,3,41,3,1.0009478920599021e-33,-4.1460619211997287e-34
wsl2_cuda,gpu,48,3,41,4,2.1504289259482253e-25,-1.2415507192693639e-25
wsl2_cuda,gpu,48,3,41,5,1.7383036374791075e-19,-1.333847294339713e-19
wsl2_cuda,gpu,48,3,41,6,2.7574672180147625e-14,-2.7574672180147619e-14
wsl2_cuda,gpu,48,3,41,7,1.7507941738366524e-10,-2.281679389966485e-10
wsl2_cuda,gpu,48,3,41,8,5.2250086643860206e-08,-9.0499804767041975e-08
wsl2_cuda,gpu,48,3,41,9,2.6152813231742214e-06,-6.3138476398282577e-06
wsl2_cuda,gpu,48,3,41,10,1.8844965925334551e-05,-7.0330370300252822e-05
wsl2_cuda,gpu,48,3,41,11,1.3630940738413433e-05,-0.00010353727417411656
wsl2_cuda,gpu,48,3,41,12,6.4540162930394572e-21,-0.00010540208487105009
wsl2_cuda,gpu,48,3,41,13,-9.7110644259918672e-06,-7.3762857552666806e-05
wsl2_cuda,gpu,48,3,41,14,-2.2315540417194312e-06,-8.3282730635325929e-06
wsl2_cuda,gpu,48,3,41,15,-7.0430942997202418e-08,-1.7003533779457292e-07
wsl2_cuda,gpu,48,3,41,16,-3.8453419230645957e-10,-6.6603275832224985e-10
wsl2_cuda,gpu,48,3,41,17,-4.879570988398277e-14,-6.3591807206604823e-14
wsl2_cuda,gpu,48,3,41,18,-2.6997334229094934e-19,-2.6997334229094934e-19
wsl2_cuda,gpu,48,3,41,19,-3.562589244729339e-25,-2.7336708745644051e-25
wsl2_cuda,gpu,48,3,41,20,-6.6934881259257035e-34,-3.8644871713207684e-34
wsl2_cuda,gpu,48,3,41,21,-9.3908514708936727e-47,-3.8898180414754917e-47
wsl2_cuda,gpu,48,3,41,22,-2.1242448850592211e-63,-5.6918970147756242e-64
wsl2_cuda,gpu,48,3,41,23,-1.4495294186162921e-78,-1.9083416828724086e-79
wsl2_cuda,gpu,48,3,41,24,1.5399907061066223e-78,1.8859446889501494e-94
wsl2_cuda,gpu,48,3,41,25,2.3841455807807463e-63,-3.138787203217365e-64
wsl2_cuda,gpu,48,3,41,26,1.1159193083720394e-46,-2.9900967749658424e-47
wsl2_cuda,gpu,48,3,41,27,6.5986819041228412e-34,-2.7332635384735983e-34
wsl2_cuda,gpu,48,3,41,28,3.5205884456322449e-25,-2.0326126867916628e-25
wsl2_cuda,gpu,48,3,41,29,1.9901290937220587e-19,-1.5270797631750426e-19
wsl2_cuda,gpu,48,3,41,30,3.4997426816265105e-14,-3.4997426816265048e-14
wsl2_cuda,gpu,48,3,41,31,2.3144409366951857e-10,-3.0162381526435309e-10
wsl2_cuda,gpu,48,3,41,32,6.3053179371922813e-08,-1.0921131025092418e-07
wsl2_cuda,gpu,48,3,41,33,3.3581306787176345e-06,-8.1072446287812674e-06
wsl2_cuda,gpu,48,3,41,34,1.8832504593371822e-05,-7.0283863976237671e-05
wsl2_cuda,gpu,48,3,41,35,1.3410811666791028e-05,-0.0001018652278730097
wsl2_cuda,gpu,48,3,41,36,1.8182207635915782e-20,-9.8979328290545805e-05
wsl2_cuda,gpu,48,3,41,37,-9.2976074283826403e-06,-7.0622339862641599e-05
wsl2_cuda,gpu,48,3,41,38,-2.3220216979561225e-06,-8.6659029530496085e-06
wsl2_cuda,gpu,48,3,41,39,-8.0170786956900507e-08,-1.9354940117747395e-07
wsl2_cuda,gpu,48,3,41,40,-4.5324880532663994e-10,-7.8504995929563712e-10
wsl2_cuda,gpu,48,3,41,41,-7.1686222088020778e-14,-9.3423303508238468e-14
wsl2_cuda,gpu,48,3,41,42,-5.3696211422677296e-19,-5.3696211422677334e-19
wsl2_cuda,gpu,48,3,41,43,-6.7014784249189543e-25,-5.1422252547990499e-25
wsl2_cuda,gpu,48,3,41,44,-1.438855301665375e-33,-8.3072349574142432e-34
wsl2_cuda,gpu,48,3,41,45,-2.0645340686755197e-46,-8.5515801122670699e-47
wsl2_cuda,gpu,48,3,41,46,-2.8502462972749008e-63,-7.6372119358461012e-64
wsl2_cuda,gpu,48,3,41,47,-1.3610061203149497e-78,-1.7917985497119591e-79
wsl2_cuda,gpu,48,4,41,0,2.2893534083573905e-78,0
wsl2_cuda,gpu,48,4,41,1,1.9070257642379125e-62,-2.5106470482543316e-63
wsl2_cuda,gpu,48,4,41,2,1.6364613847719994e-46,-4.3848850649437396e-47
wsl2_cuda,gpu,48,4,41,3,3.6827953591715857e-34,-1.5254637852135664e-34
wsl2_cuda,gpu,48,4,41,4,1.7526137942664408e-25,-1.011872045905183e-25
wsl2_cuda,gpu,48,4,41,5,2.041771112758214e-19,-1.5667060780952099e-19
wsl2_cuda,gpu,48,4,41,6,4.3574255989671149e-14,-4.3574255989671143e-14
wsl2_cuda,gpu,48,4,41,7,3.7098577405398685e-10,-4.8347807371029088e-10
wsl2_cuda,gpu,48,4,41,8,9.0189563023877414e-08,-1.5621290546979083e-07
wsl2_cuda,gpu,48,4,41,9,3.4392337882624148e-06,-8.3030448557948986e-06
wsl2_cuda,gpu,48,4,41,10,2.0837444936470694e-05,-7.7766403202827355e-05
wsl2_cuda,gpu,48,4,41,11,1.3660057556187499e-05,-0.00010375843836247339
wsl2_cuda,gpu,48,4,41,12,6.5400145846176876e-21,-0.00010680654355478006
wsl2_cuda,gpu,48,4,41,13,-9.1232809848132711e-06,-6.9298199061942724e-05
wsl2_cuda,gpu,48,4,41,14,-1.7103577839833074e-06,-6.3831421489466067e-06
wsl2_cuda,gpu,48,4,41,15,-5.2444104846921744e-08,-1.2661126918795499e-07
wsl2_cuda,gpu,48,4,41,16,-2.4195024419948674e-10,-4.1907011585720812e-10
wsl2_cuda,gpu,48,4,41,17,-3.8155422088796887e-14,-4.9725114177585921e-14
wsl2_cuda,gpu,48,4,41,18,-3.1452857684030287e-19,-3.1452857684030297e-19
wsl2_cuda,gpu,48,4,41,19,-5.5371141764841082e-25,-4.2487771431371568e-25
wsl2_cuda,gpu,48,4,41,20,-2.043047091178753e-33,-1.1795537880591364e-33
wsl2_cuda,gpu,48,4,41,21,-3.4167918806140484e-46,-1.4152815367566136e-46
wsl2_cuda,gpu,48,4,41,22,-4.2207362064064757e-63,-1.1309428579714169e-63
wsl2_cuda,gpu,48,4,41,23,-1.4564237234954431e-78,-1.9174182074371047e-79
wsl2_cuda,gpu,48,4,41,24,1.6470178290145533e-78,2.0170151124412939e-94
wsl2_cuda,gpu,48,4,41,25,3.9041554605958853e-63,-5.1399181735691761e-64
wsl2_cuda,gpu,48,4,41,26,1.8160516551685107e-46,-4.8660957441560509e-47
wsl2_cuda,gpu,48,4,41,27,1.1649305254001452e-33,-4.8253002284315328e-34
wsl2_cuda,gpu,48,4,41,28,2.5768372617842321e-25,-1.487737686748985e-25
wsl2_cuda,gpu,48,4,41,29,3.4162455559960999e-19,-2.621377412678994e-19
wsl2_cuda,gpu,48,4,41,30,4.3516784277310961e-14,-4.3516784277310904e-14
wsl2_cuda,gpu,48,4,41,31,3.4014305828501343e-10,-4.4328306395283448e-10
wsl2_cuda,gpu,48,4,41,32,8.3716025240202217e-08,-1.4500040912374862e-07
wsl2_cuda,gpu,48,4,41,33,3.5991769204166368e-06,-8.6891817346500569e-06
wsl2_cuda,gpu,48,4,41,34,1.874453380836423e-05,-6.9955552537007647e-05
wsl2_cuda,gpu,48,4,41,35,1.2852830684364294e-05,-9.7626941530919436e-05
wsl2_cuda,gpu,48,4,41,36,1.8256859642184546e-20,-9.938571488473615e-05
wsl2_cuda,gpu,48,4,41,37,-1.0554324067822525e-05,-8.0168050445197101e-05
wsl2_cuda,gpu,48,4,41,38,-1.881409765044162e-06,-7.0215168330010512e-06
wsl2_cuda,gpu,48,4,41,39,-5.3933700311700728e-08,-1.3020747076147405e-07
wsl2_cuda,gpu,48,4,41,40,-2.3026783630538644e-10,-3.9883559182988336e-10
wsl2_cuda,gpu,48,4,41,41,-3.6063878498239173e-14,-4.6999361501967703e-14
wsl2_cuda,gpu,48,4,41,42,-3.1585267683727763e-19,-3.1585267683727773e-19
wsl2_cuda,gpu,48,4,41,43,-4.6102338498448398e-25,-3.5375568538800808e-25
wsl2_cuda,gpu,48,4,41,44,-1.3083302805791838e-33,-7.5536483968133271e-34
wsl2_cuda,gpu,48,4,41,45,-1.8074194083707189e-46,-7.4865763184350596e-47
wsl2_cuda,gpu,48,4,41,46,-7.6804161405548913e-63,-2.057961302396652e-63
wsl2_cuda,gpu,48,4,41,47,-2.441306939728739e-78,-3.21404155992734e-79
wsl2_cuda,gpu,48,5,41,0,7.0831054088008635e-78,0
wsl2_cuda,gpu,48,5,41,1,1.8622421519833067e-62,-2.4516883042112945e-63
wsl2_cuda,gpu,48,5,41,2,7.5983774318840457e-46,-2.0359790966601957e-46
wsl2_cuda,gpu,48,5,41,3,1.9932917678159559e-33,-8.2564848399601229e-34
wsl2_cuda,gpu,48,5,41,4,3.6030610098896887e-25,-2.0802282439664571e-25
wsl2_cuda,gpu,48,5,41,5,4.2493361599079203e-19,-3.2606303164922201e-19
wsl2_cuda,gpu,48,5,41,6,5.846533633916163e-14,-5.8465336339161617e-14
wsl2_cuda,gpu,48,5,41,7,3.5910452775835677e-10,-4.6799413207684894e-10
wsl2_cuda,gpu,48,5,41,8,7.805593948878355e-08,-1.3519685302709474e-07
wsl2_cuda,gpu,48,5,41,9,3.2603108499615829e-06,-7.8710866715294044e-06
wsl2_cuda,gpu,48,5,41,10,1.8938774276826001e-05,-7.06804678341932e-05
wsl2_cuda,gpu,48,5,41,11,1.2635568934207529e-05,-9.5976674698628907e-05
wsl2_cuda,gpu,48,5,41,12,6.585868607286547e-21,-0.00010755539657429201
wsl2_cuda,gpu,48,5,41,13,-1.0445878382218631e-05,-7.9344323682764041e-05
wsl2_cuda,gpu,48,5,41,14,-2.3641246045509295e-06,-8.8230331396077539e-06
wsl2_cuda,gpu,48,5,41,15,-7.4364112526314615e-08,-1.7953084901486797e-07
wsl2_cuda,gpu,48,5,41,16,-3.9437512602292498e-10,-6.8307775551308464e-10
wsl2_cuda,gpu,48,5,41,17,-6.6239742412481824e-14,-8.6325313002412085e-14
wsl2_cuda,gpu,48,5,41,18,-5.437168740423605e-19,-5.4371687404236069e-19
wsl2_cuda,gpu,48,5,41,19,-6.0632795004580077e-25,-4.6525179963610153e-25
wsl2_cuda,gpu,48,5,41,20,-2.7346677896098949e-33,-1.578861184475474e-33
wsl2_cuda,gpu,48,5,41,21,-5.1526936902323706e-46,-2.1343156092485207e-46
wsl2_cuda,gpu,48,5,41,22,-2.2652833447141093e-62,-6.0698084284381857e-63
wsl2_cuda,gpu,48,5,41,23,-5.6945266610663794e-78,-7.4969865750740584e-79
wsl2_cuda,gpu,48,5,41,24,9.8541771185108371e-78,1.2067886466415376e-93
wsl2_cuda,gpu,48,5,41,25,1.4490027102251905e-62,-1.9076482581205133e-63
wsl2_cuda,gpu,48,5,41,26,2.0915606398938018e-46,-5.6043198438026535e-47
wsl2_cuda,gpu,48,5,41,27,1.4463522191173282e-33,-5.9909870512681864e-34
wsl2_cuda,gpu,48,5,41,28,4.1556157159097925e-25,-2.3992458522291538e-25
wsl2_cuda,gpu,48,5,41,29,3.4733152602215545e-19,-2.6651685369271594e-19
wsl2_cuda,gpu,48,5,41,30,4.9974076879531188e-14,-4.9974076879531125e-14
wsl2_cuda,gpu,48,5,41,31,3.6829653829069956e-10,-4.7997339343002172e-10
wsl2_cuda,gpu,48,5,41,32,9.1014566879518142e-08,-1.5764185406420068e-07
wsl2_cuda,gpu,48,5,41,33,3.0327570699823236e-06,-7.3217232497341994e-06
wsl2_cuda,gpu,48,5,41,34,1.7070674546134686e-05,-6.3708624725647238e-05
wsl2_cuda,gpu,48,5,41,35,1.2623284591542043e-05,-9.5883365852304902e-05
wsl2_cuda,gpu,48,5,41,36,1.7562564591399269e-20,-9.5606148666031789e-05
wsl2_cuda,gpu,48,5,41,37,-1.1357391930287795e-05,-8.6267956464315334e-05
wsl2_cuda,gpu,48,5,41,38,-2.5222016040262577e-06,-9.4129845331577303e-06
wsl2_cuda,gpu,48,5,41,39,-7.9114129080438491e-08,-1.9099840340133041e-07
wsl2_cuda,gpu,48,5,41,40,-3.4631090484583123e-10,-5.9982808240813205e-10
wsl2_cuda,gpu,48,5,41,41,-4.9257812109302869e-14,-6.4194030551488439e-14
wsl2_cuda,gpu,48,5,41,42,-3.5563335286957435e-19,-3.5563335286957455e-19
wsl2_cuda,gpu,48,5,41,43,-4.2531303505872695e-25,-3.2635417013980315e-25
wsl2_cuda,gpu,48,5,41,44,-1.1192764775707455e-33,-6.462145756230865e-34
wsl2_cuda,gpu,48,5,41,45,-2.895814753800388e-46,-1.1994857451442274e-46
wsl2_cuda,gpu,48,5,41,46,-1.4145944717022013e-62,-3.7903944631013653e-63
wsl2_cuda,gpu,48,5,41,47,-1.5602897896018759e-78,-2.0541604776120068e-79
wsl2_cuda,gpu,48,6,41,0,1.1086773614566337e-78,0
wsl2_cuda,gpu,48,6,41,1,4.2808159016142005e-63,-5.6358010515934885e-64
wsl2_cuda,gpu,48,6,41,2,1.3794696913273561e-46,-3.6962778977437484e-47
wsl2_cuda,gpu,48,6,41,3,1.3143356628162554e-33,-5.4441565704912482e-34
wsl2_cuda,gpu,48,6,41,4,4.5414171714528606e-25,-2.6219884264406971e-25
wsl2_cuda,gpu,48,6,41,5,4.7466021944081228e-19,-3.6421959649695043e-19
wsl2_cuda,gpu,48,6,41,6,6.0747893656988139e-14,-6.0747893656988101e-14
wsl2_cuda,gpu,48,6,41,7,3.537703191635928e-10,-4.6104245609212617e-10
wsl2_cuda,gpu,48,6,41,8,8.2791726005895591e-08,-1.4339947588853277e-07
wsl2_cuda,gpu,48,6,41,9,3.0051496945890486e-06,-7.255073149638242e-06
wsl2_cuda,gpu,48,6,41,10,1.8774995879438878e-05,-7.0069238533962096e-05
wsl2_cuda,gpu,48,6,41,11,1.3149755625669063e-05,-9.9882310375006434e-05
wsl2_cuda,gpu,48,6,41,12,6.0277269261631278e-21,-9.8440251186870592e-05
wsl2_cuda,gpu,48,6,41,13,-9.5069141598065556e-06,-7.2212182328675655e-05
wsl2_cuda,gpu,48,6,41,14,-2.0866218503954936e-06,-7.7873787618593705e-06
