backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,tau,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,plane_closure_rel,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
windows_msvc_cpu,cpu,128,0,1,0,0,1,0,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.015625000000000007,-0.63649193550275107,0.0015616406047187308,-0.063614185667730999,0.014063359395281276,-0.57287774983502004,0.014149086956691788,-0.57279386772690055,0.099944998702117885,207449.60137316599,186873.9965591346,207557,2097152,1889595,121,2097152,0.098919678389151569,0.070982009395745213,0.10000000000000001,0.0031925917469007564,0.087568230771977076,0,207557,0,1,1,1,1,1
windows_msvc_cpu,cpu,128,0,1,0,0,1,1,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.014149086956691788,-0.57279386772690055,0.0013485728118704176,-0.054555866587742405,0.012800514144821371,-0.51823800113915819,0.012786289158325475,-0.51803607513019345,0.095245240691220423,174226.74831777991,157783.42413144227,174937,1889595,1714658,-10,1889595,0.092203222551806033,0.016513509900926523,0.10000000000000001,0.027489359557441272,0.46013862002867584,0,174937,0,1,1,1,1,1
windows_msvc_cpu,cpu,128,0,1,0,0,1,2,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.012786289158325475,-0.51803607513019345,0.0011439940926875939,-0.046116351497573677,0.011642295065637881,-0.4719197236326198,0.011481135698681652,-0.47203300004654286,0.089021779150050745,144678.72231407411,131863.45906239242,144354,1714658,1570304,236,1714658,0.084377597348319094,0.0012764607509543374,0.09999118496339679,0.070319519105717834,1.1142201503396287,0,144354,0,1,1,1,1,1
windows_msvc_cpu,cpu,128,0,1,0,0,1,3,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.011481135698681652,-0.47203300004654286,0.00098154100099680556,-0.040288624197924582,0.010499594697684847,-0.4317443758486183,0.010597001363881569,-0.4317562561845833,0.085351370268088353,124416.72707614979,113808.99274993707,124531,1570304,1445773,451,1570304,0.079230981438084463,4.3476851826069915e-05,0.099630002996052375,0.12530111792332554,1.9776849745272798,0,124531,0,1,1,1,1,1
windows_msvc_cpu,cpu,128,0,1,0,0,1,4,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.010597001363881569,-0.4317562561845833,0.00086819349348685778,-0.035760540265519933,0.0097288078703947119,-0.39599571591906335,0.0096468960933166707,-0.39602687427056055,0.08282522013608172,108851.04497487073,99811.518222862564,108634,1445773,1337139,525,1445773,0.075289167092531625,7.525845193610071e-07,0.098789552179167225,0.20132185010093551,3.0140801727038369,0,108634,0,1,1,1,1,1
windows_msvc_cpu,cpu,128,0,1,0,0,1,5,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.0096468960933166707,-0.39602687427056055,0.00077703756805201315,-0.032470382293622389,0.0088698585252646577,-0.36355649197693818,0.0089949568946692277,-0.36359168448284185,0.081989495284833305,97434.322716168012,89382.749123859991,97289,1337139,1239850,194,1337139,0.072867759235328566,8.1570561036101466e-09,0.097457720491731126,0.30206246044124474,4.1700862711511073,0,97289,0,1,1,1,1,1
windows_msvc_cpu,cpu,128,0,1,0,0,1,6,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.0089949568946692277,-0.36359168448284185,0.00070259110674648179,-0.028715308929465892,0.0082923657879227456,-0.33487637555337596,0.0083750493381379333,-0.33514756978533772,0.078976272731467609,84936.098647489474,78136.492241513028,84222,1239850,1155628,180,1239850,0.068505140660152009,3.946863514011816e-11,0.096577140263440664,0.44616309916052999,5.5321471435469798,0,84222,0,1,1,1,1,1
windows_msvc_cpu,cpu,128,0,1,0,0,1,7,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.0083750493381379333,-0.33514756978533772,0.00064169381107691975,-0.02564474225728931,0.0077333555270610137,-0.30950282752804842,0.0076879251257136114,-0.30957385976221924,0.076517826447112483,74782.993040248417,68939.243802150915,74612,1155628,1081016,16,1155628,0.064711994725161051,1.0860702773867165e-13,0.096025054503610457,0.62857568832021504,7.0384058727196681,0,74612,0,1,1,1,1,1
windows_msvc_cpu,cpu,128,0,1,0,0,1,8,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.0076879251257136114,-0.30957385976221924,0.00057240755705988502,-0.02308109924511496,0.0071155175686537266,-0.28649276051710426,0.0071631713214916556,-0.28649328346607433,0.074557586204955006,66392.919779364558,61294.701838801768,66344,1081016,1014672,402,1081016,0.061417148108228334,3.8469225827326782e-16,0.095068035981837093,0.85299408855673098,8.4801585911057984,0,66344,0,1,1,1,1,1
windows_msvc_cpu,cpu,128,0,1,0,0,1,9,0.028338718042584525,109.85867218372154,110,0.0040050491370897667,0.015625000000000007,-0.63649193550275107,2097152,0,0.0071631713214916556,-0.28649328346607433,0.00051808275206184791,-0.021001067712593562,0.0066450885694298075,-0.26549221575348075,0.0066021179093068739,-0.26549613858503074,0.073303263556234496,59619.745749975016,55073.087162117452,59514,1014672,955158,470,1014672,0.058757653458432889,1.2540229224841757e-18,0.094854594791718677,1.1222391818764175,9.9431271621234192,0,59514,0,1,1,1,1,1
