backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,tau,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,plane_closure_rel,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
wsl2_cuda,gpu,96,0,1,0,0,1,20,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.004950545011117637,-0.1492303643853177,0.00020452869390452969,-0.0063446916134911957,0.0047460163172131069,-0.14288567277182651,0.0046859767504577763,-0.14283792804627629,0.042514769036900719,6299.1037884850175,5862.4958944714426,6351,287785,281434,-358,287785,0.021888228324912756,8.2888276029932616e-50,0.092068021954693297,9.1211359133387582,28.285953013754149,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,21,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0046859767504633118,-0.14283792804655118,0.00017986776576124413,-0.0056452940638865032,0.0045061089847020681,-0.13719263398266468,0.0045196226831945643,-0.13719472629310941,0.039521150776670566,5547.3305967939814,5165.8353537054245,5546,281434,275888,-304,281434,0.019710946782527987,1.6133512033935455e-52,0.091736008414711426,10.094676425976251,29.880673176521903,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,22,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0045196226832007087,-0.13719472629328322,0.0001631635487525862,-0.0050335368538124928,0.0043564591344481228,-0.13216118943947072,0.0043751971728702675,-0.13213899748683136,0.036688359377984793,4898.4376354206679,4563.1932858933442,4908,275888,270980,-368,275888,0.01775516744266031,2.2793337614564662e-55,0.092199346871880916,11.087798166094867,31.557258136923828,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,23,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0043751971728761864,-0.13213899748711949,0.00014694537378977536,-0.0044838828346351802,0.0042282517990864113,-0.1276551146524843,0.0041818347060134774,-0.12757216336418306,0.033932697353185888,4324.6210320792343,4029.5418747954741,4406,270980,266574,-392,270980,0.015959188988409603,7.9855844186406596e-58,0.091668399082560525,12.09806525975462,33.001809203868689,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,24,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0041818347060198768,-0.12757216336431779,0.00012848738163969233,-0.0039819980193462022,0.0040533473243801847,-0.12359016534497158,0.0040071484449753919,-0.12345134187011557,0.031213166044142884,3807.4095553612665,3548.1921938285209,3942,266574,262632,-402,266574,0.014282749087912799,5.7965446360522167e-61,0.092845193343519331,13.125549458626976,34.848537855914515,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,25,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0040071484449814582,-0.12345134187016157,0.00011073973724162015,-0.0034922303943505516,0.0038964087077398382,-0.11995911147581102,0.0038846896371119029,-0.11997203894719903,0.028287627543592236,3311.9427903118785,3088.4396855503046,3297,262632,259335,-387,262632,0.012610583593438265,2.0300734185690101e-63,0.091555546009919442,14.16824282821691,36.293180826756831,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,26,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0038846896371178543,-0.11997203894723035,9.7233710775663487e-05,-0.0030716910369782057,0.0037874559263421908,-0.11690034791025215,0.0037728076859558706,-0.11693946363889414,0.025602790554819763,2890.6442462021164,2696.8244335544537,2857,259335,256478,-412,259335,0.01114637147397041,4.417603803237057e-66,0.090816809371837878,15.205414488674469,37.85940460382735,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,27,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0037728076859618546,-0.11693946363892099,8.6483119889589052e-05,-0.0026956386652672196,0.0036863245660722654,-0.11424382497365378,0.0036943241423234396,-0.11417932858324567,0.023051439751812067,2518.1473319249344,2350.2783753570038,2580,256478,253898,-362,256478,0.0098181806311844859,3.8259644014278531e-69,0.090772389500885189,16.239903998998482,39.661016173193545,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,28,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0036943241423294942,-0.11417932858329939,7.5645060851141181e-05,-0.0023580836115797161,0.0036186790814783532,-0.11182124497171968,0.0036174179889771371,-0.1118869525916398,0.020652271942394371,2187.8544991594722,2042.3461840266302,2127,253898,251771,-371,253898,0.0086170607848800387,5.4161055865329813e-72,0.091528776831278871,17.274896495599574,41.337090972002173,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,29,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0036174179889830946,-0.11188695259166787,6.5521227448342738e-05,-0.002052528128122726,0.0035518967615347516,-0.10983442446354513,0.0035611387835653993,-0.10984136512150294,0.018344418010505643,1892.4422500093799,1767.377812954569,1888,251771,249883,-495,251771,0.0075165219584836214,1.9433082636244061e-73,0.091118999271054546,18.294785022201626,42.187258078375336,0,0,0,0,0,1,1,1
