backend_label,actual_backend,L,seed,tick,x,plane_loss_real,plane_loss_imag
wsl2_cuda,gpu,64,0,54,38,9.3865236074547156e-24,-6.2718745588264181e-24
wsl2_cuda,gpu,64,0,54,39,1.202736178645522e-18,-9.8706007277668946e-19
wsl2_cuda,gpu,64,0,54,40,2.2286127206135491e-14,-2.2286127206135469e-14
wsl2_cuda,gpu,64,0,54,41,1.622642973458653e-11,-1.9771961839299204e-11
wsl2_cuda,gpu,64,0,54,42,1.8803789551760808e-09,-2.814185980311429e-09
wsl2_cuda,gpu,64,0,54,43,1.0488312476903439e-07,-1.9622252506015114e-07
wsl2_cuda,gpu,64,0,54,44,1.6038217169780442e-06,-3.871968140756893e-06
wsl2_cuda,gpu,64,0,54,45,6.5954344113900222e-06,-2.1742233450382014e-05
wsl2_cuda,gpu,64,0,54,46,8.9077050550717459e-06,-4.4782057407571141e-05
wsl2_cuda,gpu,64,0,54,47,3.2519864757905487e-06,-3.3017972786900857e-05
wsl2_cuda,gpu,64,0,54,48,3.9442405570754508e-20,-3.6797564450674874e-05
wsl2_cuda,gpu,64,0,54,49,-4.9175798119690852e-06,-4.9929025725587915e-05
wsl2_cuda,gpu,64,0,54,50,-4.813140389125191e-06,-2.4197290759395157e-05
wsl2_cuda,gpu,64,0,54,51,-1.4618013199943398e-06,-4.818913141264236e-06
wsl2_cuda,gpu,64,0,54,52,-9.4027175845053615e-08,-2.2700168315676859e-07
wsl2_cuda,gpu,64,0,54,53,-2.0170907752433602e-09,-3.7737114151145868e-09
wsl2_cuda,gpu,64,0,54,54,-1.269081902727939e-11,-1.8993152889171205e-11
wsl2_cuda,gpu,64,0,54,55,-1.4703871448735865e-14,-1.7916719200076985e-14
wsl2_cuda,gpu,64,0,54,56,-1.2194305470960062e-18,-1.2194305470960089e-18
wsl2_cuda,gpu,64,0,54,57,-5.3978110050670572e-24,-4.429869008760077e-24
wsl2_cuda,gpu,64,0,54,58,-1.0123814112804282e-29,-6.7645163244417752e-30
wsl2_cuda,gpu,64,0,54,59,-2.2804663663718778e-37,-1.2189346679870099e-37
wsl2_cuda,gpu,64,0,54,60,-5.2653312937072301e-49,-2.1809716322410065e-49
wsl2_cuda,gpu,64,0,54,61,-1.7084231189367502e-64,-5.1824448732757906e-65
wsl2_cuda,gpu,64,0,54,62,-1.8261423472608833e-83,-3.6324229746591038e-84
wsl2_cuda,gpu,64,0,54,63,-1.8998293783421406e-99,-1.8711686161208783e-100
wsl2_cuda,gpu,64,1,54,0,2.2694701880897583e-99,0
wsl2_cuda,gpu,64,1,54,1,8.6467795936818556e-84,-8.5163345670181481e-85
wsl2_cuda,gpu,64,1,54,2,4.2755559158958299e-65,-8.5046094909494179e-66
wsl2_cuda,gpu,64,1,54,3,1.6405678459734727e-49,-4.9766081530889548e-50
wsl2_cuda,gpu,64,1,54,4,1.0592211641274754e-37,-4.3874377173421789e-38
wsl2_cuda,gpu,64,1,54,5,8.4242574736012214e-30,-4.5028594317565307e-30
wsl2_cuda,gpu,64,1,54,6,4.4327130644578032e-24,-2.9618441776964925e-24
wsl2_cuda,gpu,64,1,54,7,8.7331070610193958e-19,-7.1670757430146254e-19
wsl2_cuda,gpu,64,1,54,8,1.5765892387682729e-14,-1.5765892387682726e-14
wsl2_cuda,gpu,64,1,54,9,1.1899547958072156e-11,-1.4499641139814141e-11
wsl2_cuda,gpu,64,1,54,10,1.4466970842952075e-09,-2.165135193187565e-09
wsl2_cuda,gpu,64,1,54,11,8.957905818701206e-08,-1.6759063031992452e-07
wsl2_cuda,gpu,64,1,54,12,1.6155584258847881e-06,-3.9003030625771819e-06
wsl2_cuda,gpu,64,1,54,13,6.3723685006685138e-06,-2.1006883691258788e-05
wsl2_cuda,gpu,64,1,54,14,1.0174013628731308e-05,-5.1148220509147392e-05
wsl2_cuda,gpu,64,1,54,15,3.1621331207236072e-06,-3.2105676363008039e-05
wsl2_cuda,gpu,64,1,54,16,1.0122640013342251e-20,-3.5734076479625313e-05
wsl2_cuda,gpu,64,1,54,17,-4.867383851670276e-06,-4.9419377587904434e-05
wsl2_cuda,gpu,64,1,54,18,-4.4895323900769283e-06,-2.257040348581194e-05
wsl2_cuda,gpu,64,1,54,19,-1.2154245532373707e-06,-4.0067177883198505e-06
wsl2_cuda,gpu,64,1,54,20,-8.0883112537107714e-08,-1.952691072540352e-07
wsl2_cuda,gpu,64,1,54,21,-1.4645162647139622e-09,-2.7399172182051399e-09
wsl2_cuda,gpu,64,1,54,22,-1.1205232071995262e-11,-1.6769814890952279e-11
wsl2_cuda,gpu,64,1,54,23,-1.4523742616373511e-14,-1.769723158278347e-14
wsl2_cuda,gpu,64,1,54,24,-5.4336454942605395e-19,-5.4336454942605462e-19
wsl2_cuda,gpu,64,1,54,25,-5.0286588593982722e-24,-4.12691367222081e-24
wsl2_cuda,gpu,64,1,54,26,-1.2027070510188839e-29,-8.0362315916573428e-30
wsl2_cuda,gpu,64,1,54,27,-1.3500186304943718e-37,-7.2159999174027944e-38
wsl2_cuda,gpu,64,1,54,28,-3.0560106030520626e-49,-1.2658410385401478e-49
wsl2_cuda,gpu,64,1,54,29,-4.999127129971571e-65,-1.5164686358083694e-65
wsl2_cuda,gpu,64,1,54,30,-6.8793698971462786e-83,-1.3683917523217243e-83
wsl2_cuda,gpu,64,1,54,31,-3.2033051965091312e-99,-3.1549802418548294e-100
wsl2_cuda,gpu,64,1,54,32,3.4923042038492468e-99,1.978578530932746e-114
wsl2_cuda,gpu,64,1,54,33,7.6101236229901486e-83,-7.4953175534980273e-84
wsl2_cuda,gpu,64,1,54,34,1.4202304149244537e-64,-2.8250139405721632e-65
wsl2_cuda,gpu,64,1,54,35,2.539578674151173e-49,-7.7037276856368692e-50
wsl2_cuda,gpu,64,1,54,36,1.2202360731402815e-37,-5.0543833079159209e-38
wsl2_cuda,gpu,64,1,54,37,1.0947688886075079e-29,-5.8516616225318301e-30
wsl2_cuda,gpu,64,1,54,38,3.1549117057003579e-24,-2.108044606270515e-24
wsl2_cuda,gpu,64,1,54,39,5.0115493124694566e-19,-4.112872229935629e-19
wsl2_cuda,gpu,64,1,54,40,1.4755689385998907e-14,-1.4755689385998894e-14
wsl2_cuda,gpu,64,1,54,41,1.0777302565069492e-11,-1.3132181171865485e-11
wsl2_cuda,gpu,64,1,54,42,1.5693343234509086e-09,-2.3486747920253703e-09
wsl2_cuda,gpu,64,1,54,43,9.7271220916450581e-08,-1.8198165458877446e-07
wsl2_cuda,gpu,64,1,54,44,1.5388709186571167e-06,-3.7151630425635463e-06
wsl2_cuda,gpu,64,1,54,45,6.1589724475762606e-06,-2.03034111806824e-05
wsl2_cuda,gpu,64,1,54,46,9.9158015479635743e-06,-4.9850100718159729e-05
wsl2_cuda,gpu,64,1,54,47,3.5248350499169937e-06,-3.5788250850022737e-05
wsl2_cuda,gpu,64,1,54,48,4.0259483489056907e-20,-3.7559852574963323e-05
wsl2_cuda,gpu,64,1,54,49,-4.7557641454886983e-06,-4.8286083692428033e-05
wsl2_cuda,gpu,64,1,54,50,-4.5218671843115991e-06,-2.2732961473837723e-05
wsl2_cuda,gpu,64,1,54,51,-1.4418485922473486e-06,-4.7531378128191747e-06
wsl2_cuda,gpu,64,1,54,52,-8.4159639277907309e-08,-2.031793425491517e-07
wsl2_cuda,gpu,64,1,54,53,-1.7263102350555333e-09,-3.2296992877141228e-09
wsl2_cuda,gpu,64,1,54,54,-1.2181362473724482e-11,-1.8230697275293262e-11
wsl2_cuda,gpu,64,1,54,55,-1.3554201505094122e-14,-1.6515842320487036e-14
wsl2_cuda,gpu,64,1,54,56,-7.4758401910575852e-19,-7.4758401910575996e-19
wsl2_cuda,gpu,64,1,54,57,-4.565411762886392e-24,-3.7467366052005569e-24
wsl2_cuda,gpu,64,1,54,58,-9.0254359163825898e-30,-6.0306034772364599e-30
wsl2_cuda,gpu,64,1,54,59,-1.1095198759325081e-37,-5.9305072924466694e-38
wsl2_cuda,gpu,64,1,54,60,-9.5238839202715839e-49,-3.9449218862435493e-49
wsl2_cuda,gpu,64,1,54,61,-4.8417789476950899e-65,-1.4687375865431584e-65
wsl2_cuda,gpu,64,1,54,62,-1.8203011832775813e-83,-3.6208041770973844e-84
wsl2_cuda,gpu,64,1,54,63,-6.6730447111336478e-100,-6.5723753826466262e-101
wsl2_cuda,gpu,64,2,54,0,1.9607753493535131e-99,0
wsl2_cuda,gpu,64,2,54,1,4.1485955490564734e-83,-4.0860099758785607e-84
wsl2_cuda,gpu,64,2,54,2,4.9391185763427744e-65,-9.8245176878919017e-66
wsl2_cuda,gpu,64,2,54,3,2.2878249206222727e-49,-6.9400410234499855e-50
wsl2_cuda,gpu,64,2,54,4,6.8305548271256465e-38,-2.8293084479284478e-38
wsl2_cuda,gpu,64,2,54,5,4.9993909279046608e-30,-2.6722301239363964e-30
wsl2_cuda,gpu,64,2,54,6,1.8951210610654201e-24,-1.2662794092748683e-24
wsl2_cuda,gpu,64,2,54,7,3.9415423620354088e-19,-3.2347402196751602e-19
wsl2_cuda,gpu,64,2,54,8,9.0751049443608012e-15,-9.0751049443607996e-15
wsl2_cuda,gpu,64,2,54,9,7.6259757986132452e-12,-9.2922783966588248e-12
wsl2_cuda,gpu,64,2,54,10,1.0228783994837274e-09,-1.5308457071733965e-09
wsl2_cuda,gpu,64,2,54,11,7.6218106777977437e-08,-1.4259404837730853e-07
wsl2_cuda,gpu,64,2,54,12,1.4119425018434531e-06,-3.4087307372414608e-06
wsl2_cuda,gpu,64,2,54,13,5.7002634236501031e-06,-1.8791250182344605e-05
wsl2_cuda,gpu,64,2,54,14,8.8465811538580214e-06,-4.4474766805086578e-05
wsl2_cuda,gpu,64,2,54,15,3.6991999832621344e-06,-3.7558607727900205e-05
wsl2_cuda,gpu,64,2,54,16,1.0037262896640778e-20,-3.5432685497253188e-05
wsl2_cuda,gpu,64,2,54,17,-5.363626746297118e-06,-5.4457816250690964e-05
wsl2_cuda,gpu,64,2,54,18,-4.8762188753799408e-06,-2.4514407724447079e-05
wsl2_cuda,gpu,64,2,54,19,-1.5848178049161661e-06,-5.2244441444680013e-06
wsl2_cuda,gpu,64,2,54,20,-1.0185037192809211e-07,-2.4588854924154396e-07
wsl2_cuda,gpu,64,2,54,21,-2.0035666686630625e-09,-3.7484095913158309e-09
wsl2_cuda,gpu,64,2,54,22,-1.3446417399103235e-11,-2.0123985766703393e-11
wsl2_cuda,gpu,64,2,54,23,-1.5439755106240087e-14,-1.8813396031168527e-14
wsl2_cuda,gpu,64,2,54,24,-6.9204499072506473e-19,-6.9204499072506598e-19
wsl2_cuda,gpu,64,2,54,25,-3.5894435699062168e-24,-2.9457802086983508e-24
wsl2_cuda,gpu,64,2,54,26,-4.6698040735429262e-30,-3.1202633252099134e-30
wsl2_cuda,gpu,64,2,54,27,-6.5129175870501634e-38,-3.4812269778080677e-38
wsl2_cuda,gpu,64,2,54,28,-1.5958955652292541e-49,-6.6104158724903294e-50
wsl2_cuda,gpu,64,2,54,29,-7.8862135112142998e-65,-2.3922567148462693e-65
wsl2_cuda,gpu,64,2,54,30,-7.2984585110952322e-83,-1.4517536606641681e-83
wsl2_cuda,gpu,64,2,54,31,-2.4543165712866743e-98,-2.4172908338877013e-99
wsl2_cuda,gpu,64,2,54,32,1.8059718166559283e-98,1.0231803575320251e-113
wsl2_cuda,gpu,64,2,54,33,6.3016624513860841e-83,-6.2065957832015931e-84
wsl2_cuda,gpu,64,2,54,34,4.8536105983113279e-65,-9.6544317444910003e-66
wsl2_cuda,gpu,64,2,54,35,3.3122598351476798e-49,-1.004763036237847e-49
wsl2_cuda,gpu,64,2,54,36,8.1078406213866029e-38,-3.3583775469378261e-38
wsl2_cuda,gpu,64,2,54,37,4.858056112410183e-30,-2.596685091157053e-30
wsl2_cuda,gpu,64,2,54,38,2.3524498881902843e-24,-1.5718567620643877e-24
wsl2_cuda,gpu,64,2,54,39,5.1632367406934273e-19,-4.2373588851143815e-19
wsl2_cuda,gpu,64,2,54,40,1.1230266504247742e-14,-1.1230266504247728e-14
wsl2_cuda,gpu,64,2,54,41,9.5858762559399696e-12,-1.1680424013712912e-11
wsl2_cuda,gpu,64,2,54,42,1.2670799002026525e-09,-1.8963190804008992e-09
wsl2_cuda,gpu,64,2,54,43,6.8146602229536751e-08,-1.2749332548201622e-07
wsl2_cuda,gpu,64,2,54,44,1.367207446092815e-06,-3.3007307589347529e-06
wsl2_cuda,gpu,64,2,54,45,6.1654219839530087e-06,-2.0324672452769016e-05
wsl2_cuda,gpu,64,2,54,46,9.4312375445291892e-06,-4.7414032967231454e-05
wsl2_cuda,gpu,64,2,54,47,3.0975224791003445e-06,-3.1449673509754176e-05
wsl2_cuda,gpu,64,2,54,48,3.5174824767483277e-20,-3.28161495905915e-05
wsl2_cuda,gpu,64,2,54,49,-5.202001899710795e-06,-5.2816811644428991e-05
wsl2_cuda,gpu,64,2,54,50,-5.0012644998970587e-06,-2.5143054530899645e-05
wsl2_cuda,gpu,64,2,54,51,-1.5899571979600088e-06,-5.2413864527956527e-06
wsl2_cuda,gpu,64,2,54,52,-1.0452695382138955e-07,-2.5235038954914516e-07
wsl2_cuda,gpu,64,2,54,53,-2.0080916211596282e-09,-3.7568751820065065e-09
wsl2_cuda,gpu,64,2,54,54,-1.5596200802640054e-11,-2.334136399691923e-11
wsl2_cuda,gpu,64,2,54,55,-2.5750619297587417e-14,-3.1377220400184079e-14
wsl2_cuda,gpu,64,2,54,56,-9.6162506176789446e-19,-9.6162506176789639e-19
wsl2_cuda,gpu,64,2,54,57,-5.6176881901027355e-24,-4.610317551105985e-24
wsl2_cuda,gpu,64,2,54,58,-7.9881662478246061e-30,-5.3375220429443837e-30
wsl2_cuda,gpu,64,2,54,59,-9.2693091619477604e-38,-4.9545489696317728e-38
wsl2_cuda,gpu,64,2,54,60,-1.7244694265329946e-49,-7.1429862436772125e-50
wsl2_cuda,gpu,64,2,54,61,-5.7188075759844238e-65,-1.7347813123634225e-65
wsl2_cuda,gpu,64,2,54,62,-2.6796056490550796e-83,-5.3300670329745507e-84
wsl2_cuda,gpu,64,2,54,63,-8.7064270701979037e-99,-8.5750822037060569e-100
wsl2_cuda,gpu,64,3,54,0,9.1997822461515842e-99,0
wsl2_cuda,gpu,64,3,54,1,1.4954076830360675e-82,-1.4728480129330885e-83
wsl2_cuda,gpu,64,3,54,2,7.5334451078982226e-65,-1.4984954009367368e-65
wsl2_cuda,gpu,64,3,54,3,6.8264618814775526e-49,-2.0707845725181557e-49
wsl2_cuda,gpu,64,3,54,4,1.2067690699413248e-37,-4.9986011542206295e-38
wsl2_cuda,gpu,64,3,54,5,9.5260563933420944e-30,-5.0917832239365936e-30
wsl2_cuda,gpu,64,3,54,6,4.4189211948844596e-24,-2.9526287450706151e-24
wsl2_cuda,gpu,64,3,54,7,9.1569069846662055e-19,-7.5148793519063813e-19
wsl2_cuda,gpu,64,3,54,8,1.7451725113953207e-14,-1.7451725113953207e-14
wsl2_cuda,gpu,64,3,54,9,1.5787841771759588e-11,-1.9237540860314173e-11
wsl2_cuda,gpu,64,3,54,10,2.1463799887042695e-09,-3.2122846599646981e-09
wsl2_cuda,gpu,64,3,54,11,1.1653428321600822e-07,-2.1802030935934841e-07
wsl2_cuda,gpu,64,3,54,12,1.9249305532211791e-06,-4.6471934482129052e-06
wsl2_cuda,gpu,64,3,54,13,6.9720609821688694e-06,-2.2983804863987372e-05
wsl2_cuda,gpu,64,3,54,14,9.474403840476311e-06,-4.7631044591575324e-05
wsl2_cuda,gpu,64,3,54,15,3.1257998160931626e-06,-3.173677813035027e-05
wsl2_cuda,gpu,64,3,54,16,9.6676333106134852e-21,-3.4127850802072729e-05
wsl2_cuda,gpu,64,3,54,17,-4.7938212857566789e-06,-4.8672484322033919e-05
wsl2_cuda,gpu,64,3,54,18,-4.3543259458934338e-06,-2.1890674789378314e-05
wsl2_cuda,gpu,64,3,54,19,-1.1064865482997546e-06,-3.6475973138773812e-06
wsl2_cuda,gpu,64,3,54,20,-6.6535539813138212e-08,-1.6063100259669351e-07
wsl2_cuda,gpu,64,3,54,21,-1.1777478877800566e-09,-2.2034113202993865e-09
wsl2_cuda,gpu,64,3,54,22,-8.7248144054515423e-12,-1.3057607517385658e-11
wsl2_cuda,gpu,64,3,54,23,-1.0074859987600518e-14,-1.2276252414696463e-14
wsl2_cuda,gpu,64,3,54,24,-3.9850925205571172e-19,-3.985092520557122e-19
wsl2_cuda,gpu,64,3,54,25,-3.8531971749168726e-24,-3.1622371983351971e-24
wsl2_cuda,gpu,64,3,54,26,-6.7505495158096265e-30,-4.5105729806804707e-30
wsl2_cuda,gpu,64,3,54,27,-7.9398441508344257e-38,-4.2439351163347787e-38
wsl2_cuda,gpu,64,3,54,28,-1.8406754861390162e-49,-7.6243275028647269e-50
wsl2_cuda,gpu,64,3,54,29,-2.6441030402562731e-65,-8.0207988837783371e-66
wsl2_cuda,gpu,64,3,54,30,-1.7900588321831385e-83,-3.560648400584138e-84
wsl2_cuda,gpu,64,3,54,31,-7.7355372357845251e-100,-7.6188391807402584e-101
wsl2_cuda,gpu,64,3,54,32,1.1931691980153547e-98,6.7599465028314382e-114
wsl2_cuda,gpu,64,3,54,33,5.3034749777528926e-83,-5.2234669322848655e-84
wsl2_cuda,gpu,64,3,54,34,9.6157836883972921e-65,-1.912698297669799e-65
wsl2_cuda,gpu,64,3,54,35,8.4857601510011862e-49,-2.5741271996935492e-49
wsl2_cuda,gpu,64,3,54,36,1.7012829859550995e-37,-7.0469448621719688e-38
wsl2_cuda,gpu,64,3,54,37,9.4506719640303645e-30,-5.0514894069921559e-30
wsl2_cuda,gpu,64,3,54,38,4.2334925715925869e-24,-2.8287293001281982e-24
wsl2_cuda,gpu,64,3,54,39,7.7786417889964127e-19,-6.3837663376828397e-19
wsl2_cuda,gpu,64,3,54,40,2.0005137503552461e-14,-2.0005137503552439e-14
wsl2_cuda,gpu,64,3,54,41,1.6240343146387873e-11,-1.9788915380632152e-11
wsl2_cuda,gpu,64,3,54,42,2.4197164253487651e-09,-3.6213615461932884e-09
wsl2_cuda,gpu,64,3,54,43,1.1481646352616734e-07,-2.1480649476447438e-07
wsl2_cuda,gpu,64,3,54,44,1.8863482788048325e-06,-4.5540475980497657e-06
wsl2_cuda,gpu,64,3,54,45,6.9410319386661589e-06,-2.2881515815912908e-05
wsl2_cuda,gpu,64,3,54,46,1.0007210934621279e-05,-5.0309646737655023e-05
wsl2_cuda,gpu,64,3,54,47,3.1463253652310069e-06,-3.1945177528045839e-05
wsl2_cuda,gpu,64,3,54,48,4.3267863187216366e-20,-4.0366503037408907e-05
wsl2_cuda,gpu,64,3,54,49,-4.7422160477448473e-06,-4.8148527547606748e-05
wsl2_cuda,gpu,64,3,54,50,-4.3443215308277579e-06,-2.1840379198423117e-05
wsl2_cuda,gpu,64,3,54,51,-1.1341516206227625e-06,-3.738796835144684e-06
wsl2_cuda,gpu,64,3,54,52,-7.0665941023664476e-08,-1.7060267321718805e-07
wsl2_cuda,gpu,64,3,54,53,-1.2912107724282036e-09,-2.4156854470981124e-09
wsl2_cuda,gpu,64,3,54,54,-8.9448213573848761e-12,-1.3386871189475604e-11
wsl2_cuda,gpu,64,3,54,55,-9.8084299550436768e-15,-1.1951606480703441e-14
wsl2_cuda,gpu,64,3,54,56,-4.542862607887367e-19,-4.5428626078873766e-19
wsl2_cuda,gpu,64,3,54,57,-3.4997598329087072e-24,-2.8721786678622363e-24
wsl2_cuda,gpu,64,3,54,58,-7.7676088329044331e-30,-5.1901502898600078e-30
wsl2_cuda,gpu,64,3,54,59,-7.5965107764028257e-38,-4.0604196043575153e-38
wsl2_cuda,gpu,64,3,54,60,-4.9131395657236312e-49,-2.0350890419545984e-49
wsl2_cuda,gpu,64,3,54,61,-4.5970809856359933e-65,-1.3945092712670585e-65
wsl2_cuda,gpu,64,3,54,62,-2.9492775788836163e-82,-5.866477852754904e-83
wsl2_cuda,gpu,64,3,54,63,-7.9740212471855719e-99,-7.8537254303515756e-100
wsl2_cuda,gpu,64,4,54,0,6.3138065357845171e-99,0
wsl2_cuda,gpu,64,4,54,1,5.6545458533210092e-83,-5.569241564410194e-84
wsl2_cuda,gpu,64,4,54,2,4.0627688112514724e-65,-8.081349623622702e-66
wsl2_cuda,gpu,64,4,54,3,3.7705824780018521e-49,-1.1437936899698179e-49
wsl2_cuda,gpu,64,4,54,4,1.1269144822309246e-37,-4.6678326217470261e-38
wsl2_cuda,gpu,64,4,54,5,8.0175952053548526e-30,-4.2854939208078371e-30
wsl2_cuda,gpu,64,4,54,6,3.0059543529167811e-24,-2.0085144851795248e-24
wsl2_cuda,gpu,64,4,54,7,5.1817893051171047e-19,-4.2525845812523799e-19
wsl2_cuda,gpu,64,4,54,8,1.1695500998515764e-14,-1.1695500998515762e-14
wsl2_cuda,gpu,64,4,54,9,9.1554238441149464e-12,-1.1155916232306274e-11
wsl2_cuda,gpu,64,4,54,10,1.2783215919358936e-09,-1.9131434610309797e-09
wsl2_cuda,gpu,64,4,54,11,7.8360360429665937e-08,-1.4660192306429326e-07
wsl2_cuda,gpu,64,4,54,12,1.4232826231667403e-06,-3.4361082119390964e-06
wsl2_cuda,gpu,64,4,54,13,5.8514172031347276e-06,-1.9289537414916697e-05
wsl2_cuda,gpu,64,4,54,14,8.9050139259075161e-06,-4.4768528187645418e-05
wsl2_cuda,gpu,64,4,54,15,3.4514889806019818e-06,-3.5043555711006281e-05
wsl2_cuda,gpu,64,4,54,16,1.0499705248458154e-20,-3.7065159866141096e-05
wsl2_cuda,gpu,64,4,54,17,-5.2853389814679763e-06,-5.3662947235115658e-05
wsl2_cuda,gpu,64,4,54,18,-5.2749715281827748e-06,-2.6519072683472747e-05
wsl2_cuda,gpu,64,4,54,19,-1.5277559475010346e-06,-5.0363364099888879e-06
wsl2_cuda,gpu,64,4,54,20,-1.1094029576451113e-07,-2.678335666483655e-07
wsl2_cuda,gpu,64,4,54,21,-1.8853979580724108e-09,-3.5273314834098962e-09
wsl2_cuda,gpu,64,4,54,22,-1.4122654828762205e-11,-2.1136046600861095e-11
wsl2_cuda,gpu,64,4,54,23,-1.3750476054449044e-14,-1.6755003550859251e-14
wsl2_cuda,gpu,64,4,54,24,-5.6575240518378523e-19,-5.6575240518378572e-19
wsl2_cuda,gpu,64,4,54,25,-4.3164335503688129e-24,-3.5424054668089458e-24
wsl2_cuda,gpu,64,4,54,26,-7.5941685905300925e-30,-5.0742612249499256e-30
wsl2_cuda,gpu,64,4,54,27,-8.1556407887567594e-38,-4.359280822405001e-38
wsl2_cuda,gpu,64,4,54,28,-2.121904698671192e-49,-8.7892170425280614e-50
wsl2_cuda,gpu,64,4,54,29,-6.1344841023664623e-65,-1.8608754080948296e-65
wsl2_cuda,gpu,64,4,54,30,-1.1394796777388737e-82,-2.2665660028004931e-83
wsl2_cuda,gpu,64,4,54,31,-4.1492537435928199e-99,-4.0866582409142789e-100
wsl2_cuda,gpu,64,4,54,32,5.88676607010535e-99,3.3351702151536208e-114
wsl2_cuda,gpu,64,4,54,33,7.144213272070405e-83,-7.036435910490903e-84
wsl2_cuda,gpu,64,4,54,34,7.0513024342974723e-65,-1.4025912603160485e-65
wsl2_cuda,gpu,64,4,54,35,2.1641129223927284e-49,-6.5647647795962774e-50
wsl2_cuda,gpu,64,4,54,36,8.2298212636410898e-38,-3.4089035833066281e-38
wsl2_cuda,gpu,64,4,54,37,4.5719988205723546e-30,-2.4437842831498023e-30
wsl2_cuda,gpu,64,4,54,38,2.3564890389025624e-24,-1.574555636285671e-24
wsl2_cuda,gpu,64,4,54,39,2.9925931317445951e-19,-2.4559577128023043e-19
wsl2_cuda,gpu,64,4,54,40,9.8259767636039846e-15,-9.8259767636039735e-15
wsl2_cuda,gpu,64,4,54,41,9.8594675117193592e-12,-1.2013795923450137e-11
wsl2_cuda,gpu,64,4,54,42,1.1989522124911731e-09,-1.794358790374828e-09
wsl2_cuda,gpu,64,4,54,43,8.250996297124032e-08,-1.543652833808053e-07
wsl2_cuda,gpu,64,4,54,44,1.4345568062969185e-06,-3.4633264977566476e-06
wsl2_cuda,gpu,64,4,54,45,5.9507597702136829e-06,-1.9617025969917767e-05
