FTD-0457 localized-packet recoil gate v1
protocol,lengths,33|49|65,directions,-1|1,ticks,0|8|16,sigma_x,3,sigma_t,3,carrier,pi_over_4,offset,6,support,R1,work,0.0001,speed,0.14999999999999999,bracket,0|1,bisections,80
packet,L,33,direction,-1,unit_energy,14.81329608374099,divergence,2.7755575615628914e-17,energy_drift,1.5454304502782179e-13,reverse_residual,5.0075032969082514e-16
packet,L,33,direction,1,unit_energy,14.813296083740866,divergence,2.7755575615628914e-17,energy_drift,1.5987211554602254e-13,reverse_residual,5.5725402305192288e-16
packet,L,49,direction,-1,unit_energy,14.813296083740941,divergence,2.7755575615628914e-17,energy_drift,8.8462570602132473e-13,reverse_residual,5.1032722515045575e-16
packet,L,49,direction,1,unit_energy,14.813296083740905,divergence,2.7755575615628914e-17,energy_drift,7.1054273576010019e-13,reverse_residual,5.2075231466780368e-16
packet,L,65,direction,-1,unit_energy,14.813296083740941,divergence,2.7755575615628914e-17,energy_drift,1.4157564010019996e-12,reverse_residual,5.1032722515045575e-16
packet,L,65,direction,1,unit_energy,14.813296083740905,divergence,2.7755575615628914e-17,energy_drift,4.4408920985006262e-13,reverse_residual,5.2075231466780368e-16
arm,L,33,direction,-1,tick,0,bracketed,true,threshold,0.013986843455229719,threshold_energy,0.0028979516263084428,energy_residual,-6.4604896952979995e-17,momentum_residual,2.9495409651817004e-17,outgoing_fraction,0.82739344232688483,event_reverse_residual,4.8602461945686588e-17,valid,true
arm,L,33,direction,-1,tick,8,bracketed,true,threshold,0.0058326166779965926,threshold_energy,0.00050393970124557725,energy_residual,3.639395642490717e-16,momentum_residual,3.588746441350643e-17,outgoing_fraction,0.7498865153020976,event_reverse_residual,3.4760784257110337e-17,valid,true
arm,L,33,direction,-1,tick,16,bracketed,true,threshold,0.008767367552354877,threshold_energy,0.0011386496867411358,energy_residual,-4.2893748448957769e-16,momentum_residual,3.2971912150143261e-17,outgoing_fraction,0.77620060634794819,event_reverse_residual,2.7796611838650389e-17,valid,true
arm,L,33,direction,1,tick,0,bracketed,true,threshold,0.014730766786268517,threshold_energy,0.0032144184438571009,energy_residual,4.9900404988645342e-17,momentum_residual,3.4694611829145739e-17,outgoing_fraction,0.80017212636905155,event_reverse_residual,2.3970581210906951e-17,valid,true
arm,L,33,direction,1,tick,8,bracketed,true,threshold,0.0074075570306961049,threshold_energy,0.00081283371860551028,energy_residual,1.1233689759665433e-16,momentum_residual,6.7274457124890435e-18,outgoing_fraction,0.81084967216015291,event_reverse_residual,7.3756817326390631e-17,valid,true
arm,L,33,direction,1,tick,16,bracketed,true,threshold,0.0061388006142298161,threshold_energy,0.00055823718134969476,energy_residual,-2.2764179864048772e-16,momentum_residual,4.4437710750243634e-18,outgoing_fraction,0.75811935763583638,event_reverse_residual,4.0486491956354852e-17,valid,true
arm,L,49,direction,-1,tick,0,bracketed,true,threshold,0.013986843455229719,threshold_energy,0.0028979516263084332,energy_residual,-1.4613690032388993e-16,momentum_residual,2.9494547963672479e-17,outgoing_fraction,0.82739344232688483,event_reverse_residual,4.8602461945686588e-17,valid,true
arm,L,49,direction,-1,tick,8,bracketed,true,threshold,0.0058326166779965926,threshold_energy,0.00050393970124557562,energy_residual,-6.4046532834149961e-16,momentum_residual,4.304331684424145e-17,outgoing_fraction,0.74988651530209749,event_reverse_residual,3.4718362177708134e-17,valid,true
arm,L,49,direction,-1,tick,16,bracketed,true,threshold,0.0087673676127972763,threshold_energy,0.0011386497024408776,energy_residual,-3.907464629637758e-16,momentum_residual,2.8424313097643877e-17,outgoing_fraction,0.77620060803599522,event_reverse_residual,4.2325147676324076e-17,valid,true
arm,L,49,direction,1,tick,0,bracketed,true,threshold,0.014730766786268517,threshold_energy,0.0032144184438571092,energy_residual,-9.4081643517429647e-17,momentum_residual,2.8624101881876295e-17,outgoing_fraction,0.80017212636905155,event_reverse_residual,2.3970581210906951e-17,valid,true
