backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
wsl2_cuda,gpu,12,0,1,0,0,1,0,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.16666666666666619,-0.62200846792814701,0.015680007198608178,-0.058518583528251546,0.150986659468058,-0.56348988439989545,0.14959490740740741,-0.57387924594144846,0.094080043191649101,152.8875120065253,139.08723543363396,135,1728,1593,-7,1728,0.08847656944822066,0.070982009395745213,0.10000000000000001,0.034054311966880829,0.087568230771977076,0,0,0,0,1,1,1
wsl2_cuda,gpu,12,0,1,0,0,1,1,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.14959490740740722,-0.57387924594145623,0.011535205898012437,-0.043750268902076374,0.13805970150939478,-0.53012897703937989,0.13782978760479025,-0.53074653703126895,0.076291603053457155,98.733581247642434,91.011359858427923,98,1593,1495,-9,1593,0.06197964924522438,0.016991968737970615,0.099367299422089758,0.17275185550615779,0.45284126746434439,0,0,0,0,1,1,1
wsl2_cuda,gpu,12,0,1,0,0,1,2,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.1378297876047902,-0.53074653703128005,0.0073724173551337618,-0.028309360247285167,0.13045737024965642,-0.50243717678399491,0.1258943966019069,-0.50143482690707297,0.0533482668142767,57.799608495745332,53.905349873129865,62,1495,1433,3,1495,0.038661945482103902,0.0013377502320002551,0.092531614780834145,0.45026639635590959,1.102238077610542,0,0,0,0,1,1,1
wsl2_cuda,gpu,12,0,1,0,0,1,3,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.12589439660190704,-0.50143482690708352,0.003910147719966171,-0.015578196348078463,0.12198424888194087,-0.48585663055900508,0.12221035412286498,-0.48695202630427853,0.031066748843872585,29.780839541842468,28.169656085861817,27,1433,1406,2,1433,0.020782162974070109,4.818695499511544e-05,0.072864870472778218,0.88739255921505078,1.9514051625489199,0,0,0,0,1,1,1
wsl2_cuda,gpu,12,0,1,0,0,1,4,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.12221035412286493,-0.48695202630428908,0.001692672378078585,-0.0068644279875753065,0.12051768174478635,-0.48008759831671377,0.12047424301175387,-0.48047277143002715,0.01408213262686597,12.748921056311787,12.360682399519735,12,1406,1394,2,1406,0.0090675114198519105,9.3740405853624281e-07,0.042887590534546917,1.4792834418676677,2.9579738789640806,0,0,0,0,1,1,1
wsl2_cuda,gpu,12,0,1,0,0,1,5,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.12047424301175372,-0.48047277143003753,0.00058808936152176118,-0.0024812755563815105,0.11988615365023196,-0.47799149587365602,0.12018489115990205,-0.47997159932135558,0.0051475103051497736,4.5673162031181747,4.5116043572950151,1,1394,1393,1,1394,0.0032764104756945298,1.2155876805669258e-08,0.019726637348189049,2.1702690099042341,4.0681630572603895,0,0,0,0,1,1,1
wsl2_cuda,gpu,12,0,1,0,0,1,6,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.12018489115990186,-0.47997159932136596,0.00024591144858925881,-0.001091637091266112,0.11993897971131259,-0.47887996223009988,0.11989553930805018,-0.47889172350898035,0.0022609104563518683,2.0008668965112015,1.9896700589212548,2,1393,1391,-1,1393,0.0014363725028795416,1.4987576307229804e-10,0.010141594684937721,2.8625982335649023,5.1912442625835684,0,0,0,0,1,1,1
wsl2_cuda,gpu,12,0,1,0,0,1,7,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.11989553930804998,-0.47889172350899073,0.00019532235445279787,-0.00089825951226529832,0.11970021695359719,-0.47799346399672543,0.11960618745619833,-0.47839055140030884,0.0018611595227906238,1.6427519201746927,1.6351286598245256,1,1391,1390,-2,1391,0.0011809862833750487,1.224728544367633e-12,0.0081176715976778776,3.434471742273232,6.4194159526322867,0,0,0,0,1,1,1
wsl2_cuda,gpu,12,0,1,0,0,1,8,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.11960618745619812,-0.47839055140031922,0.00026172429706200067,-0.0012124651582322715,0.11934446315913612,-0.47717808624208696,0.11960618745619833,-0.47781184769660512,0.0025140967964594105,2.2163855068092513,2.202775044071426,1,1390,1389,-3,1390,0.0015945219473447851,6.8827796705352533e-14,0.010473373550726285,3.7706982533276912,7.1549429712719439,0,0,0,0,1,1,1
wsl2_cuda,gpu,12,0,1,0,0,1,9,0.29998202393573331,9,0.14177241423245945,0.16666666666666666,-0.62200846792814168,1728,0,0.11960618745619812,-0.4778118476966155,0.00042099322643219839,-0.001912029733644312,0.11918519422976592,-0.47589981796297121,0.11873813190064278,-0.47515092396318315,0.0039732271622329608,3.4990144435116211,3.4657286455442651,5,1389,1384,-4,1389,0.0025190888722185895,2.4097235775194779e-14,0.015578083184674915,3.7769824157396785,7.423084366684483,0,0,0,0,1,1,1
