backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
wsl2_cuda,gpu,24,0,1,0,0,1,0,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.083333333333334522,-0.63297950939376757,0.0082047132272114465,-0.062320984239323571,0.075128620106123076,-0.57065852515444404,0.078212388610672479,-0.57224832980001228,0.098456558726539328,1302.7500480259775,1178.4289417344958,1245,13824,12579,9,13824,0.094238284724101382,0.070982009395745213,0.10000000000000001,0.017027155983441115,0.087568230771977076,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,1,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.078212388610673228,-0.57224832980003393,0.0070573920641144247,-0.051650122278010524,0.071154996546558796,-0.52059820752202346,0.0708784081171593,-0.52010249566811406,0.090257781468964696,985.45611523944149,898.24114298379732,996,12579,11583,29,12579,0.078341371749697228,0.016513509900926527,0.10000000000000001,0.094001201801939688,0.46013862002867578,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,2,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.070878408117159786,-0.52010249566817557,0.0055477145950684533,-0.041303665598828164,0.065330693522091338,-0.47879883006934743,0.063756021388719289,-0.47772012141543324,0.079393621650953553,731.67077626272237,671.20590864306951,753,11583,10830,42,11583,0.063167640184988549,0.0013440743010476059,0.099850250009805352,0.24696443611580957,1.1010331135297031,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,3,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.063756021388720385,-0.47772012141544434,0.0043396818144791566,-0.03325585616563323,0.05941633957424123,-0.44446426524981109,0.058760037158788955,-0.44503112765609154,0.069586614951246253,556.23635782108602,512.36503061070562,547,10830,10283,69,10830,0.0513606978597494,4.6458410690741067e-05,0.099054580978445259,0.48595326841147457,1.9607384901035385,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,4,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.058760037158789469,-0.4450311276561017,0.003494628253996331,-0.026708700260065246,0.055265408904793138,-0.41832242739603648,0.055357680058085855,-0.419616267228413,0.060006057841421691,427.65684594738258,395.49760322381564,408,10283,9875,39,10283,0.041588723713642181,8.9210033215046888e-07,0.095662752326043848,0.82795114210895904,2.9706298745635342,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,5,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.055357680058085675,-0.41961626722841189,0.0028814959357195843,-0.021387979031805383,0.052476184122366092,-0.39822828819660649,0.052670371582242102,-0.39847279656401663,0.050988837628747931,329.7324824911571,305.42371930477731,325,9875,9550,60,9875,0.03339063113834502,1.4570916088916638e-08,0.096076690065361292,1.2803479360874297,4.0218641642376358,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,6,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.052670371582240964,-0.39847279656401297,0.0021229008147456698,-0.015771017184840235,0.050547470767495294,-0.38270177937917271,0.050675570253814757,-0.38294037535950648,0.039591134189673451,235.74800111859298,219.60140979126524,231,9550,9319,87,9550,0.024685654567391937,7.66726491914911e-11,0.093002243522640374,1.8671353597812832,5.3624906549603324,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,7,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.050675570253812863,-0.38294037535950198,0.0014555502868750366,-0.010959711131760013,0.049220019966937825,-0.37198066422774195,0.049022516324205442,-0.37078956950007763,0.028621662446175703,159.86586794715754,149.82504212430325,177,9319,9142,80,9319,0.017154830770163918,3.3779050021972223e-13,0.089912023328793528,2.5706773317115701,6.7485018819255114,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,8,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.049022516324202868,-0.37078956950007363,0.00089710064233119459,-0.0068488432672757392,0.048125415681871675,-0.36394072623279788,0.048301272391366883,-0.3645927280139406,0.018468029494368175,98.221148411927899,92.901679418046527,88,9142,9054,80,9142,0.010743945352431405,2.1318090102132473e-15,0.082900577494634947,3.3838093342157904,8.0426843582711154,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,9,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.048301272391364031,-0.36459272801393683,0.00050068343416377582,-0.003791718540387538,0.047800588957200255,-0.36080100947354932,0.047911928809441506,-0.36084951173293794,0.010399287325223258,53.748662952522395,51.456642073603611,53,9054,9001,79,9054,0.0059364549318005741,5.2412910940560789e-18,0.07118957959670924,4.2750631593890223,9.5777198676427844,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,10,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.047911928809438543,-0.36084951173293361,0.00024189090311606395,-0.0018009712542086755,0.047670037906322481,-0.35904854047872492,0.047724704384454218,-0.35928272511091242,0.0049919208020160043,25.396374964693269,24.754905467030884,22,9001,8979,89,9001,0.0028215059398614896,9.0405407994887153e-21,0.043966191878513493,5.2373981628347321,11.203313392540892,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,11,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.04772470438445113,-0.35928272511090714,0.00011110371803862988,-0.00081946496439188048,0.047613600666412501,-0.35846326014651525,0.047649814614459336,-0.35835219101765764,0.0022816539595932718,11.539237898668663,11.391078516537558,13,8979,8966,82,8979,0.0012851361954191629,3.3808810507634175e-23,0.026765777431257017,6.2391779291032341,12.631194213727891,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,12,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.0476498146144562,-0.35835219101765203,7.263642342687951e-05,-0.00052989755737571848,0.047577178191029322,-0.35782229346027633,0.047631092171960605,-0.35806530402212183,0.0014794995845237682,7.459978780827254,7.3956964901520639,4,8966,8962,84,8966,0.0008320297547208626,2.1861702160975194e-26,0.017301586430736933,7.2330786105071576,14.507460050867817,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,13,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.047631092171957469,-0.35806530402211606,7.9960588645123991e-05,-0.00057982657512806472,0.047551131583312346,-0.357485477446988,0.04757492484446442,-0.357493994887366,0.0016203650136782438,8.1626930645411218,8.0863536423508329,8,8962,8954,82,8962,0.00091081154480485626,1.5615870569195112e-29,0.020258864457296903,8.1761372269847232,16.358295127398016,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,14,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.047574924844461283,-0.35749399488735994,0.00012171399366253838,-0.00088124297458581002,0.047453210850798747,-0.35661275191277414,0.047518757516968234,-0.357139699641499,0.0024666804436744788,12.405970903681363,12.23219082250966,5,8954,8949,79,8954,0.0013855227723566408,3.5528524599034025e-32,0.028958795476620981,9.0391863627321776,17.913143722836082,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,15,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.04751875751696507,-0.35713969964149278,0.0001806502312486068,-0.0013187248194908518,0.047338107285716462,-0.35582097482200192,0.047256643321986064,-0.35536575855584801,0.003694361698855069,18.562884637969237,18.180529518914813,25,8949,8924,78,8949,0.0020742970877158607,6.0445746075517876e-35,0.037111366129412009,9.7794251532325784,19.542247914187637,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,16,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.047256643321982768,-0.35536575855584096,0.00021320913836823596,-0.0015737136321388138,0.047043434183614528,-0.35379204492370214,0.046994529127003859,-0.35380883135908586,0.0044298808775062948,22.151769722325039,21.597065141886837,22,8924,8902,74,8924,0.0024822691306953205,1.4486210109260147e-37,0.041025422450794768,10.372276482876428,21.083814020370149,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,17,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.046994529127000501,-0.35380883135907804,0.00020694130510060519,-0.0015367537214335872,0.046787587821899894,-0.35227207763764445,0.046863472029512791,-0.35274101590885304,0.0043444990347427563,21.638500076432223,21.101049059845046,15,8902,8887,77,8902,0.0024307459083837591,8.6821530814340317e-40,0.042745552950983479,10.738555293289814,22.391190823037736,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,18,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.046863472029509357,-0.35274101590884477,0.0001910134057292713,-0.0014117166798415239,0.046672458623780083,-0.35132929922900324,0.04675113737452042,-0.35167073560230444,0.0040034140083220334,19.892582420649287,19.437097112078956,15,8887,8872,80,8887,0.0022383911804488904,2.6933694397885256e-41,0.045715682212633869,10.826320364600349,23.278529781431047,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,19,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.04675113737451693,-0.3516707356022955,0.00019727343252776218,-0.0014605614719831665,0.046553863941989168,-0.35021017413031236,0.046454130101572712,-0.34983890973981685,0.0041543611683755605,20.588125684882147,20.098037655279018,26,8872,8846,86,8872,0.0023205732286837406,1.3057082063382425e-42,0.043738738637777962,10.608211591838826,24.051809728910516,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,0,1,0,0,1,20,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.04645413010156911,-0.34983890973980708,0.00021782966454026755,-0.0016346635080526947,0.046236300437028845,-0.34820424623175439,0.0461932918101065,-0.34792505446498728,0.0046729039592561319,23.036218424654471,22.409694345895659,27,8846,8819,83,8846,0.0026041395460834806,3.0457197643790211e-41,0.044780276329199356,10.088642933943408,23.24711852473115,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,1,1,0,0,1,0,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.083333333333334522,-0.63297950939376757,0.0082047132272114465,-0.062320984239323571,0.075128620106123076,-0.57065852515444404,0.074035830058482383,-0.5715063060261959,0.098456558726539328,1302.7500480259775,1178.4289417344958,1296,13824,12528,-28,13824,0.094238284724101382,0.070982009395745213,0.10000000000000001,0.017027155983441115,0.087568230771977076,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,1,1,0,0,1,1,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.074035830058483895,-0.57150630602621955,0.0067415953847233473,-0.051582259530916677,0.067294234673760542,-0.51992404649530288,0.067308931802050762,-0.5172670044033495,0.090269910957989946,981.91405601572239,895.02634905777154,1040,12528,11488,-48,12528,0.078377558749658557,0.016991968737970611,0.10000000000000001,0.093644762761766739,0.45284126746434444,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,1,1,0,0,1,2,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.067308931802051913,-0.51726700440340789,0.0054447480911225289,-0.041051375361821449,0.061864183710929388,-0.47621562904158643,0.064182892151322515,-0.47567643054097186,0.079387533185657722,726.23063414368244,666.27803792796749,729,11488,10759,-45,11488,0.06321645492197793,0.0013633466317901567,0.099947121434741437,0.24480503292410144,1.0973956985940876,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,1,1,0,0,1,3,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.064182892151323861,-0.47567643054098541,0.0045499440854212944,-0.033116341208803871,0.059632948065902566,-0.44256008933218155,0.061542551059071943,-0.440342859381884,0.069642193425283813,554.00525734359951,510.34306770769376,586,10759,10173,-43,10759,0.051492262974588671,4.4203385524583296e-05,0.097613909857052206,0.47868913959333698,1.9734507777390045,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,1,1,0,0,1,4,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.061542551059073011,-0.44034285938189227,0.0036761054055437906,-0.026433755859135301,0.057866445653529219,-0.41390910352275695,0.058874133614458229,-0.41478594620997722,0.060024247035092668,423.29173989987373,391.4459316580394,410,10173,9763,-61,10173,0.041609332537095617,8.1575490668331312e-07,0.096088463998365459,0.8168606992716464,2.9934873652992495,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,1,1,0,0,1,5,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.058874133614459631,-0.41478594620997516,0.0029368153154467908,-0.021009837797618666,0.055937318299012842,-0.3937761084123565,0.055826698785560153,-0.39634872103655661,0.050637048661497083,323.86456730322908,300.18312451573291,282,9763,9481,-59,9763,0.033172648499767393,1.2811935833285507e-08,0.095059207508249532,1.2639110518707,4.054733260115678,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,1,1,0,0,1,6,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.055826698785560361,-0.39634872103655244,0.0021684130865608576,-0.015686158627384938,0.053658285698999504,-0.38066256240916752,0.053596061457237255,-0.37924648318333093,0.039562365812750244,234.55280465423471,218.56229546679353,257,9481,9224,-66,9481,0.024739247405783642,1.4451738218496444e-10,0.092524425122015891,1.8357135684376995,5.2005459321264409,0,0,0,0,1,1,1
wsl2_cuda,gpu,24,1,1,0,0,1,7,0.15086168617564061,20,0.02650275609865993,0.083333333333333329,-0.63297950939374659,13824,0,0.053596061457236721,-0.37924648318332682,0.0014958380513409991,-0.010818383795386084,0.052100223405895721,-0.36842809938794074,0.05185601704152297,-0.36867985402862996,0.028513924302163044,157.80940021398484,147.92760901252595,155,9224,9069,-53,9224,0.017108564637249007,4.4462532759590922e-13,0.091016386438303093,2.5350848076899259,6.6782911658012436,0,0,0,0,1,1,1
