backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
wsl2_cuda,gpu,40,0,1,0,0,1,0,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.049999999999996214,-0.6353102368084631,0.0049719674733251333,-0.063174836657674191,0.045028032526671077,-0.5721354001507889,0.045037389766627939,-0.57219352994631745,0.099439349466551002,6178.7501334108392,5577.413727044328,6146,64000,57854,54,64000,0.096542970834544356,0.070982009395745213,0.10000000000000001,0.010216293590063576,0.087568230771977076,0,0,0,0,1,1,1
wsl2_cuda,gpu,40,0,1,0,0,1,1,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.045037389766624997,-0.57219352994634032,0.0042469930834522843,-0.053521610334850492,0.040790396683172712,-0.51867191961148984,0.040181897258933591,-0.51774452155708539,0.093542291118703033,4923.8961229593369,4472.8444081764028,4994,57854,52860,64,57854,0.085109000638838056,0.016751031132163526,0.10000000000000001,0.061479781214726824,0.45648994374651014,0,0,0,0,1,1,1
wsl2_cuda,gpu,40,0,1,0,0,1,2,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.040181897258930267,-0.51774452155700401,0.0034816500969847919,-0.044376669065775351,0.036700247161945476,-0.47336785249122865,0.036924654090767194,-0.47271209043415868,0.085717120629473953,3884.8373032360973,3550.9186696433376,3970,52860,48890,120,52860,0.073492949361257984,0.0013315732973098252,0.099925096952570111,0.16070953535297733,1.1034205189982806,0,0,0,0,1,1,1
wsl2_cuda,gpu,40,0,1,0,0,1,3,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.036924654090763474,-0.47271209043411772,0.0029187500478251621,-0.037774952504339827,0.034005904042938309,-0.4349371379297779,0.034485159334402694,-0.43453911083082869,0.07990587391091597,3170.9368444044435,2908.8752761505752,3206,48890,45684,148,48890,0.064858597758323658,4.6950691664045431e-05,0.098395650578899096,0.31044758058234928,1.9580454989594462,0,0,0,0,1,1,1
wsl2_cuda,gpu,40,0,1,0,0,1,4,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.0344851593343996,-0.43453911083081487,0.0025310212602382151,-0.032509878157622282,0.031954138074161385,-0.40202923267319257,0.032834453466740146,-0.40159538783353965,0.074805731346900564,2633.3233468513663,2422.2975989243159,2660,45684,43024,116,45684,0.057642136127558148,9.6536915108904255e-07,0.096914606611218729,0.52700316700714755,2.9504634013183715,0,0,0,0,1,1,1
wsl2_cuda,gpu,40,0,1,0,0,1,5,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.032834453466736184,-0.40159538783353321,0.0023185040337758266,-0.028389230997067916,0.030515949432960356,-0.3732061568364653,0.030091453303534806,-0.37312549604110329,0.07069060215887836,2225.5178332085629,2048.4441942453668,2230,43024,40794,116,43024,0.051727357595959533,1.3779893793614853e-08,0.097348295540659449,0.82035731522236988,4.0361249364031924,0,0,0,0,1,1,1
wsl2_cuda,gpu,40,0,1,0,0,1,6,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.030091453303529865,-0.37312549604110323,0.0019208649347384078,-0.023925890155384766,0.028170588368791459,-0.34919960588571847,0.028082248426103362,-0.34936532631919243,0.064121038101864244,1819.2812695934699,1679.8646262269353,1807,40794,38987,141,40794,0.044596785546734075,8.9176800527864646e-11,0.095450060147295679,1.2138390620064594,5.3238920004616865,0,0,0,0,1,1,1
wsl2_cuda,gpu,40,0,1,0,0,1,7,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.028082248426098723,-0.34936532631921396,0.0015961027038497691,-0.020127722899280439,0.026486145722248954,-0.32923760341993352,0.026867442000042051,-0.32889409277367265,0.057607272449130616,1487.3542262428828,1376.8189788491748,1510,38987,37477,149,38987,0.038150004520555128,3.2967730526441165e-13,0.093771089631723425,1.7001071507858294,6.7547132895621447,0,0,0,0,1,1,1
wsl2_cuda,gpu,40,0,1,0,0,1,8,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.02686744200003776,-0.32889409277369364,0.0013314317976000074,-0.016865155477770722,0.025536010202437752,-0.3120289372959229,0.025416483967936752,-0.31195920249154474,0.051266957096907415,1215.5124916638233,1127.5129598910385,1220,37477,36257,165,37477,0.032433559027238663,1.417211187617315e-15,0.093514455988443879,2.2787087040142673,8.1469965547155088,0,0,0,0,1,1,1
wsl2_cuda,gpu,40,0,1,0,0,1,9,0.090627771956623901,34,0.03037936489204407,0.050000000000000003,-0.63531023680853094,64000,0,0.02541648396793298,-0.31195920249160042,0.0010980407339135695,-0.014125421378923413,0.02431844323401941,-0.297833781112677,0.024596101538237519,-0.2982558605358378,0.045266005914471781,996.14688300570162,925.30620818876264,970,36257,35287,185,36257,0.027474608572295049,4.3585551069962727e-18,0.092081491893363676,2.9428245464632821,9.624839528841056,0,0,0,0,1,1,1
