backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
wsl2_cuda,gpu,48,0,1,0,0,1,10,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.018640347943706836,-0.28720185735932913,0.0009317273070159073,-0.014094376848687386,0.01770862063669093,-0.27310748051064176,0.017593747538506597,-0.27287801747101476,0.049078626602585516,1744.525768986495,1618.2879216348581,1772,58351,56579,-33,58351,0.029897101489031807,1.2006606513069326e-20,0.094063087956854377,3.2154263159682244,11.130820633426785,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,11,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.017593747538507856,-0.27287801747097956,0.00076336628454129658,-0.011787347590591423,0.016830381253966558,-0.26109066988038815,0.016684189662429946,-0.26114071413623385,0.043197193774085964,1431.8187719759389,1331.1600024132013,1424,56579,55155,9,56579,0.025306540800932129,2.4449933865959121e-23,0.093698146038472652,3.9702012584605493,12.71399757088022,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,12,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.016684189662429821,-0.26114071413622997,0.00063440398982361225,-0.0098581754075951853,0.016049785672606211,-0.25128253872863476,0.016104351681058834,-0.2506962979650133,0.037751547623339071,1177.2808139702825,1096.1079867303306,1242,55155,53913,9,55155,0.021344951753608604,2.1390523548770733e-26,0.093627261715370613,4.7901236680869346,14.513026796039199,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,13,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.016104351681057505,-0.25069629796512771,0.00052623691416749661,-0.0081193449809361679,0.015578114766890009,-0.24257695298419155,0.015664451532677204,-0.24267337367700872,0.032388365224359755,955.58903046266005,891.08481950093267,943,53913,52970,-34,53913,0.017724649536524771,5.0258831344497556e-29,0.091284023574373985,5.677146530967307,16.059651073424181,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,14,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.015664451532674595,-0.24267337367712311,0.00043964257060931486,-0.0066801079224035184,0.015224808962065279,-0.2359932657547196,0.015134046053185562,-0.23585874052626934,0.027529393376682275,776.02473408544517,724.30658394289242,792,52970,52178,-32,52970,0.014650268719755432,2.5226333529890441e-32,0.091901967149795163,6.6068205491197745,18.000636257395211,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,15,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.015134046053180696,-0.23585874052636946,0.00034663267863544172,-0.0052912101804557677,0.014787413374545253,-0.23056753034591368,0.014852876269269382,-0.230634915344828,0.022435738657674901,607.70932327470132,568.45719320879118,599,52178,51579,-37,52178,0.0116468496928725,5.1941726094886543e-35,0.09182076816892247,7.5898658075813277,19.580986551042365,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,16,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.014852876269263142,-0.23063491534492533,0.00026591869140921121,-0.0040414744824145707,0.014586957577853931,-0.22659344086251076,0.014598979372529823,-0.22652579210470952,0.017524825769622148,459.71253038376454,431.28878214996132,468,51579,51111,-1,51579,0.0089127848617414941,1.765877492794547e-37,0.088777697793458593,8.6082370823723462,21.033217524369618,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,17,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.014598979372522298,-0.22652579210481241,0.00019676293500316648,-0.0029902282856414052,0.014402216437519131,-0.223535563819171,0.014345829407486984,-0.22351903067847559,0.013201535409301888,337.49226402396806,317.71150453080116,340,51111,50771,7,51111,0.0066031238681295229,1.869947781156983e-40,0.090381442050956509,9.6524414607519127,22.783462550483346,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,18,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.014345829407478127,-0.22351903067858422,0.00013480384387867442,-0.0020833243828518272,0.014211025563599452,-0.22143570629573239,0.014185946805112063,-0.22112382441678149,0.0093208806932945643,233.72730329697228,221.17059603341716,269,50771,50502,0,50771,0.0046035591833324587,9.1875169680594959e-44,0.086445930093764042,10.711721880430233,24.729903006256635,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,19,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.014185946805102349,-0.22112382441689288,8.6666037522088071e-05,-0.0013226891117328,0.01409928076758026,-0.21980113530516007,0.014106174134937781,-0.21968267853514586,0.0059821902274088557,147.76420847376295,140.86312067139175,161,50502,50341,19,50502,0.0029259080526268851,4.9851928339787604e-46,0.079093375332229529,11.787381808472501,26.062687452974458,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,20,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.014106174134927648,-0.21968267853525902,5.1298684697768571e-05,-0.0007595485738085214,0.014054875450229879,-0.2189231299614505,0.014055504168682306,-0.21895512225122513,0.0034582160346617523,84.607221759497236,81.433130498937899,81,50341,50260,28,50341,0.0016806821827039041,5.6680089965585393e-49,0.072513336770890668,12.866582591939833,27.794766229699839,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,21,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.014055504168672024,-0.21895512225133945,2.876284304070144e-05,-0.00042138349378122034,0.014026741325631323,-0.21853373875755824,0.014030759310483218,-0.21864057495760575,0.0019250200014440692,46.864105364406107,45.633029266101346,35,50260,50225,23,50260,0.00093243345333080202,3.7590025031677324e-52,0.051885606411601885,13.939346050173606,29.664567916088583,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,22,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.01403075931047287,-0.21864057495772043,1.7498515583052361e-05,-0.00025413051841657224,0.014013260794889817,-0.21838644443930386,0.014008354757596488,-0.21835284629305801,0.0011626688599490245,28.246405653537852,27.744663055238586,32,50225,50193,25,50225,0.00056239732510777205,5.6787589453323911e-55,0.039111773268455163,14.997075342266694,31.324032520453283,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,23,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.014008354757586076,-0.21835284629317278,1.3312859381930421e-05,-0.0001929011936847625,0.013995041898204146,-0.21815994509948802,0.013997732508880627,-0.2182088665860957,0.00088371223758346943,21.437279290207769,21.133822868312738,16,50193,50177,29,50193,0.00042709699141728466,3.8741042766008987e-58,0.031104748249681909,16.039036072978941,33.186612462125083,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,24,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013997732508870184,-0.21820886658621053,1.4488665921030996e-05,-0.00020985424910472571,0.013983243842949153,-0.21799901233710581,0.013971787206421938,-0.21794849673064701,0.00096201338791316151,23.321247982884643,22.964096651276556,29,50177,50148,34,50177,0.00046477963973303788,1.3133833202951103e-60,0.041489929176969101,17.053536327844085,34.639563506368141,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,25,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.01397178720641142,-0.21794849673076186,1.9714893414211086e-05,-0.00028623010752001199,0.013952072312997209,-0.21766226662324184,0.013950562903392508,-0.21766988766913226,0.0013136925126722451,31.811798164413023,31.157094244523087,31,50148,50117,29,50148,0.00063435826283028283,5.3166207904734291e-63,0.041639827106150371,18.045412594161451,36.047201969161108,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,26,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013950562903381947,-0.21766988766924725,2.8323659952932441e-05,-0.00041134697415611205,0.013922239243429014,-0.21725854069509112,0.013922257101219171,-0.21730132029988958,0.0018903491775883786,45.72616488666111,44.404306908949188,41,50117,50076,44,50117,0.00091238830908995175,7.5259786603654218e-65,0.048199957196430269,18.997704462916861,37.134996153801325,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,27,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013922257101208538,-0.21730132030000462,3.5902570108399904e-05,-0.00052534624522936968,0.013886354531100138,-0.21677597405477525,0.01387504710692646,-0.21672586561801613,0.0024182524107788299,58.415573738876411,56.309358823579878,64,50076,50012,40,50076,0.0011665383365060391,2.2474303685964862e-67,0.059121968702018579,19.901746795377914,38.620360265262086,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,28,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013875047106915707,-0.21672586561813142,3.737994627532353e-05,-0.00055645540358461362,0.013837667160640383,-0.2161694102145468,0.01383379894512724,-0.21612397644816217,0.0025680705034471225,61.901747440064327,59.577377498177533,67,50012,49945,45,50012,0.0012377378917072768,1.2251978184526914e-69,0.064429444069953587,20.754855993329276,39.951946854742985,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,29,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013833798945116361,-0.21612397644827763,3.4123780795766616e-05,-0.00051325724800356856,0.013799675164320594,-0.21561071920027405,0.013783209756480978,-0.21555933264901134,0.002375202753435412,57.132427705590615,55.208986749439148,63,49945,49882,48,49945,0.0011439068516486258,3.8727908333708402e-72,0.060992207481540141,21.543997798031551,41.42278335812108,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,30,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013783209756469881,-0.21555933264912697,3.0714451916755378e-05,-0.00046513772318274282,0.013752495304553126,-0.21509419492594423,0.013743162038941348,-0.21499384321001574,0.0021581049937838053,51.810533849505561,50.275303887273743,63,49882,49819,53,49882,0.0010386619191192325,1.6753331050406265e-74,0.054866904731265979,22.257389999884669,42.813459640696522,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,31,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.01374316203893013,-0.21499384321013154,3.0838357677986599e-05,-0.00047171569148719096,0.013712323681252143,-0.21452212751864436,0.013725498679886192,-0.21465294010968955,0.0021942920340423263,52.559962753709897,50.985170802044259,38,49819,49781,47,49819,0.0010550184217609727,7.6289170897027822e-77,0.055510346468985332,22.881338213147121,44.191026079656289,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,32,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013725498679874909,-0.2146529401098054,3.451803737488436e-05,-0.00053032103116189299,0.013690980642500024,-0.21412261907864349,0.013686691449878944,-0.21406023998151288,0.0024707779006375892,59.088339536941405,57.069356327618593,66,49781,49715,29,49781,0.001186965700507049,2.9575680686915028e-80,0.063682545197864052,23.391893188094908,46.197999884914459,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,33,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013686691449867517,-0.21406023998162835,3.8086905864595616e-05,-0.00058562709338117673,0.013648604544002923,-0.21347461288824718,0.013642003510519255,-0.2133960541256259,0.0027359963011307563,65.260739236295592,62.74277870431473,74,49715,49641,35,49715,0.0013126971585295303,4.9815684085538117e-84,0.068002155263899008,23.800459872274367,48.417959125591466,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,34,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013642003510507639,-0.21339605412574092,3.9974866180453311e-05,-0.00061604169506815571,0.013602028644327186,-0.21278001243067277,0.013605557125758483,-0.21286696177026707,0.0028870234756576524,68.68728383555478,65.928237502103144,59,49641,49582,42,49641,0.0013836805027206296,7.4741346202201604e-85,0.072572483382840627,24.08600489806474,48.90259690414964,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,35,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013605557125746733,-0.21286696177038172,3.987600205234392e-05,-0.00062225060952716038,0.013565681123694389,-0.21224471116085455,0.013564450324775348,-0.21226722934969017,0.0029232213781772679,69.447914113735422,66.809995647294187,67,49582,49515,39,49582,0.0014006678656313869,8.2071552746721686e-85,0.069840047415221151,24.220256278812069,48.878693590803991,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,36,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013564450324763399,-0.21226722934980438,3.9458270694465155e-05,-0.00062891169794535809,0.013524992054068933,-0.21163831765185903,0.013524624400129177,-0.21161393043322468,0.0029626107810643639,70.27311230558557,67.778954201742508,73,49515,49442,52,49515,0.0014192287651335065,3.0701665426830263e-86,0.074129863706311985,24.191886857439922,49.718203963405173,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,37,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.01352462440011701,-0.21161393043333845,4.0394104061588685e-05,-0.00064865825110665314,0.013484230296055421,-0.21096527218223179,0.013497640208629258,-0.21101404329732254,0.0030649711974012634,72.538043198590231,69.954659872471069,67,49442,49375,33,49442,0.0014671340803080423,2.4010469470607588e-88,0.072129629746104915,23.979888842274804,50.957594209435754,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,38,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013497640208616952,-0.21101404329743589,4.1961803492167535e-05,-0.00067351909172831247,0.013455678405124785,-0.21034052420570759,0.013462394268128099,-0.21032627856891728,0.0031914829729638829,75.343792978465828,72.51364170195879,77,49375,49298,44,49375,0.0015259502375385484,1.1114038004500634e-89,0.069518428688167308,23.558925508579033,51.742686454742525,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,39,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013462394268115668,-0.21032627856903019,4.2800758252376865e-05,-0.00068942290848811555,0.013419593509863291,-0.20963685566054208,0.013433190246665939,-0.20968209663091014,0.003277471104776635,77.14298528546297,74.096116223081864,72,49298,49226,38,49298,0.001564829917754533,1.4456264062322803e-88,0.071979137828789327,22.919854241364373,51.08722110379199,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,40,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013433190246653326,-0.20968209663102255,4.427233156157036e-05,-0.00070838838648321783,0.013388917915091756,-0.20897370824453934,0.013395865837018645,-0.20897700515035256,0.0033780544957669858,79.32249602552217,76.147638897907242,79,49226,49147,47,49226,0.0016113943043416521,6.0804537450729953e-87,0.075062641728812773,22.040206675593065,50.131905973581254,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,0,1,0,0,1,41,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.013395865837005782,-0.20897700515046447,4.6001955327188364e-05,-0.00073684146004355145,0.013349863881678595,-0.20824016369042092,0.013352559746007412,-0.20814756293695696,0.0035255690656070121,82.609260928376628,79.362952993062279,93,49147,49054,46,49147,0.0016808607021461459,3.7752250856391446e-83,0.079391615940409152,20.923177946375553,47.900511394129694,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,0,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.041666666666667712,-0.6357104870107374,0.0041504190709353711,-0.063323158293195736,0.037516247595732341,-0.57238732871754161,0.037326500176508598,-0.57294575809115511,0.099610057702455609,10740.600192126692,9690.3557669441871,10710,110592,99882,-120,110592,0.097119142362256702,0.070982009395745213,0.10000000000000001,0.0085135779917164239,0.087568230771977076,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,1,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.037326500176509111,-0.57294575809099413,0.0035092426046097807,-0.053941264992536569,0.03381725757189933,-0.51900449309845753,0.033171046668826372,-0.5185776715368855,0.09414668572222766,8676.1416228792932,7875.1121843908995,8756,99882,91126,-56,99882,0.086863915649259063,0.016751031132163526,0.10000000000000001,0.053021877717737434,0.45648994374651014,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,2,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.03317104666882803,-0.51857767153652901,0.0028693729192111228,-0.045039493917417808,0.030301673749616908,-0.47353817761911121,0.03056860019587361,-0.47290777006968565,0.08685054823199205,6940.9843861706931,6339.5445227921628,7023,91126,84103,17,91126,0.076169088801996063,0.0013315146066796171,0.099942716149988259,0.13805232522986258,1.1034317803448306,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,3,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.030568600195876157,-0.47290777006940748,0.0024774612337350758,-0.038634366604764298,0.02809113896214108,-0.43427340346464316,0.027448751586095901,-0.43443074777425805,0.081692649617912144,5744.2160385141724,5265.4528513798423,5685,84103,78418,-116,84103,0.068299775733495507,4.2616022228039227e-05,0.099072208416839488,0.26486186301441711,1.9827943934373851,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,4,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.027448751586096741,-0.43443074777407825,0.0021314441657606154,-0.033661330989803527,0.025317307420336124,-0.40076941678427475,0.025971267677444197,-0.40056902809476502,0.077484435372756538,4851.9455940302068,4458.9606579565698,4854,78418,73564,-48,78418,0.061872855645772738,7.8985033978520622e-07,0.097635670367918218,0.44779252435816053,3.001732206514415,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,5,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.025971267677444891,-0.40056902809464096,0.001919965572827731,-0.02981884122916784,0.024051302104617159,-0.37075018686547312,0.024520618517822845,-0.37051997157103611,0.074439050726916242,4171.4281409794667,3835.4742289548376,4184,73564,69380,-18,73564,0.056704748803483584,8.9622519442727978e-09,0.096724449745550251,0.69726450332677647,4.146034728928317,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,6,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.024520618517824395,-0.37051997157089173,0.0017028207062740053,-0.025529745064852415,0.02281779781155039,-0.34499022650603933,0.023193772579421578,-0.34460695647290351,0.068904843621373751,3470.7101536434338,3201.1346307204162,3518,69380,65862,22,69380,0.050024649086818015,7.8427242000296058e-11,0.095188989273814958,1.0369452889765931,5.3567098218479003,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,7,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.0231937725794246,-0.34460695647281381,0.0015035154253191854,-0.021925334166350671,0.021690257154105413,-0.32268162230646313,0.022138078700226261,-0.32333084285005664,0.063629588591610858,2902.3158820411245,2682.8487438458801,2814,65862,63048,-88,65862,0.044066622362532636,2.4657723336432081e-13,0.094330742220287783,1.4614299104969322,6.8289181004485977,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,8,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.022138078700229331,-0.32333084284995584,0.0013359328551367467,-0.01891116037850658,0.020802145845092584,-0.30441968247144924,0.02057561025272894,-0.30469612184073552,0.058497239873610191,2444.1842170802311,2263.7002559409771,2417,63048,60631,-121,63048,0.038767038083368718,9.6274515740169491e-16,0.093185236210707262,1.9664685272065436,8.2457844022495799,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,9,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.020575610252731781,-0.30469612184064032,0.0011340748038490892,-0.016410435746505372,0.019441535448882691,-0.28828568609413496,0.019426280613830397,-0.28839005671107415,0.053864082994633973,2074.0215365621757,1922.5583378739525,2058,60631,58573,-49,60631,0.034207279057943553,1.7372159826914409e-18,0.09365280195093377,2.5541270279878305,9.8598554431868823,0,0,0,0,1,1,1
wsl2_cuda,gpu,48,1,1,0,0,1,10,0.075538987083082362,41,0.031044803899666462,0.04166666666666665,-0.63571048701123523,110592,0,0.019426280613833551,-0.28839005671097118,0.00095670236339200489,-0.014095862768108404,0.018469578250441546,-0.27429419394286275,0.018327552936256451,-0.2745354713450267,0.048879441291902262,1745.6864802853083,1619.8845099380824,1718,58573,56855,-25,58573,0.029803603713064182,5.3643789482545361e-21,0.092993633097591288,3.2264359969696441,11.336664398144602,0,0,0,0,1,1,1
