arm,L,polarity,tick,source_index,source_x,source_y,source_z,activity,field_norm2,wave_norm2,mean_radius,near_activity,near_fraction,leading_activity,trailing_activity,transverse_activity,leading_fraction,trailing_fraction,transverse_fraction,radial_alignment,signed_source_divergence,manifested_count,max_support_radius,exact_tick_energy,relative_release_energy_drift,movement_events,reaction_events,valid
stationary_minus,49,-1,19,58824,24,24,24,0.0079106811298098705,0.015062927343026401,0.0056190468539218637,4.0902314018082659,0.0045324385112444623,0.57295173915743425,0.00048825774342193184,0.00048825774342193602,0.0024017271317213927,0.061721327836363804,0.061721327836364331,0.30360560516981894,0.71522056938192635,0.074686286500146623,1,19,0.0064791634777016851,0,0,0,1
stationary_minus,49,-1,20,58824,24,24,24,0.012663002976113568,0.019770048706247538,0.0075978099477964521,3.0916976748638518,0.0092895644830497219,0.73359885491401855,0.00053866630314325283,0.0005386663031432705,0.0022961058867775443,0.042538590898173835,0.04253859089817523,0.18132396328964992,0.68402723424561496,0.12038833033309163,1,20,0.0083320800069706449,0,0,0,1
stationary_minus,49,-1,21,58824,24,24,24,0.014182609809295777,0.023073260751273444,0.0058864365156294169,2.9945133507648798,0.010657127014969488,0.75142214009049557,0.00058948086130578112,0.00058948086130580324,0.0023465210717150877,0.04156363809144737,0.041563638091448932,0.16545058372663513,0.76222327886154362,0.14213652430461562,1,21,0.011213032880284477,0,0,0,1
stationary_minus,49,-1,22,58824,24,24,24,0.011178788833567628,0.018600251676187451,0.007011013276286047,3.6299951014627885,0.0074950849902395145,0.67047379656491046,0.00063929364798400779,0.00063929364798401365,0.0024051165473606435,0.057188095911100766,0.057188095911101293,0.21515001161293679,0.83151197117887454,0.10902504271761221,1,22,0.010727681053935191,0,0,0,1
stationary_minus,49,-1,23,58824,24,24,24,0.0088229026266601809,0.015705150145611902,0.0066331941280821875,4.4189516730687535,0.0051271558242699643,0.58111894024277544,0.00068631789427745079,0.00068631789427744906,0.0023231110138353223,0.077788220421202744,0.07778822042120255,0.26330461891481988,0.84668012655853808,0.074578788177438807,1,22,0.0078421366830716509,0,0,0,1
stationary_minus,49,-1,24,58824,24,24,24,0.0093578740267279293,0.016436582072911463,0.006276843769823303,4.4168142149409446,0.0054264191436778821,0.57987734480919084,0.00073322608286166037,0.00073322608286166286,0.0024650027173269691,0.078353916794287076,0.078353916794287354,0.26341482160226098,0.7681848442636986,0.090482796944945598,1,23,0.0070501552464561339,0,0,0,1
empty_control,49,1,0,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,1,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,2,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,3,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,4,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,5,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,6,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,7,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,8,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,9,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,10,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,11,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,12,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,13,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,14,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,15,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,16,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,17,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,18,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,19,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,20,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,21,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,22,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,23,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
empty_control,49,1,24,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
production_moving,49,1,0,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,6,0,1
production_moving,49,1,1,58824,24,24,24,0.012770366987580004,0.010946028846497135,0.010946028846497135,1.1331688528483255,0.012770366987580004,1,0,0,0,0,0,0,1,0.12813681465428156,1,1,0.0054730144232485673,0,6,0,1
production_moving,49,1,2,58824,24,24,24,0.022027193851592967,0.031351588794905377,0.0058108548197453981,1.2214498363682214,0.022027193851592967,1,0,0,0,0,0,0,0.99039510568123801,0.21356135775713592,1,2,0.014594705128662802,0,6,0,1
production_moving,49,1,3,58824,24,24,24,0.013029123071783031,0.023047805518540819,0.005480104900705913,1.3867303694913391,0.013027819675191607,0.99989996283063387,0,0,1.3033965914229349e-06,0,0,0.00010003716936603973,0.9874725167904318,0.15344779038846065,1,3,0.015675794397452706,0,6,0,1
production_moving,49,1,4,58824,24,24,24,0.0082152019409178281,0.01424903276687005,0.0089647733415544415,1.5653581667507854,0.0081898869038831614,0.99691851311547452,1.6019798983744166e-08,1.6019798983744166e-08,2.5282997436735111e-05,1.9500188916785636e-06,1.9500188916785636e-06,0.0030775868467465104,0.99233897229093493,0.047458079501585808,1,4,0.0085811460710193653,0,6,0,1
production_moving,49,1,5,58824,24,24,24,0.0041310247342089563,0.011340638352754069,0.0037486965606391667,2.2402604263875814,0.003991154853089888,0.96614160163196128,4.8157094489379152e-07,4.8157094489379173e-07,0.00013890673922926892,0.00011657421000312815,0.00011657421000312821,0.033625249948029651,0.99449726262669869,0.043586242357063383,1,5,0.0038887097984421563,0,6,0,1
production_moving,49,1,6,58824,24,24,24,0.01421695416522206,0.02004837317539029,0.0094474688138257764,1.5365871786979302,0.013823116673485084,0.97229804027219879,3.8053434039776778e-06,3.8053434039776846e-06,0.0003862268049290334,0.00026766235297335508,0.00026766235297335557,0.027166635021855314,0.93955023383488245,0.13015437978535602,1,6,0.0074208566324609516,0,6,0,1
production_moving,49,1,7,58824,24,24,24,0.016380065443955358,0.026822610717712716,0.004355156087098311,1.5582690983699343,0.015682923211566887,0.95743959419614322,1.4284738327962888e-05,1.4284738327962863e-05,0.00066857275573257058,0.00087208066273229104,0.00087208066273228952,0.040816244478393715,0.97254758419283038,0.17094673657505355,1,7,0.012860712646423729,0,6,0,1
production_moving,49,1,8,58824,24,24,24,0.011304087688017907,0.018364077503734668,0.0080159290245294303,1.875255823955748,0.010435924250796076,0.92319915934993446,3.3121289590961024e-05,3.3121289590961031e-05,0.00080192085803984406,0.0029300276594694933,0.0029300276594694937,0.070940785331120804,0.90841839820942483,0.1124654808586964,1,8,0.012105179592022456,0,6,0,1
production_moving,49,1,9,58824,24,24,24,0.0073539869058643686,0.014203499142789542,0.0062518938971228444,2.3818517199730551,0.0063873563631948287,0.86855693992347072,5.5440403440398383e-05,5.5440403440398437e-05,0.00085574973578885698,0.0075388227025789166,0.0075388227025789236,0.11636541467138693,0.90677471207538984,0.051404846625804961,1,9,0.0069992739267392516,0,6,0,1
production_moving,49,1,10,58824,24,24,24,0.0075936050162619872,0.014218776664685392,0.0060536507423665439,2.5632506852101846,0.006270913527365805,0.82581507912729335,7.673384537447558e-05,7.6733845374474984e-05,0.0011692237981472031,0.010105061457653802,0.010105061457653724,0.15397479795739533,0.86995140982641295,0.078221235818140833,1,10,0.005536624433493495,0,6,0,1
production_moving,49,1,11,58824,24,24,24,0.015635558629127303,0.023296093285739138,0.0079114802756962525,1.9055198141214631,0.013846676278695928,0.88558884317066311,0.00010250720808409309,0.00010250720808409371,0.0015838679342634512,0.0065560310645462697,0.0065560310645463096,0.10129909470026109,0.80328353837334332,0.1449324179467365,1,11,0.0095313994572986203,0,6,0,1
production_moving,49,1,12,58824,24,24,24,0.013801985075358328,0.023296112105153702,0.0049689247199973486,2.1261599325860656,0.011850957593627897,0.85864153083213079,0.00014033578462234819,0.00014033578462235033,0.0016703559124858634,0.010167797157881275,0.010167797157881431,0.12102287485211598,0.73759522663791344,0.14864330188945429,1,12,0.012539285866549241,0,6,0,1
production_moving,49,1,13,58824,24,24,24,0.013119530950503199,0.019110800326450652,0.010720263244911599,2.2665895144873693,0.01089036464532739,0.83008795713917582,0.00018496914451381712,0.00018496914451382137,0.0018592280161481923,0.014098762006939176,0.0140987620069395,0.14171451884694716,0.58440306684021603,0.089031479083494361,1,13,0.011367855213231024,0,6,0,1
production_moving,49,1,14,61225,25,24,24,0.011959086059095276,0.021259076160159648,0.0065750755576295975,2.7457440098757049,0.0094329679592489845,0.78876997060113163,0.00010761034951849529,0.00045540266431312815,0.0019631050860147866,0.0089982084740208128,0.038080055788776559,0.16415176513608085,0.54394403951750658,0.026971225775783005,1,15,0.0096241404059655526,0,6,0,1
production_moving,49,1,15,61225,25,24,24,0.027923349446242401,0.028503924145808591,0.028059136073668878,1.8681055750471531,0.02513347801806054,0.90008822424570245,0.00014218321116860215,0.00051859799001024564,0.0021290902270030445,0.0050919110346103382,0.018572198546905786,0.076247666172782599,0.60451678103021211,0.13633086527823651,1,16,0.015936094803269244,0,6,0,1
production_moving,49,1,16,63626,26,24,24,0.036739227268365211,0.050747167079335832,0.015885463770153079,2.2755920410047619,0.033338450033719026,0.90743470977751162,8.6872770727100377e-05,0.00098931339010844069,0.0023245910738109959,0.0023645780596453455,0.026927985797902228,0.063272726364950391,0.47428704665070626,0.018354603859818866,1,18,0.024103357568147951,0,6,0,1
production_moving,49,1,17,63626,26,24,24,0.048987797115114043,0.039393630839893397,0.060167578325155215,1.8432021401689078,0.045196472869738817,0.92260676191529545,0.00011449234604187932,0.0010725938748968066,0.0026042380244374564,0.0023371605335271418,0.021895123644289832,0.053160953906906332,0.54632463506389883,0.16503740707631781,1,19,0.03267837606422834,0,6,0,1
production_moving,49,1,18,66027,27,24,24,0.073098048015232481,0.084371535774162593,0.042390312358832519,2.4461341663614182,0.067259055229181103,0.92012108469935305,7.2770619425758701e-05,0.0021275982049947769,0.0036386239616312253,0.00099552069311884287,0.029106087819902097,0.049777306787631231,0.38032428837880378,0.022893084935234807,1,21,0.042336522707167368,0,6,0,1
production_moving,49,1,19,68428,28,24,24,0.073035490213694279,0.058298586115924089,0.086132612730293309,2.5574206992403297,0.064151795901387282,0.87836469247602467,4.4907934323477834e-05,0.0042194349391542069,0.0046193514388306878,0.00061487824880865273,0.057772391570297912,0.063248037704887641,0.41528127155609368,0.0066115243581543002,1,23,0.053400922062355971,0,6,0,1
production_moving,49,1,20,68428,28,24,24,0.11348293251467201,0.10307218152179128,0.10251084707542588,2.6393212952941592,0.099693593321311211,0.87848975270728047,6.2661751251067555e-05,0.0048978640658141294,0.0088288133762985527,0.0005521689461361613,0.043159477441075934,0.077798600905533449,0.41772045880205488,0.16512463066081626,1,24,0.062441679293198875,0,6,0,1
production_moving,49,1,21,70829,29,24,24,0.096357075274923973,0.10312364209210977,0.075826257735615896,2.8910013604239255,0.076941349224510666,0.79850233109487012,3.976159923093328e-05,0.0095504388158566232,0.0098255256353259966,0.00041264846527861419,0.099115075759693957,0.10196994468015985,0.37181220588287289,0.019490882267728982,1,24,0.073705144122402838,0,6,0,1
production_moving,49,1,22,70829,29,24,24,0.14581045686954014,0.11103780476513399,0.16373487420192326,2.7725291751205963,0.11406888979304702,0.78230939153497747,5.5109504164396799e-05,0.012151048169937244,0.019535409402398653,0.00037795303126787744,0.083334545620476708,0.13397810981332717,0.44069398954669176,0.21026252241202426,1,24,0.086009265769104629,0,6,0,1
production_moving,49,1,23,73230,30,24,24,0.14798328951892029,0.16386749833303788,0.096516128161488982,3.2184276969018306,0.10550956374738509,0.71298295970029268,3.5879160916841687e-05,0.026599374691226699,0.015838471919392166,0.00024245413812249651,0.17974579952708686,0.1070287866345014,0.34836808289493387,0.025679072294842814,1,24,0.098310067731879461,0,6,0,1
production_moving,49,1,24,73230,30,24,24,0.15874516503749866,0.1137120056074513,0.19351611536973229,2.9664969326993869,0.11228036625239472,0.70729943948763374,4.9274194740430598e-05,0.023808110384873685,0.022607414205491939,0.0003103980819119189,0.14997691664656213,0.14241324578390549,0.43119384657753212,0.20348951672910959,1,24,0.1095489089019475,0,6,0,1
source_off,49,1,0,58824,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1
source_off,49,1,1,58824,24,24,24,0.012770366987580004,0.010946028846497135,0.010946028846497135,1.1331688528483255,0.012770366987580004,1,0,0,0,0,0,0,1,0.12813681465428156,1,1,0.0054730144232485673,0,0,0,1
source_off,49,1,2,58824,24,24,24,0.022027193851592967,0.031351588794905377,0.0058108548197453981,1.2214498363682214,0.022027193851592967,1,0,0,0,0,0,0,0.99039510568123801,0.21356135775713592,1,2,0.014594705128662802,0,0,0,1
source_off,49,1,3,58824,24,24,24,0.013029123071783031,0.023047805518540819,0.005480104900705913,1.3867303694913391,0.013027819675191607,0.99989996283063387,0,0,1.3033965914229349e-06,0,0,0.00010003716936603973,0.9874725167904318,0.15344779038846065,1,3,0.015675794397452706,0,0,0,1
source_off,49,1,4,58824,24,24,24,0.0082152019409178281,0.01424903276687005,0.0089647733415544415,1.5653581667507854,0.0081898869038831614,0.99691851311547452,1.6019798983744166e-08,1.6019798983744166e-08,2.5282997436735111e-05,1.9500188916785636e-06,1.9500188916785636e-06,0.0030775868467465104,0.99233897229093493,0.047458079501585808,1,4,0.0085811460710193653,0,0,0,1
source_off,49,1,5,58824,24,24,24,0.0041310247342089563,0.011340638352754069,0.0037486965606391667,2.2402604263875814,0.003991154853089888,0.96614160163196128,4.8157094489379152e-07,4.8157094489379173e-07,0.00013890673922926892,0.00011657421000312815,0.00011657421000312821,0.033625249948029651,0.99449726262669869,0.043586242357063383,1,5,0.0038887097984421563,0,0,0,1
source_off,49,1,6,58824,24,24,24,0.01421695416522206,0.02004837317539029,0.0094474688138257764,1.5365871786979302,0.013823116673485084,0.97229804027219879,3.8053434039776778e-06,3.8053434039776846e-06,0.0003862268049290334,0.00026766235297335508,0.00026766235297335557,0.027166635021855314,0.93955023383488245,0.13015437978535602,1,6,0.0074208566324609516,0,0,0,1
source_off,49,1,7,58824,24,24,24,0.016380065443955358,0.026822610717712716,0.004355156087098311,1.5582690983699343,0.015682923211566887,0.95743959419614322,1.4284738327962888e-05,1.4284738327962863e-05,0.00066857275573257058,0.00087208066273229104,0.00087208066273228952,0.040816244478393715,0.97254758419283038,0.17094673657505355,1,7,0.012860712646423729,0,0,0,1
source_off,49,1,8,58824,24,24,24,0.011304087688017907,0.018364077503734668,0.0080159290245294303,1.875255823955748,0.010435924250796076,0.92319915934993446,3.3121289590961024e-05,3.3121289590961031e-05,0.00080192085803984406,0.0029300276594694933,0.0029300276594694937,0.070940785331120804,0.90841839820942483,0.1124654808586964,1,8,0.012105179592022456,0,0,0,1
source_off,49,1,9,58824,24,24,24,0.0073539869058643686,0.014203499142789542,0.0062518938971228444,2.3818517199730551,0.0063873563631948287,0.86855693992347072,5.5440403440398383e-05,5.5440403440398437e-05,0.00085574973578885698,0.0075388227025789166,0.0075388227025789236,0.11636541467138693,0.90677471207538984,0.051404846625804961,1,9,0.0069992739267392516,0,0,0,1
source_off,49,1,10,58824,24,24,24,0.0075936050162619872,0.014218776664685392,0.0060536507423665439,2.5632506852101846,0.006270913527365805,0.82581507912729335,7.673384537447558e-05,7.6733845374474984e-05,0.0011692237981472031,0.010105061457653802,0.010105061457653724,0.15397479795739533,0.86995140982641295,0.078221235818140833,1,10,0.005536624433493495,0,0,0,1
source_off,49,1,11,58824,24,24,24,0.015635558629127303,0.023296093285739138,0.0079114802756962525,1.9055198141214631,0.013846676278695928,0.88558884317066311,0.00010250720808409309,0.00010250720808409371,0.0015838679342634512,0.0065560310645462697,0.0065560310645463096,0.10129909470026109,0.80328353837334332,0.1449324179467365,1,11,0.0095313994572986203,0,0,0,1
source_off,49,1,12,58824,24,24,24,0.013801985075358328,0.023296112105153702,0.0049689247199973486,2.1261599325860656,0.011850957593627897,0.85864153083213079,0.00014033578462234819,0.00014033578462235033,0.0016703559124858634,0.010167797157881275,0.010167797157881431,0.12102287485211598,0.73759522663791344,0.14864330188945429,1,12,0.012539285866549241,0,0,0,1
source_off,49,1,13,58824,24,24,24,0.019841436811970255,0.012413431473212923,0.029418466690086763,1.8141934742179135,0.017612270506794654,0.88765096367261298,0.00018496914451381712,0.00018496914451382137,0.0018592280161481923,0.0093223664327689217,0.0093223664327691368,0.09370430346186058,0.48452143448588625,-0.039105335570787186,0,13,0.012539285866549264,1.7984600899687876e-15,0,0,1
source_off,49,1,14,58824,24,24,24,0.021193081807301409,0.024378114170196346,0.013957710506546667,1.8945031948799302,0.018606278581400081,0.87794114846430094,0.00023047248527530267,0.00023047248527530362,0.0021258582553508568,0.01087489244702017,0.010874892447020215,0.10030906664166508,0.20890091787467008,-0.15320077714772717,0,14,0.012539285866548762,3.8182691140875793e-14,0,0,1
source_off,49,1,15,58824,24,24,24,0.014723002000990521,0.012745637988191734,0.019302036830576842,2.4360922620538377,0.012119687703363198,0.82318046975391435,0.00028089113824595886,0.0002808911382459626,0.0020415320211356457,0.019078387561657691,0.019078387561657945,0.13866275512278661,0.16768826998870653,-0.050233331906700845,0,15,0.012539285866548905,2.6838558265688059e-14,0,0,1
source_off,49,1,16,58824,24,24,24,0.023853547147058313,0.022325421719606806,0.022198157425651951,1.9975576598545473,0.0209931185818664,0.88008372308079685,0.00033458528578754238,0.00033458528578754384,0.0021912579936173046,0.01402664701081174,0.014026647010811801,0.091862982897599643,0.2005932709511534,0.10048894893262068,0,16,0.012539285866548516,5.7827409046688699e-14,0,0,1
source_off,49,1,17,58824,24,24,24,0.014167642399769063,0.016138633594065172,0.013053144454323415,2.8631058243813117,0.011101343475689907,0.78357027672231927,0.00038688911779271071,0.00038688911779271874,0.0022925206884941507,0.027307939237583886,0.027307939237584452,0.16181384480254241,0.13128259044563476,0.083710571708626114,0,17,0.012539285866548953,2.2964951918062976e-14,0,0,1
source_off,49,1,18,58824,24,24,24,0.022551063630389671,0.018282759180626339,0.025842049948210512,2.3100676185872953,0.019475433859396696,0.86361486884156213,0.00044379582938419351,0.00044379582938420137,0.002188038112224731,0.019679596344455215,0.019679596344455565,0.097025938469533862,-0.12394857356813103,-0.053147411809423284,0,18,0.012539285866548367,6.9724914257251445e-14,0,0,1
source_off,49,1,19,58824,24,24,24,0.016850199039342643,0.020042295878663168,0.012293515788402862,2.9072986435414063,0.013598890533669666,0.80704628484911856,0.0005077028958316497,0.00050770289583165252,0.002235902714009775,0.030130379744846985,0.030130379744847152,0.1326929556611933,-0.41596041649311455,-0.096260450074906967,0,19,0.012539285866548597,5.1325284106032319e-14,0,0,1
source_off,49,1,20,58824,24,24,24,0.019154832899911732,0.015222708168096366,0.023941124383558891,2.8599640570751959,0.015812629519808725,0.82551644289632997,0.00057014852194006932,0.00057014852194008623,0.0022019063362227766,0.029765256889434762,0.029765256889435644,0.11495304332479576,-0.52684630865702542,0.007922849474395241,0,20,0.012539285866548063,9.3934953929908208e-14,0,0,1
source_off,49,1,21,58824,24,24,24,0.020233048309982547,0.021778865856035185,0.016171703847472661,2.887673045918925,0.016541429385321986,0.81754509413990795,0.00062567996641934459,0.00062567996641936974,0.0024402589918230203,0.030923662951501365,0.030923662951502607,0.12060757995714612,-0.40702736085724817,0.090731677678810699,0,21,0.012539285866548204,8.2729164138564217e-14,0,0,1
source_off,49,1,22,58824,24,24,24,0.016430552270725193,0.014986047610405616,0.019068105763945388,3.5483795943940737,0.012395525090395767,0.75441926029968231,0.00067567528527840608,0.00067567528527841595,0.0026836766097733744,0.041123102507167511,0.041123102507168115,0.16333453468602888,-0.31692100522876426,0.030803806899471372,0,22,0.012539285866548682,4.4546472997688424e-14,0,0,1
source_off,49,1,23,58824,24,24,24,0.021852632459719711,0.020650007970290204,0.020974670396578281,3.0374305521868692,0.017078744423198379,0.78154174123777109,0.00072530216019215993,0.00072530216019215592,0.0033232837161367846,0.033190608112276046,0.033190608112275866,0.15207704253766643,-0.18863550470741269,-0.07035362976929771,0,22,0.012539285866547548,1.3502284983150281e-13,0,0,1
source_off,49,1,24,58824,24,24,24,0.016095662761200478,0.017093169905052361,0.015265720224016338,3.9905957780814854,0.010701976096154277,0.6648981315607585,0.00077937780238940312,0.00077937780238939954,0.003834931060268441,0.048421603630273508,0.048421603630273286,0.23825866117875949,-0.084216126155658488,-0.058160504944508709,0,23,0.012539285866548367,6.9724914257251445e-14,0,0,1
stationary_plus,65,1,0,137312,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1
stationary_plus,65,1,1,137312,32,32,32,0.012770366987580004,0.010946028846497135,0.010946028846497135,1.1331688528483255,0.012770366987580004,1,0,0,0,0,0,0,1,0.12813681465428156,1,1,0.0054730144232485673,0,0,0,1
stationary_plus,65,1,2,137312,32,32,32,0.022027193851592967,0.031351588794905377,0.0058108548197453981,1.2214498363682214,0.022027193851592967,1,0,0,0,0,0,0,0.99039510568123801,0.21356135775713592,1,2,0.014594705128662802,0,0,0,1
stationary_plus,65,1,3,137312,32,32,32,0.013029123071783031,0.023047805518540819,0.005480104900705913,1.3867303694913391,0.013027819675191607,0.99989996283063387,0,0,1.3033965914229349e-06,0,0,0.00010003716936603973,0.9874725167904318,0.15344779038846065,1,3,0.015675794397452706,0,0,0,1
stationary_plus,65,1,4,137312,32,32,32,0.0082152019409178281,0.01424903276687005,0.0089647733415544415,1.5653581667507854,0.0081898869038831614,0.99691851311547452,1.6019798983744166e-08,1.6019798983744166e-08,2.5282997436735111e-05,1.9500188916785636e-06,1.9500188916785636e-06,0.0030775868467465104,0.99233897229093493,0.047458079501585808,1,4,0.0085811460710193653,0,0,0,1
stationary_plus,65,1,5,137312,32,32,32,0.0041310247342089563,0.011340638352754069,0.0037486965606391667,2.2402604263875814,0.003991154853089888,0.96614160163196128,4.8157094489379152e-07,4.8157094489379173e-07,0.00013890673922926892,0.00011657421000312815,0.00011657421000312821,0.033625249948029651,0.99449726262669869,0.043586242357063383,1,5,0.0038887097984421563,0,0,0,1
stationary_plus,65,1,6,137312,32,32,32,0.01421695416522206,0.02004837317539029,0.0094474688138257764,1.5365871786979302,0.013823116673485084,0.97229804027219879,3.8053434039776778e-06,3.8053434039776846e-06,0.0003862268049290334,0.00026766235297335508,0.00026766235297335557,0.027166635021855314,0.93955023383488245,0.13015437978535602,1,6,0.0074208566324609516,0,0,0,1
stationary_plus,65,1,7,137312,32,32,32,0.016380065443955358,0.026822610717712716,0.004355156087098311,1.5582690983699343,0.015682923211566887,0.95743959419614322,1.4284738327962888e-05,1.4284738327962863e-05,0.00066857275573257058,0.00087208066273229104,0.00087208066273228952,0.040816244478393715,0.97254758419283038,0.17094673657505355,1,7,0.012860712646423729,0,0,0,1
stationary_plus,65,1,8,137312,32,32,32,0.011304087688017907,0.018364077503734668,0.0080159290245294303,1.875255823955748,0.010435924250796076,0.92319915934993446,3.3121289590961024e-05,3.3121289590961031e-05,0.00080192085803984406,0.0029300276594694933,0.0029300276594694937,0.070940785331120804,0.90841839820942483,0.1124654808586964,1,8,0.012105179592022456,0,0,0,1
stationary_plus,65,1,9,137312,32,32,32,0.0073539869058643686,0.014203499142789542,0.0062518938971228444,2.3818517199730551,0.0063873563631948287,0.86855693992347072,5.5440403440398383e-05,5.5440403440398437e-05,0.00085574973578885698,0.0075388227025789166,0.0075388227025789236,0.11636541467138693,0.90677471207538984,0.051404846625804961,1,9,0.0069992739267392516,0,0,0,1
stationary_plus,65,1,10,137312,32,32,32,0.0075936050162619872,0.014218776664685392,0.0060536507423665439,2.5632506852101846,0.006270913527365805,0.82581507912729335,7.673384537447558e-05,7.6733845374474984e-05,0.0011692237981472031,0.010105061457653802,0.010105061457653724,0.15397479795739533,0.86995140982641295,0.078221235818140833,1,10,0.005536624433493495,0,0,0,1
stationary_plus,65,1,11,137312,32,32,32,0.015635558629127303,0.023296093285739138,0.0079114802756962525,1.9055198141214631,0.013846676278695928,0.88558884317066311,0.00010250720808409309,0.00010250720808409371,0.0015838679342634512,0.0065560310645462697,0.0065560310645463096,0.10129909470026109,0.80328353837334332,0.1449324179467365,1,11,0.0095313994572986203,0,0,0,1
stationary_plus,65,1,12,137312,32,32,32,0.013801985075358328,0.023296112105153702,0.0049689247199973486,2.1261599325860656,0.011850957593627897,0.85864153083213079,0.00014033578462234819,0.00014033578462235033,0.0016703559124858634,0.010167797157881275,0.010167797157881431,0.12102287485211598,0.73759522663791344,0.14864330188945429,1,12,0.012539285866549241,0,0,0,1
stationary_plus,65,1,13,137312,32,32,32,0.010281671619929832,0.016678349471673529,0.0082878123901344251,2.579426621039409,0.0080525053147540437,0.78319028387807998,0.00018496914451381712,0.00018496914451382137,0.0018592280161481923,0.017990182078493521,0.017990182078493934,0.18082935196493669,0.59552185697477245,0.089031479083494361,1,13,0.010151629785842466,0,0,0,1
stationary_plus,65,1,14,137312,32,32,32,0.0070641575005092301,0.014292060482043767,0.0052837761082087835,3.4051834855722944,0.0044773542746076346,0.63381291743351953,0.00023047248527530267,0.00023047248527530362,0.0021258582553508568,0.032625615334693304,0.032625615334693443,0.30093585189707495,0.54677773015319808,0.060360580609408777,1,14,0.0063808742212299874,0,0,0,1
stationary_plus,65,1,15,137312,32,32,32,0.01064969938221114,0.017243801951433286,0.0074307820964653829,2.8028935592963364,0.0080555049276318652,0.75640679032569502,0.00028089113824595886,0.0002808911382459626,0.0020324121780876743,0.026375499266688123,0.026375499266688474,0.19084221114095856,0.65169658187165336,0.10321445848175984,1,15,0.0069866614886972354,0,0,0,1
stationary_plus,65,1,16,137312,32,32,32,0.015258983014981766,0.023968936037377379,0.0064457479411792256,2.3794838727688634,0.012421668983607317,0.81405615114790542,0.00033442319997219406,0.00033442319997219574,0.0021684676314299538,0.021916480255849715,0.021916480255849826,0.14211088834038821,0.8143487226036894,0.14794702843420646,1,16,0.010727677632414518,0,0,0,1
