FTD-0453 fixed-J recoil capacity v1
protocol,L,11,directions,26,work,0.0001,speed,0.14999999999999999,gate,9.9999999999999998e-13,positive_energy_gate,1e-08
variational_problem,min_0p5_u2_plus_b_dot_u_subject_to_Au_equals_recoil
direction,dx,-1,dy,-1,dz,-1,shell,3,g,0.00039020792061127845,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907017873,gram_det,7.6248312247041124e-19,momentum_residual,5.4210108624275222e-20,minimum_energy_change,0.2413590760996969,direct_formula_residual,-1.6653345369377348e-16,measured_formula_residual,5.5511151231257827e-17
direction,dx,-1,dy,-1,dz,0,shell,2,g,0.00058531188091691768,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907021451,gram_det,2.5733805383376377e-18,momentum_residual,1.5332934166833742e-19,minimum_energy_change,0.1609056912251261,direct_formula_residual,8.3266726846886741e-17,measured_formula_residual,0
direction,dx,-1,dy,-1,dz,1,shell,3,g,0.00039020792061127845,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907017873,gram_det,7.6248312247041124e-19,momentum_residual,0,minimum_energy_change,0.2413590760996969,direct_formula_residual,-1.3877787807814457e-16,measured_formula_residual,8.3266726846886741e-17
direction,dx,-1,dy,0,dz,-1,shell,2,g,0.00058531188091691768,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907021451,gram_det,2.5733805383376377e-18,momentum_residual,1.5332934166833742e-19,minimum_energy_change,0.1609056912251261,direct_formula_residual,1.1102230246251565e-16,measured_formula_residual,-5.5511151231257827e-17
direction,dx,-1,dy,0,dz,0,shell,1,g,0.0011706237618338354,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,gram_det,2.0587044306701102e-17,momentum_residual,0,minimum_energy_change,0.080451874940899948,direct_formula_residual,1.3877787807814457e-17,measured_formula_residual,1.3877787807814457e-17
direction,dx,-1,dy,0,dz,1,shell,2,g,0.00058531188091691768,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907021451,gram_det,2.5733805383376377e-18,momentum_residual,1.5332934166833742e-19,minimum_energy_change,0.1609056912251261,direct_formula_residual,1.1102230246251565e-16,measured_formula_residual,0
direction,dx,-1,dy,1,dz,-1,shell,3,g,0.00039020792061127845,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907017873,gram_det,7.6248312247041124e-19,momentum_residual,5.4210108624275222e-20,minimum_energy_change,0.2413590760996969,direct_formula_residual,-1.3877787807814457e-16,measured_formula_residual,8.3266726846886741e-17
direction,dx,-1,dy,1,dz,0,shell,2,g,0.00058531188091691768,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907021451,gram_det,2.5733805383376377e-18,momentum_residual,1.5332934166833742e-19,minimum_energy_change,0.1609056912251261,direct_formula_residual,1.1102230246251565e-16,measured_formula_residual,0
direction,dx,-1,dy,1,dz,1,shell,3,g,0.00039020792061127845,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907017873,gram_det,7.6248312247041124e-19,momentum_residual,0,minimum_energy_change,0.2413590760996969,direct_formula_residual,-1.1102230246251565e-16,measured_formula_residual,5.5511151231257827e-17
direction,dx,0,dy,-1,dz,-1,shell,2,g,0.00058531188091691768,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907021451,gram_det,2.5733805383376377e-18,momentum_residual,1.5332934166833742e-19,minimum_energy_change,0.1609056912251261,direct_formula_residual,1.1102230246251565e-16,measured_formula_residual,0
direction,dx,0,dy,-1,dz,0,shell,1,g,0.0011706237618338354,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,gram_det,2.0587044306701102e-17,momentum_residual,0,minimum_energy_change,0.080451874940899948,direct_formula_residual,2.7755575615628914e-17,measured_formula_residual,-1.3877787807814457e-17
direction,dx,0,dy,-1,dz,1,shell,2,g,0.00058531188091691768,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907021451,gram_det,2.5733805383376377e-18,momentum_residual,1.5332934166833742e-19,minimum_energy_change,0.1609056912251261,direct_formula_residual,8.3266726846886741e-17,measured_formula_residual,0
direction,dx,0,dy,0,dz,-1,shell,1,g,0.0011706237618338354,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,gram_det,2.0587044306701102e-17,momentum_residual,0,minimum_energy_change,0.080451874940899948,direct_formula_residual,5.5511151231257827e-17,measured_formula_residual,-2.7755575615628914e-17
direction,dx,0,dy,0,dz,1,shell,1,g,0.0011706237618338354,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,gram_det,2.0587044306701102e-17,momentum_residual,0,minimum_energy_change,0.080451874940899948,direct_formula_residual,5.5511151231257827e-17,measured_formula_residual,-2.7755575615628914e-17
direction,dx,0,dy,1,dz,-1,shell,2,g,0.00058531188091691768,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907021451,gram_det,2.5733805383376377e-18,momentum_residual,1.5332934166833742e-19,minimum_energy_change,0.1609056912251261,direct_formula_residual,8.3266726846886741e-17,measured_formula_residual,2.7755575615628914e-17
direction,dx,0,dy,1,dz,0,shell,1,g,0.0011706237618338354,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907020519,gram_det,2.0587044306701102e-17,momentum_residual,0,minimum_energy_change,0.080451874940899948,direct_formula_residual,2.7755575615628914e-17,measured_formula_residual,-1.3877787807814457e-17
direction,dx,0,dy,1,dz,1,shell,2,g,0.00058531188091691768,work_residual,-1.3552527156068805e-20,recoil_mag,0.00066407771907021451,gram_det,2.5733805383376377e-18,momentum_residual,1.5332934166833742e-19,minimum_energy_change,0.1609056912251261,direct_formula_residual,1.1102230246251565e-16,measured_formula_residual,-2.7755575615628914e-17
