backend_label,actual_backend,L,arm,dx,dy,dz,base,duty,orientation,n,source_real,source_imag,source_abs,omega,final_tick,samples,z_real,z_imag,z_exact,relative_error,fit_residual,initial_charge,final_charge,state_unchanged,forbidden_toggles_off,valid
wsl2-cuda-gcc,gpu,64,primary_100,1,0,0,1,2,1,1,0.015625,-0.31805418164026672,0.31843775386071888,0.056666051201671459,222,17,0.25565661552272356,-2.6683031310355876e-15,0.25565661552264501,3.0724133162621932e-13,6.3964093528237414e-13,0,0,1,1,1
wsl2-cuda-gcc,gpu,64,primary_100,1,0,0,1,2,1,3,0.015624999999999977,-0.10533519383462878,0.10648776307716683,0.16963307036555059,222,17,0.25075610108917773,1.1486819483693982e-13,0.25075610108920654,1.1489366505492741e-13,1.7841577122823281e-12,0,0,1,1,1
wsl2-cuda-gcc,gpu,64,primary_100,1,0,0,2,2,1,2,0.031250000000000007,-0.31728657461254117,0.31882178866783817,0.11324094111196269,111,17,0.25381151634516075,-1.9801812376378179e-14,0.25381151634495458,8.1228944471017862e-13,6.3114989492609314e-13,0,0,1,1,1
wsl2-cuda-gcc,gpu,64,primary_110,1,1,0,1,2,1,1,0.015625000000000007,-0.31805418164035509,0.31843775386080714,0.080116442240212457,157,17,0.25586195639837334,1.5986936107245533e-16,0.25586195639835652,6.5738099793483644e-14,3.7214150603054059e-13,0,0,1,1,1
wsl2-cuda-gcc,gpu,64,primary_110,1,1,0,1,2,1,3,0.015624999999999917,-0.10533519383462608,0.10648776307716416,0.23931922347919363,157,17,0.25256868824251799,9.9959050153951369e-15,0.25256868824258644,2.7099657500854105e-13,3.748279334313451e-13,0,0,1,1,1
wsl2-cuda-gcc,gpu,64,primary_110,1,1,0,2,2,1,2,0.031250000000000014,-0.31728657461261867,0.31882178866791527,0.15997535317849593,79,17,0.25462694724396895,-1.304629777733243e-14,0.25462694724380225,6.546832098955105e-13,6.7832464345411192e-13,0,0,1,1,1
wsl2-cuda-gcc,gpu,64,primary_111,1,1,1,1,2,1,1,0.015625000000000028,-0.31805418164035226,0.31843775386080431,0.09809588576428642,129,17,0.25606762739480327,1.2003609502467057e-15,0.25606762739474986,2.0854540664816938e-13,3.2228473376608155e-13,0,0,1,1,1
wsl2-cuda-gcc,gpu,64,primary_111,1,1,1,1,2,1,3,0.01562500000000001,-0.10533519383462663,0.1064877630771647,0.29238768570477275,129,17,0.2544076707185447,1.3856452732050474e-14,0.25440767071863729,3.6395364963716459e-13,5.0002143386562127e-13,0,0,1,1,1
wsl2-cuda-gcc,gpu,64,primary_111,1,1,1,2,2,1,2,0.031250000000000028,-0.31728657461262533,0.31882178866792193,0.19571770908907202,65,17,0.25544763456844022,-2.2620487498557823e-14,0.25544763456825281,7.33636257284088e-13,3.9606025194053388e-13,0,0,1,1,1
