FTD-0440 Poisson reciprocity convergence v1
protocol,L,33,separation,8,pre_relax_sweeps,96,pre_relax_ticks,16,seed,4400,cold_resolution_gate,9.9999999999999998e-13,converged_force_gate,9.9999999999999998e-13,suppression_ratio_gate,0.01,monotonic_slack,1.01
arm,axis,x,sor_iterations,24,pre_relaxed,false,plus_force_x,8.4967374227662285e-06,plus_force_y,-4.6248308177577713e-10,plus_force_z,-6.3806714948445903e-10,minus_force_x,-8.4940665727320465e-06,minus_force_y,-4.3329159674194019e-10,minus_force_z,-6.0364112192460953e-10,net_force_x,2.6708500341819316e-09,net_force_y,-8.9577467851771733e-10,net_force_z,-1.2417082714090685e-09,net_force_magnitude,3.0785859759066079e-09,particle_momentum_x,2.6708500341819316e-09,particle_momentum_y,-8.9577467851771722e-10,particle_momentum_z,-1.2417082714090685e-09,finite,true
arm,axis,x,sor_iterations,24,pre_relaxed,true,plus_force_x,8.5767283276087866e-06,plus_force_y,-5.7927075175456466e-17,plus_force_z,-5.5294026303844801e-17,minus_force_x,-8.57672832326613e-06,minus_force_y,-2.4507608728077733e-17,minus_force_z,-2.3646804289281615e-17,net_force_x,4.3426566054098614e-15,net_force_y,-8.2434683903534196e-17,net_force_z,-7.8940830593126413e-17,net_force_magnitude,4.3441562499931912e-15,particle_momentum_x,4.3426582994757559e-15,particle_momentum_y,-8.2434683903534208e-17,particle_momentum_z,-7.8940830593126425e-17,finite,true
arm,axis,x,sor_iterations,48,pre_relaxed,false,plus_force_x,8.5756379267308965e-06,plus_force_y,-3.0561418486132331e-12,plus_force_z,-5.6040644527479061e-12,minus_force_x,-8.575452426667724e-06,minus_force_y,-2.3727645978617825e-12,minus_force_z,-4.586231207422161e-12,net_force_x,1.8550006317249665e-10,net_force_y,-5.4289064464750156e-12,net_force_z,-1.0190295660170066e-11,net_force_magnitude,1.8585905570578611e-10,particle_momentum_x,1.8550006317588478e-10,particle_momentum_y,-5.4289064464750164e-12,particle_momentum_z,-1.0190295660170066e-11,finite,true
arm,axis,x,sor_iterations,48,pre_relaxed,true,plus_force_x,8.5767283352868591e-06,plus_force_y,-1.1139822149126242e-18,plus_force_z,-1.2152533253592264e-18,minus_force_x,-8.5767283351790047e-06,minus_force_y,-5.0635555223301103e-19,minus_force_z,-4.5571999700970995e-19,net_force_x,1.0785439923978457e-16,net_force_y,-1.6203377671456353e-18,net_force_z,-1.6709733223689363e-18,net_force_magnitude,1.0787951187180329e-16,particle_momentum_x,1.0785439923978457e-16,particle_momentum_y,-1.6203377671456355e-18,particle_momentum_z,-1.6709733223689367e-18,finite,true
arm,axis,x,sor_iterations,96,pre_relaxed,false,plus_force_x,8.5767279249880178e-06,plus_force_y,-2.6341628538265699e-15,plus_force_z,-2.6275295960923175e-15,minus_force_x,-8.5767277588493171e-06,minus_force_y,-1.2437611429499449e-15,minus_force_z,-1.2739905694182556e-15,net_force_x,1.6613870076496919e-13,net_force_y,-3.8779239967765145e-15,net_force_z,-3.9015201655105732e-15,net_force_magnitude,1.6622974476909549e-13,particle_momentum_x,1.6613870076496919e-13,particle_momentum_y,-3.8779239967765145e-15,particle_momentum_z,-3.9015201655105732e-15,finite,true
arm,axis,x,sor_iterations,96,pre_relaxed,true,plus_force_x,8.5767283354350187e-06,plus_force_y,5.0635555223301102e-20,plus_force_z,-1.012711104466022e-19,minus_force_x,-8.5767283354347646e-06,minus_force_y,0,minus_force_z,2.0254222089320441e-19,net_force_x,2.541098841762901e-19,net_force_y,5.0635555223301102e-20,net_force_z,1.012711104466022e-19,net_force_magnitude,2.7819351268487092e-19,particle_momentum_x,2.541098841762901e-19,particle_momentum_y,5.0635555223301108e-20,particle_momentum_z,1.0127111044660222e-19,finite,true
arm,axis,y,sor_iterations,6,pre_relaxed,true,plus_force_x,-1.0748915662802358e-15,plus_force_y,8.5767281870059524e-06,plus_force_z,-9.8607680241856572e-16,minus_force_x,-4.6994858802745748e-16,minus_force_y,-8.5767281231921384e-06,minus_force_z,-4.7541722799157409e-16,net_force_x,-1.5448401543076933e-15,net_force_y,6.3813813920023631e-14,net_force_z,-1.4614940304101399e-15,net_force_magnitude,6.3849239172621994e-14,particle_momentum_x,-1.5448401543076933e-15,particle_momentum_y,6.3813812225957736e-14,particle_momentum_z,-1.4614940304101399e-15,finite,true
arm,axis,z,sor_iterations,6,pre_relaxed,true,plus_force_x,-1.0922595617218282e-15,plus_force_y,-9.8967192683942012e-16,plus_force_z,8.5767281904452704e-06,minus_force_x,-5.2767312098202078e-16,minus_force_y,-4.6751808137673909e-16,minus_force_z,-8.5767281296314625e-06,net_force_x,-1.6199326827038489e-15,net_force_y,-1.4571900082161592e-15,net_force_z,6.08138078740314e-14,net_force_magnitude,6.0852829126969437e-14,particle_momentum_x,-1.6199326827038491e-15,particle_momentum_y,-1.4571900082161594e-15,particle_momentum_z,6.0813809568097295e-14,finite,true
summary,cold6,1.1330803652226706e-19,cold96,1.6622974476909549e-13,suppression_ratio,1467060.5004829324,max_pre_relaxed,1.4291545723113939e-13,cold_monotone,false,cold_resolved,false,strongly_suppressed,false,relaxed_balanced,true,valid,true
verdict,NO_SOR_DEPENDENCE
