tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
2050,1,1,0.755646,0.571001,50,21,14,-1,350,1700
2050,6,1,0.412272,0.169968,21,22,25,-1,0,2050
2050,0,1,0.652768,0.426106,42,37,28,-1,800,1250
2050,3,1,0.698844,0.488383,26,30,38,1,150,1900
2050,7,1,0.882807,0.779347,39,11,46,-1,0,2050
2050,4,1,0.928042,0.861262,43,2,55,-1,100,1950
2050,2,1,0.757872,0.574371,2,54,58,-1,200,1850
2050,8,1,0.244103,0.0595861,28,5,62,1,0,2050
2100,5,1,0.585787,0.343146,4,43,11,1,50,2050
2100,9,1,0.713576,0.50919,57,17,14,-1,0,2100
2100,1,1,0.727187,0.528801,50,21,14,-1,400,1700
2100,6,1,0.898076,0.80654,21,22,25,-1,50,2050
2100,0,1,0.804147,0.646652,42,37,28,-1,850,1250
2100,10,1,0.327202,0.107061,18,32,31,-1,0,2100
2100,3,1,0.982186,0.964689,26,30,38,1,200,1900
2100,7,2,1.17093,0.736857,39.5,11.5,45.5,0,50,2050
2100,11,1,0.704863,0.496831,13,30,51,1,0,2100
2100,4,1,0.796742,0.634798,43,2,55,-1,150,1950
2100,2,1,0.377726,0.142677,2,54,58,-1,250,1850
2100,8,1,0.648943,0.421128,28,5,62,1,50,2050
2150,5,1,0.923123,0.852156,4,43,11,1,100,2050
2150,9,1,0.54376,0.295675,57,17,14,-1,50,2100
2150,1,1,0.76084,0.578877,50,21,14,-1,450,1700
2150,12,1,0.840738,0.706841,37,47,23,1,0,2150
2150,6,1,0.746141,0.556726,21,22,25,-1,100,2050
2150,0,1,0.563775,0.317842,42,37,28,-1,900,1250
2150,10,1,1.13885,1.29699,18,32,31,-1,50,2100
2150,3,1,0.939266,0.882221,26,30,38,1,250,1900
2150,7,2,1.07842,0.823175,39.5,11.5,45.5,0,100,2050
2150,11,1,0.379392,0.143938,13,30,51,1,50,2100
2150,4,1,0.801592,0.64255,43,2,55,-1,200,1950
2150,2,1,0.550317,0.302849,2,54,58,-1,300,1850
2150,8,1,0.728997,0.531437,28,5,62,1,100,2050
2200,5,1,0.715064,0.511317,4,43,11,1,150,2050
2200,9,1,0.579209,0.335483,57,17,14,-1,100,2100
2200,1,1,0.705648,0.497939,50,21,14,-1,500,1700
2200,12,1,0.909146,0.826547,37,47,23,1,50,2150
2200,13,1,0.917221,0.841293,36,5,24,1,0,2200
2200,6,1,0.374529,0.140272,21,22,25,-1,150,2050
2200,0,1,0.638946,0.408251,42,37,28,-1,950,1250
2200,10,1,0.912581,0.832804,18,32,31,-1,100,2100
2200,14,1,0.583067,0.339967,36,19,37,-1,0,2200
2200,3,1,0.910901,0.829741,26,30,38,1,300,1900
2200,7,2,1.31472,0.867705,39.5,11.5,45.5,0,150,2050
2200,11,1,0.919247,0.845015,13,30,51,1,100,2100
2200,4,1,0.482453,0.23276,43,2,55,-1,250,1950
2200,2,1,0.412237,0.169939,2,54,58,-1,350,1850
2200,8,1,0.543265,0.295137,28,5,62,1,150,2050
2250,5,1,0.626778,0.39285,4,43,11,1,200,2050
2250,15,1,0.361327,0.130557,17,33,13,1,0,2250
2250,9,1,0.649909,0.422382,57,17,14,-1,150,2100
2250,1,1,0.561366,0.315132,50,21,14,-1,550,1700
2250,16,1,0.762777,0.581829,3,20,20,-1,0,2250
2250,12,1,0.40833,0.166733,37,47,23,1,100,2150
2250,13,1,0.623379,0.388601,36,5,24,1,50,2200
2250,6,1,0.652397,0.425622,21,22,25,-1,200,2050
2250,0,1,0.531174,0.282146,42,37,28,-1,1000,1250
2250,10,1,0.679825,0.462163,18,32,31,-1,150,2100
2250,14,1,0.565769,0.320094,36,19,37,-1,50,2200
2250,3,1,0.725017,0.52565,26,30,38,1,350,1900
2250,7,2,1.24453,0.782174,39.5,11.5,45.5,0,200,2050
2250,11,1,0.736842,0.542935,13,30,51,1,150,2100
2250,4,1,0.317985,0.101114,43,2,55,-1,300,1950
2250,17,1,0.805834,0.649368,12,0,57,1,0,2250
2250,2,1,0.480882,0.231247,2,54,58,-1,400,1850
2250,8,1,0.769578,0.59225,28,5,62,1,200,2050
2300,18,1,0.581801,0.338493,21,18,3,-1,0,2300
2300,5,1,0.717309,0.514532,4,43,11,1,250,2050
2300,19,1,0.756714,0.572616,44,13,13,-1,0,2300
2300,15,1,0.583569,0.340553,17,33,13,1,50,2250
2300,9,1,0.802507,0.644017,57,17,14,-1,200,2100
2300,1,1,0.802134,0.643419,50,21,14,-1,600,1700
2300,20,1,0.346914,0.120349,51,49,18,1,0,2300
2300,16,1,0.590768,0.349007,3,20,20,-1,50,2250
2300,12,1,0.44372,0.196887,37,47,23,1,150,2150
2300,13,1,0.823907,0.678823,36,5,24,1,100,2200
2300,21,1,0.472676,0.223423,5,9,25,-1,0,2300
2300,6,1,0.50953,0.259621,21,22,25,-1,250,2050
2300,22,1,0.76213,0.580842,39,29,25,-1,0,2300
2300,0,1,0.595729,0.354892,42,37,28,-1,1050,1250
2300,10,1,0.576596,0.332463,18,32,31,-1,200,2100
2300,23,1,0.731814,0.535551,43,19,34,1,0,2300
2300,14,1,0.788207,0.62127,36,19,37,-1,100,2200
2300,3,1,0.29572,0.0874504,26,30,38,1,400,1900
2300,24,1,0.818525,0.669984,19,37,42,-1,0,2300
2300,7,2,1.08946,0.646844,39.5,11.5,45.5,0,250,2050
2300,11,1,0.503341,0.253352,13,30,51,1,200,2100
2300,25,1,0.446877,0.199699,59,58,54,1,0,2300
2300,4,1,0.872183,0.760704,43,2,55,-1,350,1950
2300,26,1,0.799598,0.639357,7,57,56,-1,0,2300
2300,17,1,0.849038,0.720866,12,0,57,1,50,2250
2300,2,1,1.02587,1.05241,2,54,58,-1,450,1850
2300,8,1,0.710376,0.504635,28,5,62,1,250,2050
2350,27,1,0.594113,0.35297,57,6,2,-1,0,2350
2350,18,1,0.532559,0.283619,21,18,3,-1,50,2300
2350,28,1,0.405596,0.164508,24,10,9,-1,0,2350
2350,5,1,0.981913,0.964153,4,43,11,1,300,2050
2350,19,1,0.798685,0.637898,44,13,13,-1,50,2300
2350,15,1,0.658276,0.433327,17,33,13,1,100,2250
2350,9,1,0.706049,0.498505,57,17,14,-1,250,2100
2350,1,1,0.727751,0.529621,50,21,14,-1,650,1700
2350,20,1,0.873961,0.763808,51,49,18,1,50,2300
2350,29,1,0.660512,0.436276,47,18,20,1,0,2350
2350,16,1,0.757981,0.574535,3,20,20,-1,100,2250
2350,30,1,0.552506,0.305262,17,40,20,1,0,2350
2350,12,1,0.38981,0.151952,37,47,23,1,200,2150
2350,13,1,0.843555,0.711585,36,5,24,1,150,2200
2350,31,1,0.65359,0.42718,1,34,24,1,0,2350
2350,21,1,0.401894,0.161519,5,9,25,-1,50,2300
2350,6,1,0.717546,0.514873,21,22,25,-1,300,2050
2350,22,1,0.533238,0.284343,39,29,25,-1,50,2300
2350,0,2,1.43078,1.05444,42,37,27.5,0,1100,1250
2350,32,2,1.57884,1.28377,25.5,46,28,0,0,2350
2350,33,1,0.313903,0.0985352,35,13,31,1,0,2350
2350,34,1,1.06992,1.14472,19,20,31,-1,0,2350
2350,10,1,0.274015,0.0750842,18,32,31,-1,250,2100
2350,35,1,0.72189,0.521125,30,24,32,-1,0,2350
2350,23,1,0.678811,0.460785,43,19,34,1,50,2300
2350,14,1,0.696136,0.484605,36,19,37,-1,150,2200
2350,3,1,0.937535,0.878972,26,30,38,1,450,1900
2350,24,1,1.02613,1.05295,19,37,42,-1,50,2300
2350,36,1,0.657056,0.431723,0,41,42,-1,0,2350
2350,37,1,0.405589,0.164502,24,38,44,1,0,2350
2350,7,3,2.07633,1.63917,39.3333,11.3333,45.3333,1,300,2050
2350,38,1,1.26505,1.60034,13,60,47,-1,0,2350
2350,11,1,0.590057,0.348167,13,30,51,1,250,2100
2350,39,1,0.210286,0.0442203,34,14,52,-1,0,2350
2350,25,1,0.983559,0.967387,59,58,54,1,50,2300
2350,4,1,0.418017,0.174738,43,2,55,-1,400,1950
2350,40,1,0.658132,0.433138,36,43,55,1,0,2350
2350,41,1,0.652737,0.426066,29,55,56,-1,0,2350
2350,26,1,0.950372,0.903208,7,57,56,-1,50,2300
2350,17,1,0.516807,0.26709,12,0,57,1,100,2250
2350,2,1,1.17487,1.38032,2,54,58,-1,500,1850
2350,42,1,0.724027,0.524214,44,58,59,1,0,2350
2350,43,1,0.626645,0.392684,30,54,60,-1,0,2350
2350,8,1,0.842361,0.709572,28,5,62,1,300,2050
2400,44,1,0.809799,0.655775,48,14,1,-1,0,2400
2400,27,1,0.67914,0.461232,57,6,2,-1,50,2350
2400,18,1,0.917613,0.842014,21,18,3,-1,100,2300
2400,28,1,0.578218,0.334336,24,10,9,-1,50,2350
2400,5,1,0.574286,0.329804,4,43,11,1,350,2050
2400,19,1,0.852952,0.727527,44,13,13,-1,100,2300
2400,15,1,0.696721,0.48542,17,33,13,1,150,2250
2400,45,1,1.0285,1.05781,9,59,13,-1,0,2400
2400,9,1,0.850291,0.722995,57,17,14,-1,300,2100
2400,1,1,0.516363,0.26663,50,21,14,-1,700,1700
2400,46,1,0.455603,0.207574,34,13,16,1,0,2400
2400,20,1,0.638912,0.408209,51,49,18,1,100,2300
2400,29,1,0.684957,0.469166,47,18,20,1,50,2350
2400,16,1,0.415649,0.172764,3,20,20,-1,150,2250
2400,30,1,0.240466,0.057824,17,40,20,1,50,2350
2400,12,1,0.607074,0.368539,37,47,23,1,250,2150
2400,13,1,0.796328,0.634138,36,5,24,1,200,2200
2400,31,1,0.69835,0.487692,1,34,24,1,50,2350
2400,21,1,0.836214,0.699254,5,9,25,-1,100,2300
2400,47,1,0.404885,0.163932,53,16,25,1,0,2400
2400,6,1,0.675565,0.456388,21,22,25,-1,350,2050
2400,22,1,0.861677,0.742488,39,29,25,-1,100,2300
2400,48,2,1.19181,0.763498,48,7,27.5,0,0,2400
2400,0,2,1.38447,0.994243,42,37,27.5,0,1150,1250
2400,32,2,0.811498,0.338415,25.5,46,28,0,50,2350
2400,49,1,0.487777,0.237927,29,15,29,-1,0,2400
2400,33,1,0.810919,0.657589,35,13,31,1,50,2350
2400,34,1,0.499411,0.249412,19,20,31,-1,50,2350
2400,10,1,0.640822,0.410652,18,32,31,-1,300,2100
2400,50,1,0.531339,0.282321,56,1,32,-1,0,2400
2400,35,1,0.763774,0.583351,30,24,32,-1,50,2350
2400,51,1,0.59166,0.350062,32,13,34,-1,0,2400
2400,23,1,0.734956,0.54016,43,19,34,1,100,2300
2400,14,1,0.925173,0.855944,36,19,37,-1,200,2200
2400,52,1,0.432896,0.187399,0,28,37,-1,0,2400
2400,3,1,0.784455,0.615369,26,30,38,1,500,1900
2400,24,1,0.39292,0.154386,19,37,42,-1,100,2300
2400,36,1,0.492841,0.242892,0,41,42,-1,50,2350
2400,53,1,0.19943,0.0397721,38,7,44,1,0,2400
2400,37,1,0.601479,0.361777,24,38,44,1,50,2350
2400,7,3,2.21646,1.757,39.3333,11.3333,45.3333,1,350,2050
2400,54,1,0.368775,0.135995,58,44,45,-1,0,2400
2400,55,1,0.780856,0.609736,23,19,46,1,0,2400
2400,38,1,0.928328,0.861794,13,60,47,-1,50,2350
2400,11,1,0.622163,0.387087,13,30,51,1,300,2100
2400,56,1,1.26785,1.60744,10,14,52,1,0,2400
2400,39,1,0.747321,0.558489,34,14,52,-1,50,2350
2400,57,1,0.901798,0.813239,49,27,54,-1,0,2400
2400,25,1,0.54143,0.293146,59,58,54,1,100,2300
2400,4,1,0.913927,0.835262,43,2,55,-1,450,1950
2400,40,1,0.994521,0.989072,36,43,55,1,50,2350
2400,41,1,0.412075,0.169806,29,55,56,-1,50,2350
2400,26,1,0.577859,0.333921,7,57,56,-1,100,2300
2400,17,1,0.864024,0.746538,12,0,57,1,150,2250
2400,2,2,0.888651,0.419228,2,54,57.5,0,550,1850
2400,58,1,0.573874,0.329331,54,55,58,-1,0,2400
2400,42,1,0.4008,0.160641,44,58,59,1,50,2350
2400,43,1,0.347837,0.120991,30,54,60,-1,50,2350
2400,59,1,0.64972,0.422137,57,27,61,-1,0,2400
2400,8,1,0.77292,0.597405,28,5,62,1,350,2050
2400,60,1,0.395742,0.156612,58,34,62,1,0,2400
2450,44,2,1.4674,1.077,48,14,0.5,0,50,2400
2450,27,1,0.67235,0.452055,57,6,2,-1,100,2350
2450,61,1,0.56073,0.314418,44,37,2,-1,0,2450
2450,18,1,0.87032,0.757457,21,18,3,-1,150,2300
2450,62,1,0.398379,0.158706,10,34,4,-1,0,2450
2450,28,1,0.704624,0.496496,24,10,9,-1,100,2350
2450,63,1,0.289697,0.0839242,18,28,9,-1,0,2450
2450,64,1,0.363765,0.132325,31,34,9,1,0,2450
2450,5,1,0.918707,0.844023,4,43,11,1,400,2050
2450,19,1,0.372498,0.138754,44,13,13,-1,150,2300
2450,15,1,0.51018,0.260284,17,33,13,1,200,2250
2450,45,1,0.812208,0.659681,9,59,13,-1,50,2400
2450,9,1,0.918146,0.842993,57,17,14,-1,350,2100
2450,1,1,0.508485,0.258557,50,21,14,-1,750,1700
2450,46,1,0.769629,0.592329,34,13,16,1,50,2400
2450,65,1,0.93613,0.876339,18,37,17,-1,0,2450
2450,20,1,0.464476,0.215738,51,49,18,1,150,2300
2450,16,2,1.55226,1.24689,3,20,19.5,0,200,2250
2450,29,1,0.536234,0.287546,47,18,20,1,100,2350
2450,30,1,0.868798,0.75481,17,40,20,1,100,2350
2450,66,1,1.05432,1.11159,63,63,22,1,0,2450
2450,12,1,0.897561,0.805616,37,47,23,1,300,2150
2450,13,1,0.941628,0.886663,36,5,24,1,250,2200
2450,31,1,0.585362,0.342649,1,34,24,1,100,2350
2450,67,1,0.753101,0.567162,49,1,25,1,0,2450
2450,21,1,0.848217,0.719473,5,9,25,-1,150,2300
2450,47,1,0.556191,0.309349,53,16,25,1,50,2400
2450,6,1,0.556615,0.30982,21,22,25,-1,400,2050
2450,22,1,0.722779,0.52241,39,29,25,-1,150,2300
2450,48,2,1.18811,0.805462,48,7,27.5,0,50,2400
2450,0,2,0.943643,0.491613,42,37,27.5,0,1200,1250
2450,32,2,1.81119,1.71193,25.5,46,28,0,100,2350
2450,49,1,0.758166,0.574816,29,15,29,-1,50,2400
2450,68,1,0.851942,0.725805,3,5,31,1,0,2450
2450,33,1,0.515986,0.266241,35,13,31,1,100,2350
2450,34,1,0.820732,0.673601,19,20,31,-1,100,2350
2450,10,1,0.649668,0.422068,18,32,31,-1,350,2100
2450,50,1,0.67183,0.451355,56,1,32,-1,50,2400
2450,35,1,0.584459,0.341592,30,24,32,-1,100,2350
2450,69,1,1.08814,1.18406,45,38,33,1,0,2450
2450,51,1,0.617346,0.381116,32,13,34,-1,50,2400
2450,23,1,0.683191,0.46675,43,19,34,1,150,2300
2450,70,1,0.564931,0.319147,62,39,34,-1,0,2450
2450,14,1,0.385277,0.148439,36,19,37,-1,250,2200
2450,52,1,0.625866,0.391708,0,28,37,-1,50,2400
2450,3,2,1.35751,1.02324,26,30,38.5,0,550,1900
2450,24,1,0.989596,0.9793,19,37,42,-1,150,2300
2450,36,1,0.62911,0.39578,0,41,42,-1,100,2350
2450,53,1,0.807207,0.651582,38,7,44,1,50,2400
2450,37,1,0.805991,0.649621,24,38,44,1,100,2350
2450,7,3,1.64915,0.912623,39.3333,11.3333,45.3333,1,400,2050
2450,71,1,0.83853,0.703132,63,32,45,1,0,2450
2450,54,1,0.831944,0.692131,58,44,45,-1,50,2400
2450,55,1,0.595552,0.354683,23,19,46,1,50,2400
2450,38,3,1.58625,0.898898,13.3333,60,46.6667,1,100,2350
2450,72,1,0.643279,0.413808,1,36,50,-1,0,2450
2450,73,1,0.111856,0.0125118,40,27,51,1,0,2450
2450,11,1,0.616928,0.3806,13,30,51,1,350,2100
2450,74,1,0.86677,0.75129,19,49,51,1,0,2450
2450,56,1,0.635434,0.403776,10,14,52,1,50,2400
2450,39,1,0.835231,0.69761,34,14,52,-1,100,2350
2450,57,1,0.542169,0.293947,49,27,54,-1,50,2400
2450,25,1,0.930162,0.865201,59,58,54,1,150,2300
2450,4,1,0.872565,0.76137,43,2,55,-1,500,1950
2450,75,1,0.958116,0.917986,6,15,55,1,0,2450
2450,40,1,0.668288,0.446609,36,43,55,1,100,2350
2450,41,2,2.23853,2.52302,29,55,55.5,0,100,2350
2450,26,1,0.863285,0.745261,7,57,56,-1,150,2300
2450,17,1,1.03007,1.06104,12,0,57,1,200,2250
2450,2,2,1.30163,0.955836,2,54,57.5,0,600,1850
2450,76,1,0.769181,0.59164,40,3,58,1,0,2450
2450,58,1,0.92517,0.85594,54,55,58,-1,50,2400
2450,42,1,0.26648,0.0710116,44,58,59,1,100,2350
2450,43,1,0.675898,0.456838,30,54,60,-1,100,2350
2450,59,1,0.26227,0.0687857,57,27,61,-1,50,2400
2450,8,1,0.434903,0.18914,28,5,62,1,400,2050
2450,60,1,0.700821,0.49115,58,34,62,1,50,2400
2500,44,2,1.1765,0.719567,48,14,0.5,0,100,2400
2500,77,1,0.526657,0.277368,44,54,0,-1,0,2500
2500,78,1,0.860076,0.739731,27,1,2,1,0,2500
2500,27,1,0.933708,0.871811,57,6,2,-1,150,2350
2500,79,1,0.403945,0.163172,24,8,2,-1,0,2500
2500,80,1,0.144779,0.020961,48,28,2,1,0,2500
2500,61,1,0.502867,0.252875,44,37,2,-1,50,2450
2500,18,1,0.759218,0.576412,21,18,3,-1,200,2300
2500,62,1,0.794626,0.63143,10,34,4,-1,50,2450
2500,81,1,0.803908,0.646268,30,22,8,1,0,2500
2500,28,1,0.971543,0.943897,24,10,9,-1,150,2350
2500,63,1,0.730601,0.533778,18,28,9,-1,50,2450
2500,64,1,0.742417,0.551183,31,34,9,1,50,2450
2500,82,1,0.791484,0.626447,53,59,9,1,0,2500
2500,83,1,0.59776,0.357317,47,53,10,1,0,2500
2500,5,1,0.794022,0.630471,4,43,11,1,450,2050
2500,19,1,0.812026,0.659386,44,13,13,-1,200,2300
2500,15,2,1.44054,1.18982,17.5,33,13.5,0,250,2250
2500,45,1,0.266588,0.0710691,9,59,13,-1,100,2400
2500,9,1,0.755341,0.57054,57,17,14,-1,400,2100
2500,1,1,0.505878,0.255912,50,21,14,-1,800,1700
2500,46,1,0.0911022,0.0082996,34,13,16,1,100,2400
2500,65,1,1.33491,1.78198,18,37,17,-1,50,2450
2500,20,1,0.656676,0.431224,51,49,18,1,200,2300
2500,16,2,0.624703,0.197444,3,20,19.5,0,250,2250
2500,29,1,0.755247,0.570398,47,18,20,1,150,2350
2500,30,1,0.704423,0.496212,17,40,20,1,150,2350
2500,66,1,0.285154,0.0813126,63,63,22,1,50,2450
2500,12,1,0.506901,0.256949,37,47,23,1,350,2150
2500,13,1,0.665846,0.443351,36,5,24,1,300,2200
2500,31,1,0.935363,0.874904,1,34,24,1,150,2350
2500,67,1,0.873834,0.763586,49,1,25,1,50,2450
2500,21,1,1.14658,1.31465,5,9,25,-1,200,2300
2500,47,1,0.984937,0.970101,53,16,25,1,100,2400
2500,6,1,0.891685,0.795103,21,22,25,-1,450,2050
2500,22,1,0.442153,0.195499,39,29,25,-1,200,2300
2500,48,2,1.9828,2.04508,48,7,27.5,0,100,2400
2500,0,2,1.34723,0.945333,42,37,27.5,0,1250,1250
2500,32,2,1.5142,1.15904,25.5,46,28,0,150,2350
2500,84,1,1.05682,1.11686,47,10,29,-1,0,2500
2500,49,1,0.776036,0.602233,29,15,29,-1,100,2400
2500,85,1,0.822567,0.676616,25,0,30,1,0,2500
2500,68,1,0.597417,0.356907,3,5,31,1,50,2450
2500,33,1,0.555821,0.308937,35,13,31,1,150,2350
2500,34,1,0.699775,0.489686,19,20,31,-1,150,2350
2500,10,1,0.656473,0.430957,18,32,31,-1,400,2100
2500,50,1,0.589395,0.347386,56,1,32,-1,100,2400
2500,35,1,0.984524,0.969287,30,24,32,-1,150,2350
2500,86,1,0.650535,0.423195,59,3,33,-1,0,2500
2500,69,1,0.426701,0.182074,45,38,33,1,50,2450
2500,87,1,0.693745,0.481282,47,60,33,-1,0,2500
2500,51,1,0.727756,0.529629,32,13,34,-1,100,2400
2500,23,1,0.618591,0.382655,43,19,34,1,200,2300
2500,70,1,0.670973,0.450205,62,39,34,-1,50,2450
2500,88,1,0.396949,0.157569,51,57,35,-1,0,2500
2500,14,1,0.289108,0.0835835,36,19,37,-1,300,2200
2500,52,1,1.01387,1.02793,0,28,37,-1,100,2400
2500,3,2,0.913024,0.450483,26,30,38.5,0,600,1900
2500,89,1,0.983468,0.967208,24,23,40,-1,0,2500
2500,90,1,0.520393,0.270809,15,39,40,1,0,2500
2500,91,1,0.730243,0.533255,33,16,41,1,0,2500
2500,24,1,0.845306,0.714542,19,37,42,-1,200,2300
2500,36,1,1.13005,1.27701,0,41,42,-1,150,2350
2500,53,1,0.530804,0.281752,38,7,44,1,100,2400
2500,37,1,0.506335,0.256376,24,38,44,1,150,2350
2500,7,3,2.7311,2.48649,39.3333,11.3333,45.3333,1,450,2050
2500,71,1,0.695482,0.483695,63,32,45,1,50,2450
2500,54,1,0.552821,0.305611,58,44,45,-1,100,2400
2500,55,1,0.530438,0.281365,23,19,46,1,100,2400
2500,38,3,2.09976,1.77428,13.3333,60,46.6667,1,150,2350
2500,72,1,0.204566,0.0418473,1,36,50,-1,50,2450
2500,92,1,0.97893,0.958304,41,52,50,1,0,2500
2500,93,1,1.1412,1.30233,30,56,50,1,0,2500
2500,73,1,0.716028,0.512696,40,27,51,1,50,2450
2500,11,1,0.442435,0.195749,13,30,51,1,400,2100
2500,74,1,0.799336,0.638939,19,49,51,1,50,2450
2500,56,1,0.509542,0.259633,10,14,52,1,100,2400
2500,39,1,0.71259,0.507785,34,14,52,-1,150,2350
2500,94,1,0.439277,0.192964,20,49,53,1,0,2500
2500,57,1,0.586562,0.344055,49,27,54,-1,100,2400
2500,25,2,1.44166,1.05719,58.5,58,54,0,200,2300
2500,4,1,0.751135,0.564204,43,2,55,-1,550,1950
2500,75,1,0.803382,0.645423,6,15,55,1,50,2450
2500,40,1,0.512104,0.262251,36,43,55,1,150,2350
2500,41,2,1.59926,1.27914,29,55,55.5,0,150,2350
2500,26,1,0.566141,0.320516,7,57,56,-1,200,2300
2500,17,1,0.609474,0.371459,12,0,57,1,250,2250
2500,95,1,0.985837,0.971875,60,3,57,-1,0,2500
2500,2,2,1.15869,0.716228,2,54,57.5,0,650,1850
2500,76,1,0.993949,0.987934,40,3,58,1,50,2450
2500,58,1,0.814302,0.663088,54,55,58,-1,100,2400
2500,42,1,0.565566,0.319864,44,58,59,1,150,2350
2500,43,1,0.110922,0.0123036,30,54,60,-1,150,2350
2500,59,1,0.431496,0.186189,57,27,61,-1,100,2400
2500,8,1,0.869627,0.756251,28,5,62,1,450,2050
2500,60,1,0.626543,0.392556,58,34,62,1,100,2400
2500,96,1,0.391953,0.153627,55,35,63,-1,0,2500
2550,44,2,2.10879,2.2682,48,14,0.5,0,150,2400
2550,77,1,0.691124,0.477652,44,54,0,-1,50,2500
2550,79,2,1.14182,0.664651,24,8,1.5,0,50,2500
2550,97,1,0.999362,0.998724,36,26,1,-1,0,2550
2550,78,1,0.648506,0.42056,27,1,2,1,50,2500
2550,27,1,0.888187,0.788875,57,6,2,-1,200,2350
2550,98,1,0.56393,0.318018,45,16,2,1,0,2550
2550,18,2,1.06645,0.594057,21,18,2.5,0,250,2300
2550,99,1,0.95119,0.904762,42,19,2,1,0,2550
2550,80,1,0.82786,0.685352,48,28,2,1,50,2500
2550,61,1,0.910155,0.828382,44,37,2,-1,100,2450
2550,100,1,0.221845,0.049215,17,22,3,1,0,2550
2550,62,1,0.770883,0.594261,10,34,4,-1,100,2450
2550,101,1,0.814303,0.663089,45,40,5,-1,0,2550
2550,102,1,0.765827,0.586491,8,63,5,1,0,2550
2550,103,1,0.328602,0.107979,8,63,7,1,0,2550
2550,81,1,0.804236,0.646795,30,22,8,1,50,2500
2550,28,1,0.593237,0.35193,24,10,9,-1,200,2350
2550,63,1,0.728536,0.530764,18,28,9,-1,100,2450
2550,64,1,0.686101,0.470735,31,34,9,1,100,2450
2550,82,1,1.17711,1.38559,53,59,9,1,50,2500
2550,83,1,0.956414,0.914729,47,53,10,1,50,2500
2550,5,1,0.572752,0.328045,4,43,11,1,500,2050
2550,19,1,0.684684,0.468793,44,13,13,-1,250,2300
2550,15,2,1.48755,1.17784,17.5,33,13.5,0,300,2250
2550,45,1,0.606398,0.367719,9,59,13,-1,150,2400
2550,104,1,0.738241,0.545,5,13,14,-1,0,2550
2550,9,1,0.865805,0.749618,57,17,14,-1,450,2100
2550,1,1,0.740394,0.548184,50,21,14,-1,850,1700
2550,105,1,0.671324,0.450676,19,61,15,1,0,2550
2550,46,1,0.592481,0.351034,34,13,16,1,150,2400
2550,65,1,0.672441,0.452176,18,37,17,-1,100,2450
2550,106,1,0.32049,0.102714,9,24,18,1,0,2550
2550,30,1,0.278566,0.0775988,15,41,18,-1,200,2350
2550,20,1,1.11031,1.23278,51,49,18,1,250,2300
2550,16,2,1.62953,1.33611,3,20,19.5,0,300,2250
2550,29,1,0.820109,0.672579,47,18,20,1,200,2350
2550,107,1,1.26202,1.59269,17,40,20,1,0,2550
2550,108,2,1.50675,1.14142,16,49,22.5,0,0,2550
2550,66,1,0.983955,0.968167,63,63,22,1,100,2450
2550,109,1,0.682669,0.466038,14,44,23,-1,0,2550
2550,12,1,1.11948,1.25325,37,47,23,1,400,2150
2550,13,1,0.779824,0.608125,36,5,24,1,350,2200
2550,110,1,0.650685,0.423392,62,10,24,-1,0,2550
