cluster_id,max_age_ticks,max_total_energy
0,1200,1.22063
1,900,0.793118
2,700,0.785707
3,650,0.719345
4,600,1.04815
5,550,0.981831
6,500,0.935764
7,350,1.47789
8,250,0.735017
9,250,1.0169
10,150,1.06763
11,100,0.306189
12,100,2.55543
