tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
1500,0,1,0.724121,0.524351,18,27,44,1,0,1500
1550,0,1,0.594283,0.353172,18,27,44,1,50,1500
1600,1,1,0.974849,0.950331,35,14,27,-1,0,1600
1600,0,1,0.764398,0.584304,18,27,44,1,100,1500
1650,1,1,0.846351,0.716311,35,14,27,-1,50,1600
1650,0,1,0.850853,0.723952,18,27,44,1,150,1500
1650,2,1,0.384963,0.148196,38,41,50,1,0,1650
1700,1,1,0.541104,0.292793,35,14,27,-1,100,1600
1700,0,1,0.455134,0.207147,18,27,44,1,200,1500
1700,2,1,0.350077,0.122554,38,41,50,1,50,1650
1750,1,1,0.589081,0.347016,35,14,27,-1,150,1600
1750,3,1,0.652867,0.426235,42,10,37,-1,0,1750
1750,4,1,1.05014,1.1028,25,24,40,-1,0,1750
1750,0,1,0.676544,0.457712,18,27,44,1,250,1500
1750,5,1,0.855682,0.732192,12,33,46,-1,0,1750
1750,2,1,0.360699,0.130103,38,41,50,1,100,1650
1750,6,1,0.347567,0.120803,53,21,57,-1,0,1750
1800,7,1,0.649718,0.422133,11,12,2,-1,0,1800
1800,8,1,0.587325,0.344951,60,61,11,1,0,1800
1800,9,1,0.991212,0.982501,47,40,12,1,0,1800
1800,10,1,0.887457,0.787581,24,19,20,1,0,1800
1800,1,1,0.740973,0.549041,35,14,27,-1,200,1600
1800,3,1,0.692491,0.479543,42,10,37,-1,50,1750
1800,4,1,0.838925,0.703795,25,24,40,-1,50,1750
1800,0,1,0.765417,0.585864,18,27,44,1,300,1500
1800,5,1,0.453605,0.205758,12,33,46,-1,50,1750
1800,2,1,0.916144,0.83932,38,41,50,1,150,1650
1800,6,1,0.418803,0.175396,53,21,57,-1,50,1750
1800,11,1,0.337257,0.113742,28,26,58,1,0,1800
1850,7,1,0.888649,0.789697,11,12,2,-1,50,1800
1850,12,1,0.335982,0.112884,11,28,10,1,0,1850
1850,8,1,0.773282,0.597965,60,61,11,1,50,1800
1850,9,1,0.59123,0.349553,47,40,12,1,50,1800
1850,13,1,0.348714,0.121602,0,59,17,-1,0,1850
1850,10,1,0.374331,0.140124,24,19,20,1,50,1800
1850,1,1,0.146478,0.0214558,35,14,27,-1,250,1600
1850,3,1,0.678954,0.460978,42,10,37,-1,100,1750
1850,4,1,0.966079,0.933309,25,24,40,-1,100,1750
1850,14,1,0.854734,0.73057,50,36,40,1,0,1850
1850,0,1,0.629087,0.395751,18,27,44,1,350,1500
1850,5,1,0.48563,0.235836,12,33,46,-1,100,1750
1850,2,1,0.668343,0.446683,38,41,50,1,200,1650
1850,6,1,0.637081,0.405872,53,21,57,-1,100,1750
1850,11,1,0.530099,0.281005,28,26,58,1,50,1800
1900,7,1,0.857049,0.734533,11,12,2,-1,100,1800
1900,12,1,0.455213,0.207219,11,28,10,1,50,1850
1900,8,1,0.62047,0.384983,60,61,11,1,100,1800
1900,9,1,0.312788,0.0978365,47,40,12,1,100,1800
1900,13,1,0.46972,0.220637,0,59,17,-1,50,1850
1900,10,1,0.647533,0.419299,24,19,20,1,100,1800
1900,15,1,1.16387,1.35459,12,31,26,1,0,1900
1900,1,1,0.872582,0.761399,35,14,27,-1,300,1600
1900,16,1,0.389393,0.151627,23,24,30,-1,0,1900
1900,3,1,0.207196,0.0429304,42,10,37,-1,150,1750
1900,4,1,0.522954,0.273481,25,24,40,-1,150,1750
1900,14,1,0.598586,0.358305,50,36,40,1,50,1850
1900,0,1,0.401341,0.161075,18,27,44,1,400,1500
1900,17,1,0.509318,0.259405,9,43,44,1,0,1900
1900,5,1,0.399641,0.159713,12,33,46,-1,150,1750
1900,2,1,0.988625,0.977379,38,41,50,1,250,1650
1900,6,1,0.634281,0.402313,53,21,57,-1,150,1750
1900,11,1,0.627087,0.393238,28,26,58,1,100,1800
1950,7,1,0.504117,0.254134,11,12,2,-1,150,1800
1950,12,1,0.715702,0.512229,11,28,10,1,100,1850
1950,8,1,0.374187,0.140016,60,61,11,1,150,1800
1950,9,1,0.62732,0.39353,47,40,12,1,150,1800
1950,18,1,0.978743,0.957938,29,6,14,-1,0,1950
1950,13,1,0.945217,0.893435,0,59,17,-1,100,1850
1950,10,1,0.498512,0.248514,24,19,20,1,150,1800
1950,19,1,0.485342,0.235557,62,36,22,-1,0,1950
1950,15,1,0.947185,0.897159,12,31,26,1,50,1900
1950,1,1,0.399353,0.159482,35,14,27,-1,350,1600
1950,16,1,0.330846,0.109459,23,24,30,-1,50,1900
1950,3,1,0.737432,0.543806,42,10,37,-1,200,1750
1950,4,1,0.430981,0.185744,25,24,40,-1,200,1750
1950,14,1,0.517191,0.267486,50,36,40,1,100,1850
1950,0,1,0.633544,0.401378,18,27,44,1,450,1500
1950,17,1,0.583211,0.340135,9,43,44,1,50,1900
1950,20,1,0.461265,0.212766,39,17,45,1,0,1950
1950,5,1,0.701047,0.491468,12,33,46,-1,200,1750
1950,2,1,0.332773,0.110738,38,41,50,1,300,1650
1950,6,1,0.381589,0.14561,53,21,57,-1,200,1750
1950,11,1,0.525532,0.276184,28,26,58,1,150,1800
2000,7,1,0.890946,0.793786,11,12,2,-1,200,1800
2000,12,1,0.744895,0.554869,11,28,10,1,150,1850
2000,8,1,0.547204,0.299432,60,61,11,1,200,1800
2000,9,1,0.561399,0.315169,47,40,12,1,200,1800
2000,18,1,0.672336,0.452035,29,6,14,-1,50,1950
2000,13,1,0.955543,0.913063,0,59,17,-1,150,1850
2000,10,1,0.476277,0.22684,24,19,20,1,200,1800
2000,19,1,0.98956,0.979229,62,36,22,-1,50,1950
2000,15,1,0.176828,0.0312681,12,31,26,1,100,1900
2000,21,1,0.663827,0.440667,44,12,27,-1,0,2000
2000,1,1,0.234401,0.0549436,35,14,27,-1,400,1600
2000,16,1,0.727069,0.52863,23,24,30,-1,100,1900
2000,3,1,0.718856,0.516755,42,10,37,-1,250,1750
2000,4,1,0.608329,0.370064,25,24,40,-1,250,1750
2000,14,1,0.617227,0.380969,50,36,40,1,150,1850
2000,0,1,0.260394,0.0678051,18,27,44,1,500,1500
2000,17,1,0.429148,0.184168,9,43,44,1,100,1900
2000,20,1,0.294581,0.0867777,39,17,45,1,50,1950
2000,5,1,0.580932,0.337482,12,33,46,-1,250,1750
2000,2,1,0.462065,0.213504,38,41,50,1,350,1650
2000,6,1,0.339359,0.115164,53,21,57,-1,250,1750
2000,11,1,0.557116,0.310378,28,26,58,1,200,1800
2050,7,1,0.625453,0.391191,11,12,2,-1,250,1800
2050,12,1,0.782532,0.612356,11,28,10,1,200,1850
2050,8,1,0.525394,0.276039,60,61,11,1,250,1800
2050,9,1,0.620984,0.385622,47,40,12,1,250,1800
2050,18,1,0.696079,0.484526,29,6,14,-1,100,1950
2050,13,1,0.635527,0.403894,0,59,17,-1,200,1850
2050,22,1,1.108,1.22766,1,39,18,1,0,2050
2050,10,1,0.587673,0.34536,24,19,20,1,250,1800
2050,19,1,0.348243,0.121273,62,36,22,-1,100,1950
2050,15,1,0.679457,0.461662,12,31,26,1,150,1900
2050,21,1,0.562286,0.316165,44,12,27,-1,50,2000
2050,1,1,0.460711,0.212255,35,14,27,-1,450,1600
2050,16,1,0.386537,0.149411,23,24,30,-1,150,1900
2050,23,1,0.598932,0.35872,39,4,32,1,0,2050
2050,3,1,0.706803,0.49957,42,10,37,-1,300,1750
2050,4,1,0.549105,0.301517,25,24,40,-1,300,1750
2050,14,1,0.421417,0.177592,50,36,40,1,200,1850
2050,0,1,0.751491,0.564739,18,27,44,1,550,1500
2050,17,1,0.480983,0.231345,9,43,44,1,150,1900
2050,20,1,0.501878,0.251881,39,17,45,1,100,1950
2050,5,1,0.534396,0.285579,12,33,46,-1,300,1750
2050,2,1,0.515938,0.266192,38,41,50,1,400,1650
2050,6,1,0.300651,0.0903912,53,21,57,-1,300,1750
2050,11,1,0.627407,0.393639,28,26,58,1,250,1800
2050,24,1,1.04469,1.09137,43,58,59,1,0,2050
2100,7,1,0.251726,0.0633657,11,12,2,-1,300,1800
2100,12,1,0.601923,0.362312,11,28,10,1,250,1850
2100,8,1,0.813519,0.661813,60,61,11,1,300,1800
2100,9,1,0.799145,0.638633,47,40,12,1,300,1800
2100,18,1,0.45454,0.206606,29,6,14,-1,150,1950
2100,13,1,0.819747,0.671985,0,59,17,-1,250,1850
2100,22,1,0.539722,0.2913,1,39,18,1,50,2050
2100,10,1,1.09465,1.19825,24,19,20,1,300,1800
2100,25,1,0.66664,0.444409,12,44,20,1,0,2100
2100,19,1,1.07912,1.16451,62,36,22,-1,150,1950
2100,26,1,0.827224,0.6843,63,48,24,-1,0,2100
2100,15,1,0.310999,0.0967203,12,31,26,1,200,1900
2100,21,1,0.608586,0.370377,44,12,27,-1,100,2000
2100,1,1,0.51184,0.26198,35,14,27,-1,500,1600
2100,16,1,0.746054,0.556596,23,24,30,-1,200,1900
2100,23,1,0.428286,0.183429,39,4,32,1,50,2050
2100,3,1,0.408675,0.167015,42,10,37,-1,350,1750
2100,4,1,0.545157,0.297196,25,24,40,-1,350,1750
2100,14,1,0.977735,0.955966,50,36,40,1,250,1850
2100,0,1,0.209766,0.0440019,18,27,44,1,600,1500
2100,17,1,0.69166,0.478393,9,43,44,1,200,1900
2100,20,1,0.534728,0.285934,39,17,45,1,150,1950
2100,5,1,0.457502,0.209308,12,33,46,-1,350,1750
2100,27,1,0.561226,0.314974,5,47,49,1,0,2100
2100,2,1,0.51682,0.267103,38,41,50,1,450,1650
2100,6,1,0.354439,0.125627,53,21,57,-1,350,1750
2100,11,1,0.896639,0.803961,28,26,58,1,300,1800
2100,24,1,0.391213,0.153047,43,58,59,1,50,2050
2150,7,1,0.354728,0.125832,11,12,2,-1,350,1800
2150,12,1,0.475386,0.225992,11,28,10,1,300,1850
2150,28,1,0.867283,0.75218,47,19,11,1,0,2150
2150,8,1,0.515537,0.265778,60,61,11,1,350,1800
2150,9,1,1.02028,1.04097,47,40,12,1,350,1800
2150,18,1,0.746233,0.556864,29,6,14,-1,200,1950
2150,13,1,0.431269,0.185993,0,59,17,-1,300,1850
2150,22,1,0.340183,0.115725,1,39,18,1,100,2050
2150,29,1,0.476563,0.227113,46,49,18,-1,0,2150
2150,10,1,0.496024,0.24604,24,19,20,1,350,1800
2150,25,1,0.495551,0.245571,12,44,20,1,50,2100
2150,19,1,0.305541,0.0933555,62,36,22,-1,200,1950
2150,26,1,0.537173,0.288554,63,48,24,-1,50,2100
2150,15,1,0.614551,0.377673,12,31,26,1,250,1900
2150,21,1,0.199449,0.0397799,44,12,27,-1,150,2000
2150,1,1,0.733059,0.537375,35,14,27,-1,550,1600
2150,16,1,0.564178,0.318296,23,24,30,-1,250,1900
2150,23,1,0.623622,0.388905,39,4,32,1,100,2050
2150,3,1,0.52418,0.274765,42,10,37,-1,400,1750
2150,4,1,0.492093,0.242156,25,24,40,-1,400,1750
2150,14,1,0.842313,0.709491,50,36,40,1,300,1850
2150,30,1,0.676577,0.457756,58,57,41,1,0,2150
2150,0,1,0.913263,0.834049,18,27,44,1,650,1500
2150,17,1,0.945818,0.894573,9,43,44,1,250,1900
2150,20,1,0.546207,0.298342,39,17,45,1,200,1950
2150,5,1,0.889067,0.79044,12,33,46,-1,400,1750
2150,27,1,0.271943,0.073953,5,47,49,1,50,2100
2150,2,1,0.713487,0.509064,38,41,50,1,500,1650
2150,6,1,0.969992,0.940884,53,21,57,-1,400,1750
2150,11,1,0.773883,0.598895,28,26,58,1,350,1800
2150,24,1,0.539893,0.291484,43,58,59,1,100,2050
2200,31,1,0.553339,0.306185,18,7,0,-1,0,2200
2200,7,1,0.944696,0.89245,11,12,2,-1,400,1800
2200,32,1,0.503242,0.253252,49,43,6,1,0,2200
2200,12,1,0.733867,0.538561,11,28,10,1,350,1850
2200,28,1,0.734314,0.539217,47,19,11,1,50,2150
2200,8,1,0.603699,0.364452,60,61,11,1,400,1800
2200,9,1,0.959262,0.920183,47,40,12,1,400,1800
2200,18,1,0.818839,0.670498,29,6,14,-1,250,1950
2200,13,1,0.564037,0.318138,0,59,17,-1,350,1850
2200,22,1,0.583428,0.340388,1,39,18,1,150,2050
2200,29,1,0.657941,0.432886,46,49,18,-1,50,2150
2200,10,1,0.379962,0.144371,24,19,20,1,400,1800
2200,25,1,0.621561,0.386337,12,44,20,1,100,2100
2200,19,1,0.411431,0.169276,62,36,22,-1,250,1950
2200,26,1,0.765421,0.585869,63,48,24,-1,100,2100
2200,15,1,0.40943,0.167633,12,31,26,1,300,1900
2200,21,1,0.498274,0.248277,44,12,27,-1,200,2000
2200,1,1,0.555425,0.308497,35,14,27,-1,600,1600
2200,16,1,0.441217,0.194672,23,24,30,-1,300,1900
2200,23,1,0.842476,0.709766,39,4,32,1,150,2050
2200,3,1,0.669657,0.44844,42,10,37,-1,450,1750
2200,4,1,0.390491,0.152484,25,24,40,-1,450,1750
2200,14,1,0.617167,0.380896,50,36,40,1,350,1850
2200,30,1,0.754264,0.568913,58,57,41,1,50,2150
2200,0,1,0.636328,0.404914,18,27,44,1,700,1500
2200,17,1,0.650723,0.423441,9,43,44,1,300,1900
2200,20,1,0.360465,0.129935,39,17,45,1,250,1950
2200,33,1,0.456931,0.208786,55,25,45,1,0,2200
2200,5,1,0.428019,0.1832,12,33,46,-1,450,1750
2200,27,1,0.604289,0.365165,5,47,49,1,100,2100
2200,2,1,0.813574,0.661903,38,41,50,1,550,1650
2200,6,1,0.649912,0.422386,53,21,57,-1,450,1750
2200,11,1,0.467311,0.21838,28,26,58,1,400,1800
2200,24,1,0.649083,0.421309,43,58,59,1,150,2050
2250,31,1,0.892956,0.79737,18,7,0,-1,50,2200
2250,7,1,0.361309,0.130544,11,12,2,-1,450,1800
2250,32,1,0.560156,0.313775,49,43,6,1,50,2200
2250,34,1,0.773267,0.597942,58,51,8,1,0,2250
2250,12,1,0.927305,0.859894,11,28,10,1,400,1850
2250,28,1,0.389253,0.151518,47,19,11,1,100,2150
2250,8,1,0.451105,0.203496,60,61,11,1,450,1800
2250,35,1,0.216137,0.0467153,24,32,12,1,0,2250
2250,9,1,0.564287,0.318419,47,40,12,1,450,1800
2250,18,1,0.161489,0.0260787,29,6,14,-1,300,1950
2250,36,1,0.835342,0.697796,52,54,14,-1,0,2250
2250,13,1,0.268204,0.0719335,0,59,17,-1,400,1850
2250,22,1,0.781842,0.611277,1,39,18,1,200,2050
2250,29,1,0.695487,0.483702,46,49,18,-1,100,2150
2250,10,1,0.512255,0.262405,24,19,20,1,450,1800
2250,25,1,0.986456,0.973096,12,44,20,1,150,2100
2250,19,1,0.610539,0.372758,62,36,22,-1,300,1950
2250,26,1,0.362409,0.13134,63,48,24,-1,150,2100
2250,15,1,0.687428,0.472558,12,31,26,1,350,1900
2250,21,1,1.1765,1.38414,44,12,27,-1,250,2000
2250,1,1,0.343113,0.117726,35,14,27,-1,650,1600
2250,16,1,0.594296,0.353188,23,24,30,-1,350,1900
2250,23,1,0.637742,0.406715,39,4,32,1,200,2050
2250,3,1,0.792659,0.628308,42,10,37,-1,500,1750
2250,4,1,0.551071,0.303679,25,24,40,-1,500,1750
2250,14,1,0.773017,0.597556,50,36,40,1,400,1850
2250,30,1,0.812984,0.660944,58,57,41,1,100,2150
2250,0,1,0.560594,0.314265,18,27,44,1,750,1500
2250,17,1,0.953126,0.90845,9,43,44,1,350,1900
2250,20,1,1.01348,1.02714,39,17,45,1,300,1950
2250,33,1,0.637199,0.406022,55,25,45,1,50,2200
2250,5,1,0.407431,0.166,12,33,46,-1,500,1750
2250,37,1,0.313559,0.0983195,19,22,49,-1,0,2250
2250,38,1,0.475548,0.226146,23,24,49,1,0,2250
2250,27,1,0.768496,0.590586,5,47,49,1,150,2100
2250,2,1,0.440672,0.194192,38,41,50,1,600,1650
2250,6,1,0.429791,0.18472,53,21,57,-1,500,1750
2250,11,1,0.671885,0.45143,28,26,58,1,450,1800
2250,24,1,0.593257,0.351953,43,58,59,1,200,2050
2300,31,1,0.309882,0.0960271,18,7,0,-1,100,2200
2300,7,1,0.314392,0.0988422,11,12,2,-1,500,1800
2300,32,1,0.769097,0.59151,49,43,6,1,100,2200
2300,34,1,0.976852,0.95424,58,51,8,1,50,2250
2300,12,1,0.952209,0.906702,11,28,10,1,450,1850
2300,28,1,0.584957,0.342175,47,19,11,1,150,2150
2300,8,1,0.900866,0.811559,60,61,11,1,500,1800
2300,35,1,0.862551,0.743994,24,32,12,1,50,2250
2300,9,1,0.887597,0.787828,47,40,12,1,500,1800
2300,18,1,0.432552,0.187101,29,6,14,-1,350,1950
2300,36,1,0.499667,0.249667,52,54,14,-1,50,2250
2300,39,1,0.558868,0.312334,14,52,15,1,0,2300
2300,13,1,0.53468,0.285882,0,59,17,-1,450,1850
2300,22,1,0.585046,0.342279,1,39,18,1,250,2050
2300,29,1,0.938983,0.881689,46,49,18,-1,150,2150
2300,10,1,0.751588,0.564885,24,19,20,1,500,1800
2300,25,1,0.69639,0.484959,12,44,20,1,200,2100
2300,19,1,0.702566,0.493599,62,36,22,-1,350,1950
2300,40,1,0.691422,0.478064,52,7,23,-1,0,2300
2300,26,1,0.55257,0.305333,63,48,24,-1,200,2100
2300,15,1,0.394248,0.155431,12,31,26,1,400,1900
2300,21,1,0.701655,0.49232,44,12,27,-1,300,2000
2300,1,1,1.27592,1.62798,35,14,27,-1,700,1600
2300,16,1,0.80605,0.649716,23,24,30,-1,400,1900
2300,23,1,0.771923,0.595865,39,4,32,1,250,2050
2300,41,1,0.748889,0.560834,32,28,32,-1,0,2300
2300,42,1,0.821326,0.674576,22,9,34,-1,0,2300
2300,43,1,0.759989,0.577583,29,58,35,-1,0,2300
2300,3,1,0.58307,0.339971,42,10,37,-1,550,1750
2300,4,1,0.988164,0.976468,25,24,40,-1,550,1750
2300,14,1,0.860577,0.740592,50,36,40,1,450,1850
2300,30,1,0.531944,0.282965,58,57,41,1,150,2150
2300,0,2,0.898044,0.572201,18,27.5,44,0,800,1500
2300,17,1,0.442867,0.196132,9,43,44,1,400,1900
2300,20,1,0.649501,0.421852,39,17,45,1,350,1950
2300,33,1,0.596388,0.355679,55,25,45,1,100,2200
2300,5,1,0.352598,0.124325,12,33,46,-1,550,1750
2300,37,1,0.353486,0.124952,19,22,49,-1,50,2250
2300,38,1,0.769103,0.591519,23,24,49,1,50,2250
2300,27,1,0.346583,0.12012,5,47,49,1,200,2100
2300,2,1,0.345224,0.119179,38,41,50,1,650,1650
2300,44,1,0.758127,0.574756,54,34,51,1,0,2300
2300,45,1,0.596016,0.355235,51,44,51,1,0,2300
2300,6,1,0.659685,0.435184,53,21,57,-1,550,1750
2300,11,1,0.74404,0.553595,28,26,58,1,500,1800
2300,24,1,0.934128,0.872595,43,58,59,1,250,2050
2300,46,1,0.9784,0.957266,35,7,62,-1,0,2300
2350,31,1,0.460715,0.212259,18,7,0,-1,150,2200
2350,47,1,0.382017,0.145937,59,60,1,1,0,2350
2350,7,1,0.680902,0.463628,11,12,2,-1,550,1800
2350,48,1,0.671038,0.450292,63,3,3,1,0,2350
2350,49,1,0.69402,0.481664,15,17,6,-1,0,2350
2350,32,1,0.579206,0.33548,49,43,6,1,150,2200
2350,34,1,0.807517,0.652084,58,51,8,1,100,2250
2350,12,1,1.13779,1.29456,11,28,10,1,500,1850
2350,50,1,0.664678,0.441797,0,56,10,-1,0,2350
2350,28,1,0.677409,0.458883,47,19,11,1,200,2150
2350,8,1,0.533691,0.284826,60,61,11,1,550,1800
2350,35,1,0.5497,0.30217,24,32,12,1,100,2250
2350,9,1,0.693346,0.480728,47,40,12,1,550,1800
2350,51,1,0.441526,0.194945,40,63,12,-1,0,2350
2350,18,1,0.701296,0.491816,29,6,14,-1,400,1950
2350,36,1,0.711022,0.505553,52,54,14,-1,100,2250
2350,39,1,0.747554,0.558837,14,52,15,1,50,2300
2350,13,1,0.762631,0.581606,0,59,17,-1,500,1850
2350,22,1,0.838479,0.703047,1,39,18,1,300,2050
2350,29,1,0.639238,0.408625,46,49,18,-1,200,2150
2350,10,1,0.53429,0.285466,24,19,20,1,550,1800
2350,25,1,0.677851,0.459481,12,44,20,1,250,2100
2350,19,1,0.232697,0.0541481,62,36,22,-1,400,1950
2350,40,1,0.486275,0.236463,52,7,23,-1,50,2300
2350,26,1,0.516085,0.266344,63,48,24,-1,250,2100
2350,15,1,1.0073,1.01466,12,31,26,1,450,1900
2350,21,1,0.817699,0.668632,44,12,27,-1,350,2000
2350,1,1,1.03072,1.06239,35,14,27,-1,750,1600
2350,52,1,0.591684,0.35009,40,47,28,1,0,2350
2350,16,1,0.674573,0.455048,23,24,30,-1,450,1900
2350,23,1,0.737041,0.54323,39,4,32,1,300,2050
2350,41,1,0.649465,0.421805,32,28,32,-1,50,2300
2350,42,1,0.519601,0.269985,22,9,34,-1,50,2300
2350,43,1,0.886681,0.786204,29,58,35,-1,50,2300
2350,53,1,0.911038,0.82999,52,23,36,-1,0,2350
2350,3,1,0.270967,0.0734229,42,10,37,-1,600,1750
2350,4,1,1.1535,1.33055,25,24,40,-1,600,1750
2350,14,1,0.443016,0.196263,50,36,40,1,500,1850
2350,54,1,0.648167,0.42012,28,51,41,-1,0,2350
2350,30,1,0.762153,0.580878,58,57,41,1,200,2150
2350,0,2,0.918704,0.427693,18,27.5,44,0,850,1500
2350,17,1,0.657007,0.431658,9,43,44,1,450,1900
2350,20,1,0.258216,0.0666755,39,17,45,1,400,1950
2350,33,1,0.809872,0.655893,55,25,45,1,150,2200
2350,5,1,0.736152,0.541919,12,33,46,-1,600,1750
2350,37,1,0.800005,0.640008,19,22,49,-1,100,2250
2350,38,1,0.527073,0.277806,23,24,49,1,100,2250
