x,y,density,Jx,Jy,Jz,state
0,0,5.66058114e-04,0.00000000e+00,0.00000000e+00,5.66058114e-04,0
0,1,2.38169814e-03,0.00000000e+00,0.00000000e+00,-2.38169814e-03,0
0,2,2.14196937e-03,0.00000000e+00,0.00000000e+00,-2.14196937e-03,0
0,3,9.50644456e-04,0.00000000e+00,0.00000000e+00,9.50644456e-04,0
0,4,1.42983639e-03,0.00000000e+00,0.00000000e+00,1.42983639e-03,0
0,5,3.86089866e-03,0.00000000e+00,0.00000000e+00,3.86089866e-03,0
0,6,1.04364949e-04,0.00000000e+00,0.00000000e+00,1.04364949e-04,0
0,7,2.33466859e-03,0.00000000e+00,0.00000000e+00,-2.33466859e-03,0
0,8,1.93670334e-03,0.00000000e+00,0.00000000e+00,1.93670334e-03,0
0,9,3.42968729e-04,0.00000000e+00,0.00000000e+00,3.42968729e-04,0
0,10,1.43891358e-03,0.00000000e+00,0.00000000e+00,1.43891358e-03,0
0,11,2.41305086e-03,0.00000000e+00,0.00000000e+00,-2.41305086e-03,0
0,12,2.95253336e-03,0.00000000e+00,0.00000000e+00,-2.95253336e-03,0
0,13,2.40344312e-03,0.00000000e+00,0.00000000e+00,2.40344312e-03,0
0,14,6.40096014e-04,0.00000000e+00,0.00000000e+00,-6.40096014e-04,0
0,15,5.16541828e-04,0.00000000e+00,0.00000000e+00,5.16541828e-04,0
0,16,1.52033057e-03,0.00000000e+00,0.00000000e+00,-1.52033057e-03,0
0,17,7.94344660e-04,0.00000000e+00,0.00000000e+00,-7.94344660e-04,0
0,18,1.24998827e-03,0.00000000e+00,0.00000000e+00,-1.24998827e-03,0
0,19,5.50916036e-03,0.00000000e+00,0.00000000e+00,5.50916036e-03,0
0,20,1.68400014e-04,0.00000000e+00,0.00000000e+00,-1.68400014e-04,0
0,21,2.63873483e-03,0.00000000e+00,0.00000000e+00,-2.63873483e-03,0
0,22,4.75700680e-03,0.00000000e+00,0.00000000e+00,-4.75700680e-03,0
0,23,5.87748964e-03,0.00000000e+00,0.00000000e+00,5.87748964e-03,0
0,24,1.19405667e-03,0.00000000e+00,0.00000000e+00,-1.19405667e-03,0
0,25,6.17963677e-03,0.00000000e+00,0.00000000e+00,-6.17963677e-03,0
0,26,9.29261471e-04,0.00000000e+00,0.00000000e+00,-9.29261471e-04,0
0,27,2.36657426e-03,0.00000000e+00,0.00000000e+00,2.36657426e-03,0
0,28,1.09886956e-03,0.00000000e+00,0.00000000e+00,1.09886956e-03,0
0,29,8.37600358e-04,0.00000000e+00,0.00000000e+00,8.37600358e-04,0
0,30,2.33995507e-03,0.00000000e+00,0.00000000e+00,2.33995507e-03,0
0,31,3.24773220e-03,0.00000000e+00,0.00000000e+00,-3.24773220e-03,0
0,32,4.07600034e-03,0.00000000e+00,0.00000000e+00,4.07600034e-03,0
0,33,3.24773220e-03,0.00000000e+00,0.00000000e+00,-3.24773220e-03,0
0,34,2.33995507e-03,0.00000000e+00,0.00000000e+00,2.33995507e-03,0
0,35,8.37600358e-04,0.00000000e+00,0.00000000e+00,8.37600358e-04,0
0,36,1.09886956e-03,0.00000000e+00,0.00000000e+00,1.09886956e-03,0
0,37,2.36657426e-03,0.00000000e+00,0.00000000e+00,2.36657426e-03,0
0,38,9.29261471e-04,0.00000000e+00,0.00000000e+00,-9.29261471e-04,0
0,39,6.17963677e-03,0.00000000e+00,0.00000000e+00,-6.17963677e-03,0
0,40,1.19405667e-03,0.00000000e+00,0.00000000e+00,-1.19405667e-03,0
0,41,5.87748964e-03,0.00000000e+00,0.00000000e+00,5.87748964e-03,0
0,42,4.75700680e-03,0.00000000e+00,0.00000000e+00,-4.75700680e-03,0
0,43,2.63873483e-03,0.00000000e+00,0.00000000e+00,-2.63873483e-03,0
0,44,1.68400014e-04,0.00000000e+00,0.00000000e+00,-1.68400014e-04,0
0,45,5.50916036e-03,0.00000000e+00,0.00000000e+00,5.50916036e-03,0
0,46,1.24998827e-03,0.00000000e+00,0.00000000e+00,-1.24998827e-03,0
0,47,7.94344660e-04,0.00000000e+00,0.00000000e+00,-7.94344660e-04,0
0,48,1.52033057e-03,0.00000000e+00,0.00000000e+00,-1.52033057e-03,0
0,49,5.16541828e-04,0.00000000e+00,0.00000000e+00,5.16541828e-04,0
0,50,6.40096014e-04,0.00000000e+00,0.00000000e+00,-6.40096014e-04,0
0,51,2.40344312e-03,0.00000000e+00,0.00000000e+00,2.40344312e-03,0
0,52,2.95253336e-03,0.00000000e+00,0.00000000e+00,-2.95253336e-03,0
0,53,2.41305086e-03,0.00000000e+00,0.00000000e+00,-2.41305086e-03,0
0,54,1.43891358e-03,0.00000000e+00,0.00000000e+00,1.43891358e-03,0
0,55,3.42968729e-04,0.00000000e+00,0.00000000e+00,3.42968729e-04,0
0,56,1.93670334e-03,0.00000000e+00,0.00000000e+00,1.93670334e-03,0
0,57,2.33466859e-03,0.00000000e+00,0.00000000e+00,-2.33466859e-03,0
0,58,1.04364949e-04,0.00000000e+00,0.00000000e+00,1.04364949e-04,0
0,59,3.86089866e-03,0.00000000e+00,0.00000000e+00,3.86089866e-03,0
0,60,1.42983639e-03,0.00000000e+00,0.00000000e+00,1.42983639e-03,0
0,61,9.50644456e-04,0.00000000e+00,0.00000000e+00,9.50644456e-04,0
0,62,2.14196937e-03,0.00000000e+00,0.00000000e+00,-2.14196937e-03,0
0,63,2.38169814e-03,0.00000000e+00,0.00000000e+00,-2.38169814e-03,0
1,0,2.38169814e-03,0.00000000e+00,0.00000000e+00,-2.38169814e-03,0
1,1,1.72074991e-04,0.00000000e+00,0.00000000e+00,-1.72074991e-04,0
1,2,1.75845498e-03,0.00000000e+00,0.00000000e+00,1.75845498e-03,0
1,3,4.95288645e-04,0.00000000e+00,0.00000000e+00,-4.95288645e-04,0
1,4,1.32829300e-03,0.00000000e+00,0.00000000e+00,-1.32829300e-03,0
1,5,2.75666777e-04,0.00000000e+00,0.00000000e+00,-2.75666777e-04,0
1,6,7.95292221e-04,0.00000000e+00,0.00000000e+00,-7.95292221e-04,0
