x,y,density,Jx,Jy,Jz,state
0,0,6.05010062e-04,0.00000000e+00,0.00000000e+00,-6.05010062e-04,0
0,1,8.48795125e-04,0.00000000e+00,0.00000000e+00,-8.48795125e-04,0
0,2,4.36912629e-04,0.00000000e+00,0.00000000e+00,4.36912629e-04,0
0,3,1.25372156e-03,0.00000000e+00,0.00000000e+00,1.25372156e-03,0
0,4,2.40126107e-03,0.00000000e+00,0.00000000e+00,2.40126107e-03,0
0,5,6.10393352e-04,0.00000000e+00,0.00000000e+00,-6.10393352e-04,0
0,6,3.85692377e-03,0.00000000e+00,0.00000000e+00,-3.85692377e-03,0
0,7,2.16963900e-03,0.00000000e+00,0.00000000e+00,-2.16963900e-03,0
0,8,8.28367041e-04,0.00000000e+00,0.00000000e+00,8.28367041e-04,0
0,9,2.42816017e-03,0.00000000e+00,0.00000000e+00,2.42816017e-03,0
0,10,3.04963544e-03,0.00000000e+00,0.00000000e+00,-3.04963544e-03,0
0,11,1.17326876e-03,0.00000000e+00,0.00000000e+00,1.17326876e-03,0
0,12,7.43220859e-04,0.00000000e+00,0.00000000e+00,7.43220859e-04,0
0,13,2.89955474e-04,0.00000000e+00,0.00000000e+00,2.89955474e-04,0
0,14,3.26980674e-04,0.00000000e+00,0.00000000e+00,-3.26980674e-04,0
0,15,1.30192203e-03,0.00000000e+00,0.00000000e+00,1.30192203e-03,0
0,16,2.52407396e-03,0.00000000e+00,0.00000000e+00,2.52407396e-03,0
0,17,3.64737885e-04,0.00000000e+00,0.00000000e+00,3.64737885e-04,0
0,18,4.04154042e-04,0.00000000e+00,0.00000000e+00,4.04154042e-04,0
0,19,4.86911397e-04,0.00000000e+00,0.00000000e+00,-4.86911397e-04,0
0,20,4.30859207e-03,0.00000000e+00,0.00000000e+00,4.30859207e-03,0
0,21,6.48802308e-04,0.00000000e+00,0.00000000e+00,6.48802308e-04,0
0,22,2.69535011e-03,0.00000000e+00,0.00000000e+00,2.69535011e-03,0
0,23,2.16794055e-04,0.00000000e+00,0.00000000e+00,2.16794055e-04,0
0,24,1.72094632e-03,0.00000000e+00,0.00000000e+00,1.72094632e-03,0
0,25,5.70239105e-05,0.00000000e+00,0.00000000e+00,-5.70239105e-05,0
0,26,1.85468451e-03,0.00000000e+00,0.00000000e+00,1.85468451e-03,0
0,27,1.02214533e-03,0.00000000e+00,0.00000000e+00,-1.02214533e-03,0
0,28,1.49407287e-04,0.00000000e+00,0.00000000e+00,-1.49407287e-04,0
0,29,1.06902430e-03,0.00000000e+00,0.00000000e+00,1.06902430e-03,0
0,30,2.62963227e-03,0.00000000e+00,0.00000000e+00,-2.62963227e-03,0
0,31,2.52065422e-03,0.00000000e+00,0.00000000e+00,2.52065422e-03,0
0,32,4.06280243e-03,0.00000000e+00,0.00000000e+00,-4.06280243e-03,0
0,33,2.52065422e-03,0.00000000e+00,0.00000000e+00,2.52065422e-03,0
0,34,2.62963227e-03,0.00000000e+00,0.00000000e+00,-2.62963227e-03,0
0,35,1.06902430e-03,0.00000000e+00,0.00000000e+00,1.06902430e-03,0
0,36,1.49407287e-04,0.00000000e+00,0.00000000e+00,-1.49407287e-04,0
0,37,1.02214533e-03,0.00000000e+00,0.00000000e+00,-1.02214533e-03,0
0,38,1.85468451e-03,0.00000000e+00,0.00000000e+00,1.85468451e-03,0
0,39,5.70239105e-05,0.00000000e+00,0.00000000e+00,-5.70239105e-05,0
0,40,1.72094632e-03,0.00000000e+00,0.00000000e+00,1.72094632e-03,0
0,41,2.16794055e-04,0.00000000e+00,0.00000000e+00,2.16794055e-04,0
0,42,2.69535011e-03,0.00000000e+00,0.00000000e+00,2.69535011e-03,0
0,43,6.48802308e-04,0.00000000e+00,0.00000000e+00,6.48802308e-04,0
0,44,4.30859207e-03,0.00000000e+00,0.00000000e+00,4.30859207e-03,0
0,45,4.86911397e-04,0.00000000e+00,0.00000000e+00,-4.86911397e-04,0
0,46,4.04154042e-04,0.00000000e+00,0.00000000e+00,4.04154042e-04,0
0,47,3.64737885e-04,0.00000000e+00,0.00000000e+00,3.64737885e-04,0
0,48,2.52407396e-03,0.00000000e+00,0.00000000e+00,2.52407396e-03,0
0,49,1.30192203e-03,0.00000000e+00,0.00000000e+00,1.30192203e-03,0
0,50,3.26980674e-04,0.00000000e+00,0.00000000e+00,-3.26980674e-04,0
0,51,2.89955474e-04,0.00000000e+00,0.00000000e+00,2.89955474e-04,0
0,52,7.43220859e-04,0.00000000e+00,0.00000000e+00,7.43220859e-04,0
0,53,1.17326876e-03,0.00000000e+00,0.00000000e+00,1.17326876e-03,0
0,54,3.04963544e-03,0.00000000e+00,0.00000000e+00,-3.04963544e-03,0
0,55,2.42816017e-03,0.00000000e+00,0.00000000e+00,2.42816017e-03,0
0,56,8.28367041e-04,0.00000000e+00,0.00000000e+00,8.28367041e-04,0
0,57,2.16963900e-03,0.00000000e+00,0.00000000e+00,-2.16963900e-03,0
0,58,3.85692377e-03,0.00000000e+00,0.00000000e+00,-3.85692377e-03,0
0,59,6.10393352e-04,0.00000000e+00,0.00000000e+00,-6.10393352e-04,0
0,60,2.40126107e-03,0.00000000e+00,0.00000000e+00,2.40126107e-03,0
0,61,1.25372156e-03,0.00000000e+00,0.00000000e+00,1.25372156e-03,0
0,62,4.36912629e-04,0.00000000e+00,0.00000000e+00,4.36912629e-04,0
0,63,8.48795125e-04,0.00000000e+00,0.00000000e+00,-8.48795125e-04,0
1,0,8.48795125e-04,0.00000000e+00,0.00000000e+00,-8.48795125e-04,0
1,1,2.36449209e-04,0.00000000e+00,0.00000000e+00,2.36449209e-04,0
1,2,1.19574699e-04,0.00000000e+00,0.00000000e+00,1.19574699e-04,0
1,3,8.52430857e-04,0.00000000e+00,0.00000000e+00,-8.52430857e-04,0
1,4,9.54567428e-04,0.00000000e+00,0.00000000e+00,-9.54567428e-04,0
1,5,5.83124479e-04,0.00000000e+00,0.00000000e+00,-5.83124479e-04,0
1,6,2.32395969e-03,0.00000000e+00,0.00000000e+00,2.32395969e-03,0
1,7,3.07541368e-04,0.00000000e+00,0.00000000e+00,3.07541368e-04,0
1,8,5.66377191e-05,0.00000000e+00,0.00000000e+00,-5.66377191e-05,0
1,9,4.58756732e-04,0.00000000e+00,0.00000000e+00,4.58756732e-04,0
1,10,6.84437202e-05,0.00000000e+00,0.00000000e+00,-6.84437202e-05,0
1,11,2.35692936e-03,0.00000000e+00,0.00000000e+00,2.35692936e-03,0
1,12,9.88522441e-04,0.00000000e+00,0.00000000e+00,-9.88522441e-04,0
1,13,7.99652580e-04,0.00000000e+00,0.00000000e+00,7.99652580e-04,0
1,14,9.76495684e-04,0.00000000e+00,0.00000000e+00,-9.76495684e-04,0
1,15,1.10902305e-04,0.00000000e+00,0.00000000e+00,1.10902305e-04,0
1,16,6.61677710e-04,0.00000000e+00,0.00000000e+00,-6.61677710e-04,0
1,17,8.58758465e-04,0.00000000e+00,0.00000000e+00,8.58758465e-04,0
1,18,2.29402082e-04,0.00000000e+00,0.00000000e+00,2.29402082e-04,0
1,19,5.11097531e-04,0.00000000e+00,0.00000000e+00,5.11097531e-04,0
1,20,1.54442742e-03,0.00000000e+00,0.00000000e+00,-1.54442742e-03,0
1,21,4.81658285e-04,0.00000000e+00,0.00000000e+00,4.81658285e-04,0
1,22,1.99034712e-04,0.00000000e+00,0.00000000e+00,1.99034712e-04,0
1,23,8.08023098e-04,0.00000000e+00,0.00000000e+00,8.08023098e-04,0
1,24,5.50747372e-04,0.00000000e+00,0.00000000e+00,-5.50747372e-04,0
1,25,2.36481570e-03,0.00000000e+00,0.00000000e+00,2.36481570e-03,0
1,26,1.86502838e-03,0.00000000e+00,0.00000000e+00,-1.86502838e-03,0
1,27,9.02425799e-04,0.00000000e+00,0.00000000e+00,9.02425799e-04,0
1,28,9.23132402e-04,0.00000000e+00,0.00000000e+00,-9.23132402e-04,0
1,29,5.38570679e-04,0.00000000e+00,0.00000000e+00,5.38570679e-04,0
1,30,9.61650722e-04,0.00000000e+00,0.00000000e+00,9.61650722e-04,0
1,31,3.28088249e-04,0.00000000e+00,0.00000000e+00,3.28088249e-04,0
1,32,1.49005720e-03,0.00000000e+00,0.00000000e+00,1.49005720e-03,0
1,33,3.28088249e-04,0.00000000e+00,0.00000000e+00,3.28088249e-04,0
1,34,9.61650722e-04,0.00000000e+00,0.00000000e+00,9.61650722e-04,0
1,35,5.38570679e-04,0.00000000e+00,0.00000000e+00,5.38570679e-04,0
1,36,9.23132402e-04,0.00000000e+00,0.00000000e+00,-9.23132402e-04,0
1,37,9.02425799e-04,0.00000000e+00,0.00000000e+00,9.02425799e-04,0
1,38,1.86502838e-03,0.00000000e+00,0.00000000e+00,-1.86502838e-03,0
1,39,2.36481570e-03,0.00000000e+00,0.00000000e+00,2.36481570e-03,0
1,40,5.50747372e-04,0.00000000e+00,0.00000000e+00,-5.50747372e-04,0
1,41,8.08023098e-04,0.00000000e+00,0.00000000e+00,8.08023098e-04,0
1,42,1.99034712e-04,0.00000000e+00,0.00000000e+00,1.99034712e-04,0
1,43,4.81658285e-04,0.00000000e+00,0.00000000e+00,4.81658285e-04,0
1,44,1.54442742e-03,0.00000000e+00,0.00000000e+00,-1.54442742e-03,0
1,45,5.11097531e-04,0.00000000e+00,0.00000000e+00,5.11097531e-04,0
1,46,2.29402082e-04,0.00000000e+00,0.00000000e+00,2.29402082e-04,0
1,47,8.58758465e-04,0.00000000e+00,0.00000000e+00,8.58758465e-04,0
1,48,6.61677710e-04,0.00000000e+00,0.00000000e+00,-6.61677710e-04,0
1,49,1.10902305e-04,0.00000000e+00,0.00000000e+00,1.10902305e-04,0
1,50,9.76495684e-04,0.00000000e+00,0.00000000e+00,-9.76495684e-04,0
1,51,7.99652580e-04,0.00000000e+00,0.00000000e+00,7.99652580e-04,0
1,52,9.88522441e-04,0.00000000e+00,0.00000000e+00,-9.88522441e-04,0
1,53,2.35692936e-03,0.00000000e+00,0.00000000e+00,2.35692936e-03,0
1,54,6.84437202e-05,0.00000000e+00,0.00000000e+00,-6.84437202e-05,0
1,55,4.58756732e-04,0.00000000e+00,0.00000000e+00,4.58756732e-04,0
1,56,5.66377191e-05,0.00000000e+00,0.00000000e+00,-5.66377191e-05,0
1,57,3.07541368e-04,0.00000000e+00,0.00000000e+00,3.07541368e-04,0
1,58,2.32395969e-03,0.00000000e+00,0.00000000e+00,2.32395969e-03,0
1,59,5.83124479e-04,0.00000000e+00,0.00000000e+00,-5.83124479e-04,0
1,60,9.54567428e-04,0.00000000e+00,0.00000000e+00,-9.54567428e-04,0
1,61,8.52430857e-04,0.00000000e+00,0.00000000e+00,-8.52430857e-04,0
1,62,1.19574699e-04,0.00000000e+00,0.00000000e+00,1.19574699e-04,0
1,63,2.36449209e-04,0.00000000e+00,0.00000000e+00,2.36449209e-04,0
2,0,4.36912629e-04,0.00000000e+00,0.00000000e+00,4.36912629e-04,0
2,1,1.19574699e-04,0.00000000e+00,0.00000000e+00,1.19574699e-04,0
2,2,6.92040781e-04,0.00000000e+00,0.00000000e+00,-6.92040781e-04,0
2,3,3.67348269e-04,0.00000000e+00,0.00000000e+00,-3.67348269e-04,0
2,4,1.44656010e-05,0.00000000e+00,0.00000000e+00,1.44656010e-05,0
2,5,4.48152105e-04,0.00000000e+00,0.00000000e+00,-4.48152105e-04,0
2,6,9.03505626e-05,0.00000000e+00,0.00000000e+00,9.03505626e-05,0
2,7,3.26994204e-05,0.00000000e+00,0.00000000e+00,3.26994204e-05,0
2,8,1.69924288e-04,0.00000000e+00,0.00000000e+00,1.69924288e-04,0
2,9,1.35736636e-03,0.00000000e+00,0.00000000e+00,1.35736636e-03,0
2,10,1.11295862e-03,0.00000000e+00,0.00000000e+00,1.11295862e-03,0
2,11,2.01365130e-04,0.00000000e+00,0.00000000e+00,-2.01365130e-04,0
2,12,3.83125544e-05,0.00000000e+00,0.00000000e+00,3.83125544e-05,0
2,13,8.10312829e-04,0.00000000e+00,0.00000000e+00,-8.10312829e-04,0
2,14,9.24636865e-04,0.00000000e+00,0.00000000e+00,-9.24636865e-04,0
2,15,7.35159511e-04,0.00000000e+00,0.00000000e+00,7.35159511e-04,0
2,16,1.45073414e-03,0.00000000e+00,0.00000000e+00,1.45073414e-03,0
2,17,1.22653436e-04,0.00000000e+00,0.00000000e+00,1.22653436e-04,0
2,18,1.43707843e-04,0.00000000e+00,0.00000000e+00,1.43707843e-04,0
