x,y,density,Jx,Jy,Jz,state
0,0,2.32418995e-03,0.00000000e+00,0.00000000e+00,2.32418995e-03,0
0,1,1.48588367e-03,0.00000000e+00,0.00000000e+00,1.48588367e-03,0
0,2,1.44079525e-03,0.00000000e+00,0.00000000e+00,-1.44079525e-03,0
0,3,4.21454689e-03,0.00000000e+00,0.00000000e+00,-4.21454689e-03,0
0,4,2.56493337e-03,0.00000000e+00,0.00000000e+00,-2.56493337e-03,0
0,5,1.45694199e-03,0.00000000e+00,0.00000000e+00,1.45694199e-03,0
0,6,2.73025231e-03,0.00000000e+00,0.00000000e+00,2.73025231e-03,0
0,7,2.36822438e-03,0.00000000e+00,0.00000000e+00,2.36822438e-03,0
0,8,1.65720428e-03,0.00000000e+00,0.00000000e+00,1.65720428e-03,0
0,9,1.06922419e-04,0.00000000e+00,0.00000000e+00,-1.06922419e-04,0
0,10,4.83954228e-05,0.00000000e+00,0.00000000e+00,4.83954228e-05,0
0,11,8.67816132e-04,0.00000000e+00,0.00000000e+00,8.67816132e-04,0
0,12,4.77694371e-04,0.00000000e+00,0.00000000e+00,-4.77694371e-04,0
0,13,2.37879114e-03,0.00000000e+00,0.00000000e+00,-2.37879114e-03,0
0,14,2.73660584e-03,0.00000000e+00,0.00000000e+00,-2.73660584e-03,0
0,15,6.02572469e-04,0.00000000e+00,0.00000000e+00,6.02572469e-04,0
0,16,1.39244970e-03,0.00000000e+00,0.00000000e+00,1.39244970e-03,0
0,17,5.32633864e-04,0.00000000e+00,0.00000000e+00,-5.32633864e-04,0
0,18,4.85655057e-04,0.00000000e+00,0.00000000e+00,-4.85655057e-04,0
0,19,2.89185113e-05,0.00000000e+00,0.00000000e+00,2.89185113e-05,0
0,20,1.04823702e-03,0.00000000e+00,0.00000000e+00,-1.04823702e-03,0
0,21,1.87870165e-03,0.00000000e+00,0.00000000e+00,-1.87870165e-03,0
0,22,3.71946338e-03,0.00000000e+00,0.00000000e+00,-3.71946338e-03,0
