x,y,density,Jx,Jy,Jz,state
0,0,9.21647080e-21,0.00000000e+00,0.00000000e+00,9.21647080e-21,0
0,1,5.84669866e-19,0.00000000e+00,0.00000000e+00,5.84669866e-19,0
0,2,3.54307127e-17,0.00000000e+00,0.00000000e+00,3.54307127e-17,0
0,3,1.36411037e-15,0.00000000e+00,0.00000000e+00,1.36411037e-15,0
0,4,3.73128945e-14,0.00000000e+00,0.00000000e+00,3.73128945e-14,0
0,5,7.66230751e-13,0.00000000e+00,0.00000000e+00,7.66230751e-13,0
0,6,1.21612335e-11,0.00000000e+00,0.00000000e+00,1.21612335e-11,0
0,7,1.51474734e-10,0.00000000e+00,0.00000000e+00,1.51474734e-10,0
0,8,1.49172513e-09,0.00000000e+00,0.00000000e+00,1.49172513e-09,0
0,9,1.16483329e-08,0.00000000e+00,0.00000000e+00,1.16483329e-08,0
0,10,7.21253769e-08,0.00000000e+00,0.00000000e+00,7.21253769e-08,0
0,11,3.53614166e-07,0.00000000e+00,0.00000000e+00,3.53614166e-07,0
0,12,1.37070854e-06,0.00000000e+00,0.00000000e+00,1.37070854e-06,0
0,13,4.20440586e-06,0.00000000e+00,0.00000000e+00,4.20440586e-06,0
0,14,1.02761962e-05,0.00000000e+00,0.00000000e+00,1.02761962e-05,0
0,15,2.03699662e-05,0.00000000e+00,0.00000000e+00,2.03699662e-05,0
0,16,3.37374552e-05,0.00000000e+00,0.00000000e+00,3.37374552e-05,0
0,17,4.83234950e-05,0.00000000e+00,0.00000000e+00,4.83234950e-05,0
0,18,6.14867037e-05,0.00000000e+00,0.00000000e+00,6.14867037e-05,0
0,19,7.06832278e-05,0.00000000e+00,0.00000000e+00,7.06832278e-05,0
0,20,7.42031669e-05,0.00000000e+00,0.00000000e+00,7.42031669e-05,0
0,21,7.15980918e-05,0.00000000e+00,0.00000000e+00,7.15980918e-05,0
0,22,6.44207810e-05,0.00000000e+00,0.00000000e+00,6.44207810e-05,0
0,23,5.70464389e-05,0.00000000e+00,0.00000000e+00,5.70464389e-05,0
0,24,5.70140422e-05,0.00000000e+00,0.00000000e+00,5.70140422e-05,0
0,25,7.21368574e-05,0.00000000e+00,0.00000000e+00,7.21368574e-05,0
0,26,1.04718934e-04,0.00000000e+00,0.00000000e+00,1.04718934e-04,0
0,27,1.49119018e-04,0.00000000e+00,0.00000000e+00,1.49119018e-04,0
0,28,1.96555083e-04,0.00000000e+00,0.00000000e+00,1.96555083e-04,0
0,29,2.39334515e-04,0.00000000e+00,0.00000000e+00,2.39334515e-04,0
0,30,2.71889371e-04,0.00000000e+00,0.00000000e+00,2.71889371e-04,0
0,31,2.92028234e-04,0.00000000e+00,0.00000000e+00,2.92028234e-04,0
0,32,2.98730216e-04,0.00000000e+00,0.00000000e+00,2.98730216e-04,0
0,33,2.92028234e-04,0.00000000e+00,0.00000000e+00,2.92028234e-04,0
0,34,2.71889371e-04,0.00000000e+00,0.00000000e+00,2.71889371e-04,0
0,35,2.39334515e-04,0.00000000e+00,0.00000000e+00,2.39334515e-04,0
0,36,1.96555083e-04,0.00000000e+00,0.00000000e+00,1.96555083e-04,0
0,37,1.49119018e-04,0.00000000e+00,0.00000000e+00,1.49119018e-04,0
0,38,1.04718934e-04,0.00000000e+00,0.00000000e+00,1.04718934e-04,0
0,39,7.21368574e-05,0.00000000e+00,0.00000000e+00,7.21368574e-05,0
0,40,5.70140422e-05,0.00000000e+00,0.00000000e+00,5.70140422e-05,0
0,41,5.70464389e-05,0.00000000e+00,0.00000000e+00,5.70464389e-05,0
0,42,6.44207810e-05,0.00000000e+00,0.00000000e+00,6.44207810e-05,0
0,43,7.15980918e-05,0.00000000e+00,0.00000000e+00,7.15980918e-05,0
0,44,7.42031669e-05,0.00000000e+00,0.00000000e+00,7.42031669e-05,0
0,45,7.06832278e-05,0.00000000e+00,0.00000000e+00,7.06832278e-05,0
