x,y,density,Jx,Jy,Jz,state
0,0,3.59705161e-03,0.00000000e+00,0.00000000e+00,-3.59705161e-03,0
0,1,1.46642236e-03,0.00000000e+00,0.00000000e+00,-1.46642236e-03,0
0,2,1.05633955e-03,0.00000000e+00,0.00000000e+00,-1.05633955e-03,0
0,3,4.69973931e-03,0.00000000e+00,0.00000000e+00,4.69973931e-03,0
0,4,3.26990743e-03,0.00000000e+00,0.00000000e+00,3.26990743e-03,0
0,5,4.77304849e-03,0.00000000e+00,0.00000000e+00,-4.77304849e-03,0
0,6,9.46561091e-04,0.00000000e+00,0.00000000e+00,9.46561091e-04,0
0,7,2.17353820e-03,0.00000000e+00,0.00000000e+00,-2.17353820e-03,0
0,8,1.24145669e-03,0.00000000e+00,0.00000000e+00,1.24145669e-03,0
0,9,1.52573714e-03,0.00000000e+00,0.00000000e+00,1.52573714e-03,0
0,10,7.56359941e-04,0.00000000e+00,0.00000000e+00,-7.56359941e-04,0
0,11,3.39619392e-03,0.00000000e+00,0.00000000e+00,3.39619392e-03,0
0,12,2.73617782e-03,0.00000000e+00,0.00000000e+00,-2.73617782e-03,0
0,13,3.37657661e-03,0.00000000e+00,0.00000000e+00,3.37657661e-03,0
0,14,3.11105044e-03,0.00000000e+00,0.00000000e+00,-3.11105044e-03,0
0,15,1.40579512e-03,0.00000000e+00,0.00000000e+00,1.40579512e-03,0
0,16,6.22223834e-04,0.00000000e+00,0.00000000e+00,6.22223834e-04,0
0,17,4.98721756e-03,0.00000000e+00,0.00000000e+00,4.98721756e-03,0
0,18,3.07549473e-03,0.00000000e+00,0.00000000e+00,-3.07549473e-03,0
0,19,2.58305527e-03,0.00000000e+00,0.00000000e+00,-2.58305527e-03,0
0,20,1.39729219e-03,0.00000000e+00,0.00000000e+00,-1.39729219e-03,0
0,21,4.65629978e-03,0.00000000e+00,0.00000000e+00,4.65629978e-03,0
0,22,1.71002308e-04,0.00000000e+00,0.00000000e+00,-1.71002308e-04,0
0,23,1.84497051e-03,0.00000000e+00,0.00000000e+00,-1.84497051e-03,0
0,24,1.96780362e-03,0.00000000e+00,0.00000000e+00,-1.96780362e-03,0
0,25,2.49710066e-03,0.00000000e+00,0.00000000e+00,2.49710066e-03,0
0,26,4.97583330e-03,0.00000000e+00,0.00000000e+00,-4.97583330e-03,0
0,27,3.18961012e-03,0.00000000e+00,0.00000000e+00,3.18961012e-03,0
0,28,2.47569975e-03,0.00000000e+00,0.00000000e+00,-2.47569975e-03,0
0,29,5.95167190e-05,0.00000000e+00,0.00000000e+00,-5.95167190e-05,0
0,30,2.32112688e-03,0.00000000e+00,0.00000000e+00,2.32112688e-03,0
0,31,1.21591216e-03,0.00000000e+00,0.00000000e+00,-1.21591216e-03,0
0,32,4.26409013e-03,0.00000000e+00,0.00000000e+00,4.26409013e-03,0
0,33,1.21591216e-03,0.00000000e+00,0.00000000e+00,-1.21591216e-03,0
0,34,2.32112688e-03,0.00000000e+00,0.00000000e+00,2.32112688e-03,0
0,35,5.95167190e-05,0.00000000e+00,0.00000000e+00,-5.95167190e-05,0
0,36,2.47569975e-03,0.00000000e+00,0.00000000e+00,-2.47569975e-03,0
0,37,3.18961012e-03,0.00000000e+00,0.00000000e+00,3.18961012e-03,0
0,38,4.97583330e-03,0.00000000e+00,0.00000000e+00,-4.97583330e-03,0
0,39,2.49710066e-03,0.00000000e+00,0.00000000e+00,2.49710066e-03,0
0,40,1.96780362e-03,0.00000000e+00,0.00000000e+00,-1.96780362e-03,0
0,41,1.84497051e-03,0.00000000e+00,0.00000000e+00,-1.84497051e-03,0
0,42,1.71002308e-04,0.00000000e+00,0.00000000e+00,-1.71002308e-04,0
0,43,4.65629978e-03,0.00000000e+00,0.00000000e+00,4.65629978e-03,0
0,44,1.39729219e-03,0.00000000e+00,0.00000000e+00,-1.39729219e-03,0
0,45,2.58305527e-03,0.00000000e+00,0.00000000e+00,-2.58305527e-03,0
0,46,3.07549473e-03,0.00000000e+00,0.00000000e+00,-3.07549473e-03,0
0,47,4.98721756e-03,0.00000000e+00,0.00000000e+00,4.98721756e-03,0
0,48,6.22223834e-04,0.00000000e+00,0.00000000e+00,6.22223834e-04,0
0,49,1.40579512e-03,0.00000000e+00,0.00000000e+00,1.40579512e-03,0
0,50,3.11105044e-03,0.00000000e+00,0.00000000e+00,-3.11105044e-03,0
0,51,3.37657661e-03,0.00000000e+00,0.00000000e+00,3.37657661e-03,0
0,52,2.73617782e-03,0.00000000e+00,0.00000000e+00,-2.73617782e-03,0
0,53,3.39619392e-03,0.00000000e+00,0.00000000e+00,3.39619392e-03,0
0,54,7.56359941e-04,0.00000000e+00,0.00000000e+00,-7.56359941e-04,0
0,55,1.52573714e-03,0.00000000e+00,0.00000000e+00,1.52573714e-03,0
0,56,1.24145669e-03,0.00000000e+00,0.00000000e+00,1.24145669e-03,0
0,57,2.17353820e-03,0.00000000e+00,0.00000000e+00,-2.17353820e-03,0
0,58,9.46561091e-04,0.00000000e+00,0.00000000e+00,9.46561091e-04,0
0,59,4.77304849e-03,0.00000000e+00,0.00000000e+00,-4.77304849e-03,0
0,60,3.26990743e-03,0.00000000e+00,0.00000000e+00,3.26990743e-03,0
0,61,4.69973931e-03,0.00000000e+00,0.00000000e+00,4.69973931e-03,0
0,62,1.05633955e-03,0.00000000e+00,0.00000000e+00,-1.05633955e-03,0
0,63,1.46642236e-03,0.00000000e+00,0.00000000e+00,-1.46642236e-03,0
1,0,1.46642236e-03,0.00000000e+00,0.00000000e+00,-1.46642236e-03,0
1,1,1.94598918e-03,0.00000000e+00,0.00000000e+00,1.94598918e-03,0
1,2,1.81300365e-03,0.00000000e+00,0.00000000e+00,1.81300365e-03,0
1,3,1.47657605e-03,0.00000000e+00,0.00000000e+00,-1.47657605e-03,0
1,4,2.66843112e-03,0.00000000e+00,0.00000000e+00,-2.66843112e-03,0
1,5,2.43067611e-03,0.00000000e+00,0.00000000e+00,-2.43067611e-03,0
1,6,2.66156833e-03,0.00000000e+00,0.00000000e+00,2.66156833e-03,0
1,7,2.04456121e-03,0.00000000e+00,0.00000000e+00,2.04456121e-03,0
1,8,6.02567490e-04,0.00000000e+00,0.00000000e+00,-6.02567490e-04,0
1,9,6.55061937e-04,0.00000000e+00,0.00000000e+00,-6.55061937e-04,0
1,10,3.84045145e-04,0.00000000e+00,0.00000000e+00,-3.84045145e-04,0
1,11,7.30462937e-05,0.00000000e+00,0.00000000e+00,7.30462937e-05,0
1,12,9.68571629e-04,0.00000000e+00,0.00000000e+00,-9.68571629e-04,0
1,13,8.61228131e-04,0.00000000e+00,0.00000000e+00,8.61228131e-04,0
1,14,2.74101797e-04,0.00000000e+00,0.00000000e+00,2.74101797e-04,0
1,15,7.66789598e-05,0.00000000e+00,0.00000000e+00,7.66789598e-05,0
1,16,1.80116159e-03,0.00000000e+00,0.00000000e+00,-1.80116159e-03,0
1,17,1.91996261e-03,0.00000000e+00,0.00000000e+00,1.91996261e-03,0
1,18,2.06359021e-03,0.00000000e+00,0.00000000e+00,2.06359021e-03,0
1,19,1.76498538e-03,0.00000000e+00,0.00000000e+00,-1.76498538e-03,0
1,20,1.42196229e-03,0.00000000e+00,0.00000000e+00,-1.42196229e-03,0
1,21,4.10996658e-04,0.00000000e+00,0.00000000e+00,-4.10996658e-04,0
1,22,2.88776799e-03,0.00000000e+00,0.00000000e+00,2.88776799e-03,0
1,23,5.59784799e-04,0.00000000e+00,0.00000000e+00,5.59784799e-04,0
1,24,1.36219841e-04,0.00000000e+00,0.00000000e+00,-1.36219841e-04,0
1,25,6.21648418e-04,0.00000000e+00,0.00000000e+00,-6.21648418e-04,0
1,26,1.65768857e-03,0.00000000e+00,0.00000000e+00,-1.65768857e-03,0
1,27,1.09801254e-03,0.00000000e+00,0.00000000e+00,-1.09801254e-03,0
1,28,1.30463136e-03,0.00000000e+00,0.00000000e+00,-1.30463136e-03,0
1,29,5.95065608e-04,0.00000000e+00,0.00000000e+00,5.95065608e-04,0
1,30,1.76309607e-04,0.00000000e+00,0.00000000e+00,-1.76309607e-04,0
1,31,2.45953175e-03,0.00000000e+00,0.00000000e+00,2.45953175e-03,0
1,32,3.45204416e-04,0.00000000e+00,0.00000000e+00,3.45204416e-04,0
1,33,2.45953175e-03,0.00000000e+00,0.00000000e+00,2.45953175e-03,0
1,34,1.76309607e-04,0.00000000e+00,0.00000000e+00,-1.76309607e-04,0
1,35,5.95065608e-04,0.00000000e+00,0.00000000e+00,5.95065608e-04,0
1,36,1.30463136e-03,0.00000000e+00,0.00000000e+00,-1.30463136e-03,0
1,37,1.09801254e-03,0.00000000e+00,0.00000000e+00,-1.09801254e-03,0
1,38,1.65768857e-03,0.00000000e+00,0.00000000e+00,-1.65768857e-03,0
1,39,6.21648418e-04,0.00000000e+00,0.00000000e+00,-6.21648418e-04,0
1,40,1.36219841e-04,0.00000000e+00,0.00000000e+00,-1.36219841e-04,0
1,41,5.59784799e-04,0.00000000e+00,0.00000000e+00,5.59784799e-04,0
1,42,2.88776799e-03,0.00000000e+00,0.00000000e+00,2.88776799e-03,0
1,43,4.10996658e-04,0.00000000e+00,0.00000000e+00,-4.10996658e-04,0
1,44,1.42196229e-03,0.00000000e+00,0.00000000e+00,-1.42196229e-03,0
1,45,1.76498538e-03,0.00000000e+00,0.00000000e+00,-1.76498538e-03,0
1,46,2.06359021e-03,0.00000000e+00,0.00000000e+00,2.06359021e-03,0
1,47,1.91996261e-03,0.00000000e+00,0.00000000e+00,1.91996261e-03,0
1,48,1.80116159e-03,0.00000000e+00,0.00000000e+00,-1.80116159e-03,0
1,49,7.66789598e-05,0.00000000e+00,0.00000000e+00,7.66789598e-05,0
1,50,2.74101797e-04,0.00000000e+00,0.00000000e+00,2.74101797e-04,0
1,51,8.61228131e-04,0.00000000e+00,0.00000000e+00,8.61228131e-04,0
1,52,9.68571629e-04,0.00000000e+00,0.00000000e+00,-9.68571629e-04,0
1,53,7.30462937e-05,0.00000000e+00,0.00000000e+00,7.30462937e-05,0
1,54,3.84045145e-04,0.00000000e+00,0.00000000e+00,-3.84045145e-04,0
1,55,6.55061937e-04,0.00000000e+00,0.00000000e+00,-6.55061937e-04,0
1,56,6.02567490e-04,0.00000000e+00,0.00000000e+00,-6.02567490e-04,0
1,57,2.04456121e-03,0.00000000e+00,0.00000000e+00,2.04456121e-03,0
1,58,2.66156833e-03,0.00000000e+00,0.00000000e+00,2.66156833e-03,0
1,59,2.43067611e-03,0.00000000e+00,0.00000000e+00,-2.43067611e-03,0
1,60,2.66843112e-03,0.00000000e+00,0.00000000e+00,-2.66843112e-03,0
1,61,1.47657605e-03,0.00000000e+00,0.00000000e+00,-1.47657605e-03,0
1,62,1.81300365e-03,0.00000000e+00,0.00000000e+00,1.81300365e-03,0
1,63,1.94598918e-03,0.00000000e+00,0.00000000e+00,1.94598918e-03,0
2,0,1.05633955e-03,0.00000000e+00,0.00000000e+00,-1.05633955e-03,0
2,1,1.81300365e-03,0.00000000e+00,0.00000000e+00,1.81300365e-03,0
2,2,1.69241015e-03,0.00000000e+00,0.00000000e+00,1.69241015e-03,0
2,3,2.89387394e-03,0.00000000e+00,0.00000000e+00,-2.89387394e-03,0
2,4,3.18871920e-05,0.00000000e+00,0.00000000e+00,-3.18871920e-05,0
2,5,1.68962862e-03,0.00000000e+00,0.00000000e+00,1.68962862e-03,0
2,6,1.46719223e-03,0.00000000e+00,0.00000000e+00,-1.46719223e-03,0
2,7,8.80782987e-04,0.00000000e+00,0.00000000e+00,8.80782987e-04,0
2,8,1.21629595e-04,0.00000000e+00,0.00000000e+00,-1.21629595e-04,0
2,9,1.07417726e-04,0.00000000e+00,0.00000000e+00,1.07417726e-04,0
2,10,1.12699309e-03,0.00000000e+00,0.00000000e+00,1.12699309e-03,0
2,11,2.28655604e-03,0.00000000e+00,0.00000000e+00,-2.28655604e-03,0
2,12,1.71734126e-03,0.00000000e+00,0.00000000e+00,-1.71734126e-03,0
2,13,1.98129033e-03,0.00000000e+00,0.00000000e+00,-1.98129033e-03,0
2,14,1.00275960e-03,0.00000000e+00,0.00000000e+00,1.00275960e-03,0
2,15,5.81514814e-04,0.00000000e+00,0.00000000e+00,-5.81514814e-04,0
2,16,1.14354952e-03,0.00000000e+00,0.00000000e+00,-1.14354952e-03,0
2,17,1.81824883e-03,0.00000000e+00,0.00000000e+00,-1.81824883e-03,0
2,18,7.63148394e-04,0.00000000e+00,0.00000000e+00,7.63148394e-04,0
2,19,1.41932099e-03,0.00000000e+00,0.00000000e+00,1.41932099e-03,0
2,20,7.05668457e-04,0.00000000e+00,0.00000000e+00,7.05668457e-04,0
2,21,2.90298681e-03,0.00000000e+00,0.00000000e+00,-2.90298681e-03,0
2,22,1.77659590e-04,0.00000000e+00,0.00000000e+00,1.77659590e-04,0
2,23,4.04331871e-04,0.00000000e+00,0.00000000e+00,4.04331871e-04,0
2,24,7.99922544e-04,0.00000000e+00,0.00000000e+00,-7.99922544e-04,0
2,25,6.42266350e-04,0.00000000e+00,0.00000000e+00,-6.42266350e-04,0
2,26,1.54430099e-03,0.00000000e+00,0.00000000e+00,1.54430099e-03,0
2,27,1.98959726e-03,0.00000000e+00,0.00000000e+00,-1.98959726e-03,0
2,28,8.69450000e-04,0.00000000e+00,0.00000000e+00,8.69450000e-04,0
2,29,1.99109110e-04,0.00000000e+00,0.00000000e+00,-1.99109110e-04,0
2,30,9.48154755e-04,0.00000000e+00,0.00000000e+00,-9.48154755e-04,0
2,31,1.81386129e-03,0.00000000e+00,0.00000000e+00,1.81386129e-03,0
2,32,1.64837291e-03,0.00000000e+00,0.00000000e+00,-1.64837291e-03,0
2,33,1.81386129e-03,0.00000000e+00,0.00000000e+00,1.81386129e-03,0
2,34,9.48154755e-04,0.00000000e+00,0.00000000e+00,-9.48154755e-04,0
2,35,1.99109110e-04,0.00000000e+00,0.00000000e+00,-1.99109110e-04,0
2,36,8.69450000e-04,0.00000000e+00,0.00000000e+00,8.69450000e-04,0
2,37,1.98959726e-03,0.00000000e+00,0.00000000e+00,-1.98959726e-03,0
2,38,1.54430099e-03,0.00000000e+00,0.00000000e+00,1.54430099e-03,0
2,39,6.42266350e-04,0.00000000e+00,0.00000000e+00,-6.42266350e-04,0
2,40,7.99922544e-04,0.00000000e+00,0.00000000e+00,-7.99922544e-04,0
2,41,4.04331871e-04,0.00000000e+00,0.00000000e+00,4.04331871e-04,0
2,42,1.77659590e-04,0.00000000e+00,0.00000000e+00,1.77659590e-04,0
2,43,2.90298681e-03,0.00000000e+00,0.00000000e+00,-2.90298681e-03,0
2,44,7.05668457e-04,0.00000000e+00,0.00000000e+00,7.05668457e-04,0
2,45,1.41932099e-03,0.00000000e+00,0.00000000e+00,1.41932099e-03,0
2,46,7.63148394e-04,0.00000000e+00,0.00000000e+00,7.63148394e-04,0
2,47,1.81824883e-03,0.00000000e+00,0.00000000e+00,-1.81824883e-03,0
2,48,1.14354952e-03,0.00000000e+00,0.00000000e+00,-1.14354952e-03,0
2,49,5.81514814e-04,0.00000000e+00,0.00000000e+00,-5.81514814e-04,0
2,50,1.00275960e-03,0.00000000e+00,0.00000000e+00,1.00275960e-03,0
2,51,1.98129033e-03,0.00000000e+00,0.00000000e+00,-1.98129033e-03,0
2,52,1.71734126e-03,0.00000000e+00,0.00000000e+00,-1.71734126e-03,0
2,53,2.28655604e-03,0.00000000e+00,0.00000000e+00,-2.28655604e-03,0
2,54,1.12699309e-03,0.00000000e+00,0.00000000e+00,1.12699309e-03,0
2,55,1.07417726e-04,0.00000000e+00,0.00000000e+00,1.07417726e-04,0
2,56,1.21629595e-04,0.00000000e+00,0.00000000e+00,-1.21629595e-04,0
