backend_label,actual_backend,L,arm,seed,dx,dy,dz,n,tick,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,14,0.015054490295126489,-0.14449884708270488,0.0015054490295126452,-0.014449884708269583,0.013549041265613845,-0.13004896237443531,0.013178754102136092,-0.13024559501969263,0.099999999999993788,747.30000000010136,672.56999999999414,752,7473,6721,7473,0.10000000000001356,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,15,0.013178754102136092,-0.13024559501969263,0.0013178754102135975,-0.013024559501968375,0.011860878691922495,-0.11722103551772425,0.011877536891039809,-0.11707614315992516,0.099999999999993247,672.10000000008426,604.8899999999702,692,6721,6029,6721,0.10000000000001254,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,16,0.011877536891039809,-0.11707614315992516,0.0011877536891039735,-0.011707614315991674,0.010689783201935836,-0.1053685288439335,0.010270101321427,-0.10549601607275272,0.099999999999992872,602.90000000006853,542.60999999994817,606,6029,5423,6029,0.10000000000001137,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,17,0.010270101321427,-0.10549601607275272,0.0010270101321427046,-0.010549601607274731,0.009243091189284295,-0.094946414465477982,0.0091343744461278333,-0.094694249824429547,0.099999999999994926,542.30000000005475,488.06999999994395,545,5423,4878,5423,0.10000000000001009,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,18,0.0091343744461278333,-0.094694249824429547,0.00091343744461278215,-0.0094694249824424075,0.0082209370015150513,-0.085224824841987137,0.0087486053205245926,-0.085322977289763735,0.099999999999994274,487.80000000004242,439.01999999995758,489,4878,4389,4878,0.10000000000000869,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,19,0.0087486053205245926,-0.085322977289763735,0.00087486053205245058,-0.0085322977289759919,0.007873744788472142,-0.07679067956078775,0.0080509929680039807,-0.077062407070270053,0.099999999999995565,438.9000000000313,395.00999999996981,429,4389,3960,4389,0.10000000000000712,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,20,0.0080509929680039807,-0.077062407070270053,0.00080509929680039056,-0.0077062407070267631,0.0072458936712035899,-0.069356166363243293,0.0075015766493838091,-0.069893065726719966,0.099999999999996883,396.00000000002154,356.39999999998054,380,3960,3580,3960,0.10000000000000545,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,21,0.0075015766493838091,-0.069893065726719966,0.00075015766493837172,-0.0069893065726717588,0.006751418984445437,-0.062903759154048208,0.0067030478948602191,-0.062467691270088291,0.099999999999996605,358.0000000000129,322.19999999999004,382,3580,3198,3580,0.1000000000000036,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,22,0.0067030478948602191,-0.062467691270088291,0.00067030478948601957,-0.006246769127008835,0.0060327431053741991,-0.056220922143079458,0.0057435918391105147,-0.056627352235145194,0.10000000000000009,319.80000000000422,287.8199999999996,315,3198,2883,3198,0.10000000000000132,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,23,0.0057435918391105147,-0.056627352235145194,0.00057435918391105455,-0.00566273522351459,0.00516923265519946,-0.050964617011630603,0.0052134794312701134,-0.051200420199119648,0.10000000000000123,288.29999999999706,259.47000000000747,288,2883,2595,2883,0.099999999999998979,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,24,0.0052134794312701134,-0.051200420199119648,0.00052134794312701726,-0.0051200420199119514,0.0046921314881430958,-0.046080378179207696,0.0052510796979982491,-0.046006473352186127,0.09999999999999977,259.49999999999051,233.55000000000757,262,2595,2333,2595,0.099999999999996342,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,25,0.0052510796979982491,-0.046006473352186127,0.00052510796979983074,-0.0046006473352185936,0.004725971728198418,-0.041405826016967531,0.004545615806802049,-0.041552630064561072,0.099999999999999589,233.29999999999103,209.97000000000668,231,2333,2102,2333,0.099999999999996161,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,26,0.004545615806802049,-0.041552630064561072,0.00045456158068020469,-0.0041552630064561492,0.0040910542261218446,-0.037397367058104924,0.0044219305304369653,-0.037555516324289259,0.10000000000000099,210.19999999999234,189.18000000000589,195,2102,1907,2102,0.099999999999996356,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,27,0.0044219305304369653,-0.037555516324289259,0.00044219305304369347,-0.0037555516324289805,0.0039797374773932722,-0.033799964691860279,0.0035565926073484674,-0.034070070608914059,0.10000000000000142,190.69999999999345,171.63000000000523,179,1907,1728,1907,0.099999999999996564,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,28,0.0035565926073484674,-0.034070070608914059,0.00035565926073484623,-0.0034070070608914699,0.003200933346613621,-0.03066306354802259,0.0034367267147429135,-0.030426463132843088,0.10000000000000187,172.79999999999447,155.52000000000461,179,1728,1549,1728,0.0999999999999968,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,29,0.0034367267147429135,-0.030426463132843088,0.0003436726714742924,-0.003042646313284355,0.0030930540432686209,-0.027383816819558732,0.0030804503583506081,-0.027054092909226526,0.1000000000000015,154.89999999999549,139.410000000004,165,1549,1384,1549,0.099999999999997091,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,30,0.0030804503583506081,-0.027054092909226526,0.00030804503583505992,-0.0027054092909226924,0.002772405322515548,-0.024348683618303835,0.0026541213107096925,-0.02442334685418214,0.10000000000000143,138.39999999999642,124.56000000000346,130,1384,1254,1384,0.09999999999999741,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,0,1,0,0,1,31,0.0026541213107096925,-0.02442334685418214,0.00026541213107096775,-0.0024423346854182538,0.0023887091796387246,-0.021981012168763886,0.0023983014626273481,-0.022114412135071964,0.1000000000000016,125.39999999999715,112.86000000000301,112,1254,1142,1254,0.09999999999999773,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,0,0.0625,-0.63457314922559527,0.0061954043502147355,-0.062902995987874022,0.056304595649785266,-0.5716701532377213,0.057267317936532072,-0.57269147529732678,0.099126469603445982,3135.2000853783129,2832.2647853064846,3087,32768,29681,32768,0.095678713543039334,0.070982009395745213,0.10000000000000001,0.012770366987580484,0.087568230771977076,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,1,0.057267317936532072,-0.57269147529732678,0.0053368922106712471,-0.053009778127608348,0.051930425725860825,-0.51968169716971846,0.051410672965307436,-0.51892806938335689,0.092568779091210571,2452.9169320074056,2230.7995742485127,2478,29681,27203,29681,0.082642664735265173,0.01675103113216353,0.10000000000000001,0.073336659962843234,0.45648994374651009,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,2,0.051410672965307436,-0.51892806938335689,0.0043809063999942534,-0.043442354460129548,0.047029766565313186,-0.47548571492322733,0.047989289475143374,-0.47515987417846217,0.083730124812642193,1894.4375694564981,1733.7002834357575,1921,27203,25282,27203,0.069640759087471901,0.0013254833062357064,0.099955932586786034,0.19259559778023649,1.10459169903947,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,3,0.047989289475143374,-0.47515987417846217,0.0037099942913093697,-0.036426100526058179,0.044279295183834007,-0.43873377365240401,0.044460294571705417,-0.43819171547822366,0.076667268902431099,1513.2976916391303,1389.9677879804472,1525,25282,23757,25282,0.059856723820865848,4.3610359946335125e-05,0.098665180619551429,0.37543613584119129,1.9769016157972137,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,4,0.044460294571705417,-0.43819171547822366,0.0031093052379897825,-0.030690875723219255,0.041350989333715636,-0.4075008397550044,0.041442615282113432,-0.40764785099620815,0.070038761526236185,1225.7548961711957,1129.2944157265515,1228,23757,22529,23757,0.051595525368152366,9.0041025252066736e-07,0.095927572677238407,0.63982794327234338,2.9682609823685011,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,5,0.041442615282113432,-0.40764785099620815,0.0026083864293518222,-0.026111638061584466,0.03883422885276161,-0.3815362129346237,0.039418643622533139,-0.38101188722957946,0.064042996150868226,1004.6701285654085,926.52886773131593,1025,22529,21504,22529,0.044594528321958739,9.9773353752166034e-09,0.096318308388033777,0.99535360809834517,4.1186218506709142,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,6,0.039418643622533139,-0.38101188722957946,0.002156210570570668,-0.021189984209650702,0.037262433051962474,-0.35982190301992878,0.037024424977414816,-0.3597253713953803,0.05560533393305591,789.28154647332997,730.58485990947941,791,21504,20713,21504,0.036703940963231492,6.298926466113064e-11,0.094202720137937027,1.4662850295535537,5.4127154326827176,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,7,0.037024424977414816,-0.3597253713953803,0.0017343806169224812,-0.017006319418347418,0.035290044360492337,-0.3427190519770329,0.035193501413975481,-0.34232680814394473,0.04727131657163252,616.12204445607892,572.07466958764849,630,20713,20083,20713,0.029745669118721525,2.6907137074698966e-13,0.091986207572324216,2.040036413335756,6.8066133042595531,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,8,0.035193501413975481,-0.34232680814394473,0.0013764268286382321,-0.013405268160462384,0.033817074585337246,-0.32892153998348234,0.033985533569681856,-0.32869441130922089,0.039158758100508909,474.55616400235607,442.00640888775894,481,20083,19602,20083,0.023629744759366432,1.2734402876934328e-15,0.092397681542685225,2.7129722377303804,8.1743262275608402,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,9,0.033985533569681856,-0.32869441130922089,0.0010542224409095266,-0.010318990882504587,0.032931311128772331,-0.31837542042671629,0.033088315459170695,-0.31798539258251507,0.031389916432532264,358.24808949105159,334.70439399873658,370,19602,19232,19602,0.018276098841498396,4.3844610232568457e-18,0.090577932677728873,3.4765289928933849,9.6233254586780017,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,10,0.033088315459170695,-0.31798539258251507,0.00077123487244626766,-0.0075484428995196947,0.032317080586724424,-0.3104369496829954,0.032028205220783479,-0.30982279010394398,0.023733726684410268,257.87642709870022,241.84247184896071,280,19232,18952,19232,0.013408716051305128,8.8074378894360077e-21,0.09161893012219291,4.3286400255535273,11.209987457113192,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,11,0.032028205220783479,-0.30982279010394398,0.00050496663296922589,-0.0049960692934352905,0.031523238587814251,-0.30482672081050871,0.031418385151246342,-0.30450441999461825,0.016121771994622173,168.50837148201819,159.133946824112,179,18952,18773,18952,0.0088913239490300867,2.942453580888025e-23,0.087555194465012531,5.2663203252687136,12.666680130486254,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,12,0.031418385151246342,-0.30450441999461825,0.00030415848681988904,-0.0030007950283649108,0.031114226664426453,-0.30150362496625333,0.031077181019759502,-0.30140050845013522,0.0098528541164185739,100.31672268697389,95.555784103877556,104,18773,18669,18773,0.0053436703077277947,2.6295235810092194e-26,0.080053743079885636,6.2587020957275614,14.460283115124438,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,13,0.031077181019759502,-0.30140050845013522,0.0001659293523863173,-0.0016206378102681031,0.030911251667373185,-0.29977987063986711,0.030982150870205453,-0.30034409841537602,0.0053766269438024275,53.860942929001439,51.920520849079992,35,18669,18634,18669,0.0028850470260325372,4.0732568750517583e-29,0.064391239053282895,7.2895692321770484,16.113344805000548,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,14,0.030982150870205453,-0.30034409841537602,8.711946914255181e-05,-0.0008334385714409958,0.030895031401062902,-0.29951065984393505,0.030904752976339253,-0.299498402028472,0.0027753350737079303,27.63123539180431,27.011230533859436,28,18634,18606,18634,0.0014828397226470059,3.4332434527141332e-32,0.042810524172103265,8.3336707114530153,17.921893134168613,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,15,0.030904752976339253,-0.299498402028472,4.8521456523069617e-05,-0.00045944438209186627,0.030856231519816184,-0.29903895764638011,0.030839262450760151,-0.29892501829786755,0.0015344253245523835,15.221196394628326,15.015515250040938,19,18606,18587,18606,0.00081807999541160512,4.9210064913411701e-35,0.028172242194153679,9.3934298407678227,19.594789310423195,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,16,0.030839262450760151,-0.29892501829786755,3.7772959047399429e-05,-0.00035898599494865139,0.030801489491712752,-0.29856603230291889,0.030803540345898783,-0.29865387841498103,0.0012011750255516978,11.889798477920143,11.759547418958835,9,18587,18578,18587,0.00063968356797332239,3.1152156837389231e-38,0.023528509504020037,10.440884076213282,21.476479138062903,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,17,0.030803540345898783,-0.29865387841498103,4.5773945846711538e-05,-0.00043923069045364042,0.03075776640005207,-0.29821464772452738,0.030761864556893909,-0.29820021945005087,0.0014708624401611906,14.545245586574133,14.351998447082332,15,18578,18563,18578,0.00078292849534794561,1.7088562244091706e-41,0.026067505105060756,11.444939133417471,23.394770582302105,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,18,0.030761864556893909,-0.29820021945005087,6.8633720893447752e-05,-0.00066033672661342457,0.030693230836000462,-0.29753988272343745,0.030702327715458371,-0.29750417902023985,0.0022145833304177344,21.867538593660193,21.436833882467422,23,18563,18540,18563,0.0011780174860561436,4.6500252003178203e-44,0.039391097336807193,12.392157107436192,24.903886078621984,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,19,0.030702327715458371,-0.29750417902023985,9.8141425682501368e-05,-0.00094312688736832397,0.030604186289775868,-0.29656105213287154,0.030630883505735746,-0.29671893140287947,0.0031704082593589067,31.237802221548282,30.369029882609794,26,18540,18514,18540,0.0016848868512161965,4.8385232290099447e-46,0.045923588900666182,13.261313177067009,26.070317085935027,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,20,0.030630883505735746,-0.29671893140287947,0.00011456071411616842,-0.0010968487108361277,0.030516322791619577,-0.29562208269204332,0.030505856138721189,-0.29557157755496394,0.003697049739939777,36.343923459468861,35.171269230046143,38,18514,18476,18514,0.0019630508512190159,1.4423169279418319e-48,0.055328708928507248,14.030795778681703,27.5561373541724,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,21,0.030505856138721189,-0.29557157755496394,0.00010855366323105458,-0.0010330592971716445,0.030397302475490134,-0.29453851825779231,0.030345564260330773,-0.2943079721925882,0.0034957914306923969,34.257333572697164,33.211229929535804,42,18476,18434,18476,0.0018541531485547285,1.4714829728865686e-51,0.054608880887362911,14.678110762395052,29.315897626848773,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,22,0.030345564260330773,-0.2943079721925882,9.6954944787561628e-05,-0.00092078096122461114,0.030248609315543212,-0.29338719123136359,0.030250305314033894,-0.29331261984859125,0.0031293291840589648,30.563143215999176,29.738160508497543,33,18434,18401,18434,0.0016579767395030474,2.837803929230095e-54,0.051644257925450403,15.164894617027837,30.91297605454761,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,23,0.030250305314033894,-0.29331261984859125,9.7132709205460354e-05,-0.0009147945849898901,0.030153172604828433,-0.29239782526360136,0.030143367796192384,-0.29246983286070721,0.0031198077432669493,30.382498538165805,29.564367514546703,28,18401,18373,18401,0.0016511330111497096,1.2845334637648566e-56,0.050815120303402878,15.450293270545613,32.29207128000234,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,24,0.030143367796192384,-0.29246983286070721,0.00010839541455762561,-0.0010238379411689857,0.030034972381634759,-0.29144599491953821,0.029959947571455509,-0.29106060864464683,0.0035016637229533395,34.00234473664667,32.955699563438699,47,18373,18326,18373,0.001850669174149386,1.26882695437831e-57,0.055303072228797427,15.509421362871482,32.883506271382394,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,25,0.029959947571455509,-0.29106060864464683,0.00011823317807674763,-0.0011218584670377989,0.029841714393378762,-0.28993875017760906,0.029823012836153295,-0.28988390999201918,0.0038553454424347317,37.260367334442378,35.967364322484386,39,18326,18287,18326,0.0020331969515683932,3.4272817647862918e-59,0.055776602484265463,15.33193285313402,33.806213961140926,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,26,0.029823012836153295,-0.28988390999201918,0.00012488658611555165,-0.0011938943884231602,0.029698126250037742,-0.28869001560359603,0.029710350430910887,-0.28892196209065563,0.0041192492297985033,39.679426409636861,38.21579094071577,32,18287,18255,18287,0.0021698160665848342,3.7973904773456128e-58,0.065259828674757075,14.864181472754177,33.191722393038056,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,27,0.029710350430910887,-0.28892196209065563,0.00012836812910912919,-0.0012148679024667076,0.029581982301801757,-0.28770709418818891,0.029597916822411252,-0.28781444040463267,0.0042060425221190781,40.44048642752545,38.985728990100341,37,18255,18218,18255,0.0022153101302396852,1.6624398327158329e-56,0.063154651643953078,14.099250686762982,32.226182303810312,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,28,0.029597916822411252,-0.28781444040463267,0.00012994050856641009,-0.0012206035625208656,0.029467976313844842,-0.28659383684211182,0.029390910657842755,-0.28656012709151241,0.0042425011496886071,40.705850539791058,39.31371608582387,42,18218,18176,18218,0.0022343753726968415,3.2513396497467092e-52,0.061826481160292504,13.071137494450404,29.701636339769351,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,29,0.029390910657842755,-0.28656012709151241,0.00013358986334563645,-0.0012630703808605541,0.029257320794497117,-0.28529705671065186,0.0292432125379673,-0.28521076525829064,0.0044091297981011376,42.163703173197881,40.687132881391513,45,18176,18131,18176,0.0023197459932437214,5.3661562764425374e-47,0.064791394377887737,11.843398445562798,26.632164819634053,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,30,0.0292432125379673,-0.28521076525829064,0.0001357133839786431,-0.0012938255666453129,0.029107499153988657,-0.28391693969164533,0.029166272237586381,-0.28397415915380253,0.0045374708624397091,43.203506328732558,41.615429396145601,41,18131,18090,18131,0.0023828529219972732,3.5599430382084749e-41,0.068030957484877155,10.49816166787998,23.207259931745103,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,coupled,0,1,0,0,1,31,0.029166272237586381,-0.28397415915380253,0.00014088954194981743,-0.0013551727695002224,0.029025382695636565,-0.28261898638430233,0.029054753816057786,-0.28271865053275708,0.0047727788825554177,45.277069700460011,43.517282886518068,42,18090,18048,18090,0.0025028783692902161,8.1286898685760455e-35,0.068746413370701781,9.110297231672881,19.466561351903934,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,1,1,0,0,1,0,0.0625,-0.63457314922559527,0.0062499999999997766,-0.063457314922570437,0.056250000000000223,-0.57111583430302482,0.056013439507052773,-0.57089164186619434,0.10000000000001699,3276.7999999981153,2949.1200000006443,3278,32768,29490,32768,0.099999999999942482,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,1,1,0,0,1,1,0.056013439507052773,-0.57089164186619434,0.0056013439507050632,-0.057089164186628502,0.050412095556347708,-0.51380247767956588,0.049917085919310572,-0.51322217198772857,0.1000000000000157,2948.9999999984134,2654.1000000001673,3003,29490,26487,29490,0.099999999999946201,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,1,1,0,0,1,2,0.049917085919310572,-0.51322217198772857,0.0049917085919308334,-0.051322217198768172,0.044925377327379737,-0.4618999547889604,0.043876021352611247,-0.46221050057916097,0.099999999999990929,2648.6999999986865,2383.8299999997303,2664,26487,23823,26487,0.099999999999950406,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,32,isolated,1,1,0,0,1,3,0.043876021352611247,-0.46221050057916097,0.0043876021352608364,-0.046221050057917032,0.039488419217350412,-0.41598945052124392,0.038631365736142328,-0.41474262089327724,0.10000000000000195,2382.2999999989288,2144.0699999993426,2470,23823,21353,23823,0.099999999999955042,0.10000000000000001,0.10000000000000001,0,0,0,0,0,0,1,1,1
