tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
250,0,25,3.66711,0.650249,15.96,16.08,16.04,-3,0,250
300,0,25,2.86752,0.373467,15.96,16.08,16.04,-3,50,250
350,0,25,3.14628,0.451342,15.96,16.08,16.04,-3,100,250
400,0,25,3.29793,0.512043,15.96,16.08,16.04,-3,150,250
450,0,25,3.33071,0.502059,15.96,16.08,16.04,-3,200,250
500,0,25,3.47214,0.565201,15.96,16.08,16.04,-3,250,250
550,0,25,3.129,0.474168,15.96,16.08,16.04,-3,300,250
600,0,25,3.43182,0.558021,15.96,16.08,16.04,-3,350,250
650,0,25,3.48353,0.576275,15.96,16.08,16.04,-3,400,250
700,0,25,3.15737,0.471876,15.96,16.08,16.04,-3,450,250
750,0,25,2.77296,0.386822,15.96,16.08,16.04,-3,500,250
800,0,25,3.40845,0.52192,15.96,16.08,16.04,-3,550,250
850,0,25,4.32942,0.815885,15.96,16.08,16.04,-3,600,250
900,0,25,3.89972,0.671757,15.96,16.08,16.04,-3,650,250
950,0,25,3.7586,0.654034,15.96,16.08,16.04,-3,700,250
1000,0,25,4.35658,0.816365,15.96,16.08,16.04,-3,750,250
1050,0,25,5.88163,1.46363,15.96,16.08,16.04,-3,800,250
1100,0,25,7.52322,2.33771,15.96,16.08,16.04,-3,850,250
1150,0,25,7.38509,2.28225,15.96,16.08,16.04,-3,900,250
1200,0,25,6.21396,1.64831,15.96,16.08,16.04,-3,950,250
1250,0,25,7.76075,2.49465,15.96,16.08,16.04,-3,1000,250
1300,0,25,6.61295,1.84227,15.96,16.08,16.04,-3,1050,250
1350,0,25,6.43496,1.74104,15.96,16.08,16.04,-3,1100,250
1400,0,25,6.05867,1.54522,15.96,16.08,16.04,-3,1150,250
1450,0,25,5.86451,1.4565,15.96,16.08,16.04,-3,1200,250
1500,0,25,6.36793,1.76206,15.96,16.08,16.04,-3,1250,250
1550,0,25,6.77494,1.92647,15.96,16.08,16.04,-3,1300,250
1600,0,25,7.14728,2.15966,15.96,16.08,16.04,-3,1350,250
1650,0,25,6.66617,1.8887,15.96,16.08,16.04,-3,1400,250
1700,0,25,7.58315,2.40832,15.96,16.08,16.04,-3,1450,250
1750,0,25,8.14779,2.77928,15.96,16.08,16.04,-3,1500,250
1800,0,25,9.15539,3.43727,15.96,16.08,16.04,-3,1550,250
1850,0,25,9.28395,3.5218,15.96,16.08,16.04,-3,1600,250
1900,0,25,9.9431,4.05257,15.96,16.08,16.04,-3,1650,250
1950,0,25,10.9522,4.90963,15.96,16.08,16.04,-3,1700,250
2000,0,25,11.024,4.95805,15.96,16.08,16.04,-3,1750,250
2050,0,25,11.8007,5.77709,15.96,16.08,16.04,-3,1800,250
2100,0,25,13.5118,7.37394,15.96,16.08,16.04,-3,1850,250
2150,0,25,13.1822,7.03182,15.96,16.08,16.04,-3,1900,250
2200,0,25,13.0738,6.88854,15.96,16.08,16.04,-3,1950,250
2250,0,25,14.1552,8.11192,15.96,16.08,16.04,-3,2000,250
2300,0,25,13.6868,7.58457,15.96,16.08,16.04,-3,2050,250
2350,0,25,14.3975,8.38677,15.96,16.08,16.04,-3,2100,250
2400,0,25,14.7184,8.76996,15.96,16.08,16.04,-3,2150,250
2450,0,25,16.4336,10.891,15.96,16.08,16.04,-3,2200,250
2500,0,25,16.1062,10.4971,15.96,16.08,16.04,-3,2250,250
2550,0,25,15.7573,10.0922,15.96,16.08,16.04,-3,2300,250
2600,0,25,15.7378,10.0476,15.96,16.08,16.04,-3,2350,250
2650,0,25,15.931,10.2371,15.96,16.08,16.04,-3,2400,250
2700,0,25,15.9921,10.3259,15.96,16.08,16.04,-3,2450,250
