FTD-0437 isolated-pair action-reaction mirror v1
protocol,L,33,ticks,200,separation,8,seed,4370,repeat_gate,9.9999999999999998e-13,motion_gate,1e-08
scope,selected_flux_gradient_force_isolated_pair_action_reaction
trace,axis,x,orientation,1,injection_order,positive_first,plus_present,true,minus_present,true,common_x,0.62838125446909165,common_y,-4.6899346985866938e-16,common_z,1.7381126573641135e-16,polarizing_x,1.6653345369377348e-16,polarizing_y,-1.2662969888523571e-16,polarizing_z,5.8967302369547112e-17,net_impulse_x,0.0063909175449189644,net_impulse_y,-7.4232906385380578e-18,net_impulse_z,1.3290607693452422e-18,net_force_rms,4.6529114082297768e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.024673055128151874,finite,true
trace,axis,x,orientation,1,injection_order,negative_first,plus_present,true,minus_present,true,common_x,0.62838125446909165,common_y,-4.6899346985866938e-16,common_z,1.7381126573641135e-16,polarizing_x,1.6653345369377348e-16,polarizing_y,-1.2662969888523571e-16,polarizing_z,5.8967302369547112e-17,net_impulse_x,0.0063909175449189644,net_impulse_y,-7.4232906385380578e-18,net_impulse_z,1.3290607693452422e-18,net_force_rms,4.6529114082297768e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.024673055128151874,finite,true
trace,axis,x,orientation,-1,injection_order,positive_first,plus_present,true,minus_present,true,common_x,-0.62838125446909121,common_y,2.9086083270636582e-16,common_z,2.720471553109471e-16,polarizing_x,-5.5511151231257827e-17,polarizing_y,1.0970185252607609e-17,polarizing_z,7.9406665603370668e-17,net_impulse_x,-0.006390917544918967,net_impulse_y,4.681813372153448e-18,net_impulse_z,4.2881891024867411e-18,net_force_rms,4.6529114082297734e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.02467305512815187,finite,true
trace,axis,x,orientation,-1,injection_order,negative_first,plus_present,true,minus_present,true,common_x,-0.62838125446909121,common_y,2.9086083270636582e-16,common_z,2.720471553109471e-16,polarizing_x,-5.5511151231257827e-17,polarizing_y,1.0970185252607609e-17,polarizing_z,7.9406665603370668e-17,net_impulse_x,-0.006390917544918967,net_impulse_y,4.681813372153448e-18,net_impulse_z,4.2881891024867411e-18,net_force_rms,4.6529114082297734e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.02467305512815187,finite,true
trace,axis,y,orientation,1,injection_order,positive_first,plus_present,true,minus_present,true,common_x,-3.3687387748511684e-16,common_y,0.62838125446909165,common_z,-2.1851941703532105e-17,polarizing_x,1.443589430323744e-17,polarizing_y,1.1102230246251565e-16,polarizing_z,-7.3045507799274236e-17,net_impulse_x,-4.0844306570122085e-18,net_impulse_y,0.0063909175449189722,net_impulse_z,-1.5328192148197745e-18,net_force_rms,4.6529114082297795e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.024673055128151527,finite,true
trace,axis,y,orientation,1,injection_order,negative_first,plus_present,true,minus_present,true,common_x,-3.3687387748511684e-16,common_y,0.62838125446909165,common_z,-2.1851941703532105e-17,polarizing_x,1.443589430323744e-17,polarizing_y,1.1102230246251565e-16,polarizing_z,-7.3045507799274236e-17,net_impulse_x,-4.0844306570122085e-18,net_impulse_y,0.0063909175449189722,net_impulse_z,-1.5328192148197745e-18,net_force_rms,4.6529114082297795e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.024673055128151527,finite,true
trace,axis,y,orientation,-1,injection_order,positive_first,plus_present,true,minus_present,true,common_x,3.3062603883699155e-17,common_y,-0.62838125446909188,common_z,-1.3358889609400672e-16,polarizing_x,-6.4021664798998687e-18,polarizing_y,1.1102230246251565e-16,polarizing_z,1.2507079439214356e-16,net_impulse_x,1.1808728090001282e-18,net_impulse_y,-0.006390917544918967,net_impulse_z,-1.1808728090001282e-18,net_force_rms,4.6529114082297782e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.02467305512815152,finite,true
trace,axis,y,orientation,-1,injection_order,negative_first,plus_present,true,minus_present,true,common_x,3.3062603883699155e-17,common_y,-0.62838125446909188,common_z,-1.3358889609400672e-16,polarizing_x,-6.4021664798998687e-18,polarizing_y,1.1102230246251565e-16,polarizing_z,1.2507079439214356e-16,net_impulse_x,1.1808728090001282e-18,net_impulse_y,-0.006390917544918967,net_impulse_z,-1.1808728090001282e-18,net_force_rms,4.6529114082297782e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.02467305512815152,finite,true
trace,axis,z,orientation,1,injection_order,positive_first,plus_present,true,minus_present,true,common_x,-2.1382900050369784e-16,common_y,1.0500656747911199e-16,common_z,0.62838125446909154,polarizing_x,-9.9003803676026589e-17,polarizing_y,-3.5701302820291893e-17,polarizing_z,0,net_impulse_x,-2.4358395981728134e-18,net_impulse_y,1.7041615439688128e-18,net_impulse_z,0.0063909175449189696,net_force_rms,4.6529114082297734e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.024673055128151544,finite,true
trace,axis,z,orientation,1,injection_order,negative_first,plus_present,true,minus_present,true,common_x,-2.1382900050369784e-16,common_y,1.0500656747911199e-16,common_z,0.62838125446909154,polarizing_x,-9.9003803676026589e-17,polarizing_y,-3.5701302820291893e-17,polarizing_z,0,net_impulse_x,-2.4358395981728134e-18,net_impulse_y,1.7041615439688128e-18,net_impulse_z,0.0063909175449189696,net_force_rms,4.6529114082297734e-05,minimum_separation,7.9999999999999982,dynamic_energy_change,0.024673055128151544,finite,true
