arm,actual_backend,L,tick,occupancy,signed_state,flux_x2,flux_y2,flux_z2,wave_x2,wave_y2,wave_z2,total_quadratic,centroid_x,displacement_x,width_x,divergence_normalized,j_dot_curl_normalized,best_shift,best_shift_overlap,right_moving_residual,wave_fraction_x,wave_fraction_y,wave_fraction_z,dispatched,toggles_valid,translating_clause,nontranslating_clause,projection_dominated_clause,execution_valid
dashboard,cpu,33,21,0,0,3531.0043652109598,69.727430310476976,113.02375436462826,70.487824862176339,18.31775269978823,20.60216984766393,3823.1632972956932,8.000012362714287,1.2362714286950904e-05,8.992385360715339,0.0019982149596068973,2.0211246575249066e-18,0,0.53617109896234705,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,22,0,0,3635.4934680862466,77.763321978399105,123.74056949329191,74.367120550844305,17.28411053192016,19.543611872245584,3948.1922025129479,8.0004849095442356,0.00048490954423563437,9.1185459816203362,0.0017868609840171001,5.4686988315098344e-18,0,0.52069895785893794,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,23,0,0,3763.3260848923483,89.786368334111302,138.7163020024052,78.486874344584464,16.294184281432202,18.468163435824668,4105.0779772907063,8.0005402220697199,0.00054022206971993114,9.2143703933770436,0.0018048268967094958,6.340948359121612e-18,0,0.50999324905997001,1,1,0,0,1,0,0,1,0,0
dashboard,cpu,33,24,0,0,3925.1396214862398,105.01501214046608,156.53005218774376,82.44242873098635,15.320089297354167,17.312605141956102,4301.759808984747,7.9999764208201638,-2.3579179836197284e-05,9.2749007730552382,0.0017809965954896593,4.2072679634064992e-18,0,0.5051775409611079,1,1,0,0,1,0,0,1,0,0
wave_only,cpu,33,0,0,0,0,0,157.02453196968241,157.02453196968241,0,0,314.04906393936483,8,0,2.120340095656271,0.22930403748516204,0,0,1,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,1,0,0,157.02453196968241,0,140.71738522825933,157.02453196968241,0,0.76052392357817655,455.52697309120231,8,0,2.1448370883490049,0.22573573122260365,-2.1476346865539138e-18,0,0.99996965353361644,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,2,0,0,594.72331047230921,0,113.62973014672474,140.71738522825933,0,2.676488713341826,851.7469145606351,8,0,2.1952465656417299,0.22257251095861633,-7.9252432120505168e-19,0,0.99971219232555297,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,3,0,0,1224.3907670722269,0,84.261171782435795,113.62973014672474,0,4.8907776331121555,1427.1724466344997,8,0,2.2662027322503051,0.21725906962520916,-2.852602883963431e-18,0,0.99891189848427198,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,4,0,0,1930.9001859579021,0,60.497290463931193,84.261171782435838,0,6.5264409086351867,2082.1850891129043,8.0000000000000018,1.7763568394002505e-15,2.3629901732140133,0.20971624896319302,-1.1987288369967062e-18,0,0.99702167734478608,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,5,0,0,2606.351024488431,0,46.81264163074291,60.497290463931222,0,7.1040095834139132,2720.7649661665187,8,0,2.4891282247010333,0.2003182659491545,-8.0853544918597166e-18,0,0.99322881460933465,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,6,0,0,3175.2686536854612,0,43.481545606203724,46.81264163074291,0,6.7038897997483842,3272.2667307221564,8,0,2.6468114347313749,0.18962466223996544,4.097482818534108e-18,0,0.98648688664208384,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,7,0,0,3604.0217036172889,0,47.705080527126299,43.48154560620366,0,5.7702398680864757,3700.9785696187055,8,0,2.8367620752889029,0.17838192056303359,7.489757266237096e-18,0,0.97563546976782733,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,8,0,0,3895.3287020082275,0,55.57408087536183,47.705080527126277,0,4.8054705265046662,4003.4133339372202,8,0,3.0579631399430025,0.16748056467097852,-1.1979545963044981e-17,0,0.95964597643517713,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,9,0,0,4074.339488738487,0,63.775033585302069,55.574080875361837,0,4.1380418468437341,4197.8266450459942,8,0,3.3074912175053415,0.15782390974584687,1.8642031571222068e-18,0,0.93795867820817092,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,10,0,0,4173.8613986035261,0,70.39190018965887,63.77503358530209,0,3.8437697269747968,4311.8721021054625,8,0,3.5807543464768177,0.15011062683347332,-2.1191801523683587e-18,0,0.91077902521865184,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,11,0,0,4223.8243423524636,0,74.852345466304186,70.391900189658841,0,3.8352973861413666,4372.9038853945685,8,0,3.8722896942966307,0.14462859129119687,-2.9286635301246589e-19,0,0.8791643034853136,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,12,0,0,4246.3914160878467,0,77.440534828170016,74.852345466304186,0,3.9675965756548472,4402.6518929579761,8,0,4.1767046254312117,0.14120011279660188,3.2273075008359125e-18,0,0.84481395098478662,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,13,0,0,4255.5275898971604,0,78.75363017555442,77.440534828170001,0,4.1234899683126054,4415.8452448691969,8.0000000000000018,1.7763568394002505e-15,4.4894899645590032,0.13932581148302312,-8.108838165475321e-18,0,0.80963481246832814,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,14,0,0,4258.879539806022,0,79.362997002509445,78.753630175554378,0,4.2497019701266003,4421.2458689542127,7.9999999999999991,-8.8817841970012523e-16,4.8074186003486412,0.138423320196503,3.5630319110984767e-18,0,0.77528774121248034,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,15,0,0,4260.1659781618655,0,79.688669788406571,79.362997002509488,0,4.3340336179500207,4423.5516785707314,8,0,5.1285139603206309,0.1380019905245102,1.8819276574420054e-18,0,0.7429217073136849,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,16,0,0,4261.172652542019,0,80.010644081853016,79.688669788406585,0,4.3926633257016796,4425.2646297379797,8.0000000000000018,1.7763568394002505e-15,5.451852211001591,0.1377115766057706,-3.936593855980787e-18,0,0.71315546701056398,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,17,0,0,4263.1362273977084,0,80.545734494663208,80.010644081853101,0,4.4438535229416463,4428.1364594971665,8,0,5.7773301284076695,0.13730262032636409,4.3194600382427798e-18,0,0.68622949635469688,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,18,0,0,4267.7196419439224,0,81.49792678456275,80.545734494663165,0,4.4952846169067344,4434.258587840056,8,0,6.1054957155844951,0.13655857886874123,1.4641734912479221e-17,0,0.66220835861511274,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,19,0,0,4277.8460304924074,0,83.070163715085769,81.497926784562637,0,4.5434125983174782,4446.9575335903737,8,0,6.4373537556438771,0.13525466965430652,2.1917684182863987e-18,0,0.64115327719383741,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,20,0,0,4298.5161235025271,0,85.404966253149325,83.070163715085812,0,4.5625887789333763,4471.5538422496966,8.0000000000000018,1.7763568394002505e-15,6.7739892144812046,0.13317659488049546,4.1665702365058762e-19,0,0.62322639999814555,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,21,0,0,4337.5248237307678,0,88.472000575343941,85.404966253149368,0,4.5253467220685115,4515.92713728133,8,0,7.1158989494200933,0.13019356859198178,8.4561582920669342e-18,0,0.60867822042414932,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,22,0,0,4405.7130469547019,0,91.96934632146484,88.472000575343912,0,4.4088919146472678,4590.5632857661576,7.9999999999999991,-8.8817841970012523e-16,7.4619998318354623,0.12635221984181391,8.8622340189794426e-18,0,0.59767653943967558,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,23,0,0,4516.3260081183416,0,95.253941483968916,91.96934632146484,0,4.2053235813306014,4707.7546195051063,8.0000000000000018,1.7763568394002505e-15,7.8086890237868092,0.121964013345234,-4.4778633525862013e-18,0,0.58997596076058667,1,1,0,0,1,1,0,1,0,1
wave_only,cpu,33,24,0,0,4683.1311573718349,0,97.399110563953357,95.253941483968958,0,3.9535232011665622,4879.7377326209244,8.0000000000000018,1.7763568394002505e-15,8.1496148211477131,0.11763409628621595,8.2216065102840146e-18,0,0.58455599026893168,1,1,0,0,1,1,0,1,0,1
